entry_bar,exit_bar_ref,dir_ref,entry_px_ref,exit_px_ref,r_ref,exit_bar_nau,dir_nau,entry_px_nau,exit_px_nau,r_nau,reason,_merge
24199,24199,-1,61946.57,62278.36222988185,-1.2620840536015023,24199,-1,61946.59999999999,62278.39264824251,-1.2620838506048142,stop,both
24206,24206,-1,60732.36,61146.392787294375,-1.2060588667593781,24206,-1,60732.4,61146.42952065511,-1.2060606222702843,stop,both
24208,24208,-1,60438.0,60962.766876627546,-1.161939597559542,24208,-1,60438.0,60962.764099595355,-1.1619404508335096,stop,both
24211,24211,-1,59396.0,59951.31489420092,-1.1504427871436065,24211,-1,59396.0,59951.31350151352,-1.1504431626880385,stop,both
24249,24249,1,62855.0,62495.31895217999,-1.243952868237955,24249,1,62855.00000000001,62495.31700690349,-1.2439515450798209,stop,both
24277,24277,1,63872.0,63561.083312803625,-1.2869037333548576,24277,1,63872.0,63561.08122303884,-1.2869018002964503,stop,both
24279,24280,1,63964.07,63665.19387132818,-1.2989214465101362,24280,1,63964.1,63665.22177283439,-1.2989194833234885,stop,both
24303,24305,-1,61541.95,61861.43002005412,-1.2703842512574126,24305,-1,61542.0,61861.477739245885,-1.2703863956887147,stop,both
24354,24354,1,63644.18,63372.06668250685,-1.3267439223366604,24354,1,63644.19999999999,63372.08782074538,-1.3267453949252686,stop,both
24430,24430,1,65311.59,65125.16385672618,-1.4897689030964205,24430,1,65311.6,65125.176012462616,-1.4897746497907645,stop,both
24500,24503,-1,64301.85,64509.4,-1.3030087647700574,24503,-1,64301.9,64509.40000000001,-1.302809566563051,session,both
24520,24520,-1,62369.43,62813.162039139424,-1.1974791241068425,24520,-1,62369.40000000001,62813.1316595974,-1.1974791977683756,stop,both
24662,24671,-1,61338.0,61077.99,0.9237757157357294,24671,-1,61338.0,61078.0,0.9237150044813819,session,both
24686,24686,-1,58291.7,58704.89900185512,-1.1982038168862994,24686,-1,58291.7,58704.8963931318,-1.1982050638304245,stop,both
24786,24786,1,60413.99,60257.58824976653,-1.5400841400351846,24786,1,60414.0,60257.598145170356,-1.5400838678903297,stop,both
24805,24805,-1,58411.99,58652.66368088795,-1.3404828366537267,24805,-1,58412.0,58652.67368093897,-1.3404828947517566,stop,both
24807,24811,-1,58482.81,58800.5192328532,-1.2584071281961355,24811,-1,58482.8,58800.508626794755,-1.258407575730683,stop,both
24830,24830,1,59498.03,59368.52783961338,-1.6425112155605859,24830,1,59498.0,59368.50054556868,-1.642524331452098,stop,both
24832,24832,1,60147.15,59884.426757570356,-1.3198122212304813,24832,1,60147.2,59884.47602410003,-1.3198115928668237,stop,both
24850,24863,1,61184.0,61560.0,0.8322307938860294,24863,1,61184.0,61560.0,0.8322289952961679,session,both
24949,24950,-1,61754.01,62038.47193144299,-1.3046268332371964,24950,-1,61754.0,62038.46128706418,-1.3046274724946765,stop,both
24994,24995,-1,62057.68,62374.413000984314,-1.275002809400973,24995,-1,62057.7,62374.43143306041,-1.2750042556923105,stop,both
25118,25118,-1,62318.01,62592.24878315601,-1.3188359434138375,25118,-1,62318.0,62592.23659495486,-1.3188384308478704,stop,both
25141,25141,1,63959.99,63725.75011320594,-1.3815747151458915,25141,1,63960.0,63725.765694454676,-1.3815838836161654,stop,both
25144,25145,1,64744.0,64295.1441541424,-1.2012392213257643,25145,1,64744.0,64295.14939007951,-1.2012415769894145,stop,both
25165,25165,1,65164.0,65019.039545958534,-1.6286412958951262,25165,1,65164.0,65019.03769095845,-1.628633242573106,stop,both
25185,25189,-1,64126.86,64330.66998512864,-1.4411965926636512,25189,-1,64126.899999999994,64330.708089965134,-1.4412009635061913,stop,both
25288,25288,1,65598.75,65375.79747174093,-1.4112184057571442,25288,1,65598.8,65375.844867264015,-1.4112139078477777,stop,both
25382,25383,-1,64155.47,64326.215689099605,-1.526731775523233,25383,-1,64155.5,64326.24595620895,-1.526731198595922,stop,both
25522,25535,1,64567.55,64780.02,0.9287322480093764,25535,1,64567.6,64780.0,0.9281837457796737,session,both
25544,25559,-1,63950.01,62887.88,6.2286618468034725,25559,-1,63950.0,62887.9,6.228514569113139,session,both
25623,25623,1,63967.19,63761.154765358406,-1.4339541316381128,25623,1,63967.2,63761.16409604581,-1.4339527876030458,stop,both
25983,25988,1,64714.16,64630.14838135842,-2.0777201693163434,25988,1,64714.200000000004,64630.18856361719,-2.077723175472853,stop,both
26007,26015,1,65923.21,69334.79,14.19094055049784,26015,1,65923.2,69334.8,14.19117584877534,session,both
26025,26039,1,71592.11,73025.15,1.6046046111768142,26039,1,71592.09999999999,73025.2,1.6046722184685498,session,both
26048,26063,1,76308.66,78338.03,2.3501895409322158,26063,1,76308.7,78338.0,2.350106212806237,session,both
26094,26094,-1,76053.38,76242.58968851432,-1.5634340377548415,26094,-1,76053.40000000001,76242.60745394102,-1.5634408317284947,stop,both
26125,26125,1,79159.98,78900.65046410689,-1.4266480520386569,26125,1,79160.0,78900.66787944005,-1.4266439007891112,stop,both
26127,26127,1,79510.93,79109.77062506667,-1.2767839850583012,26127,1,79510.9,79109.7406707452,-1.2767839119578546,stop,both
26139,26140,1,80649.62,80152.3769945354,-1.2263710030290103,26140,1,80649.6,80152.3584959917,-1.2263716323754885,stop,both
26193,26194,1,79756.0,79523.59724987645,-1.47975214585732,26194,1,79756.0,79523.59823025252,-1.4797541726223888,stop,both
26225,26231,-1,77788.45,77845.87,-0.3699690683921584,26231,-1,77788.5,77845.90000000001,-0.3699233094854242,session,both
