symbol,seed,signal,look,win,q,band,hold,stop_k,contrarian,trades,tpd,avg_bps,win_rate,avg_hold_bars,pf_0x,pf_1x,maxdd_r_1x,total_r_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
ETHUSDT,1,dcrowd,48,288,0.1,8640,288,1.5,True,1673,0.965,12.35,0.3993,201.2,1.1538,0.9714,-138.83,-40.5,0.8257,-317.23,-274.3,0.7076
ETHUSDT,1,dcrowd,48,288,0.1,8640,288,2.0,True,1539,0.888,11.03,0.436,223.1,1.1182,0.9581,-158.45,-60.5,0.8258,-340.34,-275.8,0.7157
ETHUSDT,1,dcrowd,48,288,0.1,8640,288,3.0,True,1406,0.811,-9.66,0.4545,248.7,0.9212,0.802,-353.63,-299.8,0.7004,-537.94,-489.2,0.6135
ETHUSDT,1,dcrowd,48,288,0.1,8640,576,0.0,True,716,0.413,5.54,0.4972,576.0,1.137,1.0401,-71.34,37.4,0.9516,-114.19,-47.2,0.871
ETHUSDT,1,dcrowd,48,288,0.1,8640,576,1.0,True,1398,0.806,6.12,0.2661,260.4,1.1717,0.9956,-65.79,-5.0,0.8575,-206.82,-182.2,0.7465
ETHUSDT,1,dcrowd,48,288,0.1,8640,576,1.5,True,1135,0.655,-1.72,0.3427,340.5,1.0649,0.9356,-107.04,-73.5,0.8272,-233.39,-214.4,0.7353
ETHUSDT,1,dcrowd,48,288,0.1,8640,576,2.0,True,989,0.57,6.01,0.3974,397.9,1.1358,1.0161,-119.96,17.6,0.9125,-179.03,-102.5,0.8221
ETHUSDT,1,dcrowd,48,288,0.1,8640,576,3.0,True,861,0.497,-2.56,0.4379,470.1,1.0995,0.9953,-81.3,-4.9,0.9027,-137.87,-108.2,0.8201
ETHUSDT,1,dcrowd,48,288,0.1,8640,864,0.0,True,504,0.291,0.01,0.5079,864.0,1.0544,0.9838,-94.86,-14.7,0.918,-132.24,-77.1,0.8567
ETHUSDT,1,dcrowd,48,288,0.1,8640,864,1.0,True,1200,0.692,5.2,0.2192,327.3,1.1565,0.9917,-90.0,-8.7,0.862,-196.72,-162.0,0.7575
ETHUSDT,1,dcrowd,48,288,0.1,8640,864,1.5,True,921,0.531,6.46,0.2921,439.2,1.1984,1.0704,-84.48,71.0,0.9621,-132.05,-41.5,0.8694
ETHUSDT,1,dcrowd,48,288,0.1,8640,864,2.0,True,802,0.463,-13.46,0.3292,514.9,1.0784,0.982,-155.84,-18.8,0.8973,-197.7,-114.7,0.8223
ETHUSDT,1,dcrowd,48,288,0.1,8640,864,3.0,True,661,0.381,-14.7,0.3843,643.6,1.0727,0.9875,-112.37,-11.8,0.9106,-130.69,-89.1,0.841
ETHUSDT,2,dcrowd,48,288,0.1,8640,288,0.0,True,1244,0.717,2.03,0.4984,288.0,1.0322,0.9078,-175.99,-118.7,0.7989,-309.48,-276.1,0.704
ETHUSDT,2,dcrowd,48,288,0.1,8640,288,1.0,True,2037,1.175,2.29,0.3147,158.2,1.0635,0.8628,-215.68,-209.5,0.7133,-505.34,-501.9,0.5983
ETHUSDT,2,dcrowd,48,288,0.1,8640,288,1.5,True,1639,0.945,7.17,0.4057,203.5,1.1235,0.9446,-105.82,-76.2,0.8018,-311.97,-303.9,0.6861
ETHUSDT,2,dcrowd,48,288,0.1,8640,288,2.0,True,1495,0.862,5.19,0.4408,227.9,1.0624,0.9071,-169.66,-126.0,0.779,-332.08,-328.7,0.6728
ETHUSDT,2,dcrowd,48,288,0.1,8640,288,3.0,True,1375,0.793,1.0,0.4713,255.0,0.9892,0.8569,-208.13,-194.1,0.7443,-387.72,-374.6,0.6485
ETHUSDT,2,dcrowd,48,288,0.1,8640,576,0.0,True,714,0.412,11.46,0.4986,576.0,1.0651,0.9754,-116.73,-24.7,0.8936,-146.21,-111.7,0.8191
ETHUSDT,2,dcrowd,48,288,0.1,8640,576,1.0,True,1394,0.804,5.0,0.264,264.2,1.1922,1.0097,-89.36,11.2,0.8676,-251.89,-171.0,0.7542
ETHUSDT,2,dcrowd,48,288,0.1,8640,576,1.5,True,1093,0.63,9.07,0.3468,351.2,1.1468,1.0048,-95.9,5.2,0.8866,-170.3,-133.5,0.7871
ETHUSDT,2,dcrowd,48,288,0.1,8640,576,2.0,True,968,0.558,1.67,0.3822,405.2,1.1239,1.0043,-72.41,4.6,0.9013,-145.11,-112.9,0.8118
ETHUSDT,2,dcrowd,48,288,0.1,8640,576,3.0,True,846,0.488,4.04,0.4314,476.0,1.0569,0.9576,-135.1,-43.9,0.8697,-185.74,-143.3,0.7916
ETHUSDT,2,dcrowd,48,288,0.1,8640,864,0.0,True,504,0.291,-24.38,0.4901,864.0,0.8468,0.792,-245.55,-210.7,0.7407,-301.41,-271.1,0.693
ETHUSDT,2,dcrowd,48,288,0.1,8640,864,1.0,True,1153,0.665,6.13,0.2212,337.1,1.1745,1.0035,-97.01,3.5,0.8699,-220.54,-147.6,0.763
ETHUSDT,2,dcrowd,48,288,0.1,8640,864,1.5,True,886,0.511,-12.05,0.2923,455.5,1.036,0.9213,-111.62,-76.3,0.8246,-213.79,-184.5,0.742
ETHUSDT,2,dcrowd,48,288,0.1,8640,864,2.0,True,788,0.454,-28.28,0.3287,523.8,0.9245,0.8353,-191.86,-167.7,0.7577,-285.27,-263.8,0.6898
ETHUSDT,2,dcrowd,48,288,0.1,8640,864,3.0,True,643,0.371,8.79,0.4199,663.6,1.0973,1.0068,-107.03,6.1,0.9255,-122.03,-69.8,0.8521
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,0.0,True,392,0.226,36.08,0.5128,288.0,1.4128,1.2385,-45.05,81.3,1.0879,-59.26,32.3,0.9576
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,1.0,True,548,0.316,12.71,0.3358,165.5,1.2465,1.0196,-41.96,7.7,0.8486,-94.4,-67.8,0.7161
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,1.5,True,469,0.27,26.88,0.4222,212.5,1.3667,1.1543,-38.29,56.2,0.984,-46.27,-6.5,0.8455
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,2.0,True,447,0.258,36.03,0.4631,236.5,1.4615,1.2469,-29.42,85.9,1.0708,-46.14,27.2,0.9251
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,3.0,True,419,0.242,40.14,0.4964,262.0,1.5007,1.294,-35.62,97.9,1.1206,-48.98,43.9,0.9741
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,0.0,True,318,0.183,78.44,0.5377,576.0,1.4647,1.3442,-100.16,142.6,1.2338,-110.59,101.6,1.133
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,1.0,True,505,0.291,18.63,0.2673,269.1,1.2564,1.0565,-91.96,23.1,0.903,-126.14,-44.9,0.7818
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,1.5,True,420,0.242,30.64,0.3619,351.8,1.2982,1.1348,-67.82,54.9,0.9995,-94.65,-0.2,0.8863
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,2.0,True,381,0.22,56.37,0.4252,419.5,1.4792,1.3158,-63.54,125.1,1.1762,-87.12,75.4,1.0558
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,3.0,True,346,0.2,75.35,0.5029,493.0,1.6907,1.5263,-28.01,192.7,1.3802,-44.33,148.4,1.2507
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,0.0,True,267,0.154,55.94,0.5094,864.0,1.158,1.0842,-121.62,41.2,1.0152,-126.38,7.7,0.9507
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,1.0,True,474,0.273,5.59,0.2089,330.3,1.049,0.881,-103.04,-50.7,0.7536,-133.91,-119.5,0.6539
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,1.5,True,387,0.223,25.77,0.3049,461.4,1.268,1.11,-41.68,46.7,0.9808,-50.34,-9.0,0.8735
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,2.0,True,343,0.198,52.64,0.379,572.7,1.4435,1.2938,-36.8,118.4,1.166,-43.84,72.2,1.0558
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,3.0,True,313,0.181,53.21,0.4313,673.5,1.3514,1.2352,-40.5,99.5,1.1319,-46.12,59.2,1.0398
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,0.0,True,383,0.221,33.8,0.5326,288.0,1.3322,1.1761,-52.83,64.3,1.0388,-65.22,15.1,0.9181
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,1.0,True,548,0.316,13.69,0.3321,157.9,1.2181,0.9873,-62.42,-5.1,0.8151,-115.34,-85.7,0.6824
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,1.5,True,469,0.27,16.57,0.4051,197.1,1.2264,1.0374,-52.64,14.9,0.8853,-82.84,-50.6,0.7608
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,2.0,True,432,0.249,23.01,0.463,226.1,1.2903,1.111,-58.8,42.7,0.9614,-75.51,-16.2,0.8354
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,3.0,True,407,0.235,24.52,0.5012,255.3,1.3238,1.16,-51.18,61.5,1.0186,-61.99,7.7,0.8961
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,0.0,True,304,0.175,19.96,0.4901,576.0,1.2355,1.146,-60.99,67.3,1.0635,-69.46,30.5,0.9876
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,1.0,True,457,0.264,7.48,0.2538,263.0,1.2443,1.0654,-48.17,24.4,0.9235,-57.18,-31.8,0.8084
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,1.5,True,386,0.223,12.73,0.342,349.5,1.2285,1.0871,-48.69,33.3,0.9676,-55.57,-13.4,0.8657
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,2.0,True,366,0.211,3.11,0.3852,403.5,1.2947,1.1672,-65.35,69.0,1.056,-76.39,24.7,0.9585
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,3.0,True,332,0.191,18.75,0.4398,474.5,1.3301,1.2123,-48.23,86.2,1.1069,-58.28,46.0,1.0127
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,0.0,True,263,0.152,2.07,0.4525,864.0,0.9963,0.9299,-78.54,-34.0,0.8685,-85.5,-66.3,0.8117
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,1.0,True,447,0.258,7.3,0.2058,332.3,1.1879,1.0149,-44.98,6.0,0.8802,-70.84,-54.0,0.7725
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,1.5,True,365,0.21,18.85,0.2932,461.8,1.4341,1.2798,-45.09,112.6,1.1501,-58.16,65.6,1.0395
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,2.0,True,332,0.191,22.18,0.3524,558.0,1.4293,1.2942,-37.12,120.8,1.1772,-46.77,78.0,1.0747
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,3.0,True,304,0.175,14.58,0.4046,649.1,1.2431,1.1447,-59.33,65.2,1.056,-68.74,26.6,0.9761
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,0.0,True,382,0.22,-38.64,0.4738,288.0,0.6969,0.6146,-221.95,-191.9,0.5423,-268.3,-241.2,0.4789
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,1.0,True,544,0.314,3.95,0.3235,155.4,1.0904,0.8895,-101.85,-45.0,0.7379,-160.04,-121.9,0.62
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,1.5,True,474,0.273,-6.29,0.3903,195.1,0.9488,0.8007,-114.57,-84.3,0.6812,-176.35,-149.3,0.5835
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,2.0,True,436,0.251,-9.86,0.4381,222.5,0.9057,0.7765,-128.05,-95.9,0.6687,-182.36,-154.8,0.578
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,3.0,True,407,0.235,-26.9,0.4545,249.5,0.8045,0.7021,-164.43,-137.8,0.6142,-214.02,-191.2,0.5379
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,0.0,True,305,0.176,-25.9,0.4525,576.0,0.8497,0.7855,-152.62,-111.7,0.7263,-185.65,-148.2,0.6716
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,1.0,True,494,0.285,1.0,0.2368,246.2,0.9967,0.8397,-113.69,-67.5,0.7184,-162.33,-133.8,0.6219
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,1.5,True,415,0.239,3.25,0.3084,323.1,1.0207,0.8953,-101.61,-45.8,0.7911,-141.17,-99.7,0.7033
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,2.0,True,378,0.218,4.24,0.3677,386.6,1.0489,0.9371,-88.2,-27.6,0.8407,-122.12,-75.2,0.7569
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,3.0,True,339,0.196,-11.99,0.4071,459.1,0.9562,0.8682,-95.12,-60.6,0.7899,-127.04,-102.3,0.72
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,0.0,True,263,0.152,-27.66,0.4563,864.0,0.9374,0.8797,-134.51,-68.3,0.8257,-161.9,-102.2,0.7753
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,1.0,True,460,0.265,-1.07,0.2043,305.8,0.9924,0.844,-92.61,-64.6,0.7288,-146.31,-126.4,0.637
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,1.5,True,380,0.219,-17.08,0.2737,418.6,0.9765,0.8625,-95.39,-59.6,0.7673,-136.11,-110.0,0.6868
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,2.0,True,346,0.2,-10.35,0.3237,505.6,1.0802,0.9745,-61.4,-11.5,0.8829,-89.82,-56.4,0.803
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,3.0,True,312,0.18,-25.75,0.3782,616.9,1.0391,0.9544,-66.94,-22.0,0.8781,-93.73,-62.0,0.8093
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,0.0,True,691,0.399,19.35,0.4978,288.0,1.1698,1.0276,-65.82,18.4,0.904,-88.91,-68.3,0.7963
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,1.0,True,1027,0.592,13.53,0.333,163.7,1.2123,0.9849,-81.73,-11.2,0.8154,-163.54,-156.8,0.6852
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,1.5,True,865,0.499,14.74,0.3988,204.2,1.17,0.981,-64.92,-13.4,0.8311,-139.45,-133.7,0.7103
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,2.0,True,806,0.465,17.38,0.4429,229.1,1.2039,1.0233,-63.26,15.9,0.8757,-108.75,-93.6,0.754
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,3.0,True,743,0.428,16.14,0.4724,254.8,1.1269,0.9744,-72.23,-17.8,0.8457,-133.32,-116.2,0.7366
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,0.0,True,491,0.283,56.49,0.5397,576.0,1.3005,1.1956,-146.64,130.1,1.0995,-155.09,69.3,1.0115
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,1.0,True,809,0.467,20.38,0.2905,273.1,1.3513,1.1469,-72.21,93.1,0.987,-112.08,-9.3,0.8587
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,1.5,True,670,0.386,48.98,0.3925,357.8,1.4207,1.246,-54.62,151.0,1.1006,-84.17,67.5,0.9779
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,2.0,True,602,0.347,66.32,0.4535,419.5,1.5167,1.3527,-53.13,208.4,1.2119,-70.01,135.0,1.09
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,3.0,True,547,0.315,68.13,0.5155,483.1,1.4969,1.354,-51.62,208.9,1.2272,-60.69,142.5,1.1144
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,0.0,True,372,0.215,87.01,0.5403,864.0,1.2555,1.178,-102.5,121.6,1.1057,-113.29,74.8,1.0382
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,1.0,True,716,0.413,42.24,0.2514,347.7,1.4348,1.2175,-56.7,132.9,1.0504,-93.9,34.8,0.9179
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,1.5,True,581,0.335,58.39,0.3408,462.1,1.4265,1.2546,-42.88,155.3,1.1131,-68.81,75.7,0.9947
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,2.0,True,505,0.291,78.4,0.402,563.2,1.5475,1.3918,-54.14,228.5,1.2583,-67.81,162.4,1.1427
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,3.0,True,447,0.258,81.39,0.4564,666.2,1.4757,1.3529,-53.63,208.0,1.2435,-59.88,152.0,1.1455
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,0.0,True,702,0.405,13.78,0.5142,288.0,1.1299,0.9963,-82.53,-2.6,0.8794,-135.44,-90.8,0.7772
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,1.0,True,1073,0.619,6.03,0.3103,156.0,1.1412,0.9299,-121.21,-56.2,0.7715,-235.65,-209.5,0.6492
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,1.5,True,896,0.517,15.13,0.4096,200.5,1.2128,1.0248,-71.81,18.3,0.8735,-157.4,-103.6,0.75
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,2.0,True,818,0.472,13.98,0.4523,226.7,1.1819,1.0162,-83.96,11.8,0.8779,-156.38,-96.9,0.7618
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,3.0,True,761,0.439,14.86,0.4941,255.6,1.1958,1.0437,-63.21,31.2,0.9129,-127.67,-67.0,0.8002
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,0.0,True,489,0.282,15.42,0.5072,576.0,1.0947,1.0109,-123.77,8.6,0.9338,-163.61,-54.1,0.8629
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,1.0,True,813,0.469,20.68,0.2817,273.2,1.3978,1.1888,-69.93,122.1,1.025,-89.92,18.1,0.8935
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,1.5,True,689,0.397,26.12,0.3672,352.6,1.4132,1.2413,-67.22,159.2,1.0977,-92.29,70.3,0.9763
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,2.0,True,634,0.366,14.81,0.4038,401.0,1.2771,1.1412,-68.46,98.2,1.0238,-99.8,17.8,0.9217
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,3.0,True,552,0.318,31.46,0.4674,475.5,1.3047,1.183,-50.32,121.8,1.0744,-57.93,52.5,0.9776
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,0.0,True,389,0.224,11.06,0.4961,864.0,0.986,0.9211,-177.51,-59.4,0.8607,-218.47,-108.7,0.8046
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,1.0,True,757,0.437,21.88,0.218,341.6,1.3717,1.1728,-49.53,114.9,1.018,-103.16,13.4,0.8941
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,1.5,True,621,0.358,18.33,0.2915,446.0,1.2509,1.1106,-71.43,76.0,0.9932,-128.21,-5.1,0.8937
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,2.0,True,536,0.309,30.94,0.3526,545.2,1.1735,1.0599,-80.07,40.0,0.9615,-126.04,-27.6,0.8755
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,3.0,True,472,0.272,22.16,0.4047,648.3,1.1006,1.0116,-74.55,8.1,0.9316,-114.27,-50.4,0.8595
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,0.0,True,687,0.396,-18.53,0.5109,288.0,0.8516,0.7568,-266.22,-210.5,0.6726,-336.25,-299.3,0.5979
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,1.0,True,1086,0.626,4.85,0.3158,151.0,1.1029,0.9037,-130.58,-79.5,0.7525,-268.86,-232.2,0.6344
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,1.5,True,901,0.52,3.55,0.394,191.1,1.0624,0.9006,-118.36,-79.2,0.7696,-233.79,-203.0,0.662
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,2.0,True,828,0.478,1.14,0.4396,219.3,1.0394,0.8942,-145.33,-83.7,0.7729,-244.36,-195.9,0.6708
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,3.0,True,761,0.439,-4.7,0.4809,248.3,1.0015,0.8791,-166.14,-98.6,0.773,-253.45,-198.4,0.6809
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,0.0,True,490,0.283,-2.84,0.4878,576.0,0.9207,0.8487,-146.77,-117.1,0.7828,-197.32,-175.3,0.7223
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,1.0,True,923,0.532,6.01,0.2503,241.5,1.0055,0.8447,-156.91,-120.8,0.7212,-269.08,-245.4,0.6234
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,1.5,True,749,0.432,-0.36,0.3191,314.1,0.9857,0.8649,-135.84,-106.8,0.7645,-223.0,-203.3,0.6799
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,2.0,True,670,0.386,-15.7,0.3597,369.9,0.9204,0.8224,-160.35,-143.4,0.738,-241.24,-227.1,0.6647
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,3.0,True,573,0.33,28.53,0.4538,463.2,1.1718,1.0634,-77.34,45.0,0.9671,-113.21,-24.7,0.8812
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,0.0,True,382,0.22,8.74,0.5419,864.0,1.1364,1.0629,-61.45,45.4,0.9938,-72.57,-4.6,0.9289
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,1.0,True,831,0.479,4.92,0.1998,294.9,1.0577,0.8989,-125.63,-75.9,0.7761,-215.01,-189.5,0.6784
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,1.5,True,649,0.374,10.78,0.2958,415.4,1.0719,0.9487,-94.83,-37.0,0.8456,-156.24,-121.2,0.7581
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,2.0,True,551,0.318,8.51,0.3612,513.8,1.168,1.0556,-76.47,38.5,0.9575,-108.04,-31.4,0.8714
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,3.0,True,468,0.27,32.77,0.4487,640.6,1.35,1.2406,-58.06,157.9,1.1421,-69.17,98.1,1.0529
ETHUSDT,0,dcrowd,144,288,0.1,8640,288,0.0,True,1013,0.584,16.07,0.5192,288.0,1.1177,0.9791,-85.73,-20.7,0.8587,-179.9,-150.7,0.7548
ETHUSDT,0,dcrowd,144,288,0.1,8640,288,1.0,True,1691,0.975,7.75,0.3199,153.9,1.0878,0.8779,-182.22,-155.2,0.7234,-418.5,-405.2,0.6058
ETHUSDT,0,dcrowd,144,288,0.1,8640,288,1.5,True,1398,0.806,3.05,0.387,192.7,0.9994,0.8369,-217.12,-201.8,0.7085,-413.02,-402.9,0.6054
ETHUSDT,0,dcrowd,144,288,0.1,8640,288,2.0,True,1247,0.719,7.81,0.4346,221.5,1.0295,0.876,-188.27,-145.6,0.7508,-346.95,-322.4,0.6478
ETHUSDT,0,dcrowd,144,288,0.1,8640,288,3.0,True,1123,0.648,12.02,0.4773,252.3,1.039,0.8972,-167.19,-114.0,0.7782,-296.51,-267.7,0.6779
ETHUSDT,0,dcrowd,144,288,0.1,8640,576,0.0,True,637,0.367,32.2,0.5086,576.0,1.1474,1.0506,-144.33,44.8,0.9623,-167.42,-35.0,0.8819
ETHUSDT,0,dcrowd,144,288,0.1,8640,576,1.0,True,1266,0.73,3.21,0.2472,248.8,1.1103,0.9361,-111.1,-67.5,0.8015,-239.92,-236.4,0.6947
ETHUSDT,0,dcrowd,144,288,0.1,8640,576,1.5,True,983,0.567,18.64,0.3561,340.0,1.222,1.0707,-70.26,67.7,0.9448,-126.2,-57.7,0.8387
ETHUSDT,0,dcrowd,144,288,0.1,8640,576,2.0,True,878,0.506,9.62,0.385,387.0,1.0949,0.9761,-129.39,-23.6,0.874,-192.26,-134.0,0.7856
ETHUSDT,0,dcrowd,144,288,0.1,8640,576,3.0,True,767,0.442,6.25,0.4368,460.0,1.0582,0.9554,-139.61,-42.7,0.8645,-190.2,-137.7,0.7841
ETHUSDT,0,dcrowd,144,288,0.1,8640,864,0.0,True,464,0.268,30.35,0.5086,864.0,1.1555,1.0754,-68.34,57.7,1.0011,-84.85,0.9,0.9324
ETHUSDT,0,dcrowd,144,288,0.1,8640,864,1.0,True,1062,0.612,8.74,0.2156,320.1,1.165,0.9938,-78.64,-5.8,0.8607,-156.91,-147.6,0.7543
ETHUSDT,0,dcrowd,144,288,0.1,8640,864,1.5,True,802,0.463,11.3,0.303,449.4,1.2023,1.0639,-64.24,55.3,0.9485,-105.18,-48.7,0.8509
ETHUSDT,0,dcrowd,144,288,0.1,8640,864,2.0,True,689,0.397,11.37,0.3541,533.9,1.189,1.074,-81.22,62.8,0.9743,-122.19,-23.4,0.8871
ETHUSDT,0,dcrowd,144,288,0.1,8640,864,3.0,True,579,0.334,22.88,0.456,661.1,1.2625,1.1603,-67.15,122.0,1.068,-73.27,54.5,0.9845
ETHUSDT,1,dcrowd,144,288,0.1,8640,288,0.0,True,1019,0.588,-0.84,0.4926,288.0,0.9463,0.8325,-219.72,-180.8,0.7333,-323.21,-307.2,0.6469
ETHUSDT,1,dcrowd,144,288,0.1,8640,288,1.0,True,1681,0.969,3.04,0.3153,157.9,1.0889,0.8854,-230.92,-144.0,0.7333,-400.87,-383.7,0.6161
ETHUSDT,1,dcrowd,144,288,0.1,8640,288,1.5,True,1391,0.802,8.36,0.3925,197.5,1.0877,0.9146,-190.2,-101.5,0.7766,-312.9,-295.9,0.6651
ETHUSDT,1,dcrowd,144,288,0.1,8640,288,2.0,True,1248,0.72,9.5,0.4375,223.7,1.0832,0.9272,-181.4,-83.0,0.7981,-281.45,-252.0,0.6905
ETHUSDT,1,dcrowd,144,288,0.1,8640,288,3.0,True,1129,0.651,7.16,0.4712,253.1,1.0411,0.9043,-194.73,-106.8,0.788,-281.39,-255.9,0.6889
ETHUSDT,1,dcrowd,144,288,0.1,8640,576,0.0,True,640,0.369,21.68,0.5281,576.0,0.9878,0.9113,-174.78,-91.0,0.8406,-212.39,-169.9,0.7753
ETHUSDT,1,dcrowd,144,288,0.1,8640,576,1.0,True,1220,0.704,11.7,0.2656,260.4,1.1473,0.9659,-149.9,-34.2,0.8256,-245.75,-197.1,0.7141
ETHUSDT,1,dcrowd,144,288,0.1,8640,576,1.5,True,982,0.566,28.51,0.3523,342.3,1.3206,1.1558,-124.38,151.2,1.0194,-188.83,20.6,0.9047
ETHUSDT,1,dcrowd,144,288,0.1,8640,576,2.0,True,872,0.503,29.35,0.4151,401.8,1.214,1.0789,-93.45,74.7,0.963,-149.18,-37.8,0.8627
ETHUSDT,1,dcrowd,144,288,0.1,8640,576,3.0,True,759,0.438,37.95,0.4796,472.1,1.226,1.1079,-76.44,95.4,1.0031,-115.34,2.9,0.9096
ETHUSDT,1,dcrowd,144,288,0.1,8640,864,0.0,True,470,0.271,24.74,0.5362,864.0,1.0326,0.9647,-172.8,-31.2,0.9011,-199.48,-90.2,0.8417
ETHUSDT,1,dcrowd,144,288,0.1,8640,864,1.0,True,1082,0.624,5.09,0.1987,317.7,1.0333,0.8774,-219.22,-120.2,0.7572,-360.35,-268.8,0.6617
ETHUSDT,1,dcrowd,144,288,0.1,8640,864,1.5,True,814,0.469,26.05,0.3071,449.3,1.1751,1.0387,-107.74,34.6,0.9249,-171.96,-73.3,0.8288
ETHUSDT,1,dcrowd,144,288,0.1,8640,864,2.0,True,700,0.404,22.59,0.3529,536.8,1.151,1.039,-93.9,34.0,0.9417,-112.42,-54.5,0.8565
ETHUSDT,1,dcrowd,144,288,0.1,8640,864,3.0,True,592,0.341,23.08,0.424,652.5,1.1394,1.0479,-88.21,40.4,0.9654,-98.73,-30.7,0.891
ETHUSDT,2,dcrowd,144,288,0.1,8640,288,0.0,True,1012,0.584,-16.03,0.4911,288.0,0.8894,0.7818,-301.4,-242.7,0.6878,-416.57,-369.9,0.6058
