symbol,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
BTCUSDT,dcrowd,48,288,0.1,8640,96,True,3215,1.468,16.26,0.5201,1.2851,52263.2,1.0352,7253.2,0.8365,-37756.8,0.6789,-82766.8
BTCUSDT,dcrowd,48,288,0.1,8640,96,False,3215,1.468,-16.26,0.4799,0.7781,-52263.2,0.6262,-97273.2,0.505,-142283.2,0.4088,-187293.2
BTCUSDT,dcrowd,48,288,0.1,8640,144,True,2482,1.133,16.43,0.527,1.2282,40768.7,1.0308,6020.7,0.866,-28727.3,0.7292,-63475.3
BTCUSDT,dcrowd,48,288,0.1,8640,144,False,2482,1.133,-16.43,0.473,0.8142,-40768.7,0.6834,-75516.7,0.5744,-110264.7,0.4841,-145012.7
BTCUSDT,dcrowd,48,288,0.1,8640,288,True,1570,0.717,13.2,0.5229,1.1251,20721.9,0.9929,-1258.1,0.8764,-23238.1,0.7741,-45218.1
BTCUSDT,dcrowd,48,288,0.1,8640,288,False,1570,0.717,-13.2,0.4771,0.8888,-20721.9,0.7845,-42701.9,0.6925,-64681.9,0.6118,-86661.9
BTCUSDT,dcrowd,48,288,0.1,8640,576,True,904,0.413,31.35,0.4978,1.2266,28339.1,1.1192,15683.1,1.0219,3027.1,0.9337,-9628.9
BTCUSDT,dcrowd,48,288,0.1,8640,576,False,904,0.413,-31.35,0.5022,0.8153,-28339.1,0.7437,-40995.1,0.6781,-53651.1,0.6182,-66307.1
BTCUSDT,dcrowd,48,288,0.1,8640,864,True,630,0.288,32.63,0.5032,1.1883,20554.9,1.1033,11734.9,1.0246,2914.9,0.952,-5905.1
BTCUSDT,dcrowd,48,288,0.1,8640,864,False,630,0.288,-32.63,0.4968,0.8416,-20554.9,0.7812,-29374.9,0.725,-38194.9,0.6729,-47014.9
BTCUSDT,dcrowd,48,288,0.2,2016,96,True,5004,2.285,10.6,0.5134,1.195,53034.9,0.9448,-17021.1,0.7499,-87077.1,0.5992,-157133.1
BTCUSDT,dcrowd,48,288,0.2,2016,96,False,5004,2.285,-10.6,0.4866,0.8368,-53034.9,0.6611,-123090.9,0.5238,-193146.9,0.4171,-263202.9
BTCUSDT,dcrowd,48,288,0.2,2016,144,True,3586,1.637,6.31,0.5017,1.0884,22626.6,0.9022,-27577.4,0.7494,-77781.4,0.6244,-127985.4
BTCUSDT,dcrowd,48,288,0.2,2016,144,False,3586,1.637,-6.31,0.4983,0.9188,-22626.6,0.7612,-72830.6,0.6312,-123034.6,0.5246,-173238.6
BTCUSDT,dcrowd,48,288,0.2,2016,288,True,1956,0.893,9.62,0.5097,1.0964,18809.8,0.959,-8574.2,0.8391,-35958.2,0.7349,-63342.2
BTCUSDT,dcrowd,48,288,0.2,2016,288,False,1956,0.893,-9.62,0.4903,0.912,-18809.8,0.7976,-46193.8,0.6977,-73577.8,0.6109,-100961.8
BTCUSDT,dcrowd,48,288,0.2,2016,576,True,1028,0.469,5.12,0.5068,1.0353,5261.8,0.9415,-9130.2,0.8564,-23522.2,0.7791,-37914.2
BTCUSDT,dcrowd,48,288,0.2,2016,576,False,1028,0.469,-5.12,0.4932,0.9659,-5261.8,0.8784,-19653.8,0.7989,-34045.8,0.7268,-48437.8
BTCUSDT,dcrowd,48,288,0.2,2016,864,True,693,0.316,34.87,0.5238,1.2064,24167.1,1.1188,14465.1,1.0376,4763.1,0.9624,-4938.9
BTCUSDT,dcrowd,48,288,0.2,2016,864,False,693,0.316,-34.87,0.4762,0.8289,-24167.1,0.7687,-33869.1,0.7129,-43571.1,0.661,-53273.1
BTCUSDT,dcrowd,48,288,0.2,8640,96,True,4834,2.207,11.59,0.5139,1.2084,56005.0,0.9615,-11671.0,0.7678,-79347.0,0.6163,-147023.0
BTCUSDT,dcrowd,48,288,0.2,8640,96,False,4834,2.207,-11.59,0.4861,0.8276,-56005.0,0.6579,-123681.0,0.5241,-191357.0,0.4195,-259033.0
BTCUSDT,dcrowd,48,288,0.2,8640,144,True,3483,1.59,7.64,0.503,1.1077,26615.9,0.9187,-22146.1,0.7636,-70908.1,0.6365,-119670.1
BTCUSDT,dcrowd,48,288,0.2,8640,144,False,3483,1.59,-7.64,0.497,0.9027,-26615.9,0.7481,-75377.9,0.6202,-124139.9,0.5152,-172901.9
BTCUSDT,dcrowd,48,288,0.2,8640,288,True,1910,0.872,24.48,0.5257,1.2592,46766.2,1.1035,20026.2,0.9676,-6713.8,0.8492,-33453.8
BTCUSDT,dcrowd,48,288,0.2,8640,288,False,1910,0.872,-24.48,0.4743,0.7941,-46766.2,0.6957,-73506.2,0.6094,-100246.2,0.5341,-126986.2
BTCUSDT,dcrowd,48,288,0.2,8640,576,True,999,0.456,43.95,0.5495,1.3345,43907.1,1.2173,29921.1,1.1103,15935.1,1.0129,1949.1
BTCUSDT,dcrowd,48,288,0.2,8640,576,False,999,0.456,-43.95,0.4505,0.7494,-43907.1,0.6837,-57893.1,0.6237,-71879.1,0.569,-85865.1
BTCUSDT,dcrowd,48,288,0.2,8640,864,True,678,0.31,18.45,0.5015,1.1037,12508.4,1.0241,3016.4,0.9503,-6475.6,0.8822,-15967.6
BTCUSDT,dcrowd,48,288,0.2,8640,864,False,678,0.31,-18.45,0.4985,0.906,-12508.4,0.8405,-22000.4,0.7798,-31492.4,0.7235,-40984.4
BTCUSDT,dcrowd,48,288,0.3,2016,96,True,5896,2.692,6.21,0.5059,1.115,36626.9,0.8731,-45917.1,0.6865,-128461.1,0.5436,-211005.1
BTCUSDT,dcrowd,48,288,0.3,2016,96,False,5896,2.692,-6.21,0.4939,0.8969,-36626.9,0.7017,-119170.9,0.5511,-201714.9,0.4358,-284258.9
BTCUSDT,dcrowd,48,288,0.3,2016,144,True,4042,1.846,9.2,0.5146,1.1365,37194.9,0.9356,-19393.1,0.7715,-75981.1,0.6382,-132569.1
BTCUSDT,dcrowd,48,288,0.3,2016,144,False,4042,1.846,-9.2,0.4852,0.8799,-37194.9,0.7244,-93782.9,0.5977,-150370.9,0.4949,-206958.9
BTCUSDT,dcrowd,48,288,0.3,2016,288,True,2086,0.953,29.83,0.5388,1.3367,62216.0,1.1661,33012.0,1.0178,3808.0,0.8893,-25396.0
BTCUSDT,dcrowd,48,288,0.3,2016,288,False,2086,0.953,-29.83,0.4612,0.7481,-62216.0,0.6526,-91420.0,0.5698,-120624.0,0.4982,-149828.0
BTCUSDT,dcrowd,48,288,0.3,2016,576,True,1061,0.484,5.6,0.4976,1.0381,5940.8,0.9455,-8913.2,0.8615,-23767.2,0.7854,-38621.2
BTCUSDT,dcrowd,48,288,0.3,2016,576,False,1061,0.484,-5.6,0.5024,0.9633,-5940.8,0.8773,-20794.8,0.7988,-35648.8,0.7273,-50502.8
BTCUSDT,dcrowd,48,288,0.3,2016,864,True,711,0.325,32.9,0.5077,1.1937,23389.6,1.1068,13435.6,1.0266,3481.6,0.9525,-6472.4
BTCUSDT,dcrowd,48,288,0.3,2016,864,False,711,0.325,-32.9,0.4909,0.8378,-23389.6,0.7767,-33343.6,0.7198,-43297.6,0.667,-53251.6
BTCUSDT,dcrowd,48,288,0.3,8640,96,True,5756,2.628,6.12,0.5035,1.1106,35203.0,0.8742,-45381.0,0.6913,-125965.0,0.5504,-206549.0
BTCUSDT,dcrowd,48,288,0.3,8640,96,False,5756,2.628,-6.12,0.4962,0.9004,-35203.0,0.7082,-115787.0,0.5591,-196371.0,0.4438,-276955.0
BTCUSDT,dcrowd,48,288,0.3,8640,144,True,3957,1.807,7.04,0.5039,1.1003,27846.5,0.9101,-27551.5,0.7543,-82949.5,0.6271,-138347.5
BTCUSDT,dcrowd,48,288,0.3,8640,144,False,3957,1.807,-7.04,0.4961,0.9088,-27846.5,0.7512,-83244.5,0.6218,-138642.5,0.5162,-194040.5
BTCUSDT,dcrowd,48,288,0.3,8640,288,True,2051,0.937,17.3,0.5144,1.1819,35477.7,1.0323,6763.7,0.9024,-21950.3,0.7899,-50664.3
BTCUSDT,dcrowd,48,288,0.3,8640,288,False,2051,0.937,-17.3,0.4856,0.8461,-35477.7,0.7389,-64191.7,0.6455,-92905.7,0.5645,-121619.7
BTCUSDT,dcrowd,48,288,0.3,8640,576,True,1042,0.476,12.9,0.4971,1.0906,13438.0,0.9926,-1150.0,0.9038,-15738.0,0.8234,-30326.0
BTCUSDT,dcrowd,48,288,0.3,8640,576,False,1042,0.476,-12.9,0.5029,0.9169,-13438.0,0.8342,-28026.0,0.7589,-42614.0,0.6906,-57202.0
BTCUSDT,dcrowd,48,288,0.3,8640,864,True,700,0.32,-4.22,0.5043,0.9777,-2956.2,0.9073,-12756.2,0.8421,-22556.2,0.7818,-32356.2
BTCUSDT,dcrowd,48,288,0.3,8640,864,False,700,0.32,4.22,0.4957,1.0228,2956.2,0.9492,-6843.8,0.881,-16643.8,0.8178,-26443.8
BTCUSDT,dcrowd,144,288,0.02,2016,96,True,1063,0.485,20.48,0.5259,1.3701,21773.7,1.1039,6891.7,0.8931,-7990.3,0.7272,-22872.3
BTCUSDT,dcrowd,144,288,0.02,2016,96,False,1063,0.485,-20.48,0.4741,0.7299,-21773.7,0.5871,-36655.7,0.4725,-51537.7,0.3814,-66419.7
BTCUSDT,dcrowd,144,288,0.02,2016,144,True,850,0.388,25.7,0.5365,1.3798,21841.7,1.157,9941.7,0.9719,-1958.3,0.8184,-13858.3
BTCUSDT,dcrowd,144,288,0.02,2016,144,False,850,0.388,-25.7,0.4635,0.7248,-21841.7,0.6076,-33741.7,0.5095,-45641.7,0.4278,-57541.7
BTCUSDT,dcrowd,144,288,0.02,2016,288,True,687,0.314,30.82,0.5357,1.3113,21170.8,1.1592,11552.8,1.025,1934.8,0.9068,-7683.2
BTCUSDT,dcrowd,144,288,0.02,2016,288,False,687,0.314,-30.82,0.4643,0.7626,-21170.8,0.674,-30788.8,0.5958,-40406.8,0.5267,-50024.8
BTCUSDT,dcrowd,144,288,0.02,2016,576,True,503,0.23,44.71,0.5249,1.3142,22489.0,1.2061,15447.0,1.1071,8405.0,1.0166,1363.0
BTCUSDT,dcrowd,144,288,0.02,2016,576,False,503,0.23,-44.71,0.4751,0.7609,-22489.0,0.6981,-29531.0,0.6403,-36573.0,0.5873,-43615.0
BTCUSDT,dcrowd,144,288,0.02,2016,864,True,417,0.19,70.57,0.5588,1.4557,29427.4,1.351,23589.4,1.2537,17751.4,1.1634,11913.4
BTCUSDT,dcrowd,144,288,0.02,2016,864,False,417,0.19,-70.57,0.4412,0.687,-29427.4,0.6377,-35265.4,0.5921,-41103.4,0.5501,-46941.4
BTCUSDT,dcrowd,144,288,0.02,8640,96,True,701,0.32,24.35,0.5164,1.4241,17066.1,1.1603,7252.1,0.9495,-2561.9,0.7819,-12375.9
BTCUSDT,dcrowd,144,288,0.02,8640,96,False,701,0.32,-24.35,0.4836,0.7022,-17066.1,0.5712,-26880.1,0.4645,-36694.1,0.3779,-46508.1
BTCUSDT,dcrowd,144,288,0.02,8640,144,True,550,0.251,38.92,0.5309,1.5585,21406.1,1.3258,13706.1,1.1304,6006.1,0.9663,-1693.9
BTCUSDT,dcrowd,144,288,0.02,8640,144,False,550,0.251,-38.92,0.4691,0.6417,-21406.1,0.5449,-29106.1,0.463,-36806.1,0.3934,-44506.1
BTCUSDT,dcrowd,144,288,0.02,8640,288,True,469,0.214,32.79,0.5288,1.3099,15380.7,1.1671,8814.7,1.0401,2248.7,0.9274,-4317.3
BTCUSDT,dcrowd,144,288,0.02,8640,288,False,469,0.214,-32.79,0.4712,0.7634,-15380.7,0.6798,-21946.7,0.605,-28512.7,0.5382,-35078.7
BTCUSDT,dcrowd,144,288,0.02,8640,576,True,371,0.169,71.37,0.5553,1.5332,26479.1,1.4092,21285.1,1.2952,16091.1,1.191,10897.1
BTCUSDT,dcrowd,144,288,0.02,8640,576,False,371,0.169,-71.37,0.4447,0.6522,-26479.1,0.5994,-31673.1,0.5504,-36867.1,0.5052,-42061.1
BTCUSDT,dcrowd,144,288,0.02,8640,864,True,325,0.148,66.71,0.5138,1.4104,21679.5,1.3111,17129.5,1.2194,12579.5,1.1346,8029.5
BTCUSDT,dcrowd,144,288,0.02,8640,864,False,325,0.148,-66.71,0.4862,0.709,-21679.5,0.6587,-26229.5,0.6119,-30779.5,0.5686,-35329.5
BTCUSDT,dcrowd,144,288,0.05,2016,96,True,1682,0.768,19.38,0.5256,1.3615,32593.6,1.0888,9045.6,0.8737,-14502.4,0.7047,-38050.4
BTCUSDT,dcrowd,144,288,0.05,2016,96,False,1682,0.768,-19.38,0.4744,0.7345,-32593.6,0.5869,-56141.6,0.4696,-79689.6,0.3771,-103237.6
BTCUSDT,dcrowd,144,288,0.05,2016,144,True,1270,0.58,24.21,0.5315,1.3592,30745.6,1.1376,12965.6,0.9535,-4814.4,0.8012,-22594.4
BTCUSDT,dcrowd,144,288,0.05,2016,144,False,1270,0.58,-24.21,0.4685,0.7357,-30745.6,0.6153,-48525.6,0.5154,-66305.6,0.4325,-84085.6
BTCUSDT,dcrowd,144,288,0.05,2016,288,True,953,0.435,26.94,0.5079,1.2663,25670.8,1.1196,12328.8,0.9908,-1013.2,0.8776,-14355.2
BTCUSDT,dcrowd,144,288,0.05,2016,288,False,953,0.435,-26.94,0.4921,0.7897,-25670.8,0.6975,-39012.8,0.6159,-52354.8,0.5441,-65696.8
BTCUSDT,dcrowd,144,288,0.05,2016,576,True,636,0.29,26.58,0.4874,1.1813,16906.8,1.0817,8002.8,0.9912,-901.2,0.909,-9805.2
BTCUSDT,dcrowd,144,288,0.05,2016,576,False,636,0.29,-26.58,0.5126,0.8465,-16906.8,0.7747,-25810.8,0.7086,-34714.8,0.6479,-43618.8
BTCUSDT,dcrowd,144,288,0.05,2016,864,True,491,0.224,44.72,0.5071,1.2666,21957.3,1.1758,15083.3,1.0919,8209.3,1.0144,1335.3
BTCUSDT,dcrowd,144,288,0.05,2016,864,False,491,0.224,-44.72,0.4929,0.7895,-21957.3,0.7327,-28831.3,0.6797,-35705.3,0.6303,-42579.3
BTCUSDT,dcrowd,144,288,0.05,8640,96,True,1422,0.649,15.21,0.5084,1.2558,21627.3,1.0181,1719.3,0.8286,-18188.7,0.6782,-38096.7
BTCUSDT,dcrowd,144,288,0.05,8640,96,False,1422,0.649,-15.21,0.4916,0.7963,-21627.3,0.6442,-41535.3,0.5208,-61443.3,0.4221,-81351.3
BTCUSDT,dcrowd,144,288,0.05,8640,144,True,1100,0.502,19.18,0.52,1.2685,21097.0,1.066,5697.0,0.8974,-9703.0,0.7573,-25103.0
BTCUSDT,dcrowd,144,288,0.05,8640,144,False,1100,0.502,-19.18,0.48,0.7883,-21097.0,0.662,-36497.0,0.5563,-51897.0,0.4682,-67297.0
BTCUSDT,dcrowd,144,288,0.05,8640,288,True,829,0.379,12.27,0.5006,1.1078,10172.7,0.9857,-1433.3,0.8776,-13039.3,0.7818,-24645.3
BTCUSDT,dcrowd,144,288,0.05,8640,288,False,829,0.379,-12.27,0.4994,0.9027,-10172.7,0.8029,-21778.7,0.7141,-33384.7,0.6353,-44990.7
BTCUSDT,dcrowd,144,288,0.05,8640,576,True,575,0.263,26.43,0.4957,1.1701,15195.5,1.0764,7145.5,0.9907,-904.5,0.9123,-8954.5
BTCUSDT,dcrowd,144,288,0.05,8640,576,False,575,0.263,-26.43,0.5043,0.8546,-15195.5,0.786,-23245.5,0.7228,-31295.5,0.6647,-39345.5
BTCUSDT,dcrowd,144,288,0.05,8640,864,True,457,0.209,30.6,0.4923,1.1712,13983.6,1.0893,7585.6,1.0134,1187.6,0.9432,-5210.4
BTCUSDT,dcrowd,144,288,0.05,8640,864,False,457,0.209,-30.6,0.5077,0.8539,-13983.6,0.7939,-20381.6,0.7379,-26779.6,0.6856,-33177.6
BTCUSDT,dcrowd,144,288,0.1,2016,96,True,2699,1.232,16.18,0.5287,1.2953,43666.2,1.0353,5880.2,0.83,-31905.8,0.669,-69691.8
BTCUSDT,dcrowd,144,288,0.1,2016,96,False,2699,1.232,-16.18,0.4713,0.772,-43666.2,0.6166,-81452.2,0.4936,-119238.2,0.3966,-157024.2
BTCUSDT,dcrowd,144,288,0.1,2016,144,True,2019,0.922,20.99,0.5369,1.3145,42377.7,1.0951,14111.7,0.9134,-14154.3,0.7635,-42420.3
BTCUSDT,dcrowd,144,288,0.1,2016,144,False,2019,0.922,-20.99,0.4631,0.7607,-42377.7,0.6336,-70643.7,0.5282,-98909.7,0.4414,-127175.7
BTCUSDT,dcrowd,144,288,0.1,2016,288,True,1320,0.603,25.38,0.5189,1.2523,33500.2,1.1059,15020.2,0.9771,-3459.8,0.8639,-21939.8
BTCUSDT,dcrowd,144,288,0.1,2016,288,False,1320,0.603,-25.38,0.4811,0.7985,-33500.2,0.7049,-51980.2,0.622,-70460.2,0.5489,-88940.2
BTCUSDT,dcrowd,144,288,0.1,2016,576,True,806,0.368,24.54,0.5099,1.1721,19778.4,1.0704,8494.4,0.978,-2789.6,0.8939,-14073.6
BTCUSDT,dcrowd,144,288,0.1,2016,576,False,806,0.368,-24.54,0.4901,0.8531,-19778.4,0.7789,-31062.4,0.7111,-42346.4,0.6493,-53630.4
BTCUSDT,dcrowd,144,288,0.1,2016,864,True,582,0.266,41.46,0.5069,1.2504,24129.6,1.1592,15981.6,1.0749,7833.6,0.9971,-314.4
BTCUSDT,dcrowd,144,288,0.1,2016,864,False,582,0.266,-41.46,0.4931,0.7997,-24129.6,0.7411,-32277.6,0.6867,-40425.6,0.6362,-48573.6
BTCUSDT,dcrowd,144,288,0.1,8640,96,True,2416,1.103,17.67,0.5103,1.3121,42699.7,1.0576,8875.7,0.8561,-24948.3,0.697,-58772.3
BTCUSDT,dcrowd,144,288,0.1,8640,96,False,2416,1.103,-17.67,0.4897,0.7621,-42699.7,0.613,-76523.7,0.4936,-110347.7,0.3994,-144171.7
BTCUSDT,dcrowd,144,288,0.1,8640,144,True,1830,0.836,19.0,0.5169,1.2635,34764.2,1.0631,9144.2,0.8962,-16475.8,0.7574,-42095.8
BTCUSDT,dcrowd,144,288,0.1,8640,144,False,1830,0.836,-19.0,0.4825,0.7914,-34764.2,0.6655,-60384.2,0.5602,-86004.2,0.4723,-111624.2
BTCUSDT,dcrowd,144,288,0.1,8640,288,True,1206,0.551,28.1,0.5282,1.2678,33884.6,1.1263,17000.6,1.0008,116.6,0.8899,-16767.4
BTCUSDT,dcrowd,144,288,0.1,8640,288,False,1206,0.551,-28.1,0.4718,0.7887,-33884.6,0.7005,-50768.6,0.6222,-67652.6,0.553,-84536.6
BTCUSDT,dcrowd,144,288,0.1,8640,576,True,743,0.339,38.87,0.5209,1.2812,28879.6,1.1713,18477.6,1.0713,8075.6,0.9804,-2326.4
BTCUSDT,dcrowd,144,288,0.1,8640,576,False,743,0.339,-38.87,0.4791,0.7805,-28879.6,0.7135,-39281.6,0.6522,-49683.6,0.5963,-60085.6
BTCUSDT,dcrowd,144,288,0.1,8640,864,True,554,0.253,47.08,0.5036,1.2764,26079.9,1.1865,18323.9,1.1034,10567.9,1.0265,2811.9
BTCUSDT,dcrowd,144,288,0.1,8640,864,False,554,0.253,-47.08,0.4964,0.7835,-26079.9,0.728,-33835.9,0.6762,-41591.9,0.6278,-49347.9
BTCUSDT,dcrowd,144,288,0.2,2016,96,True,4307,1.967,10.81,0.5022,1.2045,46568.0,0.9471,-13730.0,0.7489,-74028.0,0.5967,-134326.0
BTCUSDT,dcrowd,144,288,0.2,2016,96,False,4307,1.967,-10.81,0.4976,0.8302,-46568.0,0.6517,-106866.0,0.5123,-167164.0,0.405,-227462.0
BTCUSDT,dcrowd,144,288,0.2,2016,144,True,3126,1.427,16.62,0.5144,1.2544,51958.1,1.0362,8194.1,0.8581,-35569.9,0.7134,-79333.9
BTCUSDT,dcrowd,144,288,0.2,2016,144,False,3126,1.427,-16.62,0.4856,0.7972,-51958.1,0.6578,-95722.1,0.5434,-139486.1,0.4499,-183250.1
BTCUSDT,dcrowd,144,288,0.2,2016,288,True,1780,0.813,14.65,0.5112,1.1457,26074.3,1.006,1154.3,0.8839,-23765.7,0.7775,-48685.7
BTCUSDT,dcrowd,144,288,0.2,2016,288,False,1780,0.813,-14.65,0.4888,0.8728,-26074.3,0.7662,-50994.3,0.6729,-75914.3,0.5915,-100834.3
BTCUSDT,dcrowd,144,288,0.2,2016,576,True,967,0.442,9.59,0.5191,1.0646,9273.1,0.9716,-4264.9,0.8867,-17802.9,0.8093,-31340.9
BTCUSDT,dcrowd,144,288,0.2,2016,576,False,967,0.442,-9.59,0.4809,0.9393,-9273.1,0.8574,-22811.1,0.7828,-36349.1,0.715,-49887.1
BTCUSDT,dcrowd,144,288,0.2,2016,864,True,662,0.302,31.15,0.5211,1.1846,20623.8,1.0977,11355.8,1.0173,2087.8,0.9429,-7180.2
BTCUSDT,dcrowd,144,288,0.2,2016,864,False,662,0.302,-31.15,0.4789,0.8442,-20623.8,0.7822,-29891.8,0.7249,-39159.8,0.6718,-48427.8
BTCUSDT,dcrowd,144,288,0.2,8640,96,True,4089,1.867,14.08,0.5082,1.261,57559.5,1.0013,313.5,0.7989,-56932.5,0.6417,-114178.5
BTCUSDT,dcrowd,144,288,0.2,8640,96,False,4089,1.867,-14.08,0.4918,0.793,-57559.5,0.6286,-114805.5,0.4989,-172051.5,0.3974,-229297.5
BTCUSDT,dcrowd,144,288,0.2,8640,144,True,2967,1.355,15.77,0.5201,1.2347,46800.0,1.0239,5262.0,0.8508,-36276.0,0.7093,-77814.0
BTCUSDT,dcrowd,144,288,0.2,8640,144,False,2967,1.355,-15.77,0.4796,0.8099,-46800.0,0.6711,-88338.0,0.5566,-129876.0,0.4629,-171414.0
BTCUSDT,dcrowd,144,288,0.2,8640,288,True,1708,0.78,24.68,0.5287,1.2561,42148.7,1.1035,18236.7,0.9699,-5675.3,0.8531,-29587.3
BTCUSDT,dcrowd,144,288,0.2,8640,288,False,1708,0.78,-24.68,0.4713,0.7961,-42148.7,0.6994,-66060.7,0.6145,-89972.7,0.5403,-113884.7
BTCUSDT,dcrowd,144,288,0.2,8640,576,True,944,0.431,7.31,0.5212,1.0488,6901.7,0.9573,-6314.3,0.8735,-19530.3,0.7969,-32746.3
BTCUSDT,dcrowd,144,288,0.2,8640,576,False,944,0.431,-7.31,0.4788,0.9535,-6901.7,0.8706,-20117.7,0.7952,-33333.7,0.7269,-46549.7
BTCUSDT,dcrowd,144,288,0.2,8640,864,True,645,0.295,27.95,0.4806,1.1624,18024.8,1.0777,8994.8,0.9997,-35.2,0.9279,-9065.2
BTCUSDT,dcrowd,144,288,0.2,8640,864,False,645,0.295,-27.95,0.5194,0.8603,-18024.8,0.7973,-27054.8,0.7387,-36084.8,0.6843,-45114.8
BTCUSDT,dcrowd,144,288,0.3,2016,96,True,5496,2.51,9.7,0.5042,1.1835,53315.7,0.9286,-23628.3,0.7326,-100572.3,0.5824,-177516.3
BTCUSDT,dcrowd,144,288,0.3,2016,96,False,5496,2.51,-9.7,0.4956,0.8449,-53315.7,0.6619,-130259.7,0.5197,-207203.7,0.4103,-284147.7
BTCUSDT,dcrowd,144,288,0.3,2016,144,True,3813,1.741,14.02,0.5138,1.216,53468.9,1.0003,86.9,0.8251,-53295.1,0.683,-106677.1
BTCUSDT,dcrowd,144,288,0.3,2016,144,False,3813,1.741,-14.02,0.4862,0.8224,-53468.9,0.6761,-106850.9,0.5566,-160232.9,0.4597,-213614.9
BTCUSDT,dcrowd,144,288,0.3,2016,288,True,2014,0.92,14.85,0.5079,1.1552,29907.7,1.0083,1711.7,0.8809,-26484.3,0.7707,-54680.3
BTCUSDT,dcrowd,144,288,0.3,2016,288,False,2014,0.92,-14.85,0.4921,0.8656,-29907.7,0.7552,-58103.7,0.6589,-86299.7,0.5754,-114495.7
BTCUSDT,dcrowd,144,288,0.3,2016,576,True,1044,0.477,19.65,0.5182,1.1452,20519.7,1.0397,5903.7,0.9442,-8712.3,0.8578,-23328.3
BTCUSDT,dcrowd,144,288,0.3,2016,576,False,1044,0.477,-19.65,0.4818,0.8732,-20519.7,0.7929,-35135.7,0.7202,-49751.7,0.6545,-64367.7
BTCUSDT,dcrowd,144,288,0.3,2016,864,True,701,0.32,38.86,0.5207,1.2413,27243.7,1.148,17429.7,1.062,7615.7,0.9828,-2198.3
BTCUSDT,dcrowd,144,288,0.3,2016,864,False,701,0.32,-38.86,0.4793,0.8056,-27243.7,0.745,-37057.7,0.6887,-46871.7,0.6365,-56685.7
BTCUSDT,dcrowd,144,288,0.3,8640,96,True,5335,2.436,13.01,0.5108,1.2489,69429.4,0.9835,-5260.6,0.7784,-79950.6,0.6204,-154640.6
BTCUSDT,dcrowd,144,288,0.3,8640,96,False,5335,2.436,-13.01,0.4888,0.8007,-69429.4,0.6294,-144119.4,0.4957,-218809.4,0.3922,-293499.4
BTCUSDT,dcrowd,144,288,0.3,8640,144,True,3726,1.701,10.72,0.4984,1.1599,39945.4,0.9559,-12218.6,0.7901,-64382.6,0.6556,-116546.6
BTCUSDT,dcrowd,144,288,0.3,8640,144,False,3726,1.701,-10.72,0.5016,0.8621,-39945.4,0.7096,-92109.4,0.5848,-144273.4,0.4832,-196437.4
BTCUSDT,dcrowd,144,288,0.3,8640,288,True,1974,0.901,24.79,0.5324,1.2711,48937.2,1.1098,21301.2,0.9696,-6334.8,0.8479,-33970.8
BTCUSDT,dcrowd,144,288,0.3,8640,288,False,1974,0.901,-24.79,0.4676,0.7867,-48937.2,0.6868,-76573.2,0.5998,-104209.2,0.5241,-131845.2
BTCUSDT,dcrowd,144,288,0.3,8640,576,True,1022,0.467,14.26,0.5049,1.0995,14577.7,1.0018,269.7,0.913,-14038.3,0.8323,-28346.3
BTCUSDT,dcrowd,144,288,0.3,8640,576,False,1022,0.467,-14.26,0.4951,0.9095,-14577.7,0.8285,-28885.7,0.7548,-43193.7,0.6878,-57501.7
BTCUSDT,dcrowd,144,288,0.3,8640,864,True,690,0.315,47.18,0.5101,1.2833,32556.0,1.1913,22896.0,1.1062,13236.0,1.0276,3576.0
BTCUSDT,dcrowd,144,288,0.3,8640,864,False,690,0.315,-47.18,0.4899,0.7792,-32556.0,0.7232,-42216.0,0.671,-51876.0,0.6226,-61536.0
BTCUSDT,crowd_z,0,288,0.02,2016,96,True,1343,0.613,22.55,0.5249,1.4227,30290.2,1.1418,11488.2,0.9198,-7313.8,0.7448,-26115.8
BTCUSDT,crowd_z,0,288,0.02,2016,96,False,1343,0.613,-22.55,0.4751,0.7029,-30290.2,0.5631,-49092.2,0.4521,-67894.2,0.3646,-86696.2
BTCUSDT,crowd_z,0,288,0.02,2016,144,True,1250,0.571,24.24,0.5408,1.373,30300.7,1.1428,12800.7,0.9525,-4699.3,0.7959,-22199.3
BTCUSDT,crowd_z,0,288,0.02,2016,144,False,1250,0.571,-24.24,0.4592,0.7283,-30300.7,0.6062,-47800.7,0.5052,-65300.7,0.4222,-82800.7
BTCUSDT,crowd_z,0,288,0.02,2016,288,True,1062,0.485,35.3,0.5386,1.3736,37487.7,1.2106,22619.7,1.0674,7751.7,0.9421,-7116.3
BTCUSDT,crowd_z,0,288,0.02,2016,288,False,1062,0.485,-35.3,0.4614,0.728,-37487.7,0.6415,-52355.7,0.5654,-67223.7,0.4984,-82091.7
BTCUSDT,crowd_z,0,288,0.02,2016,576,True,700,0.32,55.59,0.5629,1.4344,38914.1,1.31,29114.1,1.196,19314.1,1.092,9514.1
BTCUSDT,crowd_z,0,288,0.02,2016,576,False,700,0.32,-55.59,0.4371,0.6971,-38914.1,0.6367,-48714.1,0.5818,-58514.1,0.5319,-68314.1
