symbol,tf,level,min_pen,max_pen,close_frac,conf,stop_buf,target_mode,rr,min_risk_bps,revert,trades,tpd,win_rate,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
BTCUSDT,15m,day,0.25,1.5,1.0,none,0.1,2,0.0,25.0,1,1441,0.592,0.2151,1.1677,0.8509,0.6511,-631.23,-617.3,0.5143
BTCUSDT,15m,day,0.25,1.5,1.0,none,0.35,0,0.0,100.0,1,497,0.204,0.4266,0.8894,0.7316,0.6028,-136.47,-129.8,0.4975
BTCUSDT,15m,day,0.25,1.5,1.0,none,0.35,1,2.0,25.0,1,1639,0.673,0.3612,1.0857,0.7521,0.5311,-735.03,-730.3,0.3742
BTCUSDT,15m,day,0.25,1.5,1.0,none,0.35,2,0.0,100.0,1,469,0.193,0.3049,0.9358,0.8048,0.6972,-117.92,-114.5,0.6078
BTCUSDT,15m,day,0.25,1.5,1.0,oi,0.1,1,1.0,25.0,1,923,0.379,0.533,1.1464,0.6253,0.2974,-477.83,-476.8,0.1295
BTCUSDT,15m,day,0.25,1.5,1.0,oi,0.1,1,2.0,100.0,1,165,0.068,0.3576,0.9283,0.7903,0.676,-50.77,-41.0,0.58
BTCUSDT,15m,day,0.25,1.5,1.0,oi,0.35,0,0.0,25.0,1,979,0.402,0.3453,0.9684,0.6572,0.4586,-534.86,-524.7,0.3252
BTCUSDT,15m,day,0.25,1.5,1.0,oi,0.35,1,1.0,100.0,1,234,0.096,0.4915,0.9516,0.7754,0.6287,-59.77,-52.5,0.5051
BTCUSDT,15m,day,0.25,1.5,1.0,oi,0.35,2,0.0,25.0,1,916,0.376,0.2096,0.9868,0.7301,0.5633,-484.54,-481.1,0.4472
BTCUSDT,15m,day,0.25,1.5,1.0,flow,0.1,0,0.0,100.0,1,282,0.116,0.4326,1.0766,0.8926,0.7433,-54.45,-46.1,0.621
BTCUSDT,15m,day,0.25,1.5,1.0,flow,0.1,1,2.0,25.0,1,1253,0.515,0.3615,1.0951,0.733,0.5019,-625.95,-616.8,0.3421
BTCUSDT,15m,day,0.25,1.5,1.0,flow,0.1,2,0.0,100.0,1,273,0.112,0.3297,1.1068,0.9533,0.8273,-48.93,-36.7,0.7224
BTCUSDT,15m,day,0.25,1.5,1.0,flow,0.35,1,1.0,25.0,1,1339,0.55,0.5198,1.0863,0.6525,0.3646,-610.11,-609.1,0.1894
BTCUSDT,15m,day,0.25,1.5,1.0,flow,0.35,1,2.0,100.0,1,383,0.157,0.3838,1.1249,0.9604,0.8245,-52.62,-48.4,0.7106
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.1,0,0.0,25.0,1,410,0.168,0.3707,1.3991,0.9888,0.7219,-132.94,-106.9,0.5375
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.1,1,1.0,100.0,1,123,0.051,0.561,1.3027,1.0659,0.8688,-17.92,-8.3,0.7022
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.1,2,0.0,25.0,1,399,0.164,0.2707,1.6321,1.222,0.9538,-76.45,-20.3,0.7651
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.35,0,0.0,100.0,1,148,0.061,0.4189,1.0926,0.9273,0.7902,-31.38,-20.3,0.6751
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.35,1,2.0,25.0,1,432,0.177,0.4329,1.4921,1.07,0.7791,-90.97,-77.3,0.5665
BTCUSDT,15m,day,0.25,1.5,1.0,crowd,0.35,2,0.0,100.0,1,147,0.06,0.3265,1.0176,0.8857,0.7757,-36.56,-25.9,0.6828
BTCUSDT,15m,day,0.25,1.5,1.0,crowd+oi,0.1,1,1.0,25.0,1,247,0.101,0.5304,1.1372,0.6659,0.3574,-114.86,-112.7,0.1868
BTCUSDT,15m,day,0.25,1.5,1.0,crowd+oi,0.1,1,2.0,100.0,1,66,0.027,0.3788,1.0685,0.9204,0.7969,-15.33,-9.8,0.6927
BTCUSDT,15m,day,0.25,1.5,1.0,crowd+oi,0.35,0,0.0,25.0,1,263,0.108,0.3764,1.1895,0.8418,0.6101,-97.3,-89.7,0.4484
BTCUSDT,15m,day,0.25,1.5,1.0,crowd+oi,0.35,1,1.0,100.0,1,90,0.037,0.5333,1.1512,0.9505,0.7817,-16.79,-10.7,0.6379
BTCUSDT,15m,day,0.25,1.5,1.0,crowd+oi,0.35,2,0.0,25.0,1,258,0.106,0.2558,1.267,0.9644,0.7602,-86.53,-66.5,0.6141
BTCUSDT,15m,day,0.25,1.5,0.5,none,0.1,0,0.0,100.0,1,359,0.147,0.4178,0.9374,0.7738,0.6413,-89.66,-84.8,0.5337
BTCUSDT,15m,day,0.25,1.5,0.5,none,0.1,1,2.0,25.0,1,1484,0.61,0.3713,1.1417,0.7725,0.5338,-670.72,-665.6,0.3673
BTCUSDT,15m,day,0.25,1.5,0.5,none,0.1,2,0.0,100.0,1,346,0.142,0.3208,0.9961,0.8553,0.7398,-78.58,-70.8,0.6439
BTCUSDT,15m,day,0.25,1.5,0.5,none,0.35,1,1.0,25.0,1,1564,0.643,0.5205,1.0902,0.6622,0.3747,-689.63,-687.8,0.1985
BTCUSDT,15m,day,0.25,1.5,0.5,none,0.35,1,2.0,100.0,1,474,0.195,0.3671,1.0196,0.8687,0.7441,-94.8,-89.2,0.6397
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.1,0,0.0,25.0,1,855,0.351,0.3392,1.0697,0.7154,0.4963,-456.38,-446.8,0.3519
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.1,1,1.0,100.0,1,162,0.067,0.5123,1.0614,0.8642,0.7007,-33.93,-27.9,0.563
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.1,2,0.0,25.0,1,812,0.334,0.202,1.0016,0.7236,0.5492,-467.21,-460.3,0.4304
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.35,0,0.0,100.0,1,224,0.092,0.4107,0.8459,0.6987,0.5789,-65.57,-63.8,0.4805
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.35,1,2.0,25.0,1,903,0.371,0.3621,1.0737,0.7429,0.5236,-413.38,-409.5,0.3683
BTCUSDT,15m,day,0.25,1.5,0.5,oi,0.35,2,0.0,100.0,1,217,0.089,0.3088,0.8712,0.749,0.648,-69.83,-62.2,0.5638
BTCUSDT,15m,day,0.25,1.5,0.5,flow,0.1,1,1.0,25.0,1,1242,0.51,0.5225,1.0993,0.6256,0.3214,-621.05,-620.6,0.1513
BTCUSDT,15m,day,0.25,1.5,0.5,flow,0.1,1,2.0,100.0,1,276,0.113,0.3986,1.2076,1.0291,0.8821,-34.98,-22.9,0.7593
BTCUSDT,15m,day,0.25,1.5,0.5,flow,0.35,0,0.0,25.0,1,1306,0.537,0.3622,1.0693,0.7397,0.5248,-593.22,-585.2,0.3781
BTCUSDT,15m,day,0.25,1.5,0.5,flow,0.35,1,1.0,100.0,1,376,0.154,0.5053,1.0381,0.845,0.6851,-72.8,-68.6,0.5505
BTCUSDT,15m,day,0.25,1.5,0.5,flow,0.35,2,0.0,25.0,1,1220,0.501,0.2336,1.057,0.7854,0.6067,-562.98,-547.2,0.4814
BTCUSDT,15m,day,0.25,1.5,0.5,crowd,0.1,0,0.0,100.0,1,116,0.048,0.3966,1.0768,0.9106,0.7749,-24.85,-17.9,0.6626
BTCUSDT,15m,day,0.25,1.5,0.5,crowd,0.1,1,2.0,25.0,1,366,0.15,0.4208,1.4022,0.9817,0.6995,-106.65,-94.0,0.4977
BTCUSDT,15m,day,0.25,1.5,0.5,crowd,0.1,2,0.0,100.0,1,115,0.047,0.3304,1.1433,0.9918,0.8666,-26.71,-12.1,0.7616
BTCUSDT,15m,day,0.25,1.5,0.5,crowd,0.35,1,1.0,25.0,1,388,0.159,0.5747,1.3707,0.8693,0.5164,-115.56,-111.3,0.2928
BTCUSDT,15m,day,0.25,1.5,0.5,crowd,0.35,1,2.0,100.0,1,140,0.058,0.4,1.1987,1.0346,0.8974,-22.54,-10.0,0.7812
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.1,0,0.0,25.0,1,222,0.091,0.3468,1.2051,0.8439,0.6114,-93.64,-83.0,0.4522
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.1,1,1.0,100.0,1,63,0.026,0.5714,1.3986,1.1528,0.9463,-7.72,-1.6,0.7703
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.1,2,0.0,25.0,1,220,0.09,0.2273,1.1358,0.8434,0.6538,-96.58,-88.3,0.5214
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.35,0,0.0,100.0,1,86,0.035,0.4186,1.1208,0.9472,0.8039,-17.77,-10.7,0.6843
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.35,1,2.0,25.0,1,235,0.097,0.4128,1.3622,0.9841,0.7213,-60.71,-54.2,0.5285
BTCUSDT,15m,day,0.25,1.5,0.5,crowd+oi,0.35,2,0.0,100.0,1,85,0.035,0.3176,1.0722,0.9342,0.8197,-17.51,-11.9,0.7233
BTCUSDT,15m,day,0.5,0.0,1.0,none,0.1,1,1.0,25.0,1,1397,0.574,0.5183,1.0925,0.6504,0.3584,-639.12,-636.6,0.1847
BTCUSDT,15m,day,0.5,0.0,1.0,none,0.1,1,2.0,100.0,1,411,0.169,0.3771,1.068,0.9077,0.7752,-84.27,-64.4,0.6643
BTCUSDT,15m,day,0.5,0.0,1.0,none,0.35,0,0.0,25.0,1,1440,0.592,0.3764,1.0263,0.7182,0.5143,-633.55,-627.3,0.3731
BTCUSDT,15m,day,0.5,0.0,1.0,none,0.35,1,1.0,100.0,1,518,0.213,0.4942,1.0097,0.8214,0.665,-104.34,-98.1,0.5336
BTCUSDT,15m,day,0.5,0.0,1.0,none,0.35,2,0.0,25.0,1,1315,0.54,0.2548,1.0793,0.8122,0.6333,-538.23,-521.1,0.5062
BTCUSDT,15m,day,0.5,0.0,1.0,oi,0.1,0,0.0,100.0,1,171,0.07,0.4678,1.0598,0.8794,0.7318,-34.77,-27.7,0.6104
BTCUSDT,15m,day,0.5,0.0,1.0,oi,0.1,1,2.0,25.0,1,728,0.299,0.375,1.1236,0.7699,0.5383,-327.1,-316.0,0.3757
BTCUSDT,15m,day,0.5,0.0,1.0,oi,0.1,2,0.0,100.0,1,166,0.068,0.3494,1.0805,0.9313,0.8081,-33.81,-23.7,0.7052
BTCUSDT,15m,day,0.5,0.0,1.0,oi,0.35,1,1.0,25.0,1,770,0.316,0.539,1.1709,0.73,0.4292,-296.94,-291.9,0.2353
BTCUSDT,15m,day,0.5,0.0,1.0,oi,0.35,1,2.0,100.0,1,226,0.093,0.4115,1.1132,0.949,0.8123,-37.91,-28.9,0.6976
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.1,0,0.0,25.0,1,1056,0.434,0.3608,1.1428,0.7917,0.5653,-442.15,-436.4,0.4106
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.1,1,1.0,100.0,1,292,0.12,0.5479,1.2783,1.0451,0.8512,-30.62,-21.9,0.6875
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.1,2,0.0,25.0,1,986,0.405,0.2424,1.155,0.8559,0.6614,-418.25,-379.1,0.5258
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.35,0,0.0,100.0,1,371,0.152,0.4636,1.0297,0.8488,0.7006,-70.3,-65.3,0.5783
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.35,1,2.0,25.0,1,1106,0.454,0.3807,1.1606,0.8264,0.5995,-397.49,-394.1,0.4362
BTCUSDT,15m,day,0.5,0.0,1.0,flow,0.35,2,0.0,100.0,1,358,0.147,0.3408,1.0918,0.9418,0.8179,-61.7,-48.0,0.7144
BTCUSDT,15m,day,0.5,0.0,1.0,crowd,0.1,1,1.0,25.0,1,342,0.141,0.5292,1.1505,0.7298,0.4461,-130.24,-127.8,0.2604
BTCUSDT,15m,day,0.5,0.0,1.0,crowd,0.1,1,2.0,100.0,1,120,0.049,0.4083,1.2095,1.0361,0.8926,-17.97,-8.7,0.7726
BTCUSDT,15m,day,0.5,0.0,1.0,crowd,0.35,0,0.0,25.0,1,353,0.145,0.4221,1.2592,0.907,0.6641,-99.38,-91.9,0.4917
BTCUSDT,15m,day,0.5,0.0,1.0,crowd,0.35,1,1.0,100.0,1,140,0.058,0.5286,1.203,0.9936,0.8181,-24.84,-13.1,0.6692
BTCUSDT,15m,day,0.5,0.0,1.0,crowd,0.35,2,0.0,25.0,1,345,0.142,0.313,1.3364,1.0288,0.8142,-80.0,-60.2,0.6573
BTCUSDT,15m,day,0.5,0.0,1.0,crowd+oi,0.1,0,0.0,100.0,1,65,0.027,0.5077,1.5107,1.2699,1.0694,-9.79,2.3,0.9029
BTCUSDT,15m,day,0.5,0.0,1.0,crowd+oi,0.1,1,2.0,25.0,1,189,0.078,0.3968,1.2385,0.8831,0.6415,-64.43,-57.7,0.4678
BTCUSDT,15m,day,0.5,0.0,1.0,crowd+oi,0.1,2,0.0,100.0,1,65,0.027,0.3385,1.136,0.9834,0.8578,-17.57,-6.5,0.7535
BTCUSDT,15m,day,0.5,0.0,1.0,crowd+oi,0.35,1,1.0,25.0,1,196,0.081,0.551,1.269,0.8414,0.5365,-56.99,-54.5,0.3307
BTCUSDT,15m,day,0.5,0.0,1.0,crowd+oi,0.35,1,2.0,100.0,1,80,0.033,0.45,1.4192,1.2265,1.0639,-9.63,3.1,0.9259
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.1,0,0.0,25.0,1,1325,0.544,0.366,1.1199,0.7762,0.5534,-558.46,-551.0,0.401
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.1,1,1.0,100.0,1,404,0.166,0.5074,1.0879,0.8847,0.716,-72.27,-62.9,0.5741
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.1,2,0.0,25.0,1,1221,0.502,0.2514,1.163,0.8649,0.6693,-481.67,-449.3,0.5323
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.35,0,0.0,100.0,1,501,0.206,0.4491,0.9257,0.7571,0.6195,-118.36,-115.3,0.5064
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.35,1,2.0,25.0,1,1355,0.557,0.3727,1.1104,0.797,0.582,-508.83,-502.9,0.4259
BTCUSDT,15m,day,0.5,0.0,0.5,none,0.35,2,0.0,100.0,1,480,0.197,0.3333,0.9996,0.8575,0.7403,-98.35,-92.7,0.6429
BTCUSDT,15m,day,0.5,0.0,0.5,oi,0.1,1,1.0,25.0,1,687,0.282,0.556,1.2621,0.7513,0.4103,-267.14,-265.1,0.2075
BTCUSDT,15m,day,0.5,0.0,0.5,oi,0.1,1,2.0,100.0,1,170,0.07,0.3882,1.0046,0.8568,0.7343,-35.17,-32.2,0.6317
BTCUSDT,15m,day,0.5,0.0,0.5,oi,0.35,0,0.0,25.0,1,713,0.293,0.4053,1.0563,0.73,0.5145,-301.42,-297.4,0.3665
BTCUSDT,15m,day,0.5,0.0,0.5,oi,0.35,1,1.0,100.0,1,218,0.09,0.5275,1.1079,0.908,0.7408,-35.59,-30.8,0.5995
BTCUSDT,15m,day,0.5,0.0,0.5,oi,0.35,2,0.0,25.0,1,678,0.279,0.2625,1.0928,0.8251,0.6444,-274.24,-258.4,0.5156
BTCUSDT,15m,day,0.5,0.0,0.5,flow,0.1,0,0.0,100.0,1,288,0.118,0.4583,1.1062,0.9172,0.7627,-50.78,-40.2,0.6356
BTCUSDT,15m,day,0.5,0.0,0.5,flow,0.1,1,2.0,25.0,1,1044,0.429,0.387,1.2109,0.8364,0.589,-395.99,-390.4,0.4139
BTCUSDT,15m,day,0.5,0.0,0.5,flow,0.1,2,0.0,100.0,1,280,0.115,0.3464,1.1266,0.9711,0.8428,-56.81,-32.0,0.7358
BTCUSDT,15m,day,0.5,0.0,0.5,flow,0.35,1,1.0,25.0,1,1107,0.455,0.5248,1.1162,0.7,0.4157,-441.45,-439.9,0.2323
BTCUSDT,15m,day,0.5,0.0,0.5,flow,0.35,1,2.0,100.0,1,369,0.152,0.393,1.1505,0.9849,0.8475,-48.06,-38.5,0.7318
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.1,0,0.0,25.0,1,313,0.129,0.3802,1.2113,0.8659,0.6346,-104.19,-97.2,0.4733
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.1,1,1.0,100.0,1,118,0.048,0.5508,1.3128,1.0761,0.8793,-14.99,-7.1,0.7134
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.1,2,0.0,25.0,1,309,0.127,0.2945,1.3578,1.0325,0.8109,-75.89,-58.1,0.6513
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.35,0,0.0,100.0,1,136,0.056,0.4338,1.0013,0.8384,0.7039,-32.03,-24.4,0.5916
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.35,1,2.0,25.0,1,321,0.132,0.4268,1.3859,1.0274,0.7711,-65.48,-56.2,0.58
BTCUSDT,15m,day,0.5,0.0,0.5,crowd,0.35,2,0.0,100.0,1,135,0.055,0.3407,0.9836,0.8486,0.7364,-32.97,-25.7,0.6426
BTCUSDT,15m,day,0.5,0.0,0.5,crowd+oi,0.1,1,1.0,25.0,1,174,0.071,0.5287,1.1683,0.7481,0.4606,-63.26,-61.4,0.2831
BTCUSDT,15m,day,0.5,0.0,0.5,crowd+oi,0.1,1,2.0,100.0,1,65,0.027,0.4308,1.3061,1.1233,0.971,-8.98,-1.2,0.8431
BTCUSDT,15m,day,0.5,0.0,0.5,crowd+oi,0.35,0,0.0,25.0,1,177,0.073,0.435,1.2171,0.8728,0.6368,-52.04,-48.0,0.4705
BTCUSDT,15m,day,0.5,0.0,0.5,crowd+oi,0.35,1,1.0,100.0,1,77,0.032,0.5714,1.4478,1.2061,1.0015,-9.18,0.1,0.8266
BTCUSDT,15m,day,0.5,0.0,0.5,crowd+oi,0.35,2,0.0,25.0,1,176,0.072,0.2841,1.0652,0.8179,0.6444,-63.07,-59.4,0.5176
BTCUSDT,15m,day,0.5,1.5,1.0,none,0.1,0,0.0,100.0,1,290,0.119,0.3966,0.8823,0.7311,0.6085,-88.79,-77.1,0.5081
BTCUSDT,15m,day,0.5,1.5,1.0,none,0.1,1,2.0,25.0,1,1273,0.523,0.3684,1.1303,0.7687,0.5331,-573.87,-569.7,0.3679
BTCUSDT,15m,day,0.5,1.5,1.0,none,0.1,2,0.0,100.0,1,281,0.115,0.2989,0.9109,0.7834,0.6789,-86.43,-72.8,0.5921
BTCUSDT,15m,day,0.5,1.5,1.0,none,0.35,1,1.0,25.0,1,1340,0.551,0.5052,1.0249,0.6276,0.3587,-620.83,-619.3,0.1921
BTCUSDT,15m,day,0.5,1.5,1.0,none,0.35,1,2.0,100.0,1,397,0.163,0.3577,0.9871,0.8412,0.7205,-90.05,-82.5,0.6194
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.1,0,0.0,25.0,1,658,0.27,0.3511,1.0841,0.7333,0.5132,-326.2,-322.7,0.3661
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.1,1,1.0,100.0,1,124,0.051,0.5,1.0124,0.8291,0.6766,-29.03,-23.5,0.5479
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.1,2,0.0,25.0,1,628,0.258,0.2229,1.0731,0.7828,0.5984,-308.53,-305.7,0.4717
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.35,0,0.0,100.0,1,169,0.069,0.4379,0.9546,0.7914,0.657,-43.23,-37.2,0.5459
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.35,1,2.0,25.0,1,695,0.286,0.3482,0.9961,0.6986,0.4999,-341.9,-335.3,0.3585
BTCUSDT,15m,day,0.5,1.5,1.0,oi,0.35,2,0.0,100.0,1,165,0.068,0.3273,0.9834,0.8475,0.7349,-46.2,-34.3,0.6408
BTCUSDT,15m,day,0.5,1.5,1.0,flow,0.1,1,1.0,25.0,1,983,0.404,0.5351,1.1555,0.673,0.3573,-444.44,-444.0,0.1737
BTCUSDT,15m,day,0.5,1.5,1.0,flow,0.1,1,2.0,100.0,1,218,0.09,0.4037,1.2371,1.0567,0.9077,-24.62,-13.9,0.783
BTCUSDT,15m,day,0.5,1.5,1.0,flow,0.35,0,0.0,25.0,1,1034,0.425,0.3714,1.0776,0.7524,0.5382,-441.35,-437.8,0.3906
BTCUSDT,15m,day,0.5,1.5,1.0,flow,0.35,1,1.0,100.0,1,298,0.122,0.5101,1.061,0.8654,0.7031,-52.17,-50.4,0.5663
BTCUSDT,15m,day,0.5,1.5,1.0,flow,0.35,2,0.0,25.0,1,973,0.4,0.2497,1.0871,0.8141,0.6323,-421.9,-395.4,0.5034
BTCUSDT,15m,day,0.5,1.5,1.0,crowd,0.1,0,0.0,100.0,1,94,0.039,0.383,0.9214,0.7743,0.6547,-31.29,-22.4,0.5554
BTCUSDT,15m,day,0.5,1.5,1.0,crowd,0.1,1,2.0,25.0,1,302,0.124,0.394,1.2451,0.8834,0.6393,-107.49,-96.7,0.464
BTCUSDT,15m,day,0.5,1.5,1.0,crowd,0.1,2,0.0,100.0,1,93,0.038,0.3011,0.8903,0.7704,0.6712,-36.84,-25.0,0.588
BTCUSDT,15m,day,0.5,1.5,1.0,crowd,0.35,1,1.0,25.0,1,316,0.13,0.5316,1.146,0.7438,0.4612,-115.06,-111.7,0.2762
BTCUSDT,15m,day,0.5,1.5,1.0,crowd,0.35,1,2.0,100.0,1,113,0.046,0.3982,1.1717,1.0131,0.8798,-23.63,-9.4,0.7665
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.1,0,0.0,25.0,1,164,0.067,0.372,1.1807,0.8295,0.6014,-65.36,-60.0,0.4445
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.1,1,1.0,100.0,1,51,0.021,0.549,1.2877,1.0727,0.8898,-8.21,-2.8,0.7323
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.1,2,0.0,25.0,1,164,0.067,0.2561,1.1617,0.8657,0.6711,-62.91,-58.7,0.5339
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.35,0,0.0,100.0,1,64,0.026,0.4844,1.4063,1.1927,1.0128,-11.17,0.4,0.8607
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.35,1,2.0,25.0,1,171,0.07,0.4269,1.4135,1.0353,0.7678,-40.63,-31.5,0.5692
BTCUSDT,15m,day,0.5,1.5,1.0,crowd+oi,0.35,2,0.0,100.0,1,64,0.026,0.3438,1.192,1.042,0.9165,-13.87,-3.9,0.8102
BTCUSDT,15m,day,0.5,1.5,0.5,none,0.1,1,1.0,25.0,1,1211,0.498,0.5186,1.0834,0.6334,0.3377,-580.92,-579.8,0.1647
BTCUSDT,15m,day,0.5,1.5,0.5,none,0.1,1,2.0,100.0,1,282,0.116,0.3546,0.9679,0.8236,0.7049,-73.98,-62.2,0.6059
BTCUSDT,15m,day,0.5,1.5,0.5,none,0.35,0,0.0,25.0,1,1259,0.517,0.3662,1.045,0.7335,0.5269,-553.07,-549.2,0.3834
BTCUSDT,15m,day,0.5,1.5,0.5,none,0.35,1,1.0,100.0,1,382,0.157,0.4712,0.8975,0.7288,0.5891,-98.91,-96.1,0.472
BTCUSDT,15m,day,0.5,1.5,0.5,none,0.35,2,0.0,25.0,1,1173,0.482,0.2421,1.0416,0.7824,0.6088,-527.84,-510.4,0.4856
BTCUSDT,15m,day,0.5,1.5,0.5,oi,0.1,0,0.0,100.0,1,118,0.048,0.4068,0.9227,0.7719,0.649,-36.46,-28.1,0.5479
BTCUSDT,15m,day,0.5,1.5,0.5,oi,0.1,1,2.0,25.0,1,616,0.253,0.3734,1.1307,0.7672,0.5305,-286.08,-276.4,0.365
BTCUSDT,15m,day,0.5,1.5,0.5,oi,0.1,2,0.0,100.0,1,116,0.048,0.3103,1.0782,0.9375,0.8212,-29.31,-16.6,0.7238
BTCUSDT,15m,day,0.5,1.5,0.5,oi,0.35,1,1.0,25.0,1,652,0.268,0.546,1.1979,0.7367,0.4242,-253.07,-249.6,0.2252
BTCUSDT,15m,day,0.5,1.5,0.5,oi,0.35,1,2.0,100.0,1,165,0.068,0.3818,1.03,0.8809,0.7567,-34.79,-29.1,0.652
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.1,0,0.0,25.0,1,966,0.397,0.3437,1.1243,0.7766,0.5541,-432.7,-428.2,0.4029
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.1,1,1.0,100.0,1,214,0.088,0.5421,1.2152,0.9885,0.8007,-26.98,-22.5,0.6428
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.1,2,0.0,25.0,1,914,0.376,0.2298,1.1797,0.8713,0.6724,-397.48,-352.2,0.5343
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.35,0,0.0,100.0,1,292,0.12,0.4212,0.9177,0.7583,0.6281,-74.92,-70.5,0.5203
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.35,1,2.0,25.0,1,1020,0.419,0.3784,1.1566,0.817,0.588,-384.33,-381.5,0.4239
BTCUSDT,15m,day,0.5,1.5,0.5,flow,0.35,2,0.0,100.0,1,286,0.118,0.3287,1.0805,0.933,0.8113,-51.18,-41.7,0.7098
BTCUSDT,15m,day,0.5,1.5,0.5,crowd,0.1,1,1.0,25.0,1,274,0.113,0.5328,1.1519,0.7201,0.428,-108.88,-107.0,0.2435
BTCUSDT,15m,day,0.5,1.5,0.5,crowd,0.1,1,2.0,100.0,1,90,0.037,0.3667,1.034,0.8875,0.7661,-23.52,-15.7,0.6641
BTCUSDT,15m,day,0.5,1.5,0.5,crowd,0.35,0,0.0,25.0,1,285,0.117,0.414,1.3159,0.9536,0.7022,-73.75,-67.9,0.5227
BTCUSDT,15m,day,0.5,1.5,0.5,crowd,0.35,1,1.0,100.0,1,108,0.044,0.5,1.0254,0.8479,0.6988,-26.59,-18.7,0.5718
BTCUSDT,15m,day,0.5,1.5,0.5,crowd,0.35,2,0.0,25.0,1,279,0.115,0.319,1.4316,1.0986,0.8668,-50.49,-35.5,0.697
BTCUSDT,15m,day,0.5,1.5,0.5,crowd+oi,0.1,0,0.0,100.0,1,49,0.02,0.449,1.3647,1.1583,0.9869,-11.72,-0.4,0.8442
BTCUSDT,15m,day,0.5,1.5,0.5,crowd+oi,0.1,1,2.0,25.0,1,150,0.062,0.4067,1.2982,0.9228,0.6668,-51.37,-42.5,0.4817
BTCUSDT,15m,day,0.5,1.5,0.5,crowd+oi,0.1,2,0.0,100.0,1,49,0.02,0.3469,1.2852,1.1217,0.9858,-13.03,-0.5,0.8717
BTCUSDT,15m,day,0.5,1.5,0.5,crowd+oi,0.35,1,1.0,25.0,1,155,0.064,0.5548,1.2617,0.8328,0.5268,-47.28,-44.8,0.3218
BTCUSDT,15m,day,0.5,1.5,0.5,crowd+oi,0.35,1,2.0,100.0,1,63,0.026,0.4286,1.2975,1.1253,0.9794,-9.63,-0.8,0.8547
BTCUSDT,15m,week,0.0,0.0,1.0,none,0.1,0,0.0,25.0,1,657,0.27,0.2877,0.791,0.5433,0.3884,-423.34,-423.3,0.2856
BTCUSDT,15m,week,0.0,0.0,1.0,none,0.1,1,1.0,100.0,1,228,0.094,0.5,1.0328,0.8431,0.6857,-40.98,-40.0,0.5534
BTCUSDT,15m,week,0.0,0.0,1.0,none,0.1,2,0.0,25.0,1,650,0.267,0.2138,0.9695,0.7186,0.5565,-352.2,-342.6,0.4433
BTCUSDT,15m,week,0.0,0.0,1.0,none,0.35,0,0.0,100.0,1,280,0.115,0.425,0.8839,0.7248,0.5963,-70.95,-70.9,0.491
