ts,hour,year,ticks,median_bps,mean_bps,p90_bps,sym,window
2023-09-04 03:00:00+00:00,3,2023,1356,0.2781447743548154,0.28197177891945274,0.37087517268706444,EURUSD,weekly open 21-03 UTC
2023-09-18 00:00:00+00:00,0,2023,1592,0.28113447130295977,0.25830969365913764,0.374872309120081,EURUSD,weekly open 21-03 UTC
2023-09-18 01:00:00+00:00,1,2023,2870,0.28120825814894185,0.2596354589632636,0.37508673880872456,EURUSD,weekly open 21-03 UTC
2023-09-18 02:00:00+00:00,2,2023,2020,0.2812504394535725,0.2624727927298494,0.3750339874534063,EURUSD,weekly open 21-03 UTC
2023-09-18 03:00:00+00:00,3,2023,1441,0.2812636237065341,0.273716599239975,0.37505156959119373,EURUSD,weekly open 21-03 UTC
2023-10-02 00:00:00+00:00,0,2023,2319,0.28392824186876364,0.2580399153965932,0.37862653225462645,EURUSD,weekly open 21-03 UTC
2023-10-02 01:00:00+00:00,1,2023,1598,0.2838691363279114,0.25984796491301704,0.37850829879482967,EURUSD,weekly open 21-03 UTC
2023-10-02 02:00:00+00:00,2,2023,1431,0.2838288512045842,0.2556798871624388,0.3784545807200099,EURUSD,weekly open 21-03 UTC
2023-10-02 03:00:00+00:00,3,2023,1123,0.283855706684296,0.27686056481045823,0.3784760661201473,EURUSD,weekly open 21-03 UTC
2023-10-16 00:00:00+00:00,0,2023,2467,0.2851155430735883,0.24961958498598083,0.3802389801994354,EURUSD,weekly open 21-03 UTC
2023-10-16 01:00:00+00:00,1,2023,2196,0.28504510838816005,0.24320198689235967,0.3800962593866478,EURUSD,weekly open 21-03 UTC
2023-10-16 02:00:00+00:00,2,2023,1507,0.28504510838816005,0.24353123966090948,0.3800763953558465,EURUSD,weekly open 21-03 UTC
