legs,n_legs,target,risk,mean_corr,active_days_per_day,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,median_days,p25_days,pass_within_7,pass_within_14,pass_within_30
EURUSD 5m + XAUUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.02,0.001,0.574,0.9929,-0.213,1.02,0.2289,0.2215,0.546,14.0,10.0,0.0119,0.1204,0.2224
EURUSD 5m + XAUUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.02,0.001,0.574,0.9929,-0.213,1.02,0.2574,0.2004,0.5386,14.0,10.0,0.0129,0.1388,0.2537
EURUSD 5m + XAUUSD 1h + USDJPY 15m + GBPUSD 4h,4,8%,0.03,0.001,0.574,1.2504,-0.2334,1.02,0.1719,0.0993,0.7252,14.0,10.0,0.0083,0.091,0.1719
EURUSD 5m + XAUUSD 1h + USDJPY 15m + GBPUSD 4h,4,5%,0.03,0.001,0.574,1.2504,-0.2334,1.02,0.182,0.0965,0.7178,14.0,10.25,0.0083,0.0947,0.182
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.005,0.014,0.578,0.4042,-0.1382,1.03,0.3961,0.3539,0.1627,32.0,14.5,0.023,0.0993,0.1903
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.005,0.014,0.578,0.4042,-0.1382,1.03,0.5377,0.3051,0.1075,23.0,12.0,0.0312,0.1774,0.3272
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.0075,0.014,0.578,0.5407,-0.1548,1.03,0.3548,0.4228,0.1783,16.0,11.0,0.0294,0.1618,0.2849
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.0075,0.014,0.578,0.5407,-0.1548,1.03,0.443,0.3621,0.1544,14.0,10.0,0.0423,0.2298,0.3787
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.01,0.014,0.578,0.6568,-0.1647,1.03,0.3272,0.3382,0.3051,14.0,10.0,0.0294,0.17,0.2868
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.01,0.014,0.578,0.6568,-0.1647,1.03,0.4311,0.2629,0.2767,14.0,10.0,0.0377,0.2408,0.3869
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.015,0.014,0.578,0.85,-0.1966,1.03,0.2702,0.1875,0.5294,13.0,10.0,0.0184,0.1608,0.2647
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.015,0.014,0.578,0.85,-0.1966,1.03,0.2987,0.1866,0.5018,13.0,10.0,0.0239,0.1857,0.2941
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.02,0.014,0.578,1.01,-0.264,1.03,0.1994,0.0965,0.7004,13.0,10.0,0.0129,0.1158,0.1985
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.02,0.014,0.578,1.01,-0.264,1.03,0.2353,0.0965,0.6645,13.0,10.0,0.0129,0.1351,0.2298
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,8%,0.03,0.014,0.578,1.2706,-0.4017,1.03,0.1103,0.079,0.807,13.0,11.0,0.0055,0.0662,0.1057
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCHF 15m,4,5%,0.03,0.014,0.578,1.2706,-0.4017,1.03,0.1112,0.079,0.8061,13.0,11.0,0.0055,0.0699,0.1112
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.005,0.014,0.588,0.3953,-0.1237,1.01,0.2417,0.5248,0.1406,18.0,10.0,0.0184,0.1057,0.159
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.005,0.014,0.588,0.3953,-0.1237,1.01,0.3732,0.4072,0.1287,19.0,11.0,0.0276,0.1489,0.2518
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.0075,0.014,0.588,0.5295,-0.1539,1.01,0.2803,0.4311,0.1967,16.0,10.0,0.0239,0.1333,0.2086
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.0075,0.014,0.588,0.5295,-0.1539,1.01,0.4246,0.3447,0.1608,16.0,10.0,0.0368,0.1875,0.318
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.01,0.014,0.588,0.6439,-0.1754,1.01,0.3015,0.3511,0.2665,16.5,10.0,0.0267,0.1342,0.2298
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.01,0.014,0.588,0.6439,-0.1754,1.01,0.4044,0.3162,0.2298,15.0,10.0,0.0322,0.1976,0.3272
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.015,0.014,0.588,0.8345,-0.2037,1.01,0.3042,0.2215,0.4366,14.0,10.0,0.0202,0.1526,0.2537
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.015,0.014,0.588,0.8345,-0.2037,1.01,0.3419,0.2022,0.4191,13.0,10.0,0.0239,0.1912,0.3006
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.02,0.014,0.588,0.9923,-0.2217,1.01,0.193,0.1847,0.6186,14.0,10.0,0.0129,0.1029,0.1691
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.02,0.014,0.588,0.9923,-0.2217,1.01,0.239,0.1526,0.6048,14.0,11.0,0.0129,0.125,0.2031
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,8%,0.03,0.014,0.588,1.2498,-0.2431,1.01,0.1268,0.1066,0.7629,13.0,10.0,0.0055,0.0781,0.1158
EURUSD 5m + XAUUSD 1h + USDJPY 15m + USDCAD 1h,4,5%,0.03,0.014,0.588,1.2498,-0.2431,1.01,0.1517,0.1011,0.7436,14.0,10.0,0.0083,0.0864,0.1406
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.005,0.04,0.512,0.3441,-0.167,0.92,0.3134,0.5138,0.0781,39.0,14.0,0.011,0.0818,0.1425
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.005,0.04,0.512,0.3441,-0.167,0.92,0.4513,0.3915,0.0643,47.0,14.0,0.0175,0.1149,0.1866
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.0075,0.04,0.512,0.4652,-0.2168,0.92,0.4026,0.2353,0.2757,47.5,15.25,0.0119,0.0938,0.1608
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.0075,0.04,0.512,0.4652,-0.2168,0.92,0.5754,0.1287,0.2096,44.5,16.0,0.0147,0.1186,0.2518
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.01,0.04,0.512,0.5692,-0.2548,0.92,0.455,0.2353,0.2426,36.0,15.0,0.0147,0.1039,0.205
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.01,0.04,0.512,0.5692,-0.2548,0.92,0.5257,0.1921,0.2151,28.0,14.0,0.0184,0.1434,0.2757
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.015,0.04,0.512,0.7439,-0.309,0.92,0.4154,0.2197,0.3088,30.0,14.0,0.011,0.1085,0.2105
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.015,0.04,0.512,0.7439,-0.309,0.92,0.4688,0.1921,0.2831,22.0,13.0,0.0147,0.1425,0.307
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.02,0.04,0.512,0.8895,-0.3457,0.92,0.4173,0.2077,0.3465,27.0,14.0,0.0092,0.1103,0.2279
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.02,0.04,0.512,0.8895,-0.3457,0.92,0.4559,0.1783,0.3373,19.0,13.0,0.0119,0.1553,0.3401
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,8%,0.03,0.04,0.512,1.1282,-0.3923,0.92,0.2978,0.0524,0.6213,20.0,14.0,0.0028,0.08,0.2371
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + GBPUSD 4h,4,5%,0.03,0.04,0.512,1.1282,-0.3923,0.92,0.3419,0.045,0.5855,17.5,13.0,0.0028,0.1158,0.2978
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.005,-0.005,0.516,0.3534,-0.1284,0.93,0.3925,0.3676,0.1443,36.0,16.0,0.0119,0.0873,0.1746
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.005,-0.005,0.516,0.3534,-0.1284,0.93,0.4577,0.3548,0.0919,29.0,14.0,0.0175,0.1259,0.2362
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.0075,-0.005,0.516,0.477,-0.1671,0.93,0.3971,0.2895,0.2206,27.5,14.0,0.0147,0.1075,0.2114
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.0075,-0.005,0.516,0.477,-0.1671,0.93,0.4577,0.25,0.2022,23.0,13.0,0.0175,0.136,0.2702
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.01,-0.005,0.516,0.5829,-0.1967,0.93,0.4127,0.2803,0.2233,24.0,13.0,0.0175,0.1278,0.2325
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.01,-0.005,0.516,0.5829,-0.1967,0.93,0.4871,0.227,0.2086,22.0,14.0,0.0175,0.1434,0.3051
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.015,-0.005,0.516,0.7606,-0.239,0.93,0.2509,0.2086,0.511,16.0,12.0,0.0092,0.1029,0.2013
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.015,-0.005,0.516,0.7606,-0.239,0.93,0.3392,0.1949,0.4366,16.0,12.0,0.0129,0.1443,0.284
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.02,-0.005,0.516,0.9086,-0.2678,0.93,0.2574,0.2188,0.4954,15.0,12.0,0.0064,0.1121,0.2353
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.02,-0.005,0.516,0.9086,-0.2678,0.93,0.3226,0.1994,0.4494,15.0,12.0,0.0074,0.1471,0.2904
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,8%,0.03,-0.005,0.516,1.1508,-0.3045,0.93,0.2031,0.1075,0.6682,16.0,12.0,0.0037,0.0809,0.1746
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCHF 15m,4,5%,0.03,-0.005,0.516,1.1508,-0.3045,0.93,0.2583,0.1002,0.6204,16.0,12.0,0.0064,0.1112,0.2399
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.005,0.015,0.526,0.3438,-0.1848,0.91,0.2711,0.5147,0.114,28.0,13.0,0.0147,0.079,0.1415
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.005,0.015,0.526,0.3438,-0.1848,0.91,0.4393,0.3658,0.102,41.5,14.0,0.0193,0.1112,0.1829
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.0075,0.015,0.526,0.4648,-0.2407,0.91,0.3346,0.3759,0.2031,32.0,13.0,0.0156,0.0965,0.1618
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.0075,0.015,0.526,0.4648,-0.2407,0.91,0.4853,0.2353,0.193,33.0,15.0,0.0175,0.1149,0.2298
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.01,0.015,0.526,0.5688,-0.2836,0.91,0.3805,0.1884,0.3695,36.0,15.0,0.0165,0.0947,0.1664
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.01,0.015,0.526,0.5688,-0.2836,0.91,0.4614,0.1673,0.3097,22.0,14.0,0.0211,0.1351,0.284
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.015,0.015,0.526,0.7434,-0.3451,0.91,0.4164,0.1746,0.3529,24.0,14.0,0.0184,0.1241,0.2454
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.015,0.015,0.526,0.7434,-0.3451,0.91,0.4651,0.159,0.3199,17.0,12.0,0.0248,0.1783,0.3511
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.02,0.015,0.526,0.889,-0.3871,0.91,0.3824,0.0919,0.4706,18.0,13.0,0.0129,0.1296,0.2794
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.02,0.015,0.526,0.889,-0.3871,0.91,0.4283,0.091,0.4256,16.0,12.0,0.0165,0.1857,0.352
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,8%,0.03,0.015,0.526,1.1276,-0.4407,0.91,0.3153,0.0138,0.6232,16.0,12.0,0.0138,0.1314,0.2537
EURUSD 5m + XAUUSD 1h + NZDUSD 4h + USDCAD 1h,4,5%,0.03,0.015,0.526,1.1276,-0.4407,0.91,0.3336,0.0138,0.6112,15.0,12.0,0.0138,0.1535,0.2877
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.005,-0.005,0.525,0.3503,-0.1293,0.92,0.4311,0.3511,0.1241,41.0,16.0,0.0193,0.0993,0.1783
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.005,-0.005,0.525,0.3503,-0.1293,0.92,0.4991,0.3217,0.0855,34.0,15.0,0.0211,0.1222,0.2353
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.0075,-0.005,0.525,0.4731,-0.1471,0.92,0.4108,0.295,0.2077,29.0,14.0,0.0211,0.1149,0.2142
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.0075,-0.005,0.525,0.4731,-0.1471,0.92,0.4917,0.2371,0.1875,21.0,13.0,0.023,0.148,0.3171
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.01,-0.005,0.525,0.5784,-0.1728,0.92,0.4311,0.2344,0.2629,27.0,14.0,0.0175,0.1149,0.2408
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.01,-0.005,0.525,0.5784,-0.1728,0.92,0.5,0.2188,0.2215,19.0,13.0,0.0202,0.1627,0.3603
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.015,-0.005,0.525,0.7551,-0.2093,0.92,0.3116,0.2142,0.4439,17.0,12.0,0.0129,0.1241,0.2647
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.015,-0.005,0.525,0.7551,-0.2093,0.92,0.3833,0.1949,0.3915,16.0,12.0,0.0184,0.1654,0.3355
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.02,-0.005,0.525,0.9023,-0.2377,0.92,0.2812,0.2123,0.477,15.0,11.25,0.0129,0.1369,0.2537
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.02,-0.005,0.525,0.9023,-0.2377,0.92,0.3061,0.2096,0.455,14.0,11.0,0.0156,0.1756,0.2868
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,8%,0.03,-0.005,0.525,1.1433,-0.3607,0.92,0.1939,0.1415,0.6434,14.0,11.0,0.0083,0.1029,0.1829
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCHF 15m,4,5%,0.03,-0.005,0.525,1.1433,-0.3607,0.92,0.2142,0.1333,0.6314,14.0,11.0,0.0101,0.1158,0.2031
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.005,0.003,0.535,0.3407,-0.1428,0.91,0.3171,0.4789,0.1103,37.0,14.0,0.0239,0.0846,0.1434
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.005,0.003,0.535,0.3407,-0.1428,0.91,0.4972,0.3162,0.0928,52.0,16.0,0.0285,0.1057,0.1921
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.0075,0.003,0.535,0.4608,-0.1856,0.91,0.4173,0.3153,0.1746,45.0,14.25,0.0285,0.1048,0.1756
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.0075,0.003,0.535,0.4608,-0.1856,0.91,0.5257,0.2178,0.1636,32.0,14.0,0.034,0.1406,0.2546
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.01,0.003,0.535,0.5641,-0.2182,0.91,0.3897,0.2619,0.2739,35.0,14.0,0.0257,0.0983,0.1857
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.01,0.003,0.535,0.5641,-0.2182,0.91,0.4798,0.2252,0.2206,21.0,13.0,0.0312,0.159,0.2904
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.015,0.003,0.535,0.7378,-0.2649,0.91,0.4292,0.1884,0.3208,23.0,12.0,0.0294,0.1471,0.2583
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.015,0.003,0.535,0.7378,-0.2649,0.91,0.4945,0.17,0.2739,17.5,12.0,0.0322,0.1912,0.3419
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.02,0.003,0.535,0.8826,-0.2965,0.91,0.3649,0.1939,0.3851,16.0,12.0,0.0239,0.1535,0.2785
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.02,0.003,0.535,0.8826,-0.2965,0.91,0.4311,0.1572,0.3557,15.0,11.0,0.0239,0.2004,0.3676
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,8%,0.03,0.003,0.535,1.1199,-0.3368,0.91,0.3042,0.0515,0.5892,15.0,11.0,0.0165,0.1489,0.2574
EURUSD 5m + XAUUSD 1h + GBPUSD 4h + USDCAD 1h,4,5%,0.03,0.003,0.535,1.1199,-0.3368,0.91,0.3382,0.046,0.5809,14.0,11.0,0.0193,0.1719,0.2987
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.005,0.008,0.539,0.3501,-0.1277,0.92,0.3971,0.4026,0.1075,35.5,15.0,0.023,0.0928,0.1801
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.005,0.008,0.539,0.3501,-0.1277,0.92,0.466,0.3575,0.0836,28.0,13.0,0.0248,0.1351,0.2537
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.0075,0.008,0.539,0.4727,-0.1452,0.92,0.4044,0.3116,0.1976,24.0,13.0,0.0248,0.1278,0.2362
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.0075,0.008,0.539,0.4727,-0.1452,0.92,0.4605,0.2776,0.1783,19.0,13.0,0.0257,0.1572,0.2914
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.01,0.008,0.539,0.578,-0.1708,0.92,0.318,0.352,0.2564,18.0,12.0,0.0221,0.125,0.2289
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.01,0.008,0.539,0.578,-0.1708,0.92,0.3759,0.3143,0.2436,16.0,12.0,0.023,0.1498,0.295
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.015,0.008,0.539,0.7546,-0.2112,0.92,0.2289,0.2537,0.4743,14.0,11.0,0.0184,0.1204,0.2105
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.015,0.008,0.539,0.7546,-0.2112,0.92,0.3263,0.1994,0.4311,14.0,11.0,0.0267,0.1875,0.3199
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.02,0.008,0.539,0.9017,-0.2401,0.92,0.2528,0.1461,0.5708,14.0,12.0,0.0165,0.136,0.2472
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.02,0.008,0.539,0.9017,-0.2401,0.92,0.3125,0.1342,0.523,13.0,11.0,0.0202,0.1912,0.3088
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,8%,0.03,0.008,0.539,1.1427,-0.3402,0.92,0.2463,0.0855,0.6471,13.0,11.0,0.0147,0.1562,0.2463
EURUSD 5m + XAUUSD 1h + USDCHF 15m + USDCAD 1h,4,5%,0.03,0.008,0.539,1.1427,-0.3402,0.92,0.2675,0.08,0.6314,13.0,11.0,0.0165,0.1756,0.2675
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.005,0.072,0.559,0.3848,-0.1554,0.97,0.2252,0.5836,0.0983,19.0,11.0,0.0101,0.0901,0.1636
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.005,0.072,0.559,0.3848,-0.1554,0.97,0.3116,0.5,0.0974,16.0,11.0,0.0175,0.1415,0.2482
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.0075,0.072,0.559,0.5164,-0.1931,0.97,0.2757,0.3401,0.2923,15.0,10.0,0.0165,0.1351,0.2142
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.0075,0.072,0.559,0.5164,-0.1931,0.97,0.3952,0.3134,0.2151,15.5,11.0,0.0267,0.1811,0.3061
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.01,0.072,0.559,0.6287,-0.2197,0.97,0.25,0.4403,0.2803,13.0,10.0,0.0175,0.1425,0.2151
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.01,0.072,0.559,0.6287,-0.2197,0.97,0.3676,0.3732,0.2298,15.0,10.0,0.0257,0.1829,0.3079
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.015,0.072,0.559,0.8161,-0.2548,0.97,0.2426,0.2822,0.4494,15.0,11.0,0.0184,0.1186,0.2224
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.015,0.072,0.559,0.8161,-0.2548,0.97,0.2757,0.2675,0.4311,14.0,11.0,0.0193,0.1397,0.2601
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.02,0.072,0.559,0.9716,-0.277,0.97,0.193,0.1645,0.6388,15.0,10.0,0.0156,0.0947,0.1857
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.02,0.072,0.559,0.9716,-0.277,0.97,0.205,0.1636,0.6278,14.0,10.0,0.0156,0.1039,0.2004
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,8%,0.03,0.072,0.559,1.2253,-0.3033,0.97,0.1002,0.1305,0.7656,14.0,11.0,0.0074,0.0515,0.1002
EURUSD 5m + USDJPY 15m + NZDUSD 4h + GBPUSD 4h,4,5%,0.03,0.072,0.559,1.2253,-0.3033,0.97,0.114,0.1305,0.7518,14.0,11.0,0.0101,0.0607,0.114
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.005,0.023,0.563,0.3936,-0.1362,0.99,0.3042,0.4219,0.1866,28.0,12.0,0.0119,0.0965,0.1618
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.005,0.023,0.563,0.3936,-0.1362,0.99,0.4972,0.3244,0.1278,22.0,12.0,0.0276,0.17,0.3024
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.0075,0.023,0.563,0.5275,-0.1529,0.99,0.4007,0.3732,0.1967,20.0,11.0,0.0239,0.1526,0.2665
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.0075,0.023,0.563,0.5275,-0.1529,0.99,0.4724,0.3199,0.1783,17.0,11.0,0.0267,0.1912,0.3456
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.01,0.023,0.563,0.6415,-0.1707,0.99,0.3171,0.4118,0.25,16.0,10.0,0.0211,0.1452,0.2619
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.01,0.023,0.563,0.6415,-0.1707,0.99,0.3869,0.3548,0.2371,14.0,10.0,0.0257,0.2013,0.3327
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.015,0.023,0.563,0.8316,-0.2,0.99,0.2298,0.2298,0.5276,14.0,10.0,0.0156,0.1278,0.2243
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.015,0.023,0.563,0.8316,-0.2,0.99,0.2711,0.2188,0.4972,14.0,10.0,0.0202,0.1553,0.2629
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.02,0.023,0.563,0.9891,-0.2187,0.99,0.1765,0.08,0.7399,14.0,11.0,0.0129,0.0919,0.1728
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.02,0.023,0.563,0.9891,-0.2187,0.99,0.1939,0.0671,0.7353,14.0,11.0,0.0138,0.0974,0.1893
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,8%,0.03,0.023,0.563,1.2459,-0.3052,0.99,0.068,0.0882,0.8401,16.0,12.25,0.0046,0.0257,0.0671
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCHF 15m,4,5%,0.03,0.023,0.563,1.2459,-0.3052,0.99,0.0818,0.0781,0.8364,16.0,12.0,0.0055,0.0322,0.0809
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCAD 1h,4,8%,0.005,0.044,0.573,0.3846,-0.169,0.97,0.2279,0.5404,0.1388,18.0,11.0,0.0138,0.0993,0.1517
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCAD 1h,4,5%,0.005,0.044,0.573,0.3846,-0.169,0.97,0.3327,0.4375,0.1379,17.0,11.0,0.0193,0.1406,0.2454
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCAD 1h,4,8%,0.0075,0.044,0.573,0.5161,-0.2106,0.97,0.2877,0.3428,0.2776,16.0,11.0,0.0193,0.1324,0.2105
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCAD 1h,4,5%,0.0075,0.044,0.573,0.5161,-0.2106,0.97,0.3667,0.3327,0.2151,15.0,10.0,0.0267,0.1774,0.2812
EURUSD 5m + USDJPY 15m + NZDUSD 4h + USDCAD 1h,4,8%,0.01,0.044,0.573,0.6283,-0.2401,0.97,0.2702,0.4237,0.2767,14.0,10.0,0.0211,0.1406,0.2142
