symbol,tf,risk,fit_pf,pf_oos,pf_all,trades_all,trades_oos,tpd,total_return,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,open,median_days_pass,p25_days_pass,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars
USDCHF,4h,0.015,1.356,0.611,1.179,219,81,0.2,0.2823,0.0866,-0.1682,0.55,0.5844,0.3477,0.0,0.0679,78.0,46.0,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.02,1.356,0.611,1.179,219,81,0.2,0.3764,0.1125,-0.2069,0.55,0.5119,0.2927,0.1468,0.0486,51.0,35.0,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
USDJPY,15m,0.0025,1.723,1.652,1.361,241,88,0.22,0.1966,0.0617,-0.0926,0.76,0.4627,0.0562,0.0,0.4811,140.0,79.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.005,1.723,1.652,1.361,241,88,0.22,0.3931,0.1171,-0.1516,0.76,0.3373,0.5512,0.0,0.1115,48.0,29.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.0075,1.723,1.652,1.361,241,88,0.22,0.5897,0.1674,-0.1924,0.76,0.4378,0.482,0.0,0.0802,45.0,29.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.01,1.723,1.652,1.361,241,88,0.22,0.7862,0.2137,-0.2223,0.76,0.3926,0.5429,0.0,0.0645,39.0,25.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.015,1.723,1.652,1.361,241,88,0.22,1.1794,0.2971,-0.2633,0.76,0.3475,0.5253,0.1005,0.0267,31.0,21.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.02,1.723,1.652,1.361,241,88,0.22,1.5725,0.3709,-0.29,0.76,0.294,0.2249,0.4802,0.0009,31.0,21.0,-1,384,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.0025,1.713,1.094,1.316,346,119,0.316,0.3163,0.0961,-0.1592,0.63,0.3978,0.4972,0.0,0.105,72.5,43.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.005,1.713,1.094,1.316,346,119,0.316,0.6327,0.1778,-0.2397,0.63,0.3471,0.5571,0.0313,0.0645,41.0,27.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.0075,1.713,1.094,1.316,346,119,0.316,0.949,0.2496,-0.2882,0.63,0.3048,0.3987,0.2551,0.0414,33.0,22.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.01,1.713,1.094,1.316,346,119,0.316,1.2653,0.3139,-0.3206,0.63,0.2772,0.2716,0.4236,0.0276,31.0,21.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.015,1.713,1.094,1.316,346,119,0.316,1.898,0.4265,-0.3613,0.63,0.1114,0.2109,0.6768,0.0009,23.0,20.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.02,1.713,1.094,1.316,346,119,0.316,2.5306,0.5237,-0.3858,0.63,0.0856,0.1823,0.7311,0.0009,23.0,20.0,-1,384,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.0025,1.524,1.572,1.301,250,88,0.229,0.1678,0.0532,-0.1098,0.6,0.4728,0.3051,0.0,0.2221,143.0,94.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.005,1.524,1.572,1.301,250,88,0.229,0.3357,0.1015,-0.1959,0.6,0.5355,0.3843,0.0,0.0802,68.0,40.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.0075,1.524,1.572,1.301,250,88,0.229,0.5035,0.1459,-0.265,0.6,0.4046,0.4627,0.0682,0.0645,44.0,30.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.01,1.524,1.572,1.301,250,88,0.229,0.6714,0.1871,-0.3219,0.6,0.365,0.4912,0.1097,0.0341,36.0,26.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.015,1.524,1.572,1.301,250,88,0.229,1.0071,0.2619,-0.4098,0.6,0.3272,0.3502,0.2959,0.0267,34.0,25.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,15m,0.02,1.524,1.572,1.301,250,88,0.229,1.3428,0.3287,-0.4746,0.6,0.2719,0.176,0.5512,0.0009,33.0,25.0,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
USDJPY,1h,0.0025,1.696,1.05,1.235,237,105,0.217,0.1326,0.0424,-0.1183,0.49,0.5958,0.209,0.0,0.1952,168.0,96.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.005,1.696,1.05,1.235,237,105,0.217,0.2651,0.0817,-0.1952,0.49,0.523,0.3913,0.0,0.0856,78.5,41.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.0075,1.696,1.05,1.235,237,105,0.217,0.3977,0.1183,-0.2492,0.49,0.5037,0.4309,0.0,0.0654,56.0,32.5,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.01,1.696,1.05,1.235,237,105,0.217,0.5303,0.1526,-0.2901,0.49,0.4659,0.4208,0.0875,0.0258,58.5,28.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.015,1.696,1.05,1.235,237,105,0.217,0.7954,0.2158,-0.4375,0.49,0.3398,0.3913,0.2597,0.0092,38.0,23.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.02,1.696,1.05,1.235,237,105,0.217,1.0605,0.273,-0.5867,0.49,0.2468,0.2339,0.5184,0.0009,35.5,21.0,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2
USDJPY,1h,0.0025,1.555,1.116,1.474,361,104,0.33,0.0283,0.0094,-0.0059,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.005,1.555,1.116,1.474,361,104,0.33,0.0566,0.0185,-0.0116,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.0075,1.555,1.116,1.474,361,104,0.33,0.0848,0.0276,-0.0171,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.01,1.555,1.116,1.474,361,104,0.33,0.1131,0.0364,-0.0223,1.25,0.0009,0.0,0.0,0.9991,398.0,398.0,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.015,1.555,1.116,1.474,361,104,0.33,0.1697,0.0537,-0.0322,1.25,0.1245,0.0,0.0,0.8755,279.0,189.75,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.02,1.555,1.116,1.474,361,104,0.33,0.2262,0.0705,-0.0413,1.25,0.3094,0.0,0.0,0.6906,252.5,180.75,-1,96,0,1,2.0,0,6.0,0,0.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.0025,1.555,1.052,1.455,361,104,0.33,0.0271,0.009,-0.0059,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.005,1.555,1.052,1.455,361,104,0.33,0.0543,0.0178,-0.0116,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.0075,1.555,1.052,1.455,361,104,0.33,0.0814,0.0265,-0.0171,1.25,0.0,0.0,0.0,1.0,,,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.01,1.555,1.052,1.455,361,104,0.33,0.1086,0.035,-0.0223,1.25,0.0009,0.0,0.0,0.9991,398.0,398.0,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.015,1.555,1.052,1.455,361,104,0.33,0.1629,0.0517,-0.0322,1.25,0.1245,0.0,0.0,0.8755,279.0,189.75,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,1h,0.02,1.555,1.052,1.455,361,104,0.33,0.2172,0.0678,-0.0413,1.25,0.3094,0.0,0.0,0.6906,252.5,180.75,-1,96,0,1,2.0,0,6.0,3,2.0,12,0.0,0.699999988079071,0.0,2
USDJPY,30m,0.0025,1.603,1.027,1.245,287,119,0.262,0.1799,0.0568,-0.1164,0.54,0.4378,0.306,0.0,0.2562,192.0,75.5,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.005,1.603,1.027,1.245,287,119,0.262,0.3598,0.1081,-0.1866,0.54,0.3171,0.5834,0.0424,0.0571,39.0,25.0,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.0075,1.603,1.027,1.245,287,119,0.262,0.5397,0.155,-0.2336,0.54,0.423,0.4553,0.0793,0.0424,36.0,23.0,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.01,1.603,1.027,1.245,287,119,0.262,0.7196,0.1984,-0.2741,0.54,0.353,0.5106,0.0986,0.0378,35.0,24.0,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.015,1.603,1.027,1.245,287,119,0.262,1.0794,0.2769,-0.3813,0.54,0.2046,0.3106,0.4581,0.0267,34.0,25.0,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.02,1.603,1.027,1.245,287,119,0.262,1.4393,0.3468,-0.474,0.54,0.07,0.1014,0.8166,0.012,29.0,24.0,-1,192,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,4
USDJPY,30m,0.0025,1.501,1.475,1.483,370,150,0.338,0.2352,0.0731,-0.0414,1.43,0.562,0.0,0.0,0.438,211.0,170.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.005,1.501,1.475,1.483,370,150,0.338,0.4705,0.1374,-0.072,1.43,0.6991,0.2537,0.0,0.0472,103.0,68.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.0075,1.501,1.475,1.483,370,150,0.338,0.7057,0.1952,-0.0955,1.43,0.725,0.2361,0.0,0.0389,73.0,42.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.01,1.501,1.475,1.483,370,150,0.338,0.941,0.2478,-0.1141,1.43,0.7528,0.2407,0.0,0.0065,57.0,31.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.015,1.501,1.475,1.483,370,150,0.338,1.4115,0.3416,-0.1418,1.43,0.6444,0.35,0.0,0.0056,32.0,19.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.02,1.501,1.475,1.483,370,150,0.338,1.882,0.4239,-0.1614,1.43,0.4935,0.3509,0.1528,0.0028,22.0,13.0,13,30,2,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.0025,1.498,1.132,1.335,388,160,0.355,0.1502,0.0478,-0.0249,1.4,0.15,0.0,0.0,0.85,305.5,275.25,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.005,1.498,1.132,1.335,388,160,0.355,0.3003,0.0916,-0.0433,1.4,0.6667,0.0,0.0,0.3333,255.0,156.75,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.0075,1.498,1.132,1.335,388,160,0.355,0.4505,0.1322,-0.0573,1.4,0.8981,0.0222,0.0,0.0796,111.5,64.0,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.01,1.498,1.132,1.335,388,160,0.355,0.6006,0.1701,-0.0685,1.4,0.8759,0.1176,0.0,0.0065,82.0,47.25,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.015,1.498,1.132,1.335,388,160,0.355,0.901,0.2392,-0.0849,1.4,0.6657,0.3287,0.0,0.0056,45.0,26.0,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,30m,0.02,1.498,1.132,1.335,388,160,0.355,1.2013,0.3014,-0.0965,1.4,0.4685,0.3093,0.2194,0.0028,28.0,18.0,13,30,2,1,2.5,1,2.0,3,2.0,24,1.5,0.0,0.0,4
USDJPY,4h,0.0025,1.718,2.583,2.036,182,68,0.166,0.1061,0.0342,-0.0148,1.31,0.0,0.0,0.0,1.0,,,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.005,1.718,2.583,2.036,182,68,0.166,0.2122,0.0664,-0.0279,1.31,0.3604,0.0,0.0,0.6396,219.5,135.0,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.0075,1.718,2.583,2.036,182,68,0.166,0.3183,0.0967,-0.0398,1.31,0.4084,0.0,0.0,0.5916,200.5,98.75,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.01,1.718,2.583,2.036,182,68,0.166,0.4244,0.1254,-0.0505,1.31,0.4394,0.0,0.0,0.5606,181.0,98.0,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.015,1.718,2.583,2.036,182,68,0.166,0.6367,0.1788,-0.0691,1.31,0.6847,0.0621,0.0,0.2533,163.0,78.75,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.02,1.718,2.583,2.036,182,68,0.166,0.8489,0.2278,-0.0847,1.31,0.5445,0.2573,0.0,0.1982,159.5,35.75,8,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2
USDJPY,4h,0.0025,1.718,2.583,2.036,182,68,0.166,0.1061,0.0342,-0.0148,1.31,0.0,0.0,0.0,1.0,,,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.005,1.718,2.583,2.036,182,68,0.166,0.2122,0.0664,-0.0279,1.31,0.3604,0.0,0.0,0.6396,219.5,135.0,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.0075,1.718,2.583,2.036,182,68,0.166,0.3183,0.0967,-0.0398,1.31,0.4084,0.0,0.0,0.5916,200.5,98.75,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.01,1.718,2.583,2.036,182,68,0.166,0.4244,0.1254,-0.0505,1.31,0.4394,0.0,0.0,0.5606,181.0,98.0,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.015,1.718,2.583,2.036,182,68,0.166,0.6367,0.1788,-0.0691,1.31,0.6847,0.0621,0.0,0.2533,163.0,78.75,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.02,1.718,2.583,2.036,182,68,0.166,0.8489,0.2278,-0.0847,1.31,0.5445,0.2573,0.0,0.1982,159.5,35.75,8,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2
USDJPY,4h,0.0025,1.479,1.019,1.421,215,69,0.197,0.1521,0.0484,-0.039,0.86,0.3343,0.0,0.0,0.6657,227.0,134.0,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,4h,0.005,1.479,1.019,1.421,215,69,0.197,0.3042,0.0927,-0.0737,0.86,0.5094,0.1077,0.0,0.383,102.5,49.0,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,4h,0.0075,1.479,1.019,1.421,215,69,0.197,0.4563,0.1337,-0.1104,0.86,0.4888,0.2125,0.0,0.2987,61.5,27.0,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,4h,0.01,1.479,1.019,1.421,215,69,0.197,0.6085,0.172,-0.1471,0.86,0.5122,0.3155,0.0,0.1723,40.0,21.5,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,4h,0.015,1.479,1.019,1.421,215,69,0.197,0.9127,0.2417,-0.2201,0.86,0.4298,0.3979,0.0,0.1723,32.0,18.0,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,4h,0.02,1.479,1.019,1.421,215,69,0.197,1.2169,0.3045,-0.2927,0.86,0.2921,0.5609,0.0,0.147,21.0,14.0,8,0,4,1,2.0,0,1.0,0,0.0,1,0.0,0.5,0.0,2
USDJPY,5m,0.0025,1.465,1.096,1.382,272,97,0.249,0.1203,0.0387,-0.0282,1.01,0.0231,0.0,0.0,0.9769,393.0,388.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.005,1.465,1.096,1.382,272,97,0.249,0.2406,0.0746,-0.0498,1.01,0.8007,0.0,0.0,0.1993,235.0,181.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.0075,1.465,1.096,1.382,272,97,0.249,0.3609,0.1084,-0.0668,1.01,0.8681,0.0572,0.0,0.0747,171.0,90.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.01,1.465,1.096,1.382,272,97,0.249,0.4812,0.1402,-0.0806,1.01,0.667,0.2961,0.0,0.0369,76.0,47.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.015,1.465,1.096,1.382,272,97,0.249,0.7219,0.1989,-0.1066,1.01,0.6531,0.2306,0.0904,0.0258,45.0,27.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.02,1.465,1.096,1.382,272,97,0.249,0.9625,0.2524,-0.1291,1.01,0.4428,0.1817,0.3506,0.0249,31.0,21.0,-1,1152,3,1,1.5,0,1.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.0025,1.41,0.913,1.255,339,115,0.31,0.1604,0.0509,-0.0554,0.78,0.6273,0.0,0.0,0.3727,280.5,208.75,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.005,1.41,0.913,1.255,339,115,0.31,0.3208,0.0973,-0.0935,0.78,0.6227,0.3081,0.0,0.0692,99.0,60.0,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.0075,1.41,0.913,1.255,339,115,0.31,0.4812,0.1401,-0.1212,0.78,0.5673,0.3948,0.0,0.0378,48.0,31.0,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.01,1.41,0.913,1.255,339,115,0.31,0.6416,0.18,-0.1499,0.78,0.5664,0.3063,0.1006,0.0268,39.0,24.0,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.015,1.41,0.913,1.255,339,115,0.31,0.9624,0.2524,-0.2109,0.78,0.3487,0.238,0.3884,0.0249,29.0,19.0,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.02,1.41,0.913,1.255,339,115,0.31,1.2832,0.3174,-0.2649,0.78,0.2934,0.0978,0.5913,0.0175,26.5,19.0,-1,1152,3,1,1.5,0,0.5,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.0025,1.405,0.866,1.28,354,121,0.324,0.2018,0.0633,-0.0626,0.82,0.6356,0.0,0.0,0.3644,257.0,199.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.005,1.405,0.866,1.28,354,121,0.324,0.4035,0.1198,-0.1042,0.82,0.6522,0.2924,0.0,0.0554,106.0,51.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.0075,1.405,0.866,1.28,354,121,0.324,0.6053,0.1712,-0.1338,0.82,0.5434,0.3515,0.0683,0.0369,44.0,29.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.01,1.405,0.866,1.28,354,121,0.324,0.807,0.2184,-0.1559,0.82,0.5037,0.3524,0.1181,0.0258,33.0,23.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.015,1.405,0.866,1.28,354,121,0.324,1.2106,0.3032,-0.1868,0.82,0.3828,0.2731,0.3266,0.0175,25.0,18.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
USDJPY,5m,0.02,1.405,0.866,1.28,354,121,0.324,1.6141,0.3783,-0.2269,0.82,0.1854,0.048,0.762,0.0046,21.0,16.0,-1,1152,3,1,1.5,1,2.0,0,0.0,144,1.5,0.0,0.0,24
XAUUSD,15m,0.0025,1.576,2.521,1.84,182,64,0.166,0.2334,0.0725,-0.0196,1.45,0.3683,0.0,0.0,0.6317,227.5,129.75,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.005,1.576,2.521,1.84,182,64,0.166,0.4668,0.1364,-0.0364,1.45,0.6271,0.0,0.0,0.3729,183.0,85.0,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.0075,1.576,2.521,1.84,182,64,0.166,0.7002,0.1939,-0.0511,1.45,0.9107,0.0,0.0,0.0893,150.0,68.0,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.01,1.576,2.521,1.84,182,64,0.166,0.9336,0.2463,-0.0639,1.45,0.9079,0.0727,0.0,0.0193,119.0,55.25,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.015,1.576,2.521,1.84,182,64,0.166,1.4004,0.3396,-0.0854,1.45,0.756,0.2247,0.0,0.0193,59.0,37.0,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.02,1.576,2.521,1.84,182,64,0.166,1.8672,0.4214,-0.1027,1.45,0.5691,0.3913,0.0249,0.0147,44.0,32.0,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.0025,1.57,2.489,2.062,216,79,0.197,0.4514,0.1324,-0.0328,1.52,0.6018,0.0,0.0,0.3982,168.5,80.0,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.005,1.57,2.489,2.062,216,79,0.197,0.9028,0.2396,-0.0587,1.52,0.9596,0.0,0.0,0.0404,127.0,64.25,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.0075,1.57,2.489,2.062,216,79,0.197,1.3543,0.3309,-0.0798,1.52,0.733,0.2477,0.0,0.0193,67.0,38.0,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.01,1.57,2.489,2.062,216,79,0.197,1.8057,0.4112,-0.0973,1.52,0.6972,0.2303,0.0532,0.0193,51.5,33.0,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.015,1.57,2.489,2.062,216,79,0.197,2.7085,0.5489,-0.1246,1.52,0.4523,0.3459,0.1853,0.0165,38.0,28.0,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.02,1.57,2.489,2.062,216,79,0.197,3.6114,0.6658,-0.1449,1.52,0.4349,0.2394,0.311,0.0147,38.5,31.0,-1,384,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.0025,1.551,2.786,2.0,278,93,0.254,0.7462,0.2045,-0.0805,1.35,0.8046,0.0523,0.0,0.1431,138.0,56.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.005,1.551,2.786,2.0,278,93,0.254,1.4923,0.3565,-0.1347,1.35,0.667,0.3138,0.0,0.0193,42.0,30.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.0075,1.551,2.786,2.0,278,93,0.254,2.2385,0.4804,-0.1737,1.35,0.6495,0.1982,0.133,0.0193,38.0,27.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.01,1.551,2.786,2.0,278,93,0.254,2.9847,0.5865,-0.2031,1.35,0.5138,0.2202,0.2495,0.0165,36.0,25.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.015,1.551,2.786,2.0,278,93,0.254,4.477,0.7643,-0.2445,1.35,0.3284,0.2385,0.422,0.011,33.0,20.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,15m,0.02,1.551,2.786,2.0,278,93,0.254,5.9693,0.9121,-0.2755,1.35,0.1615,0.2349,0.5936,0.0101,34.5,26.0,-1,384,2,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.5,8
XAUUSD,1h,0.0025,1.738,1.255,1.55,183,46,0.167,0.0846,0.0275,-0.0112,1.42,0.0,0.0,0.0,1.0,,,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.005,1.738,1.255,1.55,183,46,0.167,0.1692,0.0536,-0.0214,1.42,0.3658,0.0,0.0,0.6342,307.0,254.5,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.0075,1.738,1.255,1.55,183,46,0.167,0.2538,0.0784,-0.0316,1.42,0.536,0.0,0.0,0.464,177.0,110.0,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
XAUUSD,1h,0.01,1.738,1.255,1.55,183,46,0.167,0.3383,0.1022,-0.0415,1.42,0.5454,0.0,0.0,0.4546,150.0,83.0,-1,96,2,1,2.5,1,2.0,3,2.0,12,0.0,0.699999988079071,0.0,2
