symbol,tf,quarter,floor,topn,selector,train_pf_2x,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter,train_pf
BTCUSDT,4h,2022-10-01,30,10,train_pf_2x,3.111,35,11027,50,0.801,0.483,-0.627,0.544,0.52,8,0,4,1,2.0,0,1.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,3.111
BTCUSDT,4h,2022-10-01,100,1,train_pf_2x,1.586,107,3728,33,0.772,0.592,-0.602,0.359,0.5152,8,0,0,1,2.0,1,6.0,3,3.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,1.586
BTCUSDT,4h,2022-10-01,100,10,train_pf_2x,1.586,107,3728,372,0.756,0.573,-0.698,4.051,0.4946,8,0,0,1,2.0,1,6.0,3,3.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,1.586
BTCUSDT,4h,2023-01-01,30,1,train_pf_2x,2.778,39,10148,5,0.395,0.266,-2.674,0.056,0.4,8,0,4,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,2.778
BTCUSDT,4h,2023-01-01,30,10,train_pf_2x,2.778,39,10148,68,1.107,0.822,0.42,0.757,0.5294,8,0,4,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,2.778
BTCUSDT,4h,2023-01-01,100,1,train_pf_2x,1.591,101,3644,14,3.825,3.372,7.499,0.156,0.7143,8,0,0,1,2.0,0,6.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,1.591
BTCUSDT,4h,2023-01-01,100,10,train_pf_2x,1.591,101,3644,155,3.913,3.407,6.55,1.725,0.7161,8,0,0,1,2.0,0,6.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,1.591
BTCUSDT,4h,2023-04-01,30,1,train_pf_2x,6.403,32,9665,0,,,0.0,0.0,,-1,24,2,1,2.5,1,2.0,3,1.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.403
BTCUSDT,4h,2023-04-01,30,10,train_pf_2x,6.403,32,9665,0,,,0.0,0.0,,-1,24,2,1,2.5,1,2.0,3,1.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.403
BTCUSDT,4h,2023-04-01,100,1,train_pf_2x,1.702,112,4380,0,,,0.0,0.0,,8,0,0,1,2.0,0,6.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,1.702
BTCUSDT,4h,2023-04-01,100,10,train_pf_2x,1.702,112,4380,0,,,0.0,0.0,,8,0,0,1,2.0,0,6.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,1.702
BTCUSDT,4h,2023-07-01,30,1,train_pf_2x,4.832,30,8651,0,,,0.0,0.0,,-1,24,2,1,2.5,1,1.0,3,3.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,4.832
BTCUSDT,4h,2023-07-01,30,10,train_pf_2x,4.832,30,8651,0,,,0.0,0.0,,-1,24,2,1,2.5,1,1.0,3,3.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,4.832
BTCUSDT,4h,2023-07-01,100,1,train_pf_2x,1.678,119,3845,0,,,0.0,0.0,,-1,24,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,1.678
BTCUSDT,4h,2023-07-01,100,10,train_pf_2x,1.678,119,3845,3,inf,inf,0.137,0.033,1.0,-1,24,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,1.678
BTCUSDT,4h,2023-10-01,30,1,train_pf_2x,3.31,35,6409,0,,,0.0,0.0,,-1,24,2,1,2.0,1,2.0,3,1.0,1,2.5,0.0,0.0,2,10.0,rvol>2.5,3.31
BTCUSDT,4h,2023-10-01,30,10,train_pf_2x,3.31,35,6409,0,,,0.0,0.0,,-1,24,2,1,2.0,1,2.0,3,1.0,1,2.5,0.0,0.0,2,10.0,rvol>2.5,3.31
BTCUSDT,4h,2023-10-01,100,1,train_pf_2x,1.057,114,2623,17,2.847,2.532,11.654,0.185,0.4706,-1,24,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.057
BTCUSDT,4h,2023-10-01,100,10,train_pf_2x,1.057,114,2623,168,1.481,1.259,4.81,1.829,0.2917,-1,24,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.057
BTCUSDT,4h,2024-01-01,30,1,train_pf_2x,4.125,35,4850,27,2.074,1.903,4.169,0.297,0.4815,-1,24,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,4.125
BTCUSDT,4h,2024-01-01,30,10,train_pf_2x,4.125,35,4850,231,2.547,2.322,6.425,2.543,0.4848,-1,24,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,4.125
BTCUSDT,4h,2024-01-01,100,1,train_pf_2x,1.242,103,2548,5,3.651,3.125,3.583,0.055,0.4,-1,24,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.242
BTCUSDT,4h,2024-01-01,100,10,train_pf_2x,1.242,103,2548,143,2.064,1.792,7.624,1.574,0.3497,-1,24,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.242
BTCUSDT,4h,2024-04-01,30,1,train_pf_2x,4.173,33,5826,15,0.498,0.351,-5.961,0.165,0.3333,-1,24,2,1,1.5,0,0.5,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,4.173
BTCUSDT,4h,2024-04-01,30,10,train_pf_2x,4.173,33,5826,168,0.657,0.523,-2.123,1.85,0.4464,-1,24,2,1,1.5,0,0.5,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,4.173
BTCUSDT,4h,2024-04-01,100,1,train_pf_2x,1.428,100,2193,0,,,0.0,0.0,,-1,24,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.428
BTCUSDT,4h,2024-04-01,100,10,train_pf_2x,1.428,100,2193,214,0.559,0.466,-5.716,2.356,0.3505,-1,24,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5,1.428
BTCUSDT,4h,2024-07-01,30,1,train_pf_2x,3.305,39,7057,14,2.333,1.857,11.453,0.152,0.5,-1,24,2,1,1.5,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,3.305
BTCUSDT,4h,2024-07-01,30,10,train_pf_2x,3.305,39,7057,110,2.197,1.835,3.813,1.198,0.5091,-1,24,2,1,1.5,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,3.305
BTCUSDT,4h,2024-07-01,100,1,train_pf_2x,1.22,102,2563,31,1.329,1.075,8.873,0.338,0.2903,-1,24,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,10.0,none,1.22
BTCUSDT,4h,2024-07-01,100,10,train_pf_2x,1.22,102,2563,374,1.292,1.115,4.856,4.073,0.4679,-1,24,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.0,2,10.0,none,1.22
BTCUSDT,4h,2024-10-01,30,1,train_pf_2x,9.516,34,7473,13,2.54,2.203,3.585,0.142,0.6154,-1,24,2,1,2.0,1,2.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,9.516
BTCUSDT,4h,2024-10-01,30,10,train_pf_2x,9.516,34,7473,149,1.596,1.307,1.639,1.623,0.5369,-1,24,2,1,2.0,1,2.0,3,3.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,9.516
BTCUSDT,4h,2024-10-01,100,1,train_pf_2x,1.559,105,3251,25,1.461,1.205,2.366,0.272,0.52,-1,24,2,1,2.0,1,2.0,3,3.0,3,0.0,0.0,0.0,2,10.0,none,1.559
BTCUSDT,4h,2024-10-01,100,10,train_pf_2x,1.559,105,3251,281,1.045,0.888,0.511,3.06,0.427,-1,24,2,1,2.0,1,2.0,3,3.0,3,0.0,0.0,0.0,2,10.0,none,1.559
BTCUSDT,4h,2025-01-01,30,1,train_pf_2x,7.999,34,7495,10,1.274,1.185,0.332,0.111,0.6,-1,24,0,1,2.0,0,6.0,3,2.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,7.999
BTCUSDT,4h,2025-01-01,30,10,train_pf_2x,7.999,34,7495,108,1.084,1.006,0.119,1.202,0.5556,-1,24,0,1,2.0,0,6.0,3,2.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,7.999
BTCUSDT,4h,2025-01-01,100,1,train_pf_2x,1.759,104,3889,22,1.666,1.383,4.665,0.245,0.5455,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,1.759
BTCUSDT,4h,2025-01-01,100,10,train_pf_2x,1.759,104,3889,220,1.729,1.421,4.865,2.449,0.5545,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,1.759
BTCUSDT,4h,2025-04-01,30,1,train_pf_2x,2.953,33,7092,7,1.007,0.922,0.007,0.077,0.4286,-1,24,0,1,2.0,0,6.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,2.953
BTCUSDT,4h,2025-04-01,30,10,train_pf_2x,2.953,33,7092,70,0.721,0.607,-0.539,0.771,0.3857,-1,24,0,1,2.0,0,6.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,2.953
BTCUSDT,4h,2025-04-01,100,1,train_pf_2x,1.302,101,3892,18,1.002,0.903,0.007,0.198,0.3333,-1,24,0,1,2.0,0,6.0,3,2.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.302
BTCUSDT,4h,2025-04-01,100,10,train_pf_2x,1.302,101,3892,200,0.999,0.855,-0.004,2.202,0.39,-1,24,0,1,2.0,0,6.0,3,2.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.302
BTCUSDT,4h,2025-07-01,30,1,train_pf_2x,3.272,33,7171,4,inf,inf,5.849,0.044,1.0,8,0,2,1,1.5,1,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.272
BTCUSDT,4h,2025-07-01,30,10,train_pf_2x,3.272,33,7171,38,6.31,4.168,6.001,0.414,0.8158,8,0,2,1,1.5,1,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.272
BTCUSDT,4h,2025-07-01,100,1,train_pf_2x,1.26,143,4081,12,7.821,6.494,19.355,0.131,0.6667,0,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,1.26
BTCUSDT,4h,2025-07-01,100,10,train_pf_2x,1.26,143,4081,120,3.862,3.324,4.684,1.307,0.6667,0,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,1.26
BTCUSDT,4h,2025-10-01,30,1,train_pf_2x,4.299,32,7017,7,4.729,3.682,3.893,0.076,0.7143,8,0,2,1,1.5,1,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,4.299
BTCUSDT,4h,2025-10-01,30,10,train_pf_2x,4.299,32,7017,70,4.487,3.473,2.731,0.762,0.7143,8,0,2,1,1.5,1,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,4.299
BTCUSDT,4h,2025-10-01,100,1,train_pf_2x,1.664,125,3946,48,1.297,1.055,5.358,0.523,0.3958,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.664
BTCUSDT,4h,2025-10-01,100,10,train_pf_2x,1.664,125,3946,358,0.792,0.678,-3.701,3.898,0.3939,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.664
BTCUSDT,4h,2026-01-01,30,1,train_pf_2x,3.183,33,6894,18,7.451,6.394,16.833,0.2,0.7222,0,0,0,1,2.0,0,6.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,3.183
BTCUSDT,4h,2026-01-01,30,10,train_pf_2x,3.183,33,6894,210,3.592,2.875,11.346,2.338,0.6381,0,0,0,1,2.0,0,6.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,3.183
BTCUSDT,4h,2026-01-01,100,1,train_pf_2x,1.369,127,3782,52,1.697,1.378,12.839,0.579,0.5192,0,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,1.369
BTCUSDT,4h,2026-01-01,100,10,train_pf_2x,1.369,127,3782,369,1.234,1.016,3.447,4.108,0.4878,0,0,0,1,2.0,0,6.0,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,1.369
BTCUSDT,4h,2026-04-01,30,1,train_pf_2x,7.931,31,7267,10,1.204,1.006,0.968,0.11,0.5,8,0,2,1,1.5,1,1.0,3,2.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,7.931
BTCUSDT,4h,2026-04-01,30,10,train_pf_2x,7.931,31,7267,100,1.066,0.91,0.287,1.101,0.51,8,0,2,1,1.5,1,1.0,3,2.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,7.931
BTCUSDT,4h,2026-04-01,100,1,train_pf_2x,1.435,137,3398,38,1.413,1.127,7.669,0.418,0.4737,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.435
BTCUSDT,4h,2026-04-01,100,10,train_pf_2x,1.435,137,3398,380,1.122,0.879,1.881,4.183,0.5,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.435
XAGUSD,15m,2024-09-01,30,1,train_pf_2x,2.135,72,18040,17,1.005,0.905,0.089,0.191,0.1176,-1,384,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,2.135
XAGUSD,15m,2024-09-01,30,10,train_pf_2x,2.135,72,18040,139,1.156,1.031,1.523,1.562,0.3022,-1,384,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,2.135
XAGUSD,15m,2024-09-01,100,1,train_pf_2x,1.607,113,16740,26,1.117,0.978,2.831,0.292,0.1538,-1,384,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.0,8,5.0,none,1.607
XAGUSD,15m,2024-09-01,100,10,train_pf_2x,1.607,113,16740,238,1.101,0.987,1.924,2.674,0.2437,-1,384,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.0,8,5.0,none,1.607
XAGUSD,15m,2024-12-01,30,1,train_pf_2x,2.089,40,18060,12,0.038,0.025,-11.883,0.135,0.0833,-1,384,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,5.0,ATRrank<0.5,2.089
XAGUSD,15m,2024-12-01,30,10,train_pf_2x,2.089,40,18060,99,0.386,0.326,-5.103,1.112,0.202,-1,384,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,5.0,ATRrank<0.5,2.089
XAGUSD,15m,2024-12-01,100,1,train_pf_2x,1.57,103,16729,17,1.148,0.981,1.632,0.191,0.3529,-1,384,2,1,2.5,0,0.5,3,3.0,16,2.5,0.0,0.0,8,5.0,rvol>2.5,1.57
XAGUSD,15m,2024-12-01,100,10,train_pf_2x,1.57,103,16729,158,0.461,0.381,-7.026,1.775,0.2532,-1,384,2,1,2.5,0,0.5,3,3.0,16,2.5,0.0,0.0,8,5.0,rvol>2.5,1.57
XAGUSD,15m,2025-03-01,30,1,train_pf_2x,1.995,67,18035,9,4.413,3.924,27.006,0.1,0.2222,-1,384,2,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,1.995
XAGUSD,15m,2025-03-01,30,10,train_pf_2x,1.995,67,18035,165,1.698,1.496,11.232,1.834,0.1455,-1,384,2,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,1.995
XAGUSD,15m,2025-03-01,100,1,train_pf_2x,1.949,113,16542,28,1.499,1.327,13.549,0.311,0.1429,-1,384,2,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,1.949
XAGUSD,15m,2025-03-01,100,10,train_pf_2x,1.949,113,16542,334,1.095,0.96,3.126,3.712,0.1347,-1,384,2,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,1.949
XAGUSD,15m,2025-06-01,30,1,train_pf_2x,1.731,79,17999,23,0.149,0.111,-12.554,0.25,0.2174,13,30,3,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,5.0,ATRrank>0.7,1.731
XAGUSD,15m,2025-06-01,30,10,train_pf_2x,1.731,79,17999,220,0.359,0.297,-8.517,2.392,0.2636,13,30,3,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,5.0,ATRrank>0.7,1.731
XAGUSD,15m,2025-06-01,100,1,train_pf_2x,1.443,113,16273,32,0.163,0.129,-17.81,0.348,0.1875,13,30,3,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,5.0,ATRrank>0.7,1.443
XAGUSD,15m,2025-06-01,100,10,train_pf_2x,1.443,113,16273,358,0.55,0.453,-9.656,3.892,0.3073,13,30,3,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,5.0,ATRrank>0.7,1.443
XAGUSD,15m,2025-09-01,30,1,train_pf_2x,2.589,64,17973,16,1.559,1.436,4.927,0.178,0.375,-1,384,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,5.0,rvol>2.0,2.589
XAGUSD,15m,2025-09-01,30,10,train_pf_2x,2.589,64,17973,195,0.844,0.754,-1.862,2.167,0.3231,-1,384,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,5.0,rvol>2.0,2.589
XAGUSD,15m,2025-09-01,100,1,train_pf_2x,1.484,128,16364,33,0.944,0.846,-0.815,0.367,0.4242,-1,384,4,1,2.0,0,1.0,0,0.0,48,0.0,0.5,0.0,8,5.0,ATRrank>0.5,1.484
XAGUSD,15m,2025-09-01,100,10,train_pf_2x,1.484,128,16364,388,0.94,0.849,-1.323,4.312,0.3351,-1,384,4,1,2.0,0,1.0,0,0.0,48,0.0,0.5,0.0,8,5.0,ATRrank>0.5,1.484
XAGUSD,15m,2025-12-01,30,1,train_pf_2x,1.558,61,18033,16,1.259,1.218,2.382,0.18,0.4375,-1,384,4,1,2.0,0,1.0,3,3.0,0,2.0,0.0,0.0,8,5.0,rvol>2.0,1.558
XAGUSD,15m,2025-12-01,30,10,train_pf_2x,1.558,61,18033,188,1.065,1.019,0.554,2.113,0.4574,-1,384,4,1,2.0,0,1.0,3,3.0,0,2.0,0.0,0.0,8,5.0,rvol>2.0,1.558
XAGUSD,15m,2025-12-01,100,1,train_pf_2x,1.22,129,16567,31,0.881,0.839,-1.669,0.348,0.4516,-1,384,4,1,2.0,0,1.0,0,0.0,48,0.0,0.5,0.0,8,5.0,ATRrank>0.5,1.22
XAGUSD,15m,2025-12-01,100,10,train_pf_2x,1.22,129,16567,366,0.945,0.879,-1.077,4.113,0.4071,-1,384,4,1,2.0,0,1.0,0,0.0,48,0.0,0.5,0.0,8,5.0,ATRrank>0.5,1.22
XAGUSD,15m,2026-03-01,30,1,train_pf_2x,2.159,51,17966,13,0.373,0.354,-6.075,0.141,0.1538,-1,384,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,2.159
XAGUSD,15m,2026-03-01,30,10,train_pf_2x,2.159,51,17966,401,0.613,0.564,-7.036,4.359,0.182,-1,384,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,5.0,rvol>2.5,2.159
XAGUSD,15m,2026-03-01,100,1,train_pf_2x,1.906,490,16783,254,1.582,1.419,26.323,2.761,0.2323,8,0,0,1,2.0,1,6.0,0,0.0,0,0.0,0.0,0.5,8,5.0,ATRrank<0.5,1.906
XAGUSD,15m,2026-03-01,100,10,train_pf_2x,1.906,490,16783,529,0.542,0.498,-11.749,5.751,0.1758,8,0,0,1,2.0,1,6.0,0,0.0,0,0.0,0.0,0.5,8,5.0,ATRrank<0.5,1.906
BTCUSDT,1h,2019-01-01,30,1,train_pf_2x,7.307,33,12319,8,11.744,8.126,12.845,0.089,0.875,-1,96,2,1,2.5,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,7.307
BTCUSDT,1h,2019-01-01,30,10,train_pf_2x,7.307,33,12319,87,1.881,1.377,4.736,0.967,0.5172,-1,96,2,1,2.5,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,7.307
BTCUSDT,1h,2019-01-01,100,1,train_pf_2x,3.305,114,8559,7,3.0,1.847,10.496,0.078,0.4286,0,0,4,1,2.0,0,0.5,0,0.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,3.305
BTCUSDT,1h,2019-01-01,100,10,train_pf_2x,3.305,114,8559,165,1.935,1.37,8.557,1.834,0.4545,0,0,4,1,2.0,0,0.5,0,0.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,3.305
BTCUSDT,1h,2019-04-01,30,1,train_pf_2x,8.938,34,10625,14,3.138,2.829,9.134,0.154,0.7143,-1,96,2,1,2.5,1,2.0,3,2.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,8.938
BTCUSDT,1h,2019-04-01,30,10,train_pf_2x,8.938,34,10625,138,3.982,3.484,11.999,1.517,0.6957,-1,96,2,1,2.5,1,2.0,3,2.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,8.938
BTCUSDT,1h,2019-04-01,100,1,train_pf_2x,4.153,153,6201,83,2.365,2.018,21.154,0.913,0.5783,8,0,0,1,2.0,0,6.0,0,0.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,4.153
BTCUSDT,1h,2019-04-01,100,10,train_pf_2x,4.153,153,6201,639,1.662,1.327,26.697,7.025,0.3505,8,0,0,1,2.0,0,6.0,0,0.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,4.153
BTCUSDT,1h,2019-07-01,30,1,train_pf_2x,6.358,44,12768,4,3.53,3.168,4.139,0.043,0.5,-1,96,2,1,2.5,1,1.0,3,3.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,6.358
BTCUSDT,1h,2019-07-01,30,10,train_pf_2x,6.358,44,12768,68,4.158,3.765,8.063,0.739,0.6029,-1,96,2,1,2.5,1,1.0,3,3.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,6.358
BTCUSDT,1h,2019-07-01,100,1,train_pf_2x,3.601,107,8778,18,10.134,9.026,16.943,0.196,0.7778,-1,96,2,1,2.0,0,1.0,0,0.0,4,2.0,0.0,0.0,2,10.0,rvol>2.0,3.601
BTCUSDT,1h,2019-07-01,100,10,train_pf_2x,3.601,107,8778,320,2.971,2.459,25.33,3.48,0.5687,-1,96,2,1,2.0,0,1.0,0,0.0,4,2.0,0.0,0.0,2,10.0,rvol>2.0,3.601
BTCUSDT,1h,2019-10-01,30,1,train_pf_2x,5.972,51,13066,14,1.995,1.769,8.141,0.152,0.3571,-1,96,2,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.972
BTCUSDT,1h,2019-10-01,30,10,train_pf_2x,5.972,51,13066,126,1.891,1.61,6.862,1.37,0.4127,-1,96,2,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.972
BTCUSDT,1h,2019-10-01,100,1,train_pf_2x,3.707,106,8879,26,1.412,1.228,5.343,0.283,0.3846,-1,96,2,1,1.5,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,3.707
BTCUSDT,1h,2019-10-01,100,10,train_pf_2x,3.707,106,8879,323,1.429,1.177,8.843,3.512,0.3498,-1,96,2,1,1.5,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,3.707
BTCUSDT,1h,2020-01-01,30,1,train_pf_2x,5.326,46,12911,27,2.137,1.811,6.609,0.297,0.7407,8,0,3,1,2.5,1,2.0,3,1.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,5.326
BTCUSDT,1h,2020-01-01,30,10,train_pf_2x,5.326,46,12911,282,1.75,1.471,7.636,3.1,0.6206,8,0,3,1,2.5,1,2.0,3,1.0,4,2.5,0.0,0.0,2,10.0,rvol>2.5,5.326
BTCUSDT,1h,2020-01-01,100,1,train_pf_2x,3.728,103,8670,43,1.284,1.051,3.101,0.473,0.5814,8,0,3,1,1.5,1,2.0,3,1.0,4,2.0,0.0,0.0,2,10.0,rvol>2.0,3.728
BTCUSDT,1h,2020-01-01,100,10,train_pf_2x,3.728,103,8670,498,1.604,1.265,16.306,5.475,0.4779,8,0,3,1,1.5,1,2.0,3,1.0,4,2.0,0.0,0.0,2,10.0,rvol>2.0,3.728
BTCUSDT,1h,2020-04-01,30,1,train_pf_2x,4.134,68,13151,18,2.997,2.627,24.558,0.198,0.3889,-1,96,2,1,2.0,1,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,4.134
BTCUSDT,1h,2020-04-01,30,10,train_pf_2x,4.134,68,13151,147,2.842,2.453,19.006,1.616,0.3673,-1,96,2,1,2.0,1,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,4.134
BTCUSDT,1h,2020-04-01,100,1,train_pf_2x,2.806,109,9342,10,2.632,1.987,10.47,0.11,0.5,0,0,4,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,2.806
BTCUSDT,1h,2020-04-01,100,10,train_pf_2x,2.806,109,9342,182,2.934,2.345,21.842,2.001,0.4176,0,0,4,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5,2.806
BTCUSDT,1h,2020-07-01,30,1,train_pf_2x,3.884,42,12754,10,4.959,4.202,13.524,0.109,0.7,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,3.884
BTCUSDT,1h,2020-07-01,30,10,train_pf_2x,3.884,42,12754,91,5.451,4.343,16.592,0.99,0.6264,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,3.884
BTCUSDT,1h,2020-07-01,100,1,train_pf_2x,2.803,166,8585,25,6.769,4.768,49.454,0.272,0.68,8,0,2,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,2.803
BTCUSDT,1h,2020-07-01,100,10,train_pf_2x,2.803,166,8585,251,3.519,2.423,33.456,2.729,0.5697,8,0,2,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,2.803
BTCUSDT,1h,2020-10-01,30,1,train_pf_2x,4.92,40,12648,15,0.402,0.31,-6.494,0.163,0.2667,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,4.92
BTCUSDT,1h,2020-10-01,30,10,train_pf_2x,4.92,40,12648,133,0.645,0.514,-3.695,1.446,0.2707,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,4.92
