symbol,tf,quarter,floor,topn,selector,train_pf,train_pf_2x,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
BTCUSDT,30m,2022-10-01,30,10,train_pf_2x,2.203,2.203,32,17837,82,0.509,0.437,-2.462,0.892,0.2439,-1,192,3,1,2.0,0,1.0,3,1.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2022-10-01,100,1,train_pf_2x,1.528,1.528,114,15542,47,0.941,0.816,-2.636,0.511,0.1489,-1,192,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2022-10-01,100,10,train_pf_2x,1.528,1.528,114,15542,815,0.881,0.748,-2.619,8.861,0.2405,-1,192,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-01-01,30,1,train_pf_2x,1.624,1.624,31,17840,5,3.49,2.904,4.02,0.056,0.6,-1,192,3,1,2.0,0,1.0,3,2.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2023-01-01,30,10,train_pf_2x,1.624,1.624,31,17840,58,5.203,4.491,9.27,0.645,0.6034,-1,192,3,1,2.0,0,1.0,3,2.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2023-01-01,100,1,train_pf_2x,1.407,1.407,133,15295,7,22.207,19.253,49.036,0.078,0.7143,-1,192,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-01-01,100,10,train_pf_2x,1.407,1.407,133,15295,199,3.594,3.126,15.547,2.212,0.2965,-1,192,2,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-04-01,30,1,train_pf_2x,1.642,1.642,68,17735,18,0.877,0.768,-1.62,0.198,0.2778,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.0,4,10.0,none
BTCUSDT,30m,2023-04-01,30,10,train_pf_2x,1.642,1.642,68,17735,102,0.367,0.29,-6.272,1.121,0.1667,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.0,4,10.0,none
BTCUSDT,30m,2023-04-01,100,1,train_pf_2x,1.426,1.426,163,15427,20,0.268,0.2,-18.812,0.22,0.05,-1,192,2,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-04-01,100,10,train_pf_2x,1.426,1.426,163,15427,190,0.592,0.468,-4.492,2.088,0.2895,-1,192,2,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-07-01,30,1,train_pf_2x,2.129,2.129,39,17699,10,0.866,0.754,-0.93,0.109,0.3,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2023-07-01,30,10,train_pf_2x,2.129,2.129,39,17699,171,0.723,0.579,-4.805,1.859,0.1637,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2023-07-01,100,1,train_pf_2x,1.66,1.66,108,15160,43,0.528,0.399,-24.572,0.467,0.093,-1,192,2,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-07-01,100,10,train_pf_2x,1.66,1.66,108,15160,411,0.8,0.667,-6.119,4.468,0.2725,-1,192,2,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2023-10-01,30,1,train_pf_2x,1.779,1.779,63,17764,24,0.437,0.324,-13.434,0.261,0.1667,8,0,3,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2023-10-01,30,10,train_pf_2x,1.779,1.779,63,17764,159,0.987,0.81,-0.164,1.729,0.2516,8,0,3,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2023-10-01,100,1,train_pf_2x,1.41,1.41,102,15025,18,0.736,0.485,-1.609,0.196,0.3889,-1,192,2,1,2.5,1,2.0,3,2.0,8,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2023-10-01,100,10,train_pf_2x,1.41,1.41,102,15025,361,0.54,0.463,-11.378,3.925,0.2742,-1,192,2,1,2.5,1,2.0,3,2.0,8,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2024-01-01,30,1,train_pf_2x,3.227,3.227,34,17546,13,0.536,0.473,-4.586,0.143,0.3077,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2024-01-01,30,10,train_pf_2x,3.227,3.227,34,17546,178,0.69,0.513,-5.835,1.956,0.1798,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2024-01-01,100,1,train_pf_2x,1.364,1.364,113,14309,38,0.638,0.561,-10.661,0.418,0.2368,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2024-01-01,100,10,train_pf_2x,1.364,1.364,113,14309,388,0.747,0.608,-6.39,4.265,0.2758,-1,192,4,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2024-04-01,30,1,train_pf_2x,1.679,1.679,74,17753,16,0.923,0.634,-1.734,0.176,0.125,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-04-01,30,10,train_pf_2x,1.679,1.679,74,17753,304,0.49,0.363,-14.159,3.341,0.2171,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-04-01,100,1,train_pf_2x,1.242,1.242,100,14707,20,0.488,0.369,-10.852,0.22,0.1,8,0,1,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2024-04-01,100,10,train_pf_2x,1.242,1.242,100,14707,531,0.987,0.75,-0.589,5.837,0.2844,8,0,1,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2024-07-01,30,1,train_pf_2x,1.74,1.74,75,17903,14,0.0,0.0,-22.86,0.152,0.0,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-07-01,30,10,train_pf_2x,1.74,1.74,75,17903,124,0.316,0.227,-10.643,1.348,0.129,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-07-01,100,1,train_pf_2x,1.397,1.397,102,15250,14,0.853,0.689,-1.404,0.152,0.3571,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2024-07-01,100,10,train_pf_2x,1.397,1.397,102,15250,248,0.913,0.679,-1.694,2.696,0.3105,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2024-10-01,30,1,train_pf_2x,1.654,1.654,70,17895,28,0.931,0.638,-2.236,0.304,0.2143,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-10-01,30,10,train_pf_2x,1.654,1.654,70,17895,267,1.083,0.838,1.762,2.903,0.3184,8,0,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2024-10-01,100,1,train_pf_2x,1.28,1.28,141,15220,47,1.312,1.15,11.193,0.511,0.2979,-1,192,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2024-10-01,100,10,train_pf_2x,1.28,1.28,141,15220,430,1.201,0.936,7.212,4.675,0.2907,-1,192,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2025-01-01,30,1,train_pf_2x,1.526,1.526,132,17900,47,0.359,0.292,-23.403,0.522,0.1489,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2025-01-01,30,10,train_pf_2x,1.526,1.526,132,17900,412,0.622,0.518,-12.784,4.579,0.2039,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2025-01-01,100,1,train_pf_2x,1.526,1.526,132,15389,47,0.359,0.292,-23.403,0.522,0.1489,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2025-01-01,100,10,train_pf_2x,1.526,1.526,132,15389,437,0.617,0.51,-12.96,4.857,0.2288,13,30,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2025-04-01,30,1,train_pf_2x,1.633,1.633,93,17853,23,0.023,0.005,-22.374,0.253,0.1739,13,30,2,1,2.5,0,1.0,0,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2025-04-01,30,10,train_pf_2x,1.633,1.633,93,17853,380,1.036,0.864,1.067,4.177,0.2868,13,30,2,1,2.5,0,1.0,0,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2025-04-01,100,1,train_pf_2x,1.41,1.41,117,15247,33,0.377,0.276,-18.53,0.363,0.2121,13,30,2,1,2.5,1,1.0,0,0.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2025-04-01,100,10,train_pf_2x,1.41,1.41,117,15247,420,1.213,1.028,6.136,4.616,0.3238,13,30,2,1,2.5,1,1.0,0,0.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2025-07-01,30,1,train_pf_2x,1.552,1.552,57,17740,17,0.626,0.497,-7.181,0.185,0.1176,-1,192,2,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2025-07-01,30,10,train_pf_2x,1.552,1.552,57,17740,191,0.963,0.787,-0.481,2.077,0.356,-1,192,2,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2025-07-01,100,1,train_pf_2x,1.502,1.502,119,15011,31,0.855,0.719,-3.268,0.337,0.3226,13,30,3,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2025-07-01,100,10,train_pf_2x,1.502,1.502,119,15011,371,0.934,0.746,-2.146,4.034,0.2615,13,30,3,1,2.5,1,2.0,0,0.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2025-10-01,30,1,train_pf_2x,1.924,1.924,32,17712,17,1.808,1.572,8.556,0.185,0.3529,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2025-10-01,30,10,train_pf_2x,1.924,1.924,32,17712,184,0.785,0.595,-3.089,2.0,0.3098,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2025-10-01,100,1,train_pf_2x,1.475,1.475,104,15155,21,0.721,0.596,-3.805,0.228,0.381,8,0,1,1,2.5,1,2.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2025-10-01,100,10,train_pf_2x,1.475,1.475,104,15155,342,0.823,0.631,-5.778,3.718,0.2222,8,0,1,1,2.5,1,2.0,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2026-01-01,30,1,train_pf_2x,2.609,2.609,34,17846,8,0.511,0.446,-3.163,0.089,0.25,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2026-01-01,30,10,train_pf_2x,2.609,2.609,34,17846,70,0.736,0.632,-1.234,0.778,0.3286,-1,192,3,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2026-01-01,100,1,train_pf_2x,1.376,1.376,129,15183,37,0.284,0.2,-30.455,0.411,0.1622,13,30,3,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2026-01-01,100,10,train_pf_2x,1.376,1.376,129,15183,366,0.559,0.421,-12.252,4.068,0.2814,13,30,3,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2026-04-01,30,1,train_pf_2x,1.726,1.726,31,17912,3,4.326,3.346,4.403,0.033,0.3333,-1,192,3,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2026-04-01,30,10,train_pf_2x,1.726,1.726,31,17912,113,1.239,1.034,1.487,1.242,0.4159,-1,192,3,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2026-04-01,100,1,train_pf_2x,1.395,1.395,108,15206,21,1.108,0.925,2.243,0.231,0.1429,-1,192,1,1,2.5,1,1.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2026-04-01,100,10,train_pf_2x,1.395,1.395,108,15206,215,0.985,0.802,-0.25,2.363,0.293,-1,192,1,1,2.5,1,1.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
XAUUSD,5m,2024-09-01,30,1,train_pf_2x,1.791,1.791,48,18069,15,0.766,0.545,-3.987,0.167,0.2,-1,1152,3,1,1.5,1,1.0,0,0.0,144,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2024-09-01,30,10,train_pf_2x,1.791,1.791,48,18069,168,1.053,0.814,0.851,1.867,0.2024,-1,1152,3,1,1.5,1,1.0,0,0.0,144,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2024-09-01,100,1,train_pf_2x,1.429,1.429,159,17287,48,1.462,1.102,26.641,0.533,0.1042,8,0,3,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2024-09-01,100,10,train_pf_2x,1.429,1.429,159,17287,407,1.489,1.17,18.926,4.522,0.2138,8,0,3,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2024-12-01,30,1,train_pf_2x,1.529,1.529,35,18076,6,inf,inf,3.045,0.067,1.0,-1,1152,3,1,2.5,0,1.0,3,2.0,144,0.0,0.7,0.0,24,3.0,ATRrank>0.7
XAUUSD,5m,2024-12-01,30,10,train_pf_2x,1.529,1.529,35,18076,156,2.054,1.636,13.706,1.733,0.3141,-1,1152,3,1,2.5,0,1.0,3,2.0,144,0.0,0.7,0.0,24,3.0,ATRrank>0.7
XAUUSD,5m,2024-12-01,100,1,train_pf_2x,1.411,1.411,170,17361,27,1.712,1.314,22.264,0.3,0.1481,8,0,3,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2024-12-01,100,10,train_pf_2x,1.411,1.411,170,17361,244,1.888,1.536,20.617,2.711,0.2008,8,0,3,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-03-01,30,1,train_pf_2x,1.74,1.74,148,18038,31,0.563,0.459,-11.41,0.344,0.2581,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-03-01,30,10,train_pf_2x,1.74,1.74,148,18038,334,0.568,0.448,-14.688,3.711,0.1677,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-03-01,100,1,train_pf_2x,1.74,1.74,148,17273,31,0.563,0.459,-11.41,0.344,0.2581,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-03-01,100,10,train_pf_2x,1.74,1.74,148,17273,332,0.575,0.451,-14.057,3.689,0.1807,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-06-01,30,1,train_pf_2x,1.585,1.585,78,17997,26,0.937,0.79,-1.119,0.283,0.3846,-1,1152,4,1,2.0,0,0.5,3,2.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2025-06-01,30,10,train_pf_2x,1.585,1.585,78,17997,395,0.832,0.69,-5.551,4.294,0.243,-1,1152,4,1,2.0,0,0.5,3,2.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2025-06-01,100,1,train_pf_2x,1.44,1.44,143,17257,51,1.119,0.868,6.249,0.554,0.1765,8,0,3,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-06-01,100,10,train_pf_2x,1.44,1.44,143,17257,509,0.904,0.754,-4.206,5.533,0.2181,8,0,3,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,24,3.0,rvol>2.5
XAUUSD,5m,2025-09-01,30,1,train_pf_2x,1.608,1.608,41,18018,17,0.384,0.297,-7.991,0.187,0.2941,-1,1152,3,1,2.5,0,0.5,3,2.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2025-09-01,30,10,train_pf_2x,1.608,1.608,41,18018,154,0.304,0.245,-6.456,1.692,0.3247,-1,1152,3,1,2.5,0,0.5,3,2.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2025-09-01,100,1,train_pf_2x,1.23,1.23,107,17243,30,0.64,0.571,-5.892,0.33,0.3,-1,1152,1,1,2.5,0,1.0,2,0.0,144,2.0,0.0,0.0,24,3.0,rvol>2.0
XAUUSD,5m,2025-09-01,100,10,train_pf_2x,1.23,1.23,107,17243,440,0.63,0.554,-10.191,4.835,0.3023,-1,1152,1,1,2.5,0,1.0,2,0.0,144,2.0,0.0,0.0,24,3.0,rvol>2.0
XAUUSD,5m,2025-12-01,30,1,train_pf_2x,2.806,2.806,36,18006,4,0.823,0.72,-0.613,0.045,0.25,-1,1152,3,1,2.5,1,2.0,0,0.0,0,1.5,0.0,0.0,24,3.0,rvol>1.5
XAUUSD,5m,2025-12-01,30,10,train_pf_2x,2.806,2.806,36,18006,129,1.109,0.906,1.53,1.449,0.124,-1,1152,3,1,2.5,1,2.0,0,0.0,0,1.5,0.0,0.0,24,3.0,rvol>1.5
XAUUSD,5m,2025-12-01,100,1,train_pf_2x,1.511,1.511,120,17300,35,1.643,1.317,26.738,0.393,0.0857,-1,1152,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2025-12-01,100,10,train_pf_2x,1.511,1.511,120,17300,470,0.822,0.677,-8.572,5.281,0.1468,-1,1152,3,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2026-03-01,30,1,train_pf_2x,1.265,1.265,71,18024,20,0.132,0.116,-15.063,0.217,0.15,-1,1152,2,1,2.5,0,1.0,0,0.0,0,0.0,0.5,0.0,24,3.0,ATRrank>0.5
XAUUSD,5m,2026-03-01,30,10,train_pf_2x,1.265,1.265,71,18024,519,0.791,0.663,-9.948,5.642,0.1696,-1,1152,2,1,2.5,0,1.0,0,0.0,0,0.0,0.5,0.0,24,3.0,ATRrank>0.5
XAUUSD,5m,2026-03-01,100,1,train_pf_2x,1.222,1.222,175,17361,54,1.454,1.189,22.591,0.587,0.1667,-1,1152,1,1,2.5,1,2.0,2,0.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
XAUUSD,5m,2026-03-01,100,10,train_pf_2x,1.222,1.222,175,17361,585,0.802,0.67,-10.49,6.359,0.1778,-1,1152,1,1,2.5,1,2.0,2,0.0,144,0.0,0.0,0.5,24,3.0,ATRrank<0.5
BTCUSDT,15m,2019-01-01,30,1,train_pf_2x,1.443,1.443,34,17845,7,0.376,0.313,-2.33,0.078,0.2857,-1,384,3,1,2.0,0,1.0,3,2.0,48,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-01-01,30,10,train_pf_2x,1.443,1.443,34,17845,68,0.933,0.78,-0.277,0.756,0.3382,-1,384,3,1,2.0,0,1.0,3,2.0,48,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-01-01,100,1,train_pf_2x,1.076,1.076,125,16999,16,0.701,0.583,-4.174,0.178,0.25,-1,384,4,1,2.0,1,2.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-01-01,100,10,train_pf_2x,1.076,1.076,125,16999,276,0.894,0.772,-2.284,3.067,0.2681,-1,384,4,1,2.0,1,2.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-04-01,30,1,train_pf_2x,1.828,1.828,30,17824,9,0.855,0.731,-0.941,0.099,0.3333,-1,384,3,1,2.0,1,2.0,3,2.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-04-01,30,10,train_pf_2x,1.828,1.828,30,17824,120,0.811,0.68,-1.859,1.319,0.275,-1,384,3,1,2.0,1,2.0,3,2.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2019-04-01,100,1,train_pf_2x,1.124,1.124,113,16818,35,0.701,0.632,-8.383,0.385,0.2286,-1,384,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2019-04-01,100,10,train_pf_2x,1.124,1.124,113,16818,531,0.75,0.668,-9.288,5.836,0.2976,-1,384,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2019-07-01,30,1,train_pf_2x,1.483,1.483,76,17861,23,0.34,0.288,-14.378,0.25,0.1304,-1,384,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-07-01,30,10,train_pf_2x,1.483,1.483,76,17861,217,0.683,0.585,-5.444,2.359,0.2212,-1,384,1,1,2.5,1,2.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-07-01,100,1,train_pf_2x,1.384,1.384,106,17002,27,1.331,1.071,9.678,0.294,0.1481,-1,384,1,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-07-01,100,10,train_pf_2x,1.384,1.384,106,17002,397,0.818,0.643,-7.324,4.316,0.1713,-1,384,1,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-10-01,30,1,train_pf_2x,1.766,1.766,38,17922,10,2.209,1.61,3.648,0.109,0.5,-1,384,3,1,2.5,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-10-01,30,10,train_pf_2x,1.766,1.766,38,17922,128,0.931,0.735,-0.491,1.391,0.3281,-1,384,3,1,2.5,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2019-10-01,100,1,train_pf_2x,1.21,1.21,141,16900,35,1.374,1.208,9.288,0.38,0.2857,-1,384,1,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2019-10-01,100,10,train_pf_2x,1.21,1.21,141,16900,458,0.936,0.785,-2.118,4.979,0.2969,-1,384,1,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2020-01-01,30,1,train_pf_2x,3.113,3.113,39,17916,6,0.256,0.112,-1.679,0.066,0.3333,-1,384,3,1,2.5,0,0.5,0,0.0,16,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-01-01,30,10,train_pf_2x,3.113,3.113,39,17916,51,3.154,2.329,3.201,0.561,0.5294,-1,384,3,1,2.5,0,0.5,0,0.0,16,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-01-01,100,1,train_pf_2x,1.146,1.146,197,16942,49,0.585,0.482,-14.72,0.539,0.2857,0,0,1,1,2.5,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2020-01-01,100,10,train_pf_2x,1.146,1.146,197,16942,448,0.789,0.631,-6.213,4.924,0.3638,0,0,1,1,2.5,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2020-04-01,30,1,train_pf_2x,1.53,1.53,45,18002,20,0.72,0.594,-3.575,0.22,0.25,-1,384,3,1,2.0,0,0.5,0,0.0,16,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-04-01,30,10,train_pf_2x,1.53,1.53,45,18002,212,0.694,0.588,-4.768,2.33,0.2264,-1,384,3,1,2.0,0,0.5,0,0.0,16,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-04-01,100,1,train_pf_2x,1.15,1.15,325,17206,42,0.487,0.431,-18.875,0.462,0.1667,-1,384,1,1,1.5,1,2.0,1,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2020-04-01,100,10,train_pf_2x,1.15,1.15,325,17206,252,0.541,0.466,-8.411,2.77,0.2698,-1,384,1,1,1.5,1,2.0,1,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2020-07-01,30,1,train_pf_2x,1.673,1.673,30,17978,9,0.896,0.726,-0.592,0.098,0.3333,-1,384,3,1,2.5,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-07-01,30,10,train_pf_2x,1.673,1.673,30,17978,80,1.294,1.077,1.3,0.87,0.4,-1,384,3,1,2.5,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2020-07-01,100,1,train_pf_2x,1.197,1.197,102,17200,28,0.694,0.495,-3.694,0.304,0.3571,-1,384,1,1,2.5,1,2.0,1,0.0,16,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2020-07-01,100,10,train_pf_2x,1.197,1.197,102,17200,402,0.734,0.552,-5.326,4.37,0.3756,-1,384,1,1,2.5,1,2.0,1,0.0,16,0.0,0.7,0.0,8,10.0,ATRrank>0.7
