tf,beta_win,L,z_thr,H,hedged,tag,trades,span_days,tpd,tpd_per_coin,pf_0x,pf,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
1h,200,4,1.5,2,False,null4,13919,2198,6.332575068243858,1.5831437670609645,0.9891508631189577,0.7788723996127245,0.6139469244642084,0.4847343709845548,0.45154105898412245,-0.027221257945530417,-378.89268934383784,383.03315397353754,2.0,-4.309515571596933,-0.17238065939210093,inf
1h,200,4,1.5,4,True,null4,6956,2198,3.164695177434031,0.7911737943585078,0.9763047719179828,0.6871778251032005,0.48330350891445273,0.34009622670681744,0.44048303622771706,-0.039443037511861345,-274.36576893250754,275.7811151615137,4.0,-4.754979425256165,-0.12482519059713719,inf
1h,200,4,1.5,4,False,null4,6956,2198,3.164695177434031,0.7911737943585078,0.971409733651376,0.8144752439742111,0.682703824820665,0.5720366020271092,0.46822886716503737,-0.02144817952706905,-149.1935367902923,150.949492724942,4.0,-2.601726945658015,-0.06787695031405473,inf
1h,200,4,2.0,1,True,null4,11858,2198,5.3949044585987265,1.3487261146496816,0.9578917165829044,0.5085799655626949,0.27586470108779815,0.15468202119770252,0.3747680890538033,-0.07743567425573818,-918.2322253245434,921.3313351813315,1.0,-10.462901309230606,-0.4177580642968805,inf
1h,200,4,2.0,1,False,null4,11858,2198,5.3949044585987265,1.3487261146496816,0.9552333155191389,0.6944144111703182,0.5063439268945499,0.3712878582956835,0.43388429752066116,-0.04137133152817161,-490.58124926105893,494.05580263558755,1.0,-5.625262165441231,-0.22319438091949906,inf
1h,200,4,2.0,2,True,null4,5845,2197,2.6604460628129267,0.6651115157032317,0.9776683697683701,0.605616694338008,0.37844504438721377,0.24031256925634878,0.409409751924722,-0.053743727038005215,-314.1320845371405,316.79151246998947,2.0,-5.667848819797971,-0.1429822869991536,inf
1h,200,4,2.0,2,False,null4,5845,2197,2.6604460628129267,0.6651115157032317,0.9752640840651259,0.7667202740725433,0.6033350782081357,0.4757330237677913,0.4491017964071856,-0.02826290083991814,-165.19665540932152,168.52600729073743,2.0,-3.0009842283364985,-0.07519192326323237,inf
1h,200,4,2.0,4,True,null4,2909,2196,1.3246812386156648,0.3311703096539162,0.9293333332265232,0.65309937718854,0.45978135830588013,0.3247787508436382,0.4169817806806463,-0.043751423944831155,-127.27289225551382,128.3858791932756,4.0,-3.5145066167819756,-0.05795669046243799,inf
1h,200,4,2.0,4,False,null4,2909,2196,1.3246812386156648,0.3311703096539162,0.9224128355281437,0.7722875022287761,0.64685979019766,0.5420266200528507,0.4475764867652114,-0.026286116753385692,-76.46631363559898,78.95133805895888,4.0,-2.125851452603108,-0.03482072569927094,inf
1h,200,4,2.5,1,True,null4,4918,2198,2.2374886260236577,0.5593721565059144,0.9635717900025592,0.5156832601659587,0.28167718600657904,0.15912702437524523,0.3771858479056527,-0.07407364929010304,-364.2942072087268,367.0858174935701,1.0,-6.696802204237816,-0.16573894777467096,inf
1h,200,4,2.5,1,False,null4,4918,2198,2.2374886260236577,0.5593721565059144,0.9608231643793835,0.7012925363512917,0.5137218582488982,0.3781249132841332,0.4324928832858886,-0.039303730706273673,-193.29574761345393,196.85480841874784,1.0,-3.5729034652497833,-0.08794165041558413,inf
1h,200,4,2.5,2,True,null4,2459,2197,1.1192535275375513,0.2798133818843878,0.941378511044076,0.5857024096223955,0.36836688977253335,0.23576053291290006,0.403822692151281,-0.05554386172451958,-136.58235598059366,138.88491141612894,2.0,-3.8998608658945706,-0.06216766316822652,inf
1h,200,4,2.5,2,False,null4,2459,2197,1.1192535275375513,0.2798133818843878,0.9429038265649434,0.7430496549722863,0.5860802699927189,0.46350795133625183,0.44204961366409107,-0.03063217439948544,-75.3245168483347,78.24303669920762,2.0,-2.163009188285065,-0.034285169252769546,inf
1h,200,4,2.5,4,True,null4,1211,2190,0.5529680365296804,0.1382420091324201,0.8700020329256289,0.6144019511466093,0.43438473638566305,0.30834556414655057,0.4046242774566474,-0.048719400741260466,-58.99919429766643,60.49527884324635,4.0,-2.610967585092804,-0.026940271368797456,inf
1h,200,4,2.5,4,False,null4,1211,2190,0.5529680365296804,0.1382420091324201,0.8674255955050292,0.7282538063058714,0.6117460866271844,0.5139780223448783,0.4318744838976053,-0.03145115649421045,-38.087350514488854,39.7607559793992,4.0,-1.6979272333301327,-0.01739148425319126,inf
1h,200,4,3.0,1,True,null4,2099,2196,0.9558287795992714,0.23895719489981784,0.8755571752500424,0.47196576386648736,0.25853287296926014,0.14737001319369808,0.37208194378275367,-0.07941961325031557,-166.7017682124124,169.7618157405973,1.0,-4.901897474850972,-0.07591155200929527,inf
1h,200,4,3.0,1,False,null4,2099,2196,0.9558287795992714,0.23895719489981784,0.8724725872011172,0.6389535346359811,0.46935381898575657,0.34592488369258295,0.42067651262505956,-0.046906192704022694,-98.45609848574364,102.15850456158114,1.0,-2.9128866477295214,-0.044834288927934264,inf
1h,200,4,3.0,2,True,null4,1067,2196,0.4858834244080146,0.12147085610200364,0.9553193470741743,0.5947280257339216,0.37346681176289837,0.23768669776206675,0.40581068416119964,-0.050553867000761574,-53.9409760898126,55.6776543832452,2.0,-2.513246760158756,-0.02456328601539736,inf
1h,200,4,3.0,2,False,null4,1067,2196,0.4858834244080146,0.12147085610200364,0.9594426114392751,0.7563912854658749,0.5970465172025093,0.4718318588977955,0.43767572633552015,-0.02699120673284117,-28.79961758394153,32.81463195511183,2.0,-1.3490718775606472,-0.013114579956257527,inf
1h,200,4,3.0,4,True,null4,526,2183,0.24095281722400366,0.060238204306000916,0.8281921120980626,0.5795663105425135,0.40657153005650265,0.2857025394640662,0.3916349809885932,-0.0492187814363919,-25.88907903554214,27.633352307310773,4.0,-1.9518796922769357,-0.011859404047431122,inf
1h,200,4,3.0,4,False,null4,526,2183,0.24095281722400366,0.060238204306000916,0.8285466705368637,0.6921635071449153,0.5786456669140688,0.48388902346815954,0.4296577946768061,-0.03289562527048685,-17.303098892276086,19.73508136518964,4.0,-1.3152504737158415,-0.007926293583268936,inf
1h,200,8,1.5,1,True,null4,31776,2198,14.456778889899908,3.614194722474977,0.9987455422386073,0.5301236297917394,0.2874504221432494,0.1613379059956278,0.3806646525679758,-0.07346836491119596,-2334.5307634181627,2336.1998211609903,1.0,-16.366263835094532,-1.062115906923641,inf
1h,200,8,1.5,1,False,null4,31776,2198,14.456778889899908,3.614194722474977,0.9985114881087845,0.7257978464239341,0.5292014070497754,0.3879755089931308,0.4387902819738167,-0.03674424847409527,-1167.5852395128513,1169.922941133985,1.0,-8.224701536873164,-0.5312034756655375,inf
1h,200,8,1.5,2,True,null4,15871,2198,7.220655141037307,1.8051637852593267,1.023643542523004,0.6334274140591655,0.3947720859715424,0.24905439268975751,0.4181841093818915,-0.049331332570829965,-782.9375792316424,784.9899208707716,2.0,-8.605293863345844,-0.35620454014178454,inf
1h,200,8,1.5,2,False,null4,15871,2198,7.220655141037307,1.8051637852593267,1.0226670780799316,0.8035495273326689,0.6319468663952074,0.4978470022387715,0.4587612626803604,-0.02346087812930248,-372.3475967901596,374.7371901894498,2.0,-4.113501781014908,-0.16940291027759766,inf
1h,200,8,1.5,4,True,null4,7885,2198,3.587352138307552,0.896838034576888,1.0314183747463215,0.7261239379531881,0.5119049687634201,0.36270073206815334,0.4442612555485098,-0.033432745633295284,-263.6171993185333,266.89827032179426,4.0,-4.3361394765111765,-0.11993503153709432,inf
1h,200,8,1.5,4,False,null4,7885,2198,3.587352138307552,0.896838034576888,1.0273181487998644,0.8615099031181167,0.7226121351403283,0.6062192446657595,0.47165504121750157,-0.015488802402898814,-122.12920694685715,130.133247665407,4.0,-2.0187312628034513,-0.05556378841986222,inf
1h,200,8,2.0,1,True,null4,13183,2198,5.997725204731574,1.4994313011828935,0.9789787204606348,0.5242956076639922,0.28716890535309264,0.16308750479607168,0.37662140635667146,-0.07417360165121051,-977.8305905679082,978.5792531883932,1.0,-10.702845552036482,-0.4448728801491848,inf
1h,200,8,2.0,1,False,null4,13183,2198,5.997725204731574,1.4994313011828935,0.9796051269069758,0.7152503283588519,0.5241682697606093,0.38639809112281454,0.43260259425017067,-0.03812479023302,-502.5991096419026,503.63036852666124,1.0,-5.518445102253112,-0.22866201530568817,inf
1h,200,8,2.0,2,True,null4,6628,2198,3.0154686078252957,0.7538671519563239,0.9992794715566492,0.6265233500547023,0.3958650271227988,0.25358173174121995,0.41566083283041644,-0.05087399460829026,-337.19283626374784,338.29730964896765,2.0,-5.679885037674786,-0.15340893369597264,inf
1h,200,8,2.0,2,False,null4,6628,2198,3.0154686078252957,0.7538671519563239,0.9985051469605477,0.7897460450101286,0.6252841815299558,0.4958890000268718,0.45262522631261315,-0.025496117673397857,-168.988267939281,170.2552859424823,2.0,-2.8595491816496432,-0.07688274246555096,inf
1h,200,8,2.0,4,True,null4,3316,2198,1.5086442220200182,0.37716105550500456,1.032096844269123,0.7289974945812858,0.516362562332512,0.36773006697054234,0.4378769601930036,-0.03265559607423026,-108.28595658214756,110.33224149521541,4.0,-2.7762304509909836,-0.04926567633400708,inf
1h,200,8,2.0,4,False,null4,3316,2198,1.5086442220200182,0.37716105550500456,1.029171147461234,0.8639633779186391,0.7257876410875272,0.6101054319520928,0.4647165259348613,-0.01497041017156826,-49.64188012892035,57.21032936662534,4.0,-1.2802367241081232,-0.022585022806606164,inf
1h,200,8,2.5,1,True,null4,4928,2198,2.2420382165605095,0.5605095541401274,0.9462953127820497,0.5058971889494038,0.2754266775437179,0.15495821951324262,0.3729707792207792,-0.07525561861698221,-370.85968854448834,372.78560365029216,1.0,-6.812170854684688,-0.1687259729501767,inf
1h,200,8,2.5,1,False,null4,4928,2198,2.2420382165605095,0.5605095541401274,0.9465783116906227,0.6905074660872349,0.505533292817038,0.3720224635003168,0.43141233766233766,-0.04051264287680246,-199.64630409688252,202.16342269861363,1.0,-3.6768423479885803,-0.09083089358365902,inf
1h,200,8,2.5,2,True,null4,2441,2196,1.111566484517304,0.277891621129326,0.9818455038303618,0.6174602930383514,0.3905441455738231,0.24969308531710402,0.4170421958213847,-0.05077566637057369,-123.94340161057036,126.43985670041704,2.0,-3.5671063127075344,-0.0564405289665621,inf
1h,200,8,2.5,2,False,null4,2441,2196,1.111566484517304,0.277891621129326,0.9812072036277146,0.7770364642165613,0.6155935106424631,0.4880546030528679,0.4514543219991807,-0.02634364054057294,-64.30482655953854,69.2675920407191,2.0,-1.8620794270563918,-0.029282707905072196,inf
1h,200,8,2.5,4,True,null4,1222,2194,0.5569735642661805,0.13924339106654512,1.054512816241911,0.7516466887001074,0.5374609201217302,0.3868839650808496,0.4353518821603928,-0.029044560208453033,-35.492452574729604,38.70191893903565,4.0,-1.5067166519413884,-0.016177052221845765,inf
1h,200,8,2.5,4,False,null4,1222,2194,0.5569735642661805,0.13924339106654512,1.0555577674729013,0.8890575899596939,0.749260689357389,0.6319014547242289,0.4664484451718494,-0.011768206432511048,-14.3807482605285,19.31536811747155,4.0,-0.616985326758655,-0.0065545798817358706,inf
1h,200,8,3.0,1,True,null4,1737,2185,0.7949656750572083,0.19874141876430207,0.8862206610883901,0.48274627096257966,0.26739679268968847,0.15371322094010065,0.3667242371905584,-0.07826363009896982,-135.94392548191058,135.94392548191055,1.0,-4.355325670828869,-0.06221689953405519,inf
1h,200,8,3.0,1,False,null4,1737,2185,0.7949656750572083,0.19874141876430207,0.8890389148191808,0.6550844026440849,0.484862525296649,0.36065823641372613,0.41968911917098445,-0.045130175035398915,-78.39111403648792,78.59575869344921,1.0,-2.503462996531257,-0.03587694006246587,inf
1h,200,8,3.0,2,True,null4,890,2185,0.4073226544622426,0.10183066361556065,0.917225660779021,0.5906109910778644,0.3814255142684521,0.24803590532679767,0.41460674157303373,-0.05505462837406297,-48.99861925291604,50.912214910447794,2.0,-2.397567860060729,-0.022424997369755627,inf
1h,200,8,3.0,2,False,null4,890,2185,0.4073226544622426,0.10183066361556065,0.9148158569609337,0.7324041603240375,0.5863038787314766,0.4694503275992693,0.4460674157303371,-0.03212314874718115,-28.589602384991224,31.25352678285529,2.0,-1.41214140452845,-0.013084486217387288,inf
1h,200,8,3.0,4,True,null4,450,2185,0.20594965675057209,0.05148741418764302,1.0355132372358027,0.7386738722244688,0.5259418470897502,0.3766971123524801,0.44222222222222224,-0.02909822547643529,-13.09420146439588,14.835064152394455,4.0,-0.9884081150316659,-0.0059927695489225994,inf
1h,200,8,3.0,4,False,null4,450,2185,0.20594965675057209,0.05148741418764302,1.0325461974888257,0.870142408332416,0.7329194001413425,0.617028341539883,0.47555555555555556,-0.013153039151858595,-5.9188676183363675,7.997947537888239,4.0,-0.4518491328416051,-0.002708863898552113,inf
1h,200,16,1.5,1,True,null4,37729,2198,17.165150136487718,4.291287534121929,1.0183240484572305,0.539063409577302,0.2920740818881921,0.16401775007156716,0.38018500357814944,-0.07072621763720736,-2668.429465234197,2668.7978085344184,1.0,-17.140144582855548,-1.21402614432857,inf
1h,200,16,1.5,1,False,null4,37729,2198,17.165150136487718,4.291287534121929,1.019465280962171,0.739718854946927,0.5386255430216857,0.39468023837677535,0.4395822841845795,-0.03413133609634501,-1287.7411795790008,1289.4524236102354,1.0,-8.31460849130025,-0.5858695084526846,inf
1h,200,16,1.5,2,True,null4,18861,2198,8.58098271155596,2.14524567788899,1.0358060967838418,0.641487413856034,0.4001868625099861,0.2526202952523272,0.4189067387731297,-0.04768678695283351,-899.4204887173928,901.0931381094973,2.0,-8.999880014762223,-0.40919949441191666,inf
1h,200,16,1.5,2,False,null4,18861,2198,8.58098271155596,2.14524567788899,1.036041226998417,0.8143611416771601,0.6405854007146201,0.5047727458298621,0.46264779173956844,-0.021895653882791917,-412.9739278833383,415.23724237130733,2.0,-4.1533978196428025,-0.18788622742645056,inf
1h,200,16,1.5,4,True,null4,9448,2198,4.298453139217471,1.0746132848043677,1.0425112111628252,0.7357882207027289,0.5204332567955818,0.3694090157301265,0.44273920406435224,-0.03204870330316384,-302.79614880829195,303.40386667459035,4.0,-4.546531423717051,-0.13775984932133392,inf
1h,200,16,1.5,4,False,null4,9448,2198,4.298453139217471,1.0746132848043677,1.041383772670784,0.8742087306062938,0.734035598872841,0.6167202578570095,0.4743861134631668,-0.013947409062995528,-131.77512082718175,132.54188308600502,4.0,-1.9889495765463236,-0.05995228427078333,inf
1h,200,16,2.0,1,True,null4,15428,2198,7.019108280254777,1.7547770700636942,0.9992688449141812,0.5336621109903238,0.2909385573661559,0.1641132712158527,0.3805418719211823,-0.07195291107278132,-1110.08951203087,1111.0532108803502,1.0,-11.197208836607851,-0.5050452738993949,inf
1h,200,16,2.0,1,False,null4,15428,2198,7.019108280254777,1.7547770700636942,1.000916793791653,0.7293979000923474,0.5332288767164473,0.3920477336066782,0.43978480684469795,-0.035745878675976187,-551.4874162129606,553.2500309558034,1.0,-5.6029108285514475,-0.25090419299952715,inf
1h,200,16,2.0,2,True,null4,7775,2198,3.537306642402184,0.884326660600546,1.0036288169821834,0.6238118393826796,0.39086692725394334,0.24803396704807218,0.4153054662379421,-0.050397387201954455,-391.8396854951959,394.1235813408657,2.0,-6.132418063624483,-0.1782710125091883,inf
1h,200,16,2.0,2,False,null4,7775,2198,3.537306642402184,0.884326660600546,1.0044510555307988,0.7907449732070435,0.6230020068007547,0.4918260770725413,0.45736334405144696,-0.024861833039007797,-193.3007518782856,197.38105416890465,2.0,-3.04207543555931,-0.08794392715117634,inf
1h,200,16,2.0,4,True,null4,3844,2197,1.7496586253982704,0.4374146563495676,1.0242361630124328,0.7261923675411768,0.5155877596698019,0.3672857902342071,0.44380853277835586,-0.033314203323772384,-128.05979757658105,132.13513140687235,4.0,-3.0447522309569046,-0.05828848319371008,inf
1h,200,16,2.0,4,False,null4,3844,2197,1.7496586253982704,0.4374146563495676,1.0223511097744673,0.8600214803209082,0.7236018644940678,0.6090852259775213,0.4713839750260146,-0.015578430699320753,-59.88348760818897,66.24855974074667,4.0,-1.4330324822491693,-0.027256935643235763,inf
1h,200,16,2.5,1,True,null4,5292,2196,2.4098360655737703,0.6024590163934426,0.9583849084839399,0.5131735811890074,0.28031524243931144,0.15836331723626537,0.3773620559334845,-0.075136947193694,-397.62472454902866,398.89335124380796,1.0,-6.869878677641159,-0.1810677252044757,inf
1h,200,16,2.5,1,False,null4,5292,2196,2.4098360655737703,0.6024590163934426,0.9566139721233515,0.69826235050086,0.5109787946952639,0.376350686684773,0.44160997732426305,-0.04004086470364515,-211.89625601169013,213.70171101107266,1.0,-3.692045626443678,-0.09649191985960388,inf
1h,200,16,2.5,2,True,null4,2639,2196,1.2017304189435336,0.3004326047358834,0.9721273128770607,0.6090830834969186,0.3853845340234015,0.24783756061696066,0.41114058355437666,-0.052769487452707625,-139.25867738769543,141.70069116039068,2.0,-3.6993916686081727,-0.06341469826397789,inf
1h,200,16,2.5,2,False,null4,2639,2196,1.2017304189435336,0.3004326047358834,0.9725511740686992,0.7686979682259542,0.608458052263007,0.4827888631532422,0.4509283819628647,-0.027756037802413733,-73.24818376056984,77.30728437249141,2.0,-1.9576336888886192,-0.033355274936507216,inf
1h,200,16,2.5,4,True,null4,1285,2193,0.5859553123575011,0.14648882808937527,0.9781437904770437,0.693601896088106,0.4924940044347912,0.3507171757496327,0.4303501945525292,-0.03746486934908276,-48.14235711357135,48.669899830133325,4.0,-2.0126818761714484,-0.02195273922187476,inf
1h,200,16,2.5,4,False,null4,1285,2193,0.5859553123575011,0.14648882808937527,0.9778531482493333,0.8224006663494132,0.692134826206331,0.5824865536837788,0.45603112840466925,-0.019827157841731183,-25.47789782662457,29.735437763212946,4.0,-1.073068181464369,-0.011617828466313073,inf
1h,200,16,3.0,1,True,null4,1481,2188,0.676873857404022,0.1692184643510055,0.9874915711259673,0.5245571205988576,0.28314115554869707,0.15804216588484366,0.3787981093855503,-0.06893173245598534,-102.0878957673143,102.27449407575486,1.0,-3.61872089876712,-0.04665808764502481,inf
1h,200,16,3.0,1,False,null4,1481,2188,0.676873857404022,0.1692184643510055,0.9848761818136264,0.7159086462883425,0.5223147035132581,0.3822625383960301,0.43821742066171504,-0.035321183309402024,-52.310672481224394,53.84521581490418,1.0,-1.8694181795385638,-0.023907985594709504,inf
1h,200,16,3.0,2,True,null4,736,2188,0.33638025594149906,0.08409506398537477,0.9897590563056086,0.6340817516036874,0.40628229660092174,0.26291157023475464,0.4266304347826087,-0.04872598248885226,-35.86232311179526,37.56105721613818,2.0,-1.834888668483121,-0.016390458460601127,inf
1h,200,16,3.0,2,False,null4,736,2188,0.33638025594149906,0.08409506398537477,0.9891038035858014,0.791456576123284,0.6330369023623017,0.5064407400387244,0.4673913043478261,-0.024921546313308254,-18.342258086594875,20.41868541211741,2.0,-0.9440975760700447,-0.008383116127328553,inf
1h,200,16,3.0,4,True,null4,375,2180,0.1720183486238532,0.0430045871559633,0.8706350506265312,0.6248761314917547,0.4470695247529829,0.3182376651366044,0.4266666666666667,-0.04796693540106539,-17.98760077539952,19.09783884764492,4.0,-1.397692289092434,-0.008251193016238313,inf
1h,200,16,3.0,4,False,null4,375,2180,0.1720183486238532,0.0430045871559633,0.8687563203368738,0.7344666588016162,0.6211236918971318,0.5248848528239397,0.44266666666666665,-0.031006919889386808,-11.627594958520053,12.985449528118341,4.0,-0.915732632076976,-0.005333759155284428,inf
4h,50,2,1.5,1,True,null4,6657,2185,3.0466819221967962,0.7616704805491991,0.9863346042833684,0.7040218837779904,0.503352683077439,0.3613775165245982,0.44284212107555954,-0.037550457195472765,-249.9733935502622,252.979169724191,4.0,-4.390973026202474,-0.11440429910767148,inf
4h,50,2,1.5,1,False,null4,6657,2185,3.0466819221967962,0.7616704805491991,0.987613697126398,0.8329716239747034,0.702549107829191,0.5926876665981146,0.4718341595313204,-0.019156483990104486,-127.52471392212556,138.17838119442717,4.0,-2.2833696278121667,-0.05836371346550369,inf
4h,50,2,1.5,2,True,null4,3336,2185,1.5267734553775745,0.3816933638443936,1.019393381435026,0.7993998710119588,0.6277394142531818,0.4938286470354317,0.45473621103117506,-0.02352288584603739,-78.47234718238073,84.75781061881385,8.0,-2.025423150676466,-0.035914117703606745,inf
4h,50,2,1.5,2,False,null4,3336,2185,1.5267734553775745,0.3816933638443936,1.0195924446779434,0.9014354017320289,0.7972681406850418,0.7053251135256208,0.4721223021582734,-0.0106459433287564,-35.51486694473135,45.05775748571644,8.0,-0.9350226796942741,-0.016253943681799245,inf
4h,50,2,1.5,4,True,null4,1706,2181,0.7822099954149473,0.19555249885373682,1.101845852198716,0.9263062982043949,0.7787347583913066,0.6547074831780766,0.4917936694021102,-0.00792450326057209,-13.519202562535986,20.252180294402557,16.0,-0.4933172164892353,-0.006198625659117829,inf
4h,50,2,1.5,4,False,null4,1706,2181,0.7822099954149473,0.19555249885373682,1.1012990087082881,1.0085438648043872,0.9235541112067002,0.8457552403366604,0.511137162954279,0.0008590166014505282,1.465482322074601,12.33327934585249,16.0,0.05458554260767708,0.0006719313718819812,18354.968769070543
4h,50,2,2.0,1,True,null4,2592,2185,1.1862700228832952,0.2965675057208238,1.027829234205914,0.7312794918503335,0.5215617587778743,0.37414664164091055,0.44405864197530864,-0.03288522042323861,-85.23849133703447,87.69560352360921,4.0,-2.432937947934342,-0.03901075118399747,inf
4h,50,2,2.0,1,False,null4,2592,2185,1.1862700228832952,0.2965675057208238,1.0306297870525132,0.8676024579995536,0.7305035444182482,0.6151985768458985,0.4714506172839506,-0.0145978752302409,-37.837692596784414,44.178546507901565,4.0,-1.102894931975933,-0.01731702178342536,inf
4h,50,2,2.0,2,True,null4,1283,2184,0.5874542124542125,0.14686355311355312,1.149598200026548,0.8928192568501255,0.6949896128870381,0.542774289683142,0.4660950896336711,-0.011465346577523093,-14.71003965896213,20.960245982535,8.0,-0.6314251160044936,-0.006735366144213429,inf
4h,50,2,2.0,2,False,null4,1283,2184,0.5874542124542125,0.14686355311355312,1.158024245151949,1.0199422702509848,0.8986593127380488,0.7920991998376593,0.49181605611847234,0.0019668827975621453,2.5235106292722325,11.980372553046385,8.0,0.10959102169669678,0.0011554535848316084,10368.545054791068
4h,50,2,2.0,4,True,null4,656,2179,0.3010555300596604,0.0752638825149151,1.1129553567666308,0.9284508505276677,0.7742876943798983,0.6457055919415176,0.4923780487804878,-0.007314660194690004,-4.7984170877166425,8.077367450356853,16.0,-0.2942822306715657,-0.0022021189021186978,inf
4h,50,2,2.0,4,False,null4,656,2179,0.3010555300596604,0.0752638825149151,1.108883784682781,1.0120324142506145,0.9234627810665672,0.8424898243427131,0.5182926829268293,0.0011562907397682266,0.7585267252879566,6.400707173769686,16.0,0.04737095584646225,0.0003481077215640003,18387.145062488664
4h,50,2,2.5,1,True,null4,986,2183,0.4516720109940449,0.11291800274851123,1.1301210726165516,0.8035016782499509,0.5725812437161204,0.4105448981374271,0.4563894523326572,-0.022454916622049438,-22.140547789340747,27.01541632292977,4.0,-1.0524702155904502,-0.010142257347384677,inf
4h,50,2,2.5,1,False,null4,986,2183,0.4516720109940449,0.11291800274851123,1.1535127981644346,0.969338633526494,0.8152930562923325,0.686147742518333,0.4766734279918864,-0.0031029268966538395,-3.059485920100686,13.586599514015072,4.0,-0.14880604548696227,-0.0014015052313791506,inf
4h,50,2,2.5,2,True,null4,489,2181,0.22420907840440166,0.056052269601100414,1.1793110296241733,0.9192457464181348,0.7173569169268538,0.5611531240311559,0.48057259713701433,-0.008416175038451221,-4.115509593802647,11.26621143457671,8.0,-0.2902518427369379,-0.001886982849061278,inf
4h,50,2,2.5,2,False,null4,489,2181,0.22420907840440166,0.056052269601100414,1.19779169799817,1.0545969548516423,0.928671133729733,0.8180071718710972,0.5051124744376279,0.005146248720984192,2.51651562456127,6.520396102772823,8.0,0.1813645100135565,0.0011538356829716963,5651.06123774885
4h,50,2,2.5,4,True,null4,248,2174,0.1140754369825207,0.028518859245630176,1.199341313941432,1.011622709646964,0.8533150922771287,0.7197862101877647,0.5040322580645161,0.0011736373977982726,0.2910620746539716,5.544541673006288,16.0,0.02858201052376313,0.0001338831990128664,41413.274510070885
4h,50,2,2.5,4,False,null4,248,2174,0.1140754369825207,0.028518859245630176,1.1886651107466544,1.0896036335067032,0.9987346188891102,0.9153496324970526,0.5362903225806451,0.008435578922165588,2.092023572697066,4.865905102758111,16.0,0.21024372877359615,0.0009622923517465804,5056.576719046341
4h,50,2,3.0,1,True,null4,384,2183,0.17590471827759963,0.043976179569399906,1.0281819668214998,0.7137612375894606,0.49812831078231196,0.35125732736869647,0.4244791666666667,-0.03125682332357757,-12.002620156253787,13.753933155035828,4.0,-1.027706801423384,-0.005498222700986618,inf
4h,50,2,3.0,1,False,null4,384,2183,0.17590471827759963,0.043976179569399906,1.0565969491278453,0.876290948623085,0.7275444754227992,0.6044000553131604,0.4635416666666667,-0.011806581957161,-4.533727471549824,8.018167768666357,4.0,-0.4000254254400787,-0.0020768334729957968,inf
4h,50,2,3.0,2,True,null4,194,2172,0.08931860036832412,0.02232965009208103,0.9248021076539843,0.6951605881441945,0.5209224597487466,0.3875018267262038,0.4639175257731959,-0.03097071760267838,-6.008319214919606,8.035622882980721,8.0,-0.8252753334863495,-0.0027662611486738518,inf
4h,50,2,3.0,2,False,null4,194,2172,0.08931860036832412,0.02232965009208103,0.9287849394013525,0.8028840350009615,0.6926955554553368,0.5968643853143741,0.5051546391752577,-0.018134907573441182,-3.5181720692475893,6.205947254674939,8.0,-0.4943411133701735,-0.0016197845622686875,inf
4h,50,2,3.0,4,True,null4,98,2172,0.04511970534069982,0.011279926335174955,0.9175316297495982,0.7698790854720672,0.6451500972899691,0.5404935861883325,0.46938775510204084,-0.02495029755084497,-2.445129159982807,4.220990038057291,16.0,-0.404322285064514,-0.0011257500736569094,inf
4h,50,2,3.0,4,False,null4,98,2172,0.04511970534069982,0.011279926335174955,0.8959512146616624,0.8181624290069177,0.7468832722498443,0.6814705730566432,0.5102040816326531,-0.018331655874630284,-1.7965022757137676,3.578435647719876,16.0,-0.3044608545405405,-0.0008271189114704271,inf
4h,50,4,1.5,1,True,null4,7347,2184,3.364010989010989,0.8410027472527473,1.0101082351184152,0.7148317311180361,0.5069947353387936,0.36127300849714206,0.4396352252620117,-0.035021049699321675,-257.29965214091635,257.65996678595343,4.0,-4.4172556309179205,-0.11781119603521811,inf
4h,50,4,1.5,1,False,null4,7347,2184,3.364010989010989,0.8410027472527473,1.0089257266742804,0.8469065261880514,0.7111939530047368,0.5975985934940201,0.46862665033346945,-0.016941736607120325,-124.47093885251303,126.20984397469033,4.0,-2.180546634923039,-0.05699218811928252,inf
4h,50,4,1.5,2,True,null4,3623,2184,1.658882783882784,0.414720695970696,1.0568159869358071,0.8223469963427296,0.6405320943734613,0.49965071766704444,0.46204802649737786,-0.019881451082644226,-72.03049727242004,74.78627052423143,8.0,-1.8444540474329452,-0.032980996919606244,inf
4h,50,4,1.5,2,False,null4,3623,2184,1.658882783882784,0.414720695970696,1.0523292400115007,0.9267927967221266,0.8163719483704998,0.719246137815062,0.4810930168368755,-0.00755074372767198,-27.356344525355585,43.600499208943404,8.0,-0.7142683462434499,-0.012525798775345964,inf
4h,50,4,1.5,4,True,null4,1860,2184,0.8516483516483516,0.2129120879120879,1.0465367864019919,0.880058179501076,0.7408691114520168,0.6243181785826057,0.46182795698924733,-0.01333965056234975,-24.811750045970534,25.998926528594023,16.0,-0.8759241059789539,-0.01136069141299017,inf
4h,50,4,1.5,4,False,null4,1860,2184,0.8516483516483516,0.2129120879120879,1.0398741861198666,0.9525012417887356,0.8727213535464853,0.7998492884401628,0.4790322580645161,-0.004961865093535021,-9.22906907397514,16.91685348092205,16.0,-0.3319226885903967,-0.0042257642280105956,inf
