tf,beta_win,L,z_thr,H,hedged,tag,trades,span_days,tpd,tpd_per_coin,pf_0x,pf,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
4h,50,8,3.0,4,True,real,233,2180,0.10688073394495413,0.026720183486238534,0.7034104102055858,0.5393894019410922,0.4113343554491178,0.3156468391690068,0.47639484978540775,-0.10395819521653664,-24.222259485453037,24.74825216260878,16.0,-1.3195807323997448,-0.011111128204336256,inf
4h,50,8,3.0,4,False,real,233,2180,0.10688073394495413,0.026720183486238534,0.7397778970529271,0.677723384286494,0.6202803187552002,0.5669810644419285,0.48068669527896996,-0.05942707581591043,-13.84650866510713,15.88990212304752,16.0,-0.8447754988162832,-0.006351609479406941,inf
4h,50,16,1.5,1,True,real,9078,2185,4.154691075514874,1.0386727688787185,0.9553063937015861,0.4844953648426196,0.2586172359228215,0.14841593917841178,0.38301387970918704,-0.09324119649326872,-846.4435817658934,848.0680604942346,4.0,-9.291936681753853,-0.38738836694091233,inf
4h,50,16,1.5,1,False,real,9078,2185,4.154691075514874,1.0386727688787185,1.0107723738568417,0.805884433085329,0.643348967551438,0.515803431133641,0.4714694866710729,-0.02491913503068341,-226.215907808544,236.2420082563976,4.0,-2.827419223590663,-0.10353130792153042,inf
4h,50,16,1.5,2,True,real,4566,2183,2.091617040769583,0.5229042601923958,0.9234783661952438,0.5668072931114226,0.35397362965159884,0.22799230870021334,0.42268944371441086,-0.07209833661022749,-329.2010049622987,332.9594012068554,8.0,-5.218612858942287,-0.15080210946509331,inf
4h,50,16,1.5,2,False,real,4566,2183,2.091617040769583,0.5229042601923958,1.0054867166075985,0.8548762825992741,0.7265563773008398,0.6180757452554824,0.4947437582128778,-0.017883317844959265,-81.655229280084,94.72735895331307,8.0,-1.467762789260131,-0.03740505235001557,inf
4h,50,16,1.5,4,True,real,2281,2182,1.045371219065078,0.2613428047662695,0.8496200099973967,0.5978754732914928,0.42149291634914376,0.30041734293007044,0.4471722928540114,-0.06462646607698912,-147.41296912161218,148.36377476124872,16.0,-3.3628490409811187,-0.06755864762677002,inf
4h,50,16,1.5,4,False,real,2281,2182,1.045371219065078,0.2613428047662695,0.9530115469324149,0.8502374910488472,0.7584017122349501,0.6764980540681103,0.4892590968873301,-0.018667690389401605,-42.58100177822506,55.779164134975055,16.0,-1.0943615363563648,-0.019514666259498194,inf
4h,50,16,2.0,1,True,real,4510,2183,2.0659642693541,0.516491067338525,0.9286967282068888,0.5109982224969841,0.29089676148553756,0.17492030694999142,0.39556541019955654,-0.09638588445713617,-434.7003389016841,436.44896242339803,4.0,-6.197975544706225,-0.199129793358536,inf
4h,50,16,2.0,1,False,real,4510,2183,2.0659642693541,0.516491067338525,1.0145827251262893,0.826784307953049,0.6739652796703427,0.5508409873756601,0.4802660753880266,-0.024102350664402916,-108.70160149645716,116.94225738705914,4.0,-1.77350753628306,-0.049794595280099475,inf
4h,50,16,2.0,2,True,real,2254,2183,1.032524049473202,0.2581310123683005,0.8819456865749568,0.5802891220928486,0.3846797918383656,0.25869787403995986,0.4321206743566992,-0.07844062879660191,-176.8051773075407,179.3001472947432,8.0,-3.5894480777605207,-0.08099183568829166,inf
4h,50,16,2.0,2,False,real,2254,2183,1.032524049473202,0.2581310123683005,0.9906719405099403,0.8573526387993514,0.7410079979627351,0.640348428530353,0.5115350488021295,-0.019496231161125022,-43.9445050371758,52.0801926997993,8.0,-1.01420906070646,-0.020130327547950435,inf
4h,50,16,2.0,4,True,real,1116,2182,0.5114573785517873,0.12786434463794683,0.8174678216958129,0.6015238279828359,0.4424659124539535,0.32747843543278227,0.44713261648745517,-0.07126385449599357,-79.53046161752881,80.50948758817505,16.0,-2.3858287089439063,-0.03644842420601687,inf
4h,50,16,2.0,4,False,real,1116,2182,0.5114573785517873,0.12786434463794683,0.935341645160067,0.842974618092042,0.759202341463396,0.6833310991769772,0.5017921146953405,-0.021318870980205244,-23.79186001390905,29.273161606620164,16.0,-0.8181048490805206,-0.010903693865219548,inf
4h,50,16,2.5,1,True,real,2115,2183,0.9688502061383417,0.24221255153458543,0.9401736204709958,0.5623576730713993,0.3424999260532112,0.21666918910315935,0.416548463356974,-0.09410629077795583,-199.0348049953766,202.02860869483166,4.0,-3.6803971572461314,-0.09117489921913724,inf
4h,50,16,2.5,1,False,real,2115,2183,0.9688502061383417,0.24221255153458543,1.012162028766588,0.8454074983152757,0.7054208518099339,0.5889151317722974,0.4973995271867612,-0.02410228242726532,-50.97632733366615,57.084962240541884,4.0,-1.0785329729139035,-0.023351501298060535,inf
4h,50,16,2.5,2,True,real,1069,2182,0.48991750687442714,0.12247937671860679,0.940458549978477,0.656328946651204,0.4580971773263431,0.32202556903231117,0.46117867165575305,-0.06919499193462691,-73.96944637811617,76.47774605066077,8.0,-1.9568412888029623,-0.033899837936808515,inf
4h,50,16,2.5,2,False,real,1069,2182,0.48991750687442714,0.12247937671860679,1.040340354825029,0.9181431363191573,0.8094687734560949,0.7132988432238722,0.5182413470533208,-0.01237550585792021,-13.229415762116705,22.70116301855401,8.0,-0.38964900587027623,-0.006062976976222138,inf
4h,50,16,2.5,4,True,real,538,2174,0.24747010119595217,0.06186752529898804,0.7958485322526329,0.6062698894218641,0.46164510188607133,0.35383330457438983,0.46096654275092935,-0.07781301922570302,-41.86340434342823,42.25968868701197,16.0,-1.6743866385181911,-0.0192563957421473,inf
4h,50,16,2.5,4,False,real,538,2174,0.24747010119595217,0.06186752529898804,0.9468976744508034,0.8632197078118654,0.7866598246567311,0.7167681256756612,0.5,-0.020383422377871607,-10.966281239294926,14.471661258527647,16.0,-0.4942495462542919,-0.005044287598571723,inf
4h,50,16,3.0,1,True,real,926,2181,0.42457588262265017,0.10614397065566254,0.9235406743148575,0.6032201320945194,0.3994090995236788,0.2698833305413547,0.43088552915766737,-0.0968972046856242,-89.726811538888,93.08785121090774,4.0,-2.17345235220941,-0.04114021620306648,inf
4h,50,16,3.0,1,False,real,926,2181,0.42457588262265017,0.10614397065566254,0.9514169710204435,0.8136898546823352,0.6949538481582377,0.593333870686823,0.5075593952483801,-0.03373748483035462,-31.240910952908372,36.070043720514185,4.0,-0.8796432122584779,-0.01432412239931608,inf
4h,50,16,3.0,2,True,real,469,2181,0.2150389729481889,0.05375974323704723,0.9949895461302123,0.7243298105781973,0.5269047364316427,0.38420662557491764,0.488272921108742,-0.05890998442793925,-27.62878269670351,31.325861303084537,8.0,-1.0177434860017682,-0.01266794254777786,inf
4h,50,16,3.0,2,False,real,469,2181,0.2150389729481889,0.05375974323704723,1.1323987148036898,1.015476982511151,0.9096399002161386,0.8141031319343942,0.5394456289978679,0.0025335919356841013,1.1882546178358435,11.111101733551495,8.0,0.048256067588476594,0.000544821007719323,20394.040567678756
4h,50,16,3.0,4,True,real,229,2137,0.10715956948993917,0.026789892372484792,0.8162674061064042,0.6299882498808465,0.4870124297810179,0.37926991339019234,0.48034934497816595,-0.0738724393546383,-16.916788612212173,19.698421207218644,16.0,-1.0111216050416474,-0.007916138798414681,inf
4h,50,16,3.0,4,False,real,229,2137,0.10715956948993917,0.026789892372484792,0.9332585544831972,0.8566078232478204,0.7857142916232827,0.7201972128223637,0.5065502183406113,-0.023067291424436618,-5.282409736195985,9.739846247398775,16.0,-0.34905836571015214,-0.0024718810183415934,inf
4h,100,2,1.5,1,True,real,6144,2176,2.823529411764706,0.7058823529411765,0.9845056507305803,0.515954333781086,0.27851430136125366,0.16014246468876014,0.4070638020833333,-0.089512252511715,-549.963279431977,551.275975671592,4.0,-7.145515421995077,-0.25274047768013647,inf
4h,100,2,1.5,1,False,real,6144,2176,2.823529411764706,0.7058823529411765,0.965212698825837,0.7772177397011557,0.6256577244234683,0.5046236854868548,0.4788411458333333,-0.030806303499261344,-189.2739286994617,191.87447362015396,4.0,-2.7685406613389576,-0.08698250399791438,inf
4h,100,2,1.5,2,True,real,3119,2176,1.4333639705882353,0.3583409926470588,0.9488232030791993,0.5932296282802949,0.374854955167395,0.24287438022389357,0.43122795767874317,-0.06914732043392893,-215.67049243342436,218.84134848832892,8.0,-4.114338422485573,-0.09911327777271339,inf
4h,100,2,1.5,2,False,real,3119,2176,1.4333639705882353,0.3583409926470588,0.9305618617548469,0.796848058605726,0.6820454150138828,0.5842317391421116,0.4850913754408464,-0.027497176174997227,-85.76369248981635,89.54403298686859,8.0,-1.7967150074347245,-0.03941346162215825,inf
4h,100,2,1.5,4,True,real,1547,2176,0.7109375,0.177734375,0.920523638080506,0.6537627583892149,0.46285479010159397,0.32917828435709146,0.46929541047188106,-0.05377229814696001,-83.18574523334713,84.37478986200487,16.0,-2.3722083950232373,-0.03822874321385438,inf
4h,100,2,1.5,4,False,real,1547,2176,0.7109375,0.177734375,0.8675538933609135,0.7770612219547405,0.695504646172556,0.6222109200461229,0.4919198448610213,-0.030009770514477046,-46.42511498589599,47.36398938641867,16.0,-1.4427870923185993,-0.021335071225136025,inf
4h,100,2,2.0,1,True,real,3098,2176,1.4237132352941178,0.35592830882352944,1.0198462419699914,0.5794571040567661,0.335199136470647,0.20305856994465768,0.4289864428663654,-0.08259203354892894,-255.87011993458185,257.7774740615459,4.0,-4.176152864277323,-0.11758737129346593,inf
4h,100,2,2.0,1,False,real,3098,2176,1.4237132352941178,0.35592830882352944,0.9867311401456996,0.8098582000281571,0.6639803637845032,0.5447790405671359,0.4961265332472563,-0.027982086616585695,-86.68850433818248,90.8862095200801,4.0,-1.6395985260506816,-0.03983846706717945,inf
4h,100,2,2.0,2,True,real,1612,2173,0.7418315692590888,0.1854578923147722,0.9735734742279738,0.6442941851611311,0.4267913089846406,0.28637521225982393,0.4478908188585608,-0.06479036685499874,-104.44207137025796,106.65421188040811,8.0,-2.4793008481651704,-0.04806353951691577,inf
4h,100,2,2.0,2,False,real,1612,2173,0.7418315692590888,0.1854578923147722,0.9709284805752375,0.8429954756623388,0.7311967559037625,0.6344155689757625,0.5062034739454094,-0.02244635161372869,-36.18351880133065,39.6384691896405,8.0,-0.9631183899862694,-0.016651412241753635,inf
4h,100,2,2.0,4,True,real,780,2172,0.35911602209944754,0.08977900552486189,0.7966323825362482,0.5910239838503698,0.4364298653334989,0.3221576700456414,0.4641025641025641,-0.07526934991032488,-58.71009293005341,59.07859028682361,16.0,-2.083838399159618,-0.02703042952580728,inf
4h,100,2,2.0,4,False,real,780,2172,0.35911602209944754,0.08977900552486189,0.7412120180544491,0.670388780159028,0.6060447670563254,0.5477106299812442,0.4653846153846154,-0.051525812880020026,-40.19013404641562,41.05661485224699,16.0,-1.6089684407857496,-0.01850374495691327,inf
4h,100,2,2.5,1,True,real,1682,2173,0.7740450989415555,0.19351127473538887,1.0707292775448172,0.6470177042281641,0.3962928440442584,0.2517842920087142,0.44530321046373367,-0.07332636396129169,-123.33494418289263,125.14988317282959,4.0,-2.4075012496028294,-0.05675791264744254,inf
4h,100,2,2.5,1,False,real,1682,2173,0.7740450989415555,0.19351127473538887,0.9882849031457491,0.8239335353804037,0.6864275744542809,0.5720869372317914,0.5005945303210464,-0.02805894770356105,-47.19515003738969,50.48402559437301,4.0,-1.0886322416201208,-0.021718890951398843,inf
4h,100,2,2.5,2,True,real,890,2173,0.40957202024850436,0.10239300506212609,0.9473513243093815,0.6582502172926918,0.45707757427416384,0.32229338160489795,0.4606741573033708,-0.06874118064378236,-61.179650772966305,63.169089428565485,8.0,-1.723507711459915,-0.028154464230541326,inf
4h,100,2,2.5,2,False,real,890,2173,0.40957202024850436,0.10239300506212609,0.9385132381953056,0.8249285448971122,0.7244580919072717,0.6360448584500741,0.5044943820224719,-0.027659013811196904,-24.616522291965246,28.999285747089058,8.0,-0.7956709229886045,-0.011328358164733201,inf
4h,100,2,2.5,4,True,real,432,2170,0.19907834101382488,0.04976958525345622,0.7815816866217049,0.6013535559242048,0.4614518694611474,0.35520948407716796,0.4722222222222222,-0.08189337959177424,-35.37793998364647,36.0868179143187,16.0,-1.486102059361148,-0.01630319814914584,inf
4h,100,2,2.5,4,False,real,432,2170,0.19907834101382488,0.04976958525345622,0.7053431412091683,0.6448666865548462,0.589254456609707,0.5382899220988301,0.4513888888888889,-0.06329145904677619,-27.34191030820731,28.435353262073562,16.0,-1.3048486602278966,-0.012599958667376641,inf
4h,100,2,3.0,1,True,real,949,2170,0.43732718894009215,0.10933179723502304,1.0694516296029735,0.6810101289706523,0.4375051574151147,0.28806486091588296,0.46153846153846156,-0.07136842052492885,-67.72863107815748,70.79353839146903,4.0,-1.5862928323969008,-0.03121135072726151,inf
4h,100,2,3.0,1,False,real,949,2170,0.43732718894009215,0.10933179723502304,0.9516450366975268,0.8030344895700718,0.6764629302239761,0.5694772331629799,0.5163329820864068,-0.03411438135953951,-32.37454791020299,36.18028100186316,4.0,-0.9237778199258013,-0.014919146502397692,inf
4h,100,2,3.0,2,True,real,516,2170,0.23778801843317973,0.05944700460829493,0.9355085461205217,0.6746878921147037,0.48690485445056636,0.3544096210360519,0.46705426356589147,-0.07114268045602,-36.70962311530632,38.21831887835377,8.0,-1.2416913620275047,-0.0169168770116619,inf
4h,100,2,3.0,2,False,real,516,2170,0.23778801843317973,0.05944700460829493,0.8989162285370635,0.791810983114477,0.6964828202158084,0.6122254304384348,0.5155038759689923,-0.0345186106270407,-17.811603083553003,20.383919656966786,8.0,-0.7341402273421831,-0.008208112020070508,inf
4h,100,2,3.0,4,True,real,255,2170,0.1175115207373272,0.0293778801843318,0.7802607343143544,0.617534094283525,0.4868154160974544,0.3841944958430541,0.47843137254901963,-0.0831586092885068,-21.205445368569233,21.72573251959998,16.0,-1.0910219200982163,-0.009772094639893656,inf
4h,100,2,3.0,4,False,real,255,2170,0.1175115207373272,0.0293778801843318,0.6562038476051728,0.6012053004857713,0.5500471665139992,0.502738253826194,0.4666666666666667,-0.07524404766682513,-19.18723215504041,20.642560643351153,16.0,-1.1500314845074517,-0.008842042467760557,inf
4h,100,4,1.5,1,True,real,6699,2176,3.0785845588235294,0.7696461397058824,0.902718442560586,0.47387522721272224,0.2578844952097661,0.14939536303350734,0.38632631736080014,-0.10142646456757776,-679.4558861382034,680.1448006737564,4.0,-8.336194357756387,-0.3122499476738067,inf
4h,100,4,1.5,1,False,real,6699,2176,3.0785845588235294,0.7696461397058824,0.9038530153943339,0.7269004968055609,0.5848537818921782,0.47175498130586285,0.4614121510673235,-0.03890062188856707,-260.5952660315108,262.7721328347806,4.0,-3.6124713579281047,-0.11975885387477518,inf
4h,100,4,1.5,2,True,real,3387,2176,1.5565257352941178,0.38913143382352944,0.8896911059522212,0.5600566565855035,0.35443713161096396,0.22907680978483963,0.4351933864777089,-0.07795197989760093,-264.0233559131743,264.4962807532268,8.0,-4.614769399705327,-0.12133426282774555,inf
4h,100,4,1.5,2,False,real,3387,2176,1.5565257352941178,0.38913143382352944,0.8932175492612088,0.7625735561451664,0.6503559063776958,0.5549266477729047,0.4901092412164157,-0.03238194414354295,-109.67764481417998,110.65167280562954,8.0,-2.17056574928032,-0.05040332941828124,inf
4h,100,4,1.5,4,True,real,1699,2176,0.7807904411764706,0.19519761029411764,0.8569552420064427,0.611766950098329,0.4360442157526343,0.31314411337841225,0.4508534432018835,-0.06401757304811953,-108.76585660875509,109.19113127555096,16.0,-2.8905347108276684,-0.04998430910328818,inf
4h,100,4,1.5,4,False,real,1699,2176,0.7807904411764706,0.19519761029411764,0.8577228327371569,0.76600014225197,0.6835067986256246,0.6095940613932422,0.4991171277221895,-0.03151427298239725,-53.542749797092924,53.97194188496294,16.0,-1.584428951690153,-0.024606043105281673,inf
4h,100,4,2.0,1,True,real,3422,2172,1.5755064456721914,0.39387661141804786,0.9400249714701867,0.5361697063352989,0.311803104685552,0.1900443992780475,0.41350087668030394,-0.09573206198548342,-327.5951161143243,330.03787855240876,4.0,-4.978134391142421,-0.1508264807156189,inf
4h,100,4,2.0,1,False,real,3422,2172,1.5755064456721914,0.39387661141804786,0.9350339081561815,0.7680777947895577,0.6304091489520357,0.5178398196397488,0.4801285797779077,-0.03567571962397281,-122.08231255323496,125.15096812766487,4.0,-2.135298212423949,-0.056207326221563055,inf
4h,100,4,2.0,2,True,real,1742,2172,0.8020257826887661,0.20050644567219153,0.9323728839209193,0.6240714634420363,0.4164536374449755,0.28067947405145005,0.46383467278989665,-0.07203211124250031,-125.47993778443553,126.16297258484902,8.0,-2.731160934903475,-0.05777161039799058,inf
4h,100,4,2.0,2,False,real,1742,2172,0.8020257826887661,0.20050644567219153,0.9357121452713982,0.8098050372209219,0.6995467879707875,0.6039175331691642,0.5143513203214696,-0.027676466693540354,-48.2124049801473,51.77246037420291,8.0,-1.2284834366833326,-0.02219723986194627,inf
4h,100,4,2.0,4,True,real,869,2172,0.40009208103130756,0.10002302025782689,0.8610991234639626,0.6420980490375439,0.4770155587800126,0.35559286437200627,0.4706559263521289,-0.06565724204039078,-57.056143333099584,57.95095869124305,16.0,-1.8732153147736126,-0.0262689426027162,inf
4h,100,4,2.0,4,False,real,869,2172,0.40009208103130756,0.10002302025782689,0.8252668625269082,0.7458608532429285,0.6735361285131359,0.6078637494381476,0.4982738780207135,-0.03908018144165179,-33.960677672795406,35.12666743200229,16.0,-1.2431154788537389,-0.01563567112007155,inf
4h,100,4,2.5,1,True,real,1767,2172,0.81353591160221,0.2033839779005525,0.9488434843446611,0.5845088018909176,0.36250323934016376,0.2322156165466066,0.4352009054895303,-0.0947142914181687,-167.3601529359041,169.88844655905706,4.0,-3.102976970895918,-0.07705347741063724,inf
4h,100,4,2.5,1,False,real,1767,2172,0.81353591160221,0.2033839779005525,0.9011713228432049,0.7549270658609888,0.6315124054545915,0.5279001365536716,0.4855687606112054,-0.04250265306509041,-75.10218796601475,77.92885317563115,4.0,-1.6395017927452025,-0.03457743460682079,inf
4h,100,4,2.5,2,True,real,927,2172,0.42679558011049723,0.10669889502762431,0.9081059526631712,0.6430464249117441,0.45367408312536056,0.3223792644705885,0.47249190938511326,-0.07710945063702902,-71.4804607405259,72.38498310623251,8.0,-1.8890524150969508,-0.03290997271663255,inf
4h,100,4,2.5,2,False,real,927,2172,0.42679558011049723,0.10669889502762431,0.8846865821737704,0.776900332220361,0.6808784347418219,0.5960285343373003,0.5156418554476807,-0.0367058475142011,-34.02632064566442,35.71540448448788,8.0,-1.077653799108291,-0.015665893483270913,inf
4h,100,4,2.5,4,True,real,454,2172,0.20902394106813996,0.05225598526703499,0.8195812416032704,0.628510993688063,0.4815929385467554,0.3716255127735179,0.4713656387665198,-0.07600951873177172,-34.50832150422436,34.9582583184686,16.0,-1.4115074098575073,-0.015887809164007533,inf
4h,100,4,2.5,4,False,real,454,2172,0.20902394106813996,0.05225598526703499,0.7764591253560436,0.7076051088077303,0.6444825339253683,0.5869286785926963,0.5022026431718062,-0.050226267331502976,-22.80272536850235,23.734478804836424,16.0,-1.0368466354622081,-0.010498492342772722,inf
4h,100,4,3.0,1,True,real,948,2172,0.43646408839779005,0.10911602209944751,0.9599976684257897,0.6177733075476777,0.39694688057364613,0.25998187679981866,0.45464135021097046,-0.09292382037600672,-88.09178171645436,89.23316190172018,4.0,-2.1189389590167558,-0.04055791055085376,inf
4h,100,4,3.0,1,False,real,948,2172,0.43646408839779005,0.10911602209944751,0.8495281519575266,0.7193523505839265,0.6080370543799376,0.513128978104354,0.4831223628691983,-0.05312054194951746,-50.35827376814255,52.34151293293487,4.0,-1.4127834788467433,-0.023185208917192703,inf
4h,100,4,3.0,2,True,real,503,2172,0.23158379373848986,0.057895948434622466,1.005903153094522,0.7314540074288459,0.5293159599448416,0.3847690740610966,0.4970178926441352,-0.0585057531423901,-29.42839383062222,30.617302879824056,8.0,-1.0159922032674475,-0.013548984268242274,inf
4h,100,4,3.0,2,False,real,503,2172,0.23158379373848986,0.057895948434622466,0.9392415950911367,0.8316602919980948,0.7347645550835272,0.6481211388790701,0.5347912524850894,-0.02834513590876861,-14.257603362110611,17.255553388234624,8.0,-0.5890626854816772,-0.006564274107785733,inf
4h,100,4,3.0,4,True,real,236,2172,0.10865561694290976,0.02716390423572744,0.8024524415372196,0.6271620461817209,0.48920031550145954,0.3831770490372962,0.4830508474576271,-0.08384114978968467,-19.786511350365583,20.155008707135746,16.0,-1.0049410749236023,-0.009109811855601098,inf
4h,100,4,3.0,4,False,real,236,2172,0.10865561694290976,0.02716390423572744,0.734462981902451,0.672838708700136,0.6158352438299406,0.5635293580280376,0.5211864406779662,-0.06265980585396974,-14.78771418153686,16.501207275977222,16.0,-0.8408420580041591,-0.006808339862586031,inf
4h,100,8,1.5,1,True,real,7595,2176,3.4903492647058822,0.8725873161764706,0.902009525430698,0.4715484113474779,0.256645053078454,0.1488318230085854,0.3815668202764977,-0.10048136831286755,-763.155992336229,764.4215399351064,4.0,-8.808489125825579,-0.35071507000745816,inf
4h,100,8,1.5,1,False,real,7595,2176,3.4903492647058822,0.8725873161764706,0.9268178413679874,0.7459631509749688,0.6009698844171173,0.4857160849313958,0.4624094799210007,-0.0358607175820523,-272.36215003568725,276.51342592197034,4.0,-3.500660423740638,-0.12516642924434157,inf
4h,100,8,1.5,2,True,real,3795,2173,1.7464335020708697,0.4366083755177174,0.8823412033693558,0.5566424135354179,0.353080019013002,0.229691510357911,0.433201581027668,-0.07790776969297021,-295.65998598482196,297.8169694771705,8.0,-4.919935935918606,-0.13606073906342475,inf
4h,100,8,1.5,2,False,real,3795,2173,1.7464335020708697,0.4366083755177174,0.9076226255828652,0.7777919027566361,0.666033324466394,0.5704763979858869,0.4901185770750988,-0.03054675310717959,-115.92492804174655,119.00265228140375,8.0,-2.1209035599710613,-0.05334787300586588,inf
4h,100,8,1.5,4,True,real,1906,2172,0.8775322283609577,0.21938305709023942,0.8377714616693992,0.5961895949703859,0.42410730040788575,0.303245392974854,0.4564533053515215,-0.06620043084360605,-126.17802118791313,126.54651854468315,16.0,-3.1720567300507376,-0.05809301159664509,inf
4h,100,8,1.5,4,False,real,1906,2172,0.8775322283609577,0.21938305709023942,0.8849045796533146,0.7919513609625958,0.7083306895545528,0.6332745494194723,0.49790136411332636,-0.027890947919047813,-53.16014673370513,54.456060325651606,16.0,-1.4524609204455632,-0.024475205678501442,inf
4h,100,8,2.0,1,True,real,3736,2173,1.7192820984813622,0.42982052462034054,0.9340363942209466,0.5280823817509258,0.3068154740922355,0.18695950007884626,0.4009635974304068,-0.0961046487888731,-359.04696787522994,359.51086020471223,4.0,-5.420273284671682,-0.16523100224354806,inf
4h,100,8,2.0,1,False,real,3736,2173,1.7192820984813622,0.42982052462034054,0.9677444278306339,0.796190972929507,0.6551986659683179,0.5399055862096778,0.4745717344753747,-0.03080114829571107,-115.07309003277656,116.82108652583666,4.0,-1.9347833443270652,-0.052955862877485764,inf
4h,100,8,2.0,2,True,real,1892,2173,0.8706856879889554,0.21767142199723885,0.8792146671034649,0.585495845219987,0.39124279912041227,0.26523704250353297,0.4392177589852008,-0.07953965807852846,-150.48903308457585,151.46462212550531,8.0,-3.271629581189306,-0.06925404191650983,inf
4h,100,8,2.0,2,False,real,1892,2173,0.8706856879889554,0.21767142199723885,0.9318469244196904,0.809793484270849,0.7030060585168023,0.6102310070693281,0.5021141649048626,-0.027893341320892245,-52.77420177912813,55.84185926597643,8.0,-1.292927078471916,-0.02428633307829182,inf
4h,100,8,2.0,4,True,real,947,2172,0.4360036832412523,0.10900092081031308,0.7601051583879347,0.5590029682102494,0.4112359307466882,0.30460258614561475,0.45617740232312565,-0.08150361426202415,-77.18392270613687,77.84926026934077,16.0,-2.554420541816513,-0.03553587601571679,inf
4h,100,8,2.0,4,False,real,947,2172,0.4360036832412523,0.10900092081031308,0.8271435465415741,0.7474975939542244,0.6752377800620243,0.6098264072984427,0.49947201689545934,-0.03769727553607638,-35.69931993266433,37.543632726078464,16.0,-1.2988451609996083,-0.016436150981889656,inf
4h,100,8,2.5,1,True,real,1857,2172,0.8549723756906077,0.21374309392265192,0.9135243371972325,0.5654591919437431,0.3564871232224663,0.2314556679292054,0.41195476575121165,-0.09930117554822245,-184.40228299304908,184.97082686794394,4.0,-3.3938946346308483,-0.08489976196733383,inf
4h,100,8,2.5,1,False,real,1857,2172,0.8549723756906077,0.21374309392265192,0.9105594254215817,0.7665845007151572,0.6449032216772486,0.5424628996049575,0.47765212708669896,-0.040162137393000896,-74.58108913880267,77.05855935193824,4.0,-1.580415699063019,-0.03433751801970657,inf
4h,100,8,2.5,2,True,real,936,2172,0.430939226519337,0.10773480662983426,0.8821760759169136,0.6237208198285675,0.44039182640225816,0.3139134282866628,0.45405982905982906,-0.08042408469176297,-75.27694327149014,76.00177540527426,8.0,-2.052993653679638,-0.03465789285059399,inf
4h,100,8,2.5,2,False,real,936,2172,0.430939226519337,0.10773480662983426,0.9387104428308878,0.8284452899905075,0.73061812545698,0.6439960781622054,0.5021367521367521,-0.027521851724610993,-25.760453214235888,28.045605931104284,8.0,-0.8049252726400932,-0.011860245494583742,inf
4h,100,8,2.5,4,True,real,456,2172,0.20994475138121546,0.052486187845303865,0.7614445352136311,0.5789589874153963,0.4397783652556934,0.3364588910023525,0.4692982456140351,-0.08600690221057315,-39.21914740802136,39.602888565844175,16.0,-1.6854007240327764,-0.01805669770166729,inf
4h,100,8,2.5,4,False,real,456,2172,0.20994475138121546,0.052486187845303865,0.7777840455458211,0.7103093460097978,0.6483722822164999,0.5915471388197057,0.48464912280701755,-0.049528234087511926,-22.584874743905438,23.888941792107907,16.0,-1.0680029757182092,-0.010398192791853332,inf
4h,100,8,3.0,1,True,real,932,2172,0.429097605893186,0.1072744014732965,0.9078009835931282,0.5797169677638956,0.37435475435068244,0.24720832859661782,0.4281115879828326,-0.09997537168940958,-93.17704641452973,93.64093874401118,4.0,-2.341395857275311,-0.04289919264020706,inf
4h,100,8,3.0,1,False,real,932,2172,0.429097605893186,0.1072744014732965,0.9053082088170331,0.7717892115118432,0.6568518263309242,0.558090429103729,0.4967811158798283,-0.04214074590061116,-39.275175179369604,41.20347615249668,4.0,-1.1066280148732859,-0.018082493176505343,inf
4h,100,8,3.0,2,True,real,473,2172,0.21777163904235727,0.05444290976058932,0.8184936307845132,0.5938985505079396,0.4265292970237681,0.3077602632215447,0.46723044397463004,-0.09420736409410359,-44.560083216510996,45.2849153502951,8.0,-1.636285617546033,-0.020515692088633054,inf
4h,100,8,3.0,2,False,real,473,2172,0.21777163904235727,0.05444290976058932,0.9433121569147259,0.8432912024387498,0.752590606334255,0.6706298908081576,0.5243128964059197,-0.027508333818399035,-13.011441896102744,17.485399047695516,8.0,-0.5217655465744586,-0.0059905349429570645,inf
4h,100,8,3.0,4,True,real,234,2172,0.10773480662983426,0.026933701657458564,0.724066860859294,0.5543081175360867,0.4229899263801469,0.325135849435845,0.47863247863247865,-0.09539622482227102,-22.32271660841142,23.53311515301614,16.0,-1.2579565602611416,-0.010277493834443563,inf
4h,100,8,3.0,4,False,real,234,2172,0.10773480662983426,0.026933701657458564,0.799627530820992,0.7336689939335389,0.6725994891192727,0.6159769872718251,0.49145299145299143,-0.04712969871067403,-11.028349498297723,15.382401487248043,16.0,-0.6760401911288191,-0.005077508977116816,inf
4h,100,16,1.5,1,True,real,8910,2175,4.096551724137931,1.0241379310344827,0.9658740438617572,0.487964311190292,0.2593267446888606,0.14833850517046154,0.3829405162738496,-0.09041735329263201,-805.6186178373512,805.8193894062028,4.0,-9.15225476928819,-0.37039936452292005,inf
4h,100,16,1.5,1,False,real,8910,2175,4.096551724137931,1.0241379310344827,0.9930758415115052,0.7908914858373136,0.6306361323493641,0.5048791951674508,0.4685746352413019,-0.027124538835075936,-241.6796410205266,248.44774420812658,4.0,-3.050400912420158,-0.1111170763312766,inf
