sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
ETHUSDT,imbz_1_x_dvol,30m,370848,0.1132912975941166,-0.23375376242378013,0.9169376082101145,0.8036463106159979,0.8036463106159979,0.75,0.7178503991270729,True,3,4,False,False,False,False
ETHUSDT,imbz_1_x_dvol,1h,370842,0.48898847174897775,-0.4045430610770012,1.4152308548977823,0.9262423831488046,0.9262423831488046,0.75,2.232846319740556,False,3,4,False,False,False,False
ETHUSDT,imbz_1_x_dvol,2h,370830,1.3862013923308245,-0.5532544925564736,2.286205774486121,0.9000043821552963,0.9000043821552963,0.75,2.0765886731837355,False,2,4,False,False,False,False
ETHUSDT,imbz_1_x_dvol,4h,370806,0.8046844401105632,-1.3968034629924702,4.591857143059904,3.7871727029493405,3.7871727029493405,0.75,3.7406080291084853,True,3,4,False,False,False,False
ETHUSDT,imbz_5,15m,370851,-0.13604061708446283,-0.08882128776820802,0.4258012789641231,0.5618418960485859,0.5618418960485859,0.75,0.34936132339021475,True,2,4,False,False,False,False
ETHUSDT,imbz_5,30m,370848,-0.1828861045354492,-0.262130050195226,0.5487386894205287,0.7316247939559779,0.7316247939559779,0.75,1.1638588054096068,False,3,4,False,False,False,False
ETHUSDT,imbz_5,1h,370842,-0.043770283351220234,-0.5183453972448382,0.7810752993971726,0.8248455827483928,0.8248455827483928,0.75,1.304943201136712,False,3,4,False,False,False,False
ETHUSDT,imbz_5,2h,370830,0.2958887641194853,-0.6905698030689101,0.8981266677557912,0.6022379036363059,0.6022379036363059,0.5,5.418270961345691,False,3,4,False,False,False,False
ETHUSDT,imbz_5,4h,370806,0.6414111742237699,-0.06886446782541289,0.9479856222708458,0.3065744480470759,0.3065744480470759,0.5,5.9941587189849965,False,3,4,False,False,False,False
ETHUSDT,imbz_5_x_dvol,15m,370851,-0.06061990253338847,-0.13305655493599092,0.500653442762393,0.5612733452957814,0.5612733452957814,0.75,0.6591850975228356,False,2,4,False,False,False,False
ETHUSDT,imbz_5_x_dvol,30m,370848,-0.045233356301860685,-0.23717598395594405,0.9624759410538957,1.0077092973557564,1.0077092973557564,0.75,1.8264400862435206,False,3,4,False,False,False,False
ETHUSDT,imbz_5_x_dvol,1h,370842,-0.06570829796660828,-0.3370314144368651,1.4048511746773722,1.4705594726439806,1.4705594726439806,0.75,2.5425800928623343,False,2,4,False,False,False,False
ETHUSDT,imbz_5_x_dvol,2h,370830,-0.23773806787843924,-0.80040346981545,2.5480122306402606,2.7857502985186997,2.7857502985186997,0.75,2.371167595393741,True,3,4,False,False,False,False
ETHUSDT,imbz_5_x_dvol,4h,370806,-1.0520908005373997,-0.8257501323013237,4.869804688163605,5.921895488701004,5.921895488701004,0.75,13.951527407372073,False,3,4,False,False,False,False
