dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,window,cost_mult
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,0.742,0.1867,-0.2974,-0.2974,0.077,0.54,1.91,-0.2862,-28.62,-0.679,-22.31,459.4,195.0,0.298,0.413,0.813,0.187,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,111,0.873,0.1532,-0.1531,-0.1531,0.114,0.8,3.64,-0.5224,-52.24,-0.304,-16.99,116.2,92.5,0.443,0.495,0.847,0.081,0.072,OOS_cost1x,OOS,1.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,109,0.793,0.1284,-0.2577,-0.2577,0.112,0.78,2.55,-0.538,-53.8,-0.513,-28.08,132.0,89.0,0.4028,0.532,0.872,0.083,0.046,OOS_cost1x,OOS,1.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,113,0.76,0.1416,-0.2906,-0.2906,0.116,0.81,4.03,-0.4678,-46.78,-0.633,-32.83,157.2,94.0,0.3742,0.442,0.85,0.062,0.088,OOS_cost1x,OOS,1.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,0.62,0.12,-0.4723,-0.4723,0.077,0.54,3.19,-0.4334,-43.34,-0.882,-35.42,316.8,127.5,0.287,0.413,0.88,0.067,0.053,OOS_cost1x,OOS,1.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,111,1.153,0.2793,0.1308,0.1308,0.114,0.8,9.84,-0.2157,-21.57,0.317,14.52,133.8,179.0,0.5724,0.495,0.694,0.0,0.306,OOS_cost1x,OOS,1.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,109,1.032,0.2661,0.0284,0.0284,0.112,0.78,8.16,-0.2245,-22.45,0.071,3.09,165.6,177.4,0.5172,0.532,0.716,0.0,0.284,OOS_cost1x,OOS,1.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,113,0.989,0.2301,-0.0102,-0.0102,0.116,0.81,9.51,-0.2595,-25.95,-0.025,-1.16,151.0,147.6,0.4944,0.442,0.735,0.0,0.265,OOS_cost1x,OOS,1.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,1.176,0.24,0.1553,0.1553,0.077,0.54,9.06,-0.1562,-15.62,0.28,11.65,157.6,208.1,0.5691,0.413,0.72,0.0,0.28,OOS_cost1x,OOS,1.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,111,1.169,0.3604,0.1302,0.1302,0.114,0.8,6.26,-0.2352,-23.52,0.46,14.45,244.6,453.1,0.6494,0.495,0.631,0.306,0.063,OOS_cost1x,OOS,1.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,109,1.01,0.3303,0.0081,0.0081,0.112,0.78,4.89,-0.2352,-23.52,0.029,0.88,346.1,360.4,0.5101,0.532,0.67,0.275,0.055,OOS_cost1x,OOS,1.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,113,1.045,0.3274,0.0361,0.0361,0.116,0.81,5.86,-0.142,-14.2,0.131,4.08,306.9,366.7,0.5444,0.442,0.655,0.292,0.053,OOS_cost1x,OOS,1.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,1.101,0.3333,0.0803,0.0803,0.077,0.54,4.97,-0.1344,-13.44,0.236,6.02,400.8,588.8,0.595,0.413,0.653,0.307,0.04,OOS_cost1x,OOS,1.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,111,1.178,0.3153,0.146,0.146,0.114,0.8,8.16,-0.2213,-22.13,0.431,16.2,181.4,294.0,0.6183,0.495,0.667,0.135,0.198,OOS_cost1x,OOS,1.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,109,1.06,0.2936,0.0507,0.0507,0.112,0.78,6.56,-0.2152,-21.52,0.151,5.53,222.5,264.9,0.5435,0.532,0.697,0.128,0.174,OOS_cost1x,OOS,1.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,113,0.892,0.2566,-0.0949,-0.0949,0.116,0.81,7.95,-0.2323,-23.23,-0.307,-10.72,320.0,221.2,0.4087,0.442,0.717,0.106,0.177,OOS_cost1x,OOS,1.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,0.995,0.2667,-0.0047,-0.0047,0.077,0.54,7.08,-0.1278,-12.78,-0.012,-0.35,360.4,354.4,0.4958,0.413,0.707,0.133,0.16,OOS_cost1x,OOS,1.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,111,1.131,0.2793,0.112,0.112,0.114,0.8,9.67,-0.2157,-21.57,0.28,12.44,143.7,187.3,0.5658,0.495,0.694,0.027,0.279,OOS_cost1x,OOS,1.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,109,1.01,0.2661,0.0092,0.0092,0.112,0.78,7.99,-0.2296,-22.96,0.024,1.0,180.9,185.2,0.506,0.532,0.716,0.028,0.257,OOS_cost1x,OOS,1.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,113,1.0,0.2301,0.0002,0.0002,0.116,0.81,9.17,-0.2647,-26.47,0.0,0.02,153.4,153.4,0.5001,0.442,0.735,0.035,0.23,OOS_cost1x,OOS,1.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,75,1.193,0.24,0.171,0.171,0.077,0.54,8.55,-0.1396,-13.96,0.313,12.83,160.0,219.7,0.5785,0.413,0.72,0.053,0.227,OOS_cost1x,OOS,1.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,65,0.008,0.0154,-1.802,-1.802,0.067,0.47,0.97,-1.1713,-117.13,-5.095,-117.13,533297.3,63.5,0.0001,0.538,0.985,0.0,0.015,OOS_cost1x,OOS,1.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,63,0.068,0.0317,-1.6703,-1.6703,0.065,0.45,1.49,-1.077,-107.7,-4.203,-105.23,66297.8,70.6,0.0011,0.556,0.968,0.0,0.032,OOS_cost1x,OOS,1.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.438,0.0455,-0.9917,-0.9917,0.068,0.47,2.39,-0.7636,-76.36,-1.025,-65.45,104.9,54.6,0.3421,0.439,0.955,0.0,0.045,OOS_cost1x,OOS,1.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,52,0.189,0.0385,-1.4292,-1.4292,0.053,0.37,2.35,-0.7599,-75.99,-2.308,-74.32,1757.4,94.7,0.0511,0.404,0.962,0.0,0.038,OOS_cost1x,OOS,1.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,65,0.118,0.0923,-1.4783,-1.4783,0.067,0.47,0.12,-0.9609,-96.09,-4.038,-96.09,78214.8,77.4,0.001,0.538,0.908,0.092,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,63,0.167,0.127,-1.3478,-1.3478,0.065,0.45,0.21,-0.8491,-84.91,-3.583,-84.91,41517.9,87.4,0.0021,0.556,0.873,0.127,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.448,0.2727,-0.7506,-0.7506,0.068,0.47,0.19,-0.4954,-49.54,-1.929,-49.54,3059.7,143.2,0.0447,0.439,0.727,0.273,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,52,0.401,0.25,-0.8301,-0.8301,0.053,0.37,0.2,-0.4316,-43.16,-1.922,-43.16,5469.1,167.1,0.0296,0.404,0.75,0.25,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,65,0.149,0.0615,-1.4781,-1.4781,0.067,0.47,0.22,-0.9608,-96.08,-3.644,-96.08,21565.8,77.2,0.0036,0.538,0.938,0.062,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,63,0.28,0.1111,-1.1889,-1.1889,0.065,0.45,0.37,-0.749,-74.9,-2.661,-74.9,4588.4,97.2,0.0208,0.556,0.889,0.111,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.409,0.1515,-0.9323,-0.9323,0.068,0.47,0.5,-0.6153,-61.53,-1.991,-61.53,1548.6,112.2,0.0675,0.439,0.848,0.152,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,52,0.481,0.1731,-0.7914,-0.7914,0.053,0.37,0.38,-0.4214,-42.14,-1.47,-41.16,1355.6,159.5,0.1053,0.404,0.827,0.173,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,65,0.17,0.0462,-1.4633,-1.4633,0.067,0.47,0.49,-0.9511,-95.11,-3.068,-95.11,4347.3,76.8,0.0174,0.538,0.954,0.031,0.015,OOS_cost1x,OOS,1.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,63,0.35,0.0794,-1.1101,-1.1101,0.065,0.45,0.69,-0.7469,-74.69,-1.893,-69.94,752.4,93.2,0.1102,0.556,0.921,0.063,0.016,OOS_cost1x,OOS,1.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.594,0.1061,-0.6748,-0.6748,0.068,0.47,0.97,-0.4453,-44.53,-0.98,-44.53,235.5,97.7,0.2933,0.439,0.894,0.106,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,52,0.656,0.1154,-0.5606,-0.5606,0.053,0.37,0.97,-0.3414,-34.14,-0.705,-29.15,256.1,127.8,0.3329,0.404,0.885,0.115,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.002,0.1364,0.0019,0.0019,0.068,0.47,4.59,-0.3254,-32.54,0.002,0.13,96.5,96.7,0.5004,0.53,0.864,0.0,0.136,OOS_cost1x,OOS,1.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,0.877,0.125,-0.1548,-0.1548,0.066,0.46,3.94,-0.3794,-37.94,-0.196,-9.91,128.6,109.8,0.4606,0.547,0.875,0.0,0.125,OOS_cost1x,OOS,1.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,0.854,0.1194,-0.1818,-0.1818,0.069,0.48,4.77,-0.3212,-32.12,-0.227,-12.18,114.7,96.6,0.4571,0.433,0.866,0.0,0.134,OOS_cost1x,OOS,1.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,0.671,0.0943,-0.4237,-0.4237,0.054,0.38,4.03,-0.3599,-35.99,-0.502,-22.46,192.3,121.7,0.3875,0.396,0.906,0.0,0.094,OOS_cost1x,OOS,1.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.534,0.2273,-0.5196,-0.5196,0.068,0.47,1.5,-0.3682,-36.82,-1.485,-34.29,2768.3,201.2,0.0678,0.53,0.773,0.227,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,0.551,0.2344,-0.4953,-0.4953,0.066,0.46,1.03,-0.3419,-34.19,-1.394,-31.7,2619.0,215.4,0.076,0.547,0.766,0.234,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,0.672,0.2687,-0.3395,-0.3395,0.069,0.48,1.51,-0.2612,-26.12,-0.961,-22.75,1385.0,264.6,0.1604,0.433,0.716,0.269,0.015,OOS_cost1x,OOS,1.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,0.716,0.283,-0.2892,-0.2892,0.054,0.38,0.84,-0.1664,-16.64,-0.721,-15.33,1452.6,363.8,0.2003,0.396,0.717,0.283,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,0.683,0.197,-0.368,-0.368,0.068,0.47,2.19,-0.3109,-31.09,-0.816,-24.29,629.3,206.0,0.2467,0.53,0.803,0.167,0.03,OOS_cost1x,OOS,1.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,0.759,0.2031,-0.2769,-0.2769,0.066,0.46,1.55,-0.3108,-31.08,-0.583,-17.72,498.6,227.9,0.3137,0.547,0.797,0.188,0.016,OOS_cost1x,OOS,1.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,0.782,0.194,-0.2499,-0.2499,0.069,0.48,2.24,-0.2257,-22.57,-0.533,-16.74,443.4,221.9,0.3336,0.433,0.791,0.194,0.015,OOS_cost1x,OOS,1.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,0.75,0.1887,-0.2891,-0.2891,0.054,0.38,1.61,-0.1589,-15.89,-0.554,-15.32,612.7,270.9,0.3066,0.396,0.811,0.189,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.018,0.1667,0.0217,0.0217,0.068,0.47,3.36,-0.3109,-31.09,0.031,1.43,139.7,143.6,0.5068,0.53,0.833,0.106,0.061,OOS_cost1x,OOS,1.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,1.147,0.1719,0.1751,0.1751,0.066,0.46,2.5,-0.3108,-31.08,0.233,11.21,119.1,145.2,0.5493,0.547,0.828,0.125,0.047,OOS_cost1x,OOS,1.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,0.732,0.1343,-0.3278,-0.3278,0.069,0.48,3.6,-0.3226,-32.26,-0.55,-21.96,255.7,145.7,0.363,0.433,0.851,0.075,0.075,OOS_cost1x,OOS,1.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,0.624,0.1132,-0.4739,-0.4739,0.054,0.38,2.75,-0.2511,-25.11,-0.727,-25.11,402.4,170.6,0.2978,0.396,0.887,0.075,0.038,OOS_cost1x,OOS,1.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.117,0.2576,0.103,0.103,0.068,0.47,9.27,-0.2352,-23.52,0.195,6.8,223.1,280.2,0.5568,0.53,0.697,0.0,0.303,OOS_cost1x,OOS,1.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,1.162,0.2969,0.1357,0.1357,0.066,0.46,8.46,-0.2228,-22.28,0.267,8.69,243.9,340.9,0.583,0.547,0.672,0.0,0.328,OOS_cost1x,OOS,1.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,1.027,0.2388,0.0243,0.0243,0.069,0.48,9.07,-0.1452,-14.52,0.046,1.63,239.1,252.3,0.5134,0.433,0.716,0.0,0.284,OOS_cost1x,OOS,1.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,1.002,0.2264,0.0021,0.0021,0.054,0.38,8.91,-0.1368,-13.68,0.004,0.11,304.8,306.2,0.5012,0.396,0.736,0.0,0.264,OOS_cost1x,OOS,1.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.103,0.3485,0.0809,0.0809,0.068,0.47,5.7,-0.2352,-23.52,0.225,5.34,446.6,657.1,0.5954,0.53,0.636,0.303,0.061,OOS_cost1x,OOS,1.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,1.277,0.3906,0.2064,0.2064,0.066,0.46,4.74,-0.2228,-22.28,0.554,13.21,344.5,887.0,0.7203,0.547,0.609,0.328,0.062,OOS_cost1x,OOS,1.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,1.097,0.3433,0.0764,0.0764,0.069,0.48,5.29,-0.1408,-14.08,0.216,5.12,450.0,651.7,0.5915,0.433,0.642,0.299,0.06,OOS_cost1x,OOS,1.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,1.194,0.3585,0.1501,0.1501,0.054,0.38,4.87,-0.1021,-10.21,0.368,7.95,468.4,938.1,0.667,0.396,0.642,0.321,0.038,OOS_cost1x,OOS,1.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.167,0.303,0.1391,0.1391,0.068,0.47,7.41,-0.2352,-23.52,0.313,9.18,286.5,443.2,0.6073,0.53,0.667,0.152,0.182,OOS_cost1x,OOS,1.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,1.337,0.3438,0.2673,0.2673,0.066,0.46,6.51,-0.2228,-22.28,0.582,17.11,241.0,540.4,0.6916,0.547,0.641,0.156,0.203,OOS_cost1x,OOS,1.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,0.947,0.2687,-0.0458,-0.0458,0.069,0.48,7.22,-0.1542,-15.42,-0.113,-3.07,452.4,381.3,0.4574,0.433,0.701,0.119,0.179,OOS_cost1x,OOS,1.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,0.978,0.2642,-0.0191,-0.0191,0.054,0.38,6.76,-0.0977,-9.77,-0.041,-1.01,514.3,480.6,0.4831,0.396,0.717,0.132,0.151,OOS_cost1x,OOS,1.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,66,1.118,0.2576,0.104,0.104,0.068,0.47,9.22,-0.2352,-23.52,0.197,6.86,222.6,280.1,0.5572,0.53,0.697,0.03,0.273,OOS_cost1x,OOS,1.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,64,1.163,0.2969,0.1367,0.1367,0.066,0.46,8.41,-0.2228,-22.28,0.269,8.75,243.3,340.7,0.5834,0.547,0.672,0.031,0.297,OOS_cost1x,OOS,1.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,2.0,1,10.0,0,4,96,67,1.097,0.2388,0.0856,0.0856,0.069,0.48,8.73,-0.1505,-15.05,0.156,5.74,206.9,246.1,0.5433,0.433,0.716,0.045,0.239,OOS_cost1x,OOS,1.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,2.0,1,10.0,0,4,96,53,1.088,0.2264,0.0797,0.0797,0.054,0.38,8.47,-0.1368,-13.68,0.127,4.22,254.5,297.4,0.5389,0.396,0.736,0.057,0.208,OOS_cost1x,OOS,1.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,32,0.017,0.0312,-1.7494,-1.7494,0.033,0.23,1.31,-0.5598,-55.98,-3.586,-55.98,716410.1,123.0,0.0002,0.562,0.969,0.0,0.031,OOS_cost1x,OOS,1.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,32,0.017,0.0312,-1.751,-1.751,0.033,0.23,1.55,-0.5603,-56.03,-3.587,-56.03,713200.5,122.9,0.0002,0.531,0.969,0.0,0.031,OOS_cost1x,OOS,1.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,0.922,0.0909,-0.1306,-0.1306,0.034,0.24,2.8,-0.4087,-40.87,-0.073,-4.31,75.6,72.2,0.4884,0.424,0.909,0.0,0.091,OOS_cost1x,OOS,1.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,30,0.334,0.0667,-1.1478,-1.1478,0.031,0.22,2.14,-0.4281,-42.81,-1.247,-34.43,783.0,153.7,0.1641,0.367,0.933,0.0,0.067,OOS_cost1x,OOS,1.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,32,0.164,0.125,-1.3421,-1.3421,0.033,0.23,0.16,-0.4507,-45.07,-2.65,-42.95,76609.5,160.0,0.0021,0.562,0.875,0.125,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,32,0.214,0.1562,-1.2187,-1.2187,0.033,0.23,0.14,-0.39,-39.0,-2.386,-39.0,43514.9,175.9,0.004,0.531,0.844,0.156,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,0.453,0.2727,-0.7396,-0.7396,0.034,0.24,0.1,-0.2653,-26.53,-1.397,-24.41,5497.7,268.5,0.0466,0.424,0.727,0.273,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,30,0.363,0.2333,-0.9095,-0.9095,0.031,0.22,0.09,-0.2729,-27.29,-1.696,-27.29,10598.0,235.9,0.0218,0.367,0.767,0.233,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,32,0.151,0.0625,-1.4668,-1.4668,0.033,0.23,0.36,-0.4694,-46.94,-2.622,-46.94,36788.7,146.2,0.004,0.562,0.938,0.062,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,32,0.322,0.125,-1.0935,-1.0935,0.033,0.23,0.27,-0.3499,-34.99,-1.776,-34.99,5703.5,190.3,0.0323,0.531,0.875,0.125,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,0.512,0.1818,-0.7393,-0.7393,0.034,0.24,0.42,-0.2608,-26.08,-1.116,-24.4,1654.3,241.2,0.1272,0.424,0.818,0.182,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,30,0.454,0.1667,-0.8426,-0.8426,0.031,0.22,0.28,-0.2696,-26.96,-1.273,-25.28,2367.6,234.6,0.0902,0.367,0.833,0.167,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,32,0.187,0.0625,-1.4054,-1.4054,0.033,0.23,0.88,-0.4565,-45.65,-2.125,-44.97,6634.6,149.7,0.0221,0.562,0.938,0.031,0.031,OOS_cost1x,OOS,1.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,32,0.365,0.0938,-1.0635,-1.0635,0.033,0.23,0.84,-0.3655,-36.55,-1.339,-34.03,1277.8,174.7,0.1203,0.531,0.906,0.062,0.031,OOS_cost1x,OOS,1.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,0.695,0.1212,-0.4969,-0.4969,0.034,0.24,0.91,-0.3202,-32.02,-0.503,-16.4,332.5,185.6,0.3582,0.424,0.879,0.121,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,30,0.555,0.1,-0.7425,-0.7425,0.031,0.22,0.8,-0.3397,-33.97,-0.791,-22.28,519.6,188.4,0.2661,0.367,0.9,0.1,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,1.356,0.1515,0.4362,0.4362,0.034,0.24,4.95,-0.1766,-17.66,0.312,14.4,107.9,139.4,0.5636,0.545,0.848,0.0,0.152,OOS_cost1x,OOS,1.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,33,0.737,0.0909,-0.3422,-0.3422,0.034,0.24,3.48,-0.232,-23.2,-0.301,-11.29,216.6,159.8,0.4246,0.515,0.909,0.0,0.091,OOS_cost1x,OOS,1.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,34,1.092,0.1176,0.1147,0.1147,0.035,0.24,4.73,-0.1724,-17.24,0.088,3.9,128.1,138.2,0.5188,0.412,0.853,0.0,0.147,OOS_cost1x,OOS,1.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,31,0.727,0.0968,-0.3525,-0.3525,0.032,0.22,3.72,-0.2012,-20.12,-0.313,-10.93,230.5,166.7,0.4197,0.355,0.903,0.0,0.097,OOS_cost1x,OOS,1.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,33,0.678,0.2727,-0.34,-0.34,0.034,0.24,1.32,-0.1739,-17.39,-0.687,-11.22,2391.9,488.5,0.1696,0.545,0.727,0.273,0.0,OOS_cost1x,OOS,1.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,3.0,1,10.0,0,4,96,33,0.576,0.2424,-0.462,-0.462,0.034,0.24,0.71,-0.1765,-17.65,-0.966,-15.24,4107.4,407.1,0.0902,0.515,0.758,0.242,0.0,OOS_cost1x,OOS,1.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,3.0,1,10.0,0,4,96,34,0.772,0.2941,-0.2259,-0.2259,0.035,0.24,1.27,-0.1338,-13.38,-0.464,-7.68,1688.4,585.7,0.2575,0.412,0.676,0.294,0.029,OOS_cost1x,OOS,1.0
