hour,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,symbol,pf,trades,win_rate,avg_r,trades_per_day,max_dd,days_to_target
12,1,96,0,1,0.0,3.0,0,NZDUSD,0.268,773,0.1552,-1.0018,0.706,-7.7442,8455.7
12,1,96,0,2,1.0,0.0,0,NZDUSD,0.698,773,0.1138,-0.3631,0.706,-3.245,26.0
12,1,96,0,2,1.0,0.0,1,NZDUSD,0.769,773,0.1138,-0.277,0.706,-2.4586,17.3
12,1,96,0,2,1.0,1.0,0,NZDUSD,0.402,773,0.4605,-0.4365,0.706,-3.3744,20096.6
12,1,96,0,2,1.0,1.0,1,NZDUSD,0.457,773,0.4903,-0.377,0.706,-2.9361,8992.9
12,1,96,0,2,1.0,1.5,0,NZDUSD,0.472,773,0.3596,-0.4585,0.706,-3.5445,3211.1
12,1,96,0,2,1.0,1.5,1,NZDUSD,0.501,773,0.3726,-0.4262,0.706,-3.2944,2245.5
12,1,96,0,2,1.0,2.0,0,NZDUSD,0.479,773,0.2833,-0.506,0.706,-3.9222,1525.1
12,1,96,0,2,1.0,2.0,1,NZDUSD,0.572,773,0.3208,-0.3951,0.706,-3.0587,623.6
12,1,96,0,2,1.0,3.0,0,NZDUSD,0.515,773,0.2096,-0.52,0.706,-4.0331,434.7
12,1,96,0,2,1.0,3.0,1,NZDUSD,0.596,773,0.2354,-0.4195,0.706,-3.2799,232.4
12,1,96,0,2,2.0,0.0,0,NZDUSD,0.782,773,0.2109,-0.2004,0.706,-1.6735,67.0
12,1,96,0,2,2.0,0.0,1,NZDUSD,0.891,773,0.2406,-0.0965,0.706,-0.9482,45.1
12,1,96,0,2,2.0,1.0,0,NZDUSD,0.629,773,0.4735,-0.2297,0.706,-1.8336,1831.2
12,1,96,0,2,2.0,1.0,1,NZDUSD,0.691,773,0.4981,-0.1823,0.706,-1.4361,1075.6
12,1,96,0,2,2.0,1.5,0,NZDUSD,0.654,773,0.3687,-0.2559,0.706,-2.032,721.9
12,1,96,0,2,2.0,1.5,1,NZDUSD,0.727,773,0.3972,-0.1933,0.706,-1.5313,415.7
12,1,96,0,2,2.0,2.0,0,NZDUSD,0.654,773,0.3001,-0.2836,0.706,-2.2662,446.3
12,1,96,0,2,2.0,2.0,1,NZDUSD,0.771,773,0.3415,-0.1771,0.706,-1.4414,200.7
12,1,96,0,2,2.0,3.0,0,NZDUSD,0.731,773,0.2549,-0.2341,0.706,-1.8977,165.3
12,1,96,0,2,2.0,3.0,1,NZDUSD,0.833,773,0.2807,-0.1393,0.706,-1.2098,95.5
12,1,96,1,0,0.0,0.0,0,NZDUSD,0.827,773,0.185,-0.1714,0.706,-1.733,24.9
12,1,96,1,0,0.0,1.0,0,NZDUSD,0.491,773,0.4437,-0.3437,0.706,-2.6689,7234.7
12,1,96,1,0,0.0,1.5,0,NZDUSD,0.558,773,0.3558,-0.3472,0.706,-2.7014,1459.6
12,1,96,1,0,0.0,2.0,0,NZDUSD,0.581,773,0.2962,-0.3589,0.706,-2.7931,661.5
12,1,96,1,0,0.0,3.0,0,NZDUSD,0.634,773,0.2432,-0.3355,0.706,-2.6558,229.6
12,1,96,1,1,0.0,0.0,0,NZDUSD,0.635,773,0.1216,-0.4417,0.706,-3.7965,16.0
12,1,96,1,1,0.0,1.0,0,NZDUSD,0.386,773,0.4605,-0.4503,0.706,-3.4809,21106.0
12,1,96,1,1,0.0,1.5,0,NZDUSD,0.441,773,0.3545,-0.4896,0.706,-3.7921,4516.7
12,1,96,1,1,0.0,2.0,0,NZDUSD,0.473,773,0.2911,-0.509,0.706,-3.945,1609.4
12,1,96,1,1,0.0,3.0,0,NZDUSD,0.497,773,0.2147,-0.5404,0.706,-4.1966,458.8
12,1,96,1,2,1.0,0.0,0,NZDUSD,0.731,773,0.119,-0.3206,0.706,-2.8833,21.9
12,1,96,1,2,1.0,0.0,1,NZDUSD,0.703,773,0.1229,-0.3528,0.706,-2.7268,25.0
12,1,96,1,2,1.0,1.0,0,NZDUSD,0.428,773,0.4748,-0.4081,0.706,-3.1678,13421.9
12,1,96,1,2,1.0,1.0,1,NZDUSD,0.406,773,0.4605,-0.4365,0.706,-3.3745,17936.2
12,1,96,1,2,1.0,1.5,0,NZDUSD,0.478,773,0.3622,-0.4515,0.706,-3.513,3004.7
12,1,96,1,2,1.0,1.5,1,NZDUSD,0.517,773,0.3803,-0.4068,0.706,-3.1473,1887.1
12,1,96,1,2,1.0,2.0,0,NZDUSD,0.517,773,0.3001,-0.4572,0.706,-3.575,1037.0
12,1,96,1,2,1.0,2.0,1,NZDUSD,0.586,773,0.326,-0.3796,0.706,-2.9523,559.8
12,1,96,1,2,1.0,3.0,0,NZDUSD,0.542,773,0.2186,-0.4844,0.706,-3.8426,350.0
12,1,96,1,2,1.0,3.0,1,NZDUSD,0.659,773,0.2536,-0.3453,0.706,-2.6769,166.4
12,1,96,1,2,2.0,0.0,0,NZDUSD,0.815,773,0.2199,-0.1682,0.706,-1.5541,56.0
12,1,96,1,2,2.0,0.0,1,NZDUSD,0.861,773,0.251,-0.1199,0.706,-1.1298,59.5
12,1,96,1,2,2.0,1.0,0,NZDUSD,0.577,773,0.4528,-0.2717,0.706,-2.1256,3101.4
12,1,96,1,2,2.0,1.0,1,NZDUSD,0.756,773,0.5201,-0.1377,0.706,-1.1363,654.4
12,1,96,1,2,2.0,1.5,0,NZDUSD,0.585,773,0.3428,-0.3195,0.706,-2.4966,1225.8
12,1,96,1,2,2.0,1.5,1,NZDUSD,0.807,773,0.4191,-0.1311,0.706,-1.1349,265.2
12,1,96,1,2,2.0,2.0,0,NZDUSD,0.658,773,0.3027,-0.2795,0.706,-2.1673,417.0
12,1,96,1,2,2.0,2.0,1,NZDUSD,0.827,773,0.3558,-0.1301,0.706,-1.1533,165.3
12,1,96,1,2,2.0,3.0,0,NZDUSD,0.701,773,0.2497,-0.2619,0.706,-2.0441,183.9
12,1,96,1,2,2.0,3.0,1,NZDUSD,0.873,773,0.295,-0.1033,0.706,-1.0393,88.4
12,2,8,0,0,0.0,0.0,0,NZDUSD,0.855,773,0.3208,-0.1072,0.706,-1.221,59.2
12,2,8,0,0,0.0,1.0,0,NZDUSD,0.542,773,0.458,-0.2768,0.706,-2.1397,4817.1
12,2,8,0,0,0.0,1.5,0,NZDUSD,0.633,773,0.3959,-0.2448,0.706,-1.8923,964.8
12,2,8,0,0,0.0,2.0,0,NZDUSD,0.669,773,0.3609,-0.2319,0.706,-1.8024,478.3
12,2,8,0,0,0.0,3.0,0,NZDUSD,0.701,773,0.3286,-0.2192,0.706,-1.6942,247.6
12,2,8,0,1,0.0,0.0,0,NZDUSD,0.389,773,0.1397,-0.7689,0.706,-5.9436,166.0
12,2,8,0,1,0.0,1.0,0,NZDUSD,0.147,773,0.2975,-0.8847,0.706,-6.839,4775424.7
12,2,8,0,1,0.0,1.5,0,NZDUSD,0.215,773,0.2432,-0.8757,0.706,-6.7691,307876.2
12,2,8,0,1,0.0,2.0,0,NZDUSD,0.252,773,0.207,-0.8747,0.706,-6.7614,56912.8
12,2,8,0,1,0.0,3.0,0,NZDUSD,0.285,773,0.1721,-0.871,0.706,-6.7329,9325.6
12,2,8,0,2,1.0,0.0,0,NZDUSD,0.611,773,0.216,-0.3971,0.706,-3.0986,66.2
12,2,8,0,2,1.0,0.0,1,NZDUSD,0.561,773,0.2587,-0.422,0.706,-3.4836,181.4
12,2,8,0,2,1.0,1.0,0,NZDUSD,0.321,773,0.4023,-0.5446,0.706,-4.2096,84642.9
12,2,8,0,2,1.0,1.0,1,NZDUSD,0.464,773,0.489,-0.3682,0.706,-2.8824,8314.5
12,2,8,0,2,1.0,1.5,0,NZDUSD,0.395,773,0.3195,-0.5489,0.706,-4.2433,9856.4
12,2,8,0,2,1.0,1.5,1,NZDUSD,0.507,773,0.3765,-0.4093,0.706,-3.2679,2195.2
12,2,8,0,2,1.0,2.0,0,NZDUSD,0.448,773,0.282,-0.5258,0.706,-4.0677,2431.7
12,2,8,0,2,1.0,2.0,1,NZDUSD,0.549,773,0.326,-0.3996,0.706,-3.1669,836.2
12,2,8,0,2,1.0,3.0,0,NZDUSD,0.488,773,0.2406,-0.5109,0.706,-3.9493,713.7
12,2,8,0,2,1.0,3.0,1,NZDUSD,0.545,773,0.273,-0.4292,0.706,-3.4326,460.1
12,2,8,0,2,2.0,0.0,0,NZDUSD,0.813,773,0.3532,-0.1127,0.706,-1.0407,123.9
12,2,8,0,2,2.0,0.0,1,NZDUSD,0.628,773,0.3816,-0.219,0.706,-1.8027,696.0
12,2,8,0,2,2.0,1.0,0,NZDUSD,0.578,773,0.4282,-0.2333,0.706,-1.8056,4317.3
12,2,8,0,2,2.0,1.0,1,NZDUSD,0.638,773,0.4683,-0.1908,0.706,-1.5174,2225.1
12,2,8,0,2,2.0,1.5,0,NZDUSD,0.644,773,0.3816,-0.2082,0.706,-1.6094,1187.7
12,2,8,0,2,2.0,1.5,1,NZDUSD,0.637,773,0.4088,-0.2062,0.706,-1.6669,1332.9
12,2,8,0,2,2.0,2.0,0,NZDUSD,0.667,773,0.3622,-0.1989,0.706,-1.5397,709.5
12,2,8,0,2,2.0,2.0,1,NZDUSD,0.645,773,0.3959,-0.2048,0.706,-1.6607,944.1
12,2,8,0,2,2.0,3.0,0,NZDUSD,0.753,773,0.3571,-0.1484,0.706,-1.1602,279.3
12,2,8,0,2,2.0,3.0,1,NZDUSD,0.645,773,0.3855,-0.2073,0.706,-1.7144,718.6
12,2,8,1,0,0.0,0.0,0,NZDUSD,0.576,742,0.3437,-0.2394,0.678,-1.8023,887.8
12,2,8,1,0,0.0,1.0,0,NZDUSD,0.523,742,0.4111,-0.241,0.678,-1.8026,11709.5
12,2,8,1,0,0.0,1.5,0,NZDUSD,0.551,742,0.3693,-0.2442,0.678,-1.8259,4067.7
12,2,8,1,0,0.0,2.0,0,NZDUSD,0.55,742,0.3531,-0.2503,0.678,-1.8707,2952.5
12,2,8,1,0,0.0,3.0,0,NZDUSD,0.575,742,0.3477,-0.2377,0.678,-1.7719,1592.2
12,2,8,1,1,0.0,0.0,0,NZDUSD,0.538,742,0.2884,-0.3699,0.678,-2.7483,278.6
12,2,8,1,1,0.0,1.0,0,NZDUSD,0.432,742,0.4286,-0.3619,0.678,-2.6853,19018.7
12,2,8,1,1,0.0,1.5,0,NZDUSD,0.466,742,0.3571,-0.3835,0.678,-2.8457,5553.5
12,2,8,1,1,0.0,2.0,0,NZDUSD,0.523,742,0.3342,-0.3569,0.678,-2.6513,1675.2
12,2,8,1,1,0.0,3.0,0,NZDUSD,0.48,742,0.2938,-0.4128,0.678,-3.0734,1534.9
12,2,8,1,2,1.0,0.0,0,NZDUSD,0.548,742,0.2453,-0.4338,0.678,-3.2971,207.6
12,2,8,1,2,1.0,0.0,1,NZDUSD,0.695,742,0.3046,-0.2693,0.678,-2.003,107.4
12,2,8,1,2,1.0,1.0,0,NZDUSD,0.405,742,0.4569,-0.4289,0.678,-3.1897,20534.6
12,2,8,1,2,1.0,1.0,1,NZDUSD,0.465,742,0.4933,-0.3594,0.678,-2.7022,8923.7
12,2,8,1,2,1.0,1.5,0,NZDUSD,0.466,742,0.3598,-0.4448,0.678,-3.3136,3919.4
12,2,8,1,2,1.0,1.5,1,NZDUSD,0.556,742,0.4016,-0.3476,0.678,-2.6051,1451.2
12,2,8,1,2,1.0,2.0,0,NZDUSD,0.503,742,0.31,-0.4424,0.678,-3.3,1425.0
12,2,8,1,2,1.0,2.0,1,NZDUSD,0.631,742,0.3639,-0.3035,0.678,-2.2858,483.8
12,2,8,1,2,1.0,3.0,0,NZDUSD,0.506,742,0.2615,-0.4634,0.678,-3.481,723.4
12,2,8,1,2,1.0,3.0,1,NZDUSD,0.639,742,0.3208,-0.3135,0.678,-2.3331,275.1
12,2,8,1,2,2.0,0.0,0,NZDUSD,0.569,742,0.341,-0.2562,0.678,-1.9293,1095.9
12,2,8,1,2,2.0,0.0,1,NZDUSD,0.788,742,0.4245,-0.1079,0.678,-0.8433,310.3
12,2,8,1,2,2.0,1.0,0,NZDUSD,0.533,742,0.4097,-0.2539,0.678,-1.9089,8804.2
12,2,8,1,2,2.0,1.0,1,NZDUSD,0.745,742,0.4973,-0.1174,0.678,-0.9229,1075.4
12,2,8,1,2,2.0,1.5,0,NZDUSD,0.526,742,0.3558,-0.2748,0.678,-2.0593,5144.6
12,2,8,1,2,2.0,1.5,1,NZDUSD,0.747,742,0.4474,-0.1257,0.678,-0.9975,697.9
12,2,8,1,2,2.0,2.0,0,NZDUSD,0.571,742,0.3491,-0.2512,0.678,-1.8705,2019.0
12,2,8,1,2,2.0,2.0,1,NZDUSD,0.759,742,0.4326,-0.1221,0.678,-0.9721,514.5
12,2,8,1,2,2.0,3.0,0,NZDUSD,0.565,742,0.341,-0.2584,0.678,-1.9373,1576.4
12,2,8,1,2,2.0,3.0,1,NZDUSD,0.789,742,0.4272,-0.1075,0.678,-0.8545,351.1
12,2,16,0,0,0.0,0.0,0,NZDUSD,0.891,773,0.2833,-0.093,0.706,-0.9284,38.4
12,2,16,0,0,0.0,1.0,0,NZDUSD,0.54,773,0.467,-0.2963,0.706,-2.2906,4289.1
12,2,16,0,0,0.0,1.5,0,NZDUSD,0.629,773,0.3907,-0.2704,0.706,-2.0902,844.5
12,2,16,0,0,0.0,2.0,0,NZDUSD,0.668,773,0.3428,-0.2586,0.706,-2.0092,396.1
12,2,16,0,0,0.0,3.0,0,NZDUSD,0.734,773,0.3001,-0.2216,0.706,-1.7131,159.9
12,2,16,0,1,0.0,0.0,0,NZDUSD,0.417,773,0.1035,-0.7741,0.706,-5.9835,86.7
12,2,16,0,1,0.0,1.0,0,NZDUSD,0.148,773,0.2988,-0.8883,0.706,-6.8669,4610502.7
12,2,16,0,1,0.0,1.5,0,NZDUSD,0.219,773,0.2445,-0.8774,0.706,-6.7819,268910.1
12,2,16,0,1,0.0,2.0,0,NZDUSD,0.256,773,0.2018,-0.8834,0.706,-6.8285,49870.4
12,2,16,0,1,0.0,3.0,0,NZDUSD,0.293,773,0.1527,-0.8885,0.706,-6.8682,6905.8
12,2,16,0,2,1.0,0.0,0,NZDUSD,0.67,773,0.1708,-0.3646,0.706,-2.8932,34.3
12,2,16,0,2,1.0,0.0,1,NZDUSD,0.58,773,0.2018,-0.4488,0.706,-3.5697,91.7
12,2,16,0,2,1.0,1.0,0,NZDUSD,0.322,773,0.4023,-0.5465,0.706,-4.2248,82975.5
12,2,16,0,2,1.0,1.0,1,NZDUSD,0.468,773,0.4929,-0.3663,0.706,-2.8672,7831.2
12,2,16,0,2,1.0,1.5,0,NZDUSD,0.396,773,0.3182,-0.5556,0.706,-4.2948,9414.0
12,2,16,0,2,1.0,1.5,1,NZDUSD,0.523,773,0.3816,-0.4002,0.706,-3.1973,1785.7
12,2,16,0,2,1.0,2.0,0,NZDUSD,0.451,773,0.2691,-0.5373,0.706,-4.1562,2175.6
12,2,16,0,2,1.0,2.0,1,NZDUSD,0.567,773,0.3208,-0.3975,0.706,-3.1709,655.4
12,2,16,0,2,1.0,3.0,0,NZDUSD,0.511,773,0.2147,-0.5134,0.706,-3.9686,479.0
12,2,16,0,2,1.0,3.0,1,NZDUSD,0.581,773,0.2419,-0.4285,0.706,-3.4791,280.6
12,2,16,0,2,2.0,0.0,0,NZDUSD,0.834,773,0.3273,-0.122,0.706,-0.9706,77.5
12,2,16,0,2,2.0,0.0,1,NZDUSD,0.672,773,0.3467,-0.232,0.706,-1.9498,282.0
12,2,16,0,2,2.0,1.0,0,NZDUSD,0.588,773,0.4502,-0.2548,0.706,-1.9717,2893.9
12,2,16,0,2,2.0,1.0,1,NZDUSD,0.703,773,0.5019,-0.1693,0.706,-1.382,996.6
12,2,16,0,2,2.0,1.5,0,NZDUSD,0.665,773,0.3868,-0.2283,0.706,-1.7646,724.9
12,2,16,0,2,2.0,1.5,1,NZDUSD,0.722,773,0.4075,-0.1821,0.706,-1.5421,481.5
12,2,16,0,2,2.0,2.0,0,NZDUSD,0.691,773,0.3506,-0.2219,0.706,-1.7154,404.1
12,2,16,0,2,2.0,2.0,1,NZDUSD,0.704,773,0.3713,-0.2032,0.706,-1.6836,393.8
12,2,16,0,2,2.0,3.0,0,NZDUSD,0.789,773,0.3364,-0.1538,0.706,-1.1888,158.1
12,2,16,0,2,2.0,3.0,1,NZDUSD,0.711,773,0.3545,-0.2023,0.706,-1.717,280.7
12,2,16,1,0,0.0,0.0,0,NZDUSD,0.627,769,0.3238,-0.257,0.702,-1.9774,282.1
12,2,16,1,0,0.0,1.0,0,NZDUSD,0.539,769,0.4278,-0.2689,0.702,-2.0824,6245.2
12,2,16,1,0,0.0,1.5,0,NZDUSD,0.572,769,0.3667,-0.2753,0.702,-2.1256,2031.9
12,2,16,1,0,0.0,2.0,0,NZDUSD,0.599,769,0.3433,-0.2675,0.702,-2.0582,1019.3
12,2,16,1,0,0.0,3.0,0,NZDUSD,0.649,769,0.3329,-0.2376,0.702,-1.8289,439.8
12,2,16,1,1,0.0,0.0,0,NZDUSD,0.575,769,0.2471,-0.391,0.702,-3.025,103.5
12,2,16,1,1,0.0,1.0,0,NZDUSD,0.447,769,0.4486,-0.3727,0.702,-2.8657,12861.9
12,2,16,1,1,0.0,1.5,0,NZDUSD,0.487,769,0.3576,-0.3989,0.702,-3.0679,3398.0
12,2,16,1,1,0.0,2.0,0,NZDUSD,0.532,769,0.3199,-0.3847,0.702,-2.9585,1194.1
12,2,16,1,1,0.0,3.0,0,NZDUSD,0.513,769,0.264,-0.4365,0.702,-3.3564,693.9
12,2,16,1,2,1.0,0.0,0,NZDUSD,0.561,769,0.1899,-0.4736,0.702,-3.6769,100.5
12,2,16,1,2,1.0,0.0,1,NZDUSD,0.781,769,0.2406,-0.2196,0.702,-1.8665,42.7
12,2,16,1,2,1.0,1.0,0,NZDUSD,0.411,769,0.4616,-0.4263,0.702,-3.285,17666.7
12,2,16,1,2,1.0,1.0,1,NZDUSD,0.47,769,0.4941,-0.3602,0.702,-2.8057,7920.6
12,2,16,1,2,1.0,1.5,0,NZDUSD,0.475,769,0.3602,-0.4501,0.702,-3.4734,3177.4
12,2,16,1,2,1.0,1.5,1,NZDUSD,0.579,769,0.4057,-0.3362,0.702,-2.6113,1090.2
12,2,16,1,2,1.0,2.0,0,NZDUSD,0.515,769,0.3004,-0.453,0.702,-3.5009,1095.7
12,2,16,1,2,1.0,2.0,1,NZDUSD,0.68,769,0.3628,-0.2729,0.702,-2.136,306.1
12,2,16,1,2,1.0,3.0,0,NZDUSD,0.524,769,0.2302,-0.4889,0.702,-3.7941,453.5
12,2,16,1,2,1.0,3.0,1,NZDUSD,0.713,769,0.2861,-0.2714,0.702,-2.1181,140.8
12,2,16,1,2,2.0,0.0,0,NZDUSD,0.616,769,0.3134,-0.2838,0.702,-2.185,361.3
12,2,16,1,2,2.0,0.0,1,NZDUSD,0.889,769,0.3888,-0.0707,0.702,-0.8531,109.0
12,2,16,1,2,2.0,1.0,0,NZDUSD,0.552,769,0.4369,-0.2788,0.702,-2.1694,4588.0
12,2,16,1,2,2.0,1.0,1,NZDUSD,0.822,769,0.5319,-0.091,0.702,-0.8105,471.8
12,2,16,1,2,2.0,1.5,0,NZDUSD,0.561,769,0.3563,-0.3054,0.702,-2.368,1991.6
12,2,16,1,2,2.0,1.5,1,NZDUSD,0.857,769,0.4447,-0.0841,0.702,-0.8592,242.1
12,2,16,1,2,2.0,2.0,0,NZDUSD,0.609,769,0.3329,-0.2799,0.702,-2.1522,799.4
12,2,16,1,2,2.0,2.0,1,NZDUSD,0.856,769,0.407,-0.0888,0.702,-0.9425,191.0
12,2,16,1,2,2.0,3.0,0,NZDUSD,0.624,769,0.3147,-0.277,0.702,-2.1301,459.5
12,2,16,1,2,2.0,3.0,1,NZDUSD,0.897,769,0.3979,-0.064,0.702,-0.7992,130.8
12,2,32,0,0,0.0,0.0,0,NZDUSD,0.895,773,0.2639,-0.0941,0.706,-0.91,34.0
12,2,32,0,0,0.0,1.0,0,NZDUSD,0.542,773,0.4735,-0.2977,0.706,-2.3016,4061.0
12,2,32,0,0,0.0,1.5,0,NZDUSD,0.636,773,0.3907,-0.2706,0.706,-2.0922,762.7
12,2,32,0,0,0.0,2.0,0,NZDUSD,0.693,773,0.3441,-0.2463,0.706,-1.9137,317.2
12,2,32,0,0,0.0,3.0,0,NZDUSD,0.736,773,0.2937,-0.2275,0.706,-1.7586,148.0
12,2,32,0,1,0.0,0.0,0,NZDUSD,0.416,773,0.0944,-0.7858,0.706,-6.0742,73.9
12,2,32,0,1,0.0,1.0,0,NZDUSD,0.148,773,0.2988,-0.8883,0.706,-6.8669,4610502.7
12,2,32,0,1,0.0,1.5,0,NZDUSD,0.219,773,0.2445,-0.8774,0.706,-6.7819,268910.1
12,2,32,0,1,0.0,2.0,0,NZDUSD,0.257,773,0.2018,-0.8832,0.706,-6.8269,48264.8
12,2,32,0,1,0.0,3.0,0,NZDUSD,0.298,773,0.1514,-0.8844,0.706,-6.8364,6082.5
12,2,32,0,2,1.0,0.0,0,NZDUSD,0.698,773,0.1578,-0.3419,0.706,-2.7402,28.6
12,2,32,0,2,1.0,0.0,1,NZDUSD,0.599,773,0.1617,-0.4517,0.706,-3.668,48.9
12,2,32,0,2,1.0,1.0,0,NZDUSD,0.324,773,0.4049,-0.5444,0.706,-4.2081,79099.7
12,2,32,0,2,1.0,1.0,1,NZDUSD,0.466,773,0.4929,-0.3684,0.706,-2.8839,7915.2
12,2,32,0,2,1.0,1.5,0,NZDUSD,0.398,773,0.3208,-0.5527,0.706,-4.2727,9006.0
12,2,32,0,2,1.0,1.5,1,NZDUSD,0.524,773,0.3816,-0.4001,0.706,-3.1972,1745.0
12,2,32,0,2,1.0,2.0,0,NZDUSD,0.453,773,0.273,-0.5372,0.706,-4.1554,2124.9
12,2,32,0,2,1.0,2.0,1,NZDUSD,0.577,773,0.3221,-0.3893,0.706,-3.1078,597.0
12,2,32,0,2,1.0,3.0,0,NZDUSD,0.516,773,0.2135,-0.5135,0.706,-3.9692,447.7
12,2,32,0,2,1.0,3.0,1,NZDUSD,0.583,773,0.2367,-0.4313,0.706,-3.4947,267.4
12,2,32,0,2,2.0,0.0,0,NZDUSD,0.852,773,0.3105,-0.1155,0.706,-0.9359,64.2
12,2,32,0,2,2.0,0.0,1,NZDUSD,0.727,773,0.2962,-0.2126,0.706,-1.8613,120.7
12,2,32,0,2,2.0,1.0,0,NZDUSD,0.591,773,0.4592,-0.2572,0.706,-1.9902,2674.6
12,2,32,0,2,2.0,1.0,1,NZDUSD,0.712,773,0.5006,-0.1669,0.706,-1.3524,902.1
12,2,32,0,2,2.0,1.5,0,NZDUSD,0.686,773,0.3855,-0.2215,0.706,-1.7123,563.7
12,2,32,0,2,2.0,1.5,1,NZDUSD,0.725,773,0.3946,-0.189,0.706,-1.614,435.8
12,2,32,0,2,2.0,2.0,0,NZDUSD,0.724,773,0.3454,-0.2059,0.706,-1.592,295.9
12,2,32,0,2,2.0,2.0,1,NZDUSD,0.735,773,0.3441,-0.1944,0.706,-1.6736,282.3
12,2,32,0,2,2.0,3.0,0,NZDUSD,0.793,773,0.3247,-0.1588,0.706,-1.2274,140.7
12,2,32,0,2,2.0,3.0,1,NZDUSD,0.741,773,0.3118,-0.1977,0.706,-1.7065,186.0
12,2,32,1,0,0.0,0.0,0,NZDUSD,0.684,773,0.2937,-0.2381,0.706,-1.8598,117.9
12,2,32,1,0,0.0,1.0,0,NZDUSD,0.543,773,0.4282,-0.2788,0.706,-2.1698,5271.3
12,2,32,1,0,0.0,1.5,0,NZDUSD,0.588,773,0.3583,-0.2822,0.706,-2.1911,1478.2
12,2,32,1,0,0.0,2.0,0,NZDUSD,0.619,773,0.326,-0.2746,0.706,-2.1259,717.2
12,2,32,1,0,0.0,3.0,0,NZDUSD,0.679,773,0.3118,-0.2355,0.706,-1.8239,289.8
12,2,32,1,1,0.0,0.0,0,NZDUSD,0.622,773,0.2147,-0.3684,0.706,-2.9532,41.8
12,2,32,1,1,0.0,1.0,0,NZDUSD,0.449,773,0.4463,-0.3779,0.706,-2.921,11850.5
12,2,32,1,1,0.0,1.5,0,NZDUSD,0.497,773,0.3519,-0.4025,0.706,-3.1112,2852.6
12,2,32,1,1,0.0,2.0,0,NZDUSD,0.537,773,0.3079,-0.3961,0.706,-3.0615,1047.1
12,2,32,1,1,0.0,3.0,0,NZDUSD,0.531,773,0.2445,-0.4409,0.706,-3.4079,513.4
12,2,32,1,2,1.0,0.0,0,NZDUSD,0.588,773,0.1617,-0.4621,0.706,-3.7665,56.9
12,2,32,1,2,1.0,0.0,1,NZDUSD,0.796,773,0.2096,-0.2165,0.706,-1.8696,32.9
12,2,32,1,2,1.0,1.0,0,NZDUSD,0.418,773,0.467,-0.4202,0.706,-3.2556,15744.1
12,2,32,1,2,1.0,1.0,1,NZDUSD,0.466,773,0.4942,-0.3659,0.706,-2.8642,8151.2
12,2,32,1,2,1.0,1.5,0,NZDUSD,0.481,773,0.3622,-0.4464,0.706,-3.4626,2933.5
12,2,32,1,2,1.0,1.5,1,NZDUSD,0.575,773,0.4049,-0.3432,0.706,-2.6783,1106.0
12,2,32,1,2,1.0,2.0,0,NZDUSD,0.523,773,0.3014,-0.4488,0.706,-3.486,991.7
12,2,32,1,2,1.0,2.0,1,NZDUSD,0.683,773,0.3609,-0.2743,0.706,-2.1579,292.4
12,2,32,1,2,1.0,3.0,0,NZDUSD,0.54,773,0.2251,-0.4783,0.706,-3.7318,376.7
12,2,32,1,2,1.0,3.0,1,NZDUSD,0.723,773,0.2807,-0.2684,0.706,-2.1194,127.0
12,2,32,1,2,2.0,0.0,0,NZDUSD,0.663,773,0.2794,-0.2725,0.706,-2.1173,164.3
12,2,32,1,2,2.0,0.0,1,NZDUSD,0.892,773,0.3454,-0.0781,0.706,-0.8502,81.5
12,2,32,1,2,2.0,1.0,0,NZDUSD,0.562,773,0.4424,-0.2806,0.706,-2.194,3730.4
12,2,32,1,2,2.0,1.0,1,NZDUSD,0.831,773,0.542,-0.0892,0.706,-0.8064,418.1
12,2,32,1,2,2.0,1.5,0,NZDUSD,0.576,773,0.3519,-0.3109,0.706,-2.4235,1498.5
12,2,32,1,2,2.0,1.5,1,NZDUSD,0.863,773,0.4437,-0.0867,0.706,-0.8936,211.6
12,2,32,1,2,2.0,2.0,0,NZDUSD,0.625,773,0.3208,-0.287,0.706,-2.2182,602.7
12,2,32,1,2,2.0,2.0,1,NZDUSD,0.852,773,0.3855,-0.1014,0.706,-1.0265,165.3
12,2,32,1,2,2.0,3.0,0,NZDUSD,0.631,773,0.2885,-0.295,0.706,-2.2803,343.2
12,2,32,1,2,2.0,3.0,1,NZDUSD,0.906,773,0.3583,-0.066,0.706,-0.8038,99.8
12,2,96,0,0,0.0,0.0,0,NZDUSD,0.891,773,0.194,-0.1087,0.706,-1.3278,24.0
12,2,96,0,0,0.0,1.0,0,NZDUSD,0.542,773,0.4735,-0.2994,0.706,-2.3144,3892.1
12,2,96,0,0,0.0,1.5,0,NZDUSD,0.636,773,0.3894,-0.2756,0.706,-2.1307,740.8
12,2,96,0,0,0.0,2.0,0,NZDUSD,0.688,773,0.3325,-0.258,0.706,-2.0048,326.2
12,2,96,0,0,0.0,3.0,0,NZDUSD,0.728,773,0.2639,-0.2485,0.706,-1.9669,137.5
12,2,96,0,1,0.0,0.0,0,NZDUSD,0.467,773,0.0686,-0.7383,0.706,-5.9576,25.5
12,2,96,0,1,0.0,1.0,0,NZDUSD,0.148,773,0.2988,-0.8883,0.706,-6.8669,4610502.7
12,2,96,0,1,0.0,1.5,0,NZDUSD,0.219,773,0.2445,-0.8774,0.706,-6.7819,268910.1
