dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,cost_mult
0,0,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.686,0.2234,-0.2378,-0.2378,0.993,6.95,0.75,-5.2141,-521.41,-3.091,-517.22,166.0,28.1,0.145,0.505,0.749,0.149,0.102,IS_cost0x,0.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2157,1.104,0.331,0.0665,0.0665,0.984,6.89,1.96,-1.3304,-133.04,0.604,143.38,26.5,33.9,0.5608,0.5,0.624,0.0,0.376,IS_cost0x,0.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2157,1.022,0.3333,0.0138,0.0138,0.984,6.89,1.98,-0.8717,-87.17,0.15,29.8,41.2,44.3,0.5181,0.5,0.616,0.0,0.384,IS_cost0x,0.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2157,0.943,0.4882,-0.0283,-0.0283,0.984,6.89,0.8,-1.3713,-137.13,-0.547,-60.96,172.8,107.9,0.3845,0.5,0.493,0.463,0.044,IS_cost0x,0.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2157,0.999,0.4975,-0.0005,-0.0005,0.984,6.89,0.8,-0.9168,-91.68,-0.009,-1.04,135.7,134.7,0.498,0.5,0.478,0.478,0.044,IS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2157,0.964,0.4108,-0.0203,-0.0203,0.984,6.89,1.14,-1.5211,-152.11,-0.332,-43.89,108.6,85.4,0.4401,0.5,0.557,0.342,0.101,IS_cost0x,0.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2157,0.935,0.3968,-0.0373,-0.0373,0.984,6.89,1.16,-1.2892,-128.92,-0.608,-80.43,120.8,77.7,0.3915,0.5,0.565,0.341,0.094,IS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2157,0.97,0.3718,-0.0179,-0.0179,0.984,6.89,1.38,-1.6893,-168.93,-0.261,-38.56,84.1,71.0,0.4577,0.5,0.592,0.255,0.153,IS_cost0x,0.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2157,0.956,0.3635,-0.0263,-0.0263,0.984,6.89,1.42,-1.0235,-102.35,-0.385,-56.7,88.3,68.7,0.4375,0.5,0.592,0.252,0.156,IS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2157,1.001,0.3449,0.0007,0.0007,0.984,6.89,1.65,-1.6453,-164.53,0.009,1.46,59.2,59.5,0.5012,0.5,0.613,0.148,0.239,IS_cost0x,0.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2157,0.976,0.3417,-0.0149,-0.0149,0.984,6.89,1.71,-0.969,-96.9,-0.195,-32.17,65.1,58.2,0.4718,0.5,0.609,0.133,0.258,IS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,1.103,0.4506,0.042,0.042,0.993,6.95,2.95,-0.4205,-42.05,0.643,91.44,67.5,104.3,0.6069,0.499,0.343,0.0,0.657,IS_cost0x,0.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2175,1.07,0.4694,0.0275,0.0275,0.993,6.95,2.9,-0.3919,-39.19,0.493,59.88,94.5,139.5,0.5962,0.501,0.332,0.0,0.668,IS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.984,0.4975,-0.0059,-0.0059,0.993,6.95,2.22,-0.6662,-66.62,-0.135,-12.8,201.3,175.5,0.4658,0.499,0.319,0.317,0.364,IS_cost0x,0.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2175,1.011,0.5016,0.004,0.004,0.993,6.95,2.22,-0.524,-52.4,0.093,8.8,179.2,196.9,0.5236,0.501,0.318,0.318,0.364,IS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,1.011,0.4671,0.0043,0.0043,0.993,6.95,2.56,-0.63,-63.0,0.088,9.32,143.9,155.8,0.5199,0.499,0.333,0.188,0.479,IS_cost0x,0.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2175,1.028,0.4795,0.0107,0.0107,0.993,6.95,2.58,-0.6095,-60.95,0.223,23.19,140.2,172.1,0.5511,0.501,0.327,0.168,0.504,IS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,1.02,0.4575,0.0078,0.0078,0.993,6.95,2.72,-0.6771,-67.71,0.151,17.04,124.7,141.9,0.5323,0.499,0.337,0.112,0.551,IS_cost0x,0.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2175,1.053,0.4749,0.0207,0.0207,0.993,6.95,2.73,-0.5115,-51.15,0.409,45.05,116.5,166.4,0.5881,0.501,0.33,0.097,0.573,IS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,1.049,0.4524,0.02,0.02,0.993,6.95,2.85,-0.6566,-65.66,0.356,43.56,98.2,129.8,0.5695,0.499,0.342,0.052,0.606,IS_cost0x,0.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,16,2175,1.073,0.4722,0.0286,0.0286,0.993,6.95,2.84,-0.4083,-40.83,0.533,62.21,100.1,155.4,0.6081,0.501,0.331,0.037,0.633,IS_cost0x,0.0
