hour,minute,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,min_break_rvol,min_atr_rank,fast_trend_mode,symbol,window,pf,trades,win_rate,avg_r,trades_per_day,avg_hold_h,max_dd,sharpe,days_to_target
13,0,1,16,0,2,1.0,2.0,1,2.0,0.5,2,BTCUSDT,IS,0.323,274,0.219,-0.7481,0.375,0.23,-2.0499,-6.295,12756.8
13,0,1,16,0,2,1.0,2.0,1,2.0,0.7,0,BTCUSDT,IS,0.365,157,0.2293,-0.6644,0.215,0.35,-1.0608,-4.215,11764.6
13,0,1,16,0,2,1.0,2.0,1,2.0,0.7,2,BTCUSDT,IS,0.406,153,0.2484,-0.606,0.209,0.35,-0.9448,-3.757,7474.4
13,0,1,16,0,2,2.0,0.0,0,0.0,0.0,0,BTCUSDT,IS,0.692,729,0.299,-0.2567,0.997,2.17,-1.9454,-2.788,87.0
13,0,1,16,0,2,2.0,0.0,0,0.0,0.0,2,BTCUSDT,IS,0.766,449,0.343,-0.1674,0.614,1.95,-0.9405,-1.566,143.6
13,0,1,16,0,2,2.0,0.0,0,0.0,0.5,0,BTCUSDT,IS,0.801,313,0.345,-0.1418,0.428,2.32,-0.5631,-1.115,190.4
13,0,1,16,0,2,2.0,0.0,0,0.0,0.5,2,BTCUSDT,IS,1.046,200,0.405,0.0274,0.274,2.14,-0.3433,0.173,170.0
13,0,1,16,0,2,2.0,0.0,0,0.0,0.7,0,BTCUSDT,IS,0.897,170,0.3824,-0.0637,0.233,2.55,-0.1663,-0.391,297.5
13,0,1,16,0,2,2.0,0.0,0,0.0,0.7,2,BTCUSDT,IS,0.961,105,0.419,-0.0212,0.144,2.3,-0.1681,-0.121,591.9
13,0,1,16,0,2,2.0,0.0,0,1.5,0.0,0,BTCUSDT,IS,0.988,594,0.367,-0.0091,0.813,1.82,-0.5134,-0.084,45.0
13,0,1,16,0,2,2.0,0.0,0,1.5,0.0,2,BTCUSDT,IS,0.976,213,0.3709,-0.0164,0.291,1.79,-0.2787,-0.098,150.5
13,0,1,16,0,2,2.0,0.0,0,1.5,0.5,0,BTCUSDT,IS,1.027,292,0.3973,0.0179,0.399,2.07,-0.2778,0.128,104.0
13,0,1,16,0,2,2.0,0.0,0,1.5,0.5,2,BTCUSDT,IS,1.211,129,0.4264,0.1215,0.176,2.04,-0.1713,0.588,185.1
13,0,1,16,0,2,2.0,0.0,0,1.5,0.7,0,BTCUSDT,IS,0.912,161,0.4099,-0.0541,0.22,2.21,-0.2043,-0.325,307.9
13,0,1,16,0,2,2.0,0.0,0,1.5,0.7,2,BTCUSDT,IS,1.127,77,0.4416,0.0629,0.105,2.15,-0.0936,0.307,544.9
13,0,1,16,0,2,2.0,0.0,0,2.0,0.0,0,BTCUSDT,IS,1.138,544,0.3897,0.0971,0.744,1.74,-0.4939,0.841,38.0
13,0,1,16,0,2,2.0,0.0,0,2.0,0.0,2,BTCUSDT,IS,1.103,149,0.396,0.0686,0.204,1.73,-0.2132,0.33,160.6
13,0,1,16,0,2,2.0,0.0,0,2.0,0.5,0,BTCUSDT,IS,1.072,280,0.4036,0.0466,0.383,1.9,-0.3027,0.322,98.5
13,0,1,16,0,2,2.0,0.0,0,2.0,0.5,2,BTCUSDT,IS,1.293,97,0.4536,0.1638,0.133,1.91,-0.1303,0.666,211.4
13,0,1,16,0,2,2.0,0.0,0,2.0,0.7,0,BTCUSDT,IS,0.92,157,0.4076,-0.0488,0.215,2.04,-0.184,-0.286,300.7
13,0,1,16,0,2,2.0,0.0,0,2.0,0.7,2,BTCUSDT,IS,1.258,59,0.4915,0.1215,0.081,2.0,-0.0872,0.51,528.5
13,0,1,16,0,2,2.0,0.0,1,0.0,0.0,0,BTCUSDT,IS,0.616,729,0.2881,-0.3251,0.997,2.07,-2.441,-3.776,144.9
13,0,1,16,0,2,2.0,0.0,1,0.0,0.0,2,BTCUSDT,IS,0.664,728,0.3077,-0.2725,0.996,2.0,-2.0404,-3.173,120.3
13,0,1,16,0,2,2.0,0.0,1,0.0,0.5,0,BTCUSDT,IS,0.693,313,0.3003,-0.2356,0.428,2.12,-0.8068,-1.822,254.5
13,0,1,16,0,2,2.0,0.0,1,0.0,0.5,2,BTCUSDT,IS,0.819,312,0.3333,-0.1301,0.427,2.02,-0.7182,-0.991,167.7
13,0,1,16,0,2,2.0,0.0,1,0.0,0.7,0,BTCUSDT,IS,0.484,170,0.2765,-0.3983,0.233,2.11,-0.6799,-2.849,3626.8
13,0,1,16,0,2,2.0,0.0,1,0.0,0.7,2,BTCUSDT,IS,0.593,169,0.3077,-0.2907,0.231,1.99,-0.6004,-2.041,1575.4
13,0,1,16,0,2,2.0,0.0,1,1.5,0.0,0,BTCUSDT,IS,0.464,594,0.2323,-0.4996,0.813,1.3,-3.0446,-5.541,500.7
13,0,1,16,0,2,2.0,0.0,1,1.5,0.0,2,BTCUSDT,IS,0.502,587,0.2453,-0.4473,0.803,1.33,-2.769,-4.929,393.5
13,0,1,16,0,2,2.0,0.0,1,1.5,0.5,0,BTCUSDT,IS,0.516,292,0.2705,-0.3982,0.399,1.57,-1.2214,-3.297,907.6
13,0,1,16,0,2,2.0,0.0,1,1.5,0.5,2,BTCUSDT,IS,0.56,289,0.2734,-0.3477,0.395,1.58,-1.0721,-2.866,707.0
13,0,1,16,0,2,2.0,0.0,1,1.5,0.7,0,BTCUSDT,IS,0.437,161,0.2609,-0.4536,0.22,1.72,-0.7336,-3.094,4828.0
13,0,1,16,0,2,2.0,0.0,1,1.5,0.7,2,BTCUSDT,IS,0.454,159,0.2516,-0.4214,0.218,1.67,-0.67,-2.903,4443.6
13,0,1,16,0,2,2.0,0.0,1,2.0,0.0,0,BTCUSDT,IS,0.46,544,0.2188,-0.505,0.744,1.13,-2.7898,-4.938,331.7
13,0,1,16,0,2,2.0,0.0,1,2.0,0.0,2,BTCUSDT,IS,0.48,535,0.2336,-0.4729,0.732,1.17,-2.5728,-4.599,302.0
13,0,1,16,0,2,2.0,0.0,1,2.0,0.5,0,BTCUSDT,IS,0.456,280,0.2393,-0.4546,0.383,1.33,-1.328,-3.785,1555.5
13,0,1,16,0,2,2.0,0.0,1,2.0,0.5,2,BTCUSDT,IS,0.488,274,0.2591,-0.4097,0.375,1.41,-1.1795,-3.409,1312.0
13,0,1,16,0,2,2.0,0.0,1,2.0,0.7,0,BTCUSDT,IS,0.368,157,0.2166,-0.5157,0.215,1.41,-0.8097,-3.66,12998.1
13,0,1,16,0,2,2.0,0.0,1,2.0,0.7,2,BTCUSDT,IS,0.409,153,0.2353,-0.4571,0.209,1.47,-0.6994,-3.229,8953.2
13,0,1,16,0,2,2.0,1.0,0,0.0,0.0,0,BTCUSDT,IS,0.532,729,0.487,-0.2941,0.997,1.05,-2.1553,-5.665,3273.6
13,0,1,16,0,2,2.0,1.0,0,0.0,0.0,2,BTCUSDT,IS,0.601,449,0.4922,-0.2189,0.614,0.96,-1.0043,-3.459,2880.3
13,0,1,16,0,2,2.0,1.0,0,0.0,0.5,0,BTCUSDT,IS,0.69,313,0.5048,-0.1728,0.428,1.15,-0.5653,-2.215,1848.4
13,0,1,16,0,2,2.0,1.0,0,0.0,0.5,2,BTCUSDT,IS,0.805,200,0.52,-0.0934,0.274,1.04,-0.3405,-1.014,1496.7
13,0,1,16,0,2,2.0,1.0,0,0.0,0.7,0,BTCUSDT,IS,0.899,170,0.5529,-0.0482,0.233,1.33,-0.1264,-0.474,966.4
13,0,1,16,0,2,2.0,1.0,0,0.0,0.7,2,BTCUSDT,IS,0.875,105,0.5143,-0.0569,0.144,1.24,-0.1667,-0.459,1958.1
13,0,1,16,0,2,2.0,1.0,0,1.5,0.0,0,BTCUSDT,IS,0.837,594,0.5892,-0.0807,0.813,0.54,-0.6094,-1.448,362.9
13,0,1,16,0,2,2.0,1.0,0,1.5,0.0,2,BTCUSDT,IS,0.903,213,0.5728,-0.0449,0.291,0.57,-0.2554,-0.498,772.6
13,0,1,16,0,2,2.0,1.0,0,1.5,0.5,0,BTCUSDT,IS,0.919,292,0.5719,-0.0386,0.399,0.79,-0.2284,-0.496,509.3
13,0,1,16,0,2,2.0,1.0,0,1.5,0.5,2,BTCUSDT,IS,0.973,129,0.5581,-0.0118,0.176,0.78,-0.2008,-0.104,970.7
13,0,1,16,0,2,2.0,1.0,0,1.5,0.7,0,BTCUSDT,IS,0.896,161,0.559,-0.0501,0.22,0.97,-0.122,-0.477,1019.9
13,0,1,16,0,2,2.0,1.0,0,1.5,0.7,2,BTCUSDT,IS,0.936,77,0.5195,-0.0271,0.105,1.03,-0.1219,-0.193,2089.3
13,0,1,16,0,2,2.0,1.0,0,2.0,0.0,0,BTCUSDT,IS,0.966,544,0.6158,-0.0157,0.744,0.43,-0.447,-0.275,220.1
13,0,1,16,0,2,2.0,1.0,0,2.0,0.0,2,BTCUSDT,IS,0.944,149,0.5839,-0.0254,0.204,0.42,-0.15,-0.237,900.1
13,0,1,16,0,2,2.0,1.0,0,2.0,0.5,0,BTCUSDT,IS,1.056,280,0.6,0.0245,0.383,0.63,-0.1759,0.312,304.9
13,0,1,16,0,2,2.0,1.0,0,2.0,0.5,2,BTCUSDT,IS,1.017,97,0.5773,0.0072,0.133,0.54,-0.1356,0.055,1042.3
13,0,1,16,0,2,2.0,1.0,0,2.0,0.7,0,BTCUSDT,IS,1.157,157,0.6115,0.0641,0.215,0.78,-0.0864,0.623,402.1
13,0,1,16,0,2,2.0,1.0,0,2.0,0.7,2,BTCUSDT,IS,1.137,59,0.5763,0.0523,0.081,0.72,-0.0876,0.332,1215.5
13,0,1,16,0,2,2.0,1.0,1,0.0,0.0,0,BTCUSDT,IS,0.476,729,0.4636,-0.3458,0.997,1.05,-2.5211,-6.701,6963.0
13,0,1,16,0,2,2.0,1.0,1,0.0,0.0,2,BTCUSDT,IS,0.481,728,0.4615,-0.338,0.996,0.97,-2.4604,-6.571,6558.1
13,0,1,16,0,2,2.0,1.0,1,0.0,0.5,0,BTCUSDT,IS,0.58,313,0.4633,-0.2559,0.428,1.15,-0.8147,-3.231,4610.9
13,0,1,16,0,2,2.0,1.0,1,0.0,0.5,2,BTCUSDT,IS,0.612,312,0.4679,-0.2316,0.427,1.03,-0.7651,-2.914,3372.3
13,0,1,16,0,2,2.0,1.0,1,0.0,0.7,0,BTCUSDT,IS,0.49,170,0.4118,-0.3312,0.233,1.33,-0.5835,-3.087,21086.6
13,0,1,16,0,2,2.0,1.0,1,0.0,0.7,2,BTCUSDT,IS,0.547,169,0.426,-0.2835,0.231,1.16,-0.5178,-2.629,11204.6
13,0,1,16,0,2,2.0,1.0,1,1.5,0.0,0,BTCUSDT,IS,0.351,594,0.3805,-0.5036,0.813,0.54,-2.9946,-8.696,59014.5
13,0,1,16,0,2,2.0,1.0,1,1.5,0.0,2,BTCUSDT,IS,0.364,587,0.385,-0.4809,0.803,0.53,-2.8293,-8.282,45783.0
13,0,1,16,0,2,2.0,1.0,1,1.5,0.5,0,BTCUSDT,IS,0.45,292,0.4041,-0.3794,0.399,0.79,-1.127,-4.56,19782.2
13,0,1,16,0,2,2.0,1.0,1,1.5,0.5,2,BTCUSDT,IS,0.446,289,0.391,-0.3759,0.395,0.77,-1.1176,-4.556,22408.7
13,0,1,16,0,2,2.0,1.0,1,1.5,0.7,0,BTCUSDT,IS,0.503,161,0.4161,-0.3253,0.22,0.97,-0.5573,-2.921,18507.0
13,0,1,16,0,2,2.0,1.0,1,1.5,0.7,2,BTCUSDT,IS,0.489,159,0.3899,-0.3326,0.218,0.92,-0.5561,-2.998,22987.9
13,0,1,16,0,2,2.0,1.0,1,2.0,0.0,0,BTCUSDT,IS,0.321,544,0.3529,-0.545,0.744,0.43,-2.965,-9.012,116344.5
13,0,1,16,0,2,2.0,1.0,1,2.0,0.0,2,BTCUSDT,IS,0.325,535,0.3551,-0.5369,0.732,0.44,-2.8723,-8.801,104980.0
13,0,1,16,0,2,2.0,1.0,1,2.0,0.5,0,BTCUSDT,IS,0.388,280,0.3679,-0.4423,0.383,0.63,-1.2482,-5.231,50748.1
13,0,1,16,0,2,2.0,1.0,1,2.0,0.5,2,BTCUSDT,IS,0.398,274,0.3723,-0.4257,0.375,0.65,-1.1796,-5.018,45844.5
13,0,1,16,0,2,2.0,1.0,1,2.0,0.7,0,BTCUSDT,IS,0.387,157,0.3439,-0.4386,0.215,0.78,-0.7124,-3.879,81735.2
13,0,1,16,0,2,2.0,1.0,1,2.0,0.7,2,BTCUSDT,IS,0.413,153,0.3529,-0.4039,0.209,0.78,-0.6454,-3.569,61608.4
13,0,1,16,0,2,2.0,2.0,0,0.0,0.0,0,BTCUSDT,IS,0.642,729,0.358,-0.2742,0.997,1.62,-2.0293,-3.992,347.4
13,0,1,16,0,2,2.0,2.0,0,0.0,0.0,2,BTCUSDT,IS,0.737,449,0.3853,-0.1746,0.614,1.48,-0.87,-2.078,360.9
13,0,1,16,0,2,2.0,2.0,0,0.0,0.5,0,BTCUSDT,IS,0.816,313,0.3898,-0.1232,0.428,1.75,-0.5024,-1.181,329.2
13,0,1,16,0,2,2.0,2.0,0,0.0,0.5,2,BTCUSDT,IS,1.034,200,0.435,0.0193,0.274,1.58,-0.2882,0.152,262.3
13,0,1,16,0,2,2.0,2.0,0,0.0,0.7,0,BTCUSDT,IS,1.008,170,0.4353,0.0049,0.233,1.98,-0.135,0.035,322.6
13,0,1,16,0,2,2.0,2.0,0,0.0,0.7,2,BTCUSDT,IS,1.187,105,0.4571,0.0936,0.144,1.74,-0.1264,0.55,363.4
13,0,1,16,0,2,2.0,2.0,0,1.5,0.0,0,BTCUSDT,IS,0.924,594,0.4276,-0.0516,0.813,1.16,-0.6091,-0.652,104.2
13,0,1,16,0,2,2.0,2.0,0,1.5,0.0,2,BTCUSDT,IS,0.943,213,0.4225,-0.0359,0.291,1.19,-0.2947,-0.283,297.9
13,0,1,16,0,2,2.0,2.0,0,1.5,0.5,0,BTCUSDT,IS,1.004,292,0.4384,0.0025,0.399,1.49,-0.2089,0.023,178.4
13,0,1,16,0,2,2.0,2.0,0,1.5,0.5,2,BTCUSDT,IS,1.16,129,0.4574,0.0866,0.176,1.44,-0.1653,0.546,295.0
13,0,1,16,0,2,2.0,2.0,0,1.5,0.7,0,BTCUSDT,IS,1.013,161,0.4534,0.0077,0.22,1.7,-0.0853,0.055,337.8
13,0,1,16,0,2,2.0,2.0,0,1.5,0.7,2,BTCUSDT,IS,1.262,77,0.4675,0.1229,0.105,1.61,-0.0975,0.635,449.2
13,0,1,16,0,2,2.0,2.0,0,2.0,0.0,0,BTCUSDT,IS,1.051,544,0.4504,0.0325,0.744,1.05,-0.4017,0.393,79.3
13,0,1,16,0,2,2.0,2.0,0,2.0,0.0,2,BTCUSDT,IS,1.082,149,0.4497,0.0498,0.204,0.98,-0.1795,0.321,274.3
13,0,1,16,0,2,2.0,2.0,0,2.0,0.5,0,BTCUSDT,IS,1.051,280,0.45,0.0306,0.383,1.29,-0.2667,0.276,165.0
13,0,1,16,0,2,2.0,2.0,0,2.0,0.5,2,BTCUSDT,IS,1.257,97,0.4845,0.1355,0.133,1.18,-0.1261,0.726,313.1
13,0,1,16,0,2,2.0,2.0,0,2.0,0.7,0,BTCUSDT,IS,1.028,157,0.4586,0.0155,0.215,1.52,-0.1275,0.11,339.5
13,0,1,16,0,2,2.0,2.0,0,2.0,0.7,2,BTCUSDT,IS,1.475,59,0.5254,0.2082,0.081,1.36,-0.093,0.926,404.6
13,0,1,16,0,2,2.0,2.0,1,0.0,0.0,0,BTCUSDT,IS,0.54,729,0.3237,-0.3717,0.997,1.63,-2.7239,-5.569,824.0
13,0,1,16,0,2,2.0,2.0,1,0.0,0.0,2,BTCUSDT,IS,0.598,728,0.3407,-0.3102,0.996,1.52,-2.2609,-4.592,490.0
13,0,1,16,0,2,2.0,2.0,1,0.0,0.5,0,BTCUSDT,IS,0.643,313,0.3323,-0.2612,0.428,1.72,-0.8348,-2.556,845.9
13,0,1,16,0,2,2.0,2.0,1,0.0,0.5,2,BTCUSDT,IS,0.725,312,0.3526,-0.1912,0.427,1.58,-0.7027,-1.856,520.9
13,0,1,16,0,2,2.0,2.0,1,0.0,0.7,0,BTCUSDT,IS,0.58,170,0.3176,-0.3067,0.233,1.84,-0.5506,-2.3,2586.0
13,0,1,16,0,2,2.0,2.0,1,0.0,0.7,2,BTCUSDT,IS,0.609,169,0.3195,-0.274,0.231,1.7,-0.54,-2.073,2190.0
13,0,1,16,0,2,2.0,2.0,1,1.5,0.0,0,BTCUSDT,IS,0.396,594,0.2576,-0.5474,0.813,0.94,-3.2822,-7.692,5720.2
13,0,1,16,0,2,2.0,2.0,1,1.5,0.0,2,BTCUSDT,IS,0.443,587,0.2692,-0.4857,0.803,0.92,-2.8781,-6.665,2833.6
13,0,1,16,0,2,2.0,2.0,1,1.5,0.5,0,BTCUSDT,IS,0.492,292,0.2979,-0.4034,0.399,1.26,-1.1954,-3.956,3235.7
13,0,1,16,0,2,2.0,2.0,1,1.5,0.5,2,BTCUSDT,IS,0.512,289,0.2872,-0.377,0.395,1.22,-1.0894,-3.685,2688.8
13,0,1,16,0,2,2.0,2.0,1,1.5,0.7,0,BTCUSDT,IS,0.491,161,0.2981,-0.3921,0.22,1.46,-0.6488,-2.906,6086.8
13,0,1,16,0,2,2.0,2.0,1,1.5,0.7,2,BTCUSDT,IS,0.457,159,0.2642,-0.4109,0.218,1.41,-0.6533,-3.105,9129.6
13,0,1,16,0,2,2.0,2.0,1,2.0,0.0,0,BTCUSDT,IS,0.379,544,0.2463,-0.5637,0.744,0.79,-3.0668,-7.655,8108.5
13,0,1,16,0,2,2.0,2.0,1,2.0,0.0,2,BTCUSDT,IS,0.409,535,0.2579,-0.5226,0.732,0.8,-2.7958,-6.947,4942.2
13,0,1,16,0,2,2.0,2.0,1,2.0,0.5,0,BTCUSDT,IS,0.418,280,0.2607,-0.4757,0.383,1.06,-1.332,-4.701,8219.6
13,0,1,16,0,2,2.0,2.0,1,2.0,0.5,2,BTCUSDT,IS,0.449,274,0.2701,-0.4349,0.375,1.07,-1.1917,-4.245,5757.2
13,0,1,16,0,2,2.0,2.0,1,2.0,0.7,0,BTCUSDT,IS,0.387,157,0.242,-0.4869,0.215,1.21,-0.7644,-3.717,22323.2
13,0,1,16,0,2,2.0,2.0,1,2.0,0.7,2,BTCUSDT,IS,0.386,153,0.2418,-0.4698,0.209,1.24,-0.7187,-3.615,24613.6
13,0,1,16,1,0,0.0,0.0,0,0.0,0.0,0,BTCUSDT,IS,0.624,731,0.2681,-0.3538,1.0,1.68,-2.7522,-3.444,75.7
13,0,1,16,1,0,0.0,0.0,0,0.0,0.0,2,BTCUSDT,IS,0.715,310,0.3,-0.2477,0.424,1.29,-1.0722,-1.458,108.7
13,0,1,16,1,0,0.0,0.0,0,0.0,0.5,0,BTCUSDT,IS,0.76,313,0.3003,-0.204,0.428,1.69,-0.7861,-1.274,114.5
13,0,1,16,1,0,0.0,0.0,0,0.0,0.5,2,BTCUSDT,IS,0.762,140,0.3286,-0.1901,0.192,1.34,-0.4105,-0.811,254.3
13,0,1,16,1,0,0.0,0.0,0,0.0,0.7,0,BTCUSDT,IS,0.753,170,0.3294,-0.1937,0.233,1.79,-0.3513,-0.989,270.5
13,0,1,16,1,0,0.0,0.0,0,0.0,0.7,2,BTCUSDT,IS,0.8,75,0.3733,-0.1396,0.103,1.58,-0.1909,-0.54,732.0
13,0,1,16,1,0,0.0,0.0,0,1.5,0.0,0,BTCUSDT,IS,0.933,576,0.3698,-0.0498,0.788,1.62,-0.6101,-0.447,50.0
13,0,1,16,1,0,0.0,0.0,0,1.5,0.0,2,BTCUSDT,IS,0.722,131,0.3053,-0.2467,0.179,1.26,-0.328,-1.028,323.2
13,0,1,16,1,0,0.0,0.0,0,1.5,0.5,0,BTCUSDT,IS,0.94,290,0.3759,-0.0437,0.397,1.67,-0.4062,-0.283,100.6
13,0,1,16,1,0,0.0,0.0,0,1.5,0.5,2,BTCUSDT,IS,0.738,80,0.3375,-0.2066,0.109,1.48,-0.188,-0.77,707.2
13,0,1,16,1,0,0.0,0.0,0,1.5,0.7,0,BTCUSDT,IS,0.927,161,0.3913,-0.0513,0.22,1.78,-0.1772,-0.251,189.4
13,0,1,16,1,0,0.0,0.0,0,1.5,0.7,2,BTCUSDT,IS,0.784,49,0.3469,-0.1557,0.067,1.57,-0.1404,-0.47,1064.6
13,0,1,16,1,0,0.0,0.0,0,2.0,0.0,0,BTCUSDT,IS,1.018,524,0.3931,0.0125,0.717,1.6,-0.475,0.113,52.7
13,0,1,16,1,0,0.0,0.0,0,2.0,0.0,2,BTCUSDT,IS,0.882,86,0.3372,-0.0974,0.118,1.3,-0.2541,-0.318,296.9
13,0,1,16,1,0,0.0,0.0,0,2.0,0.5,0,BTCUSDT,IS,0.943,271,0.3948,-0.0384,0.371,1.63,-0.27,-0.267,132.7
13,0,1,16,1,0,0.0,0.0,0,2.0,0.5,2,BTCUSDT,IS,0.903,54,0.3889,-0.0687,0.074,1.54,-0.1248,-0.207,629.5
13,0,1,16,1,0,0.0,0.0,0,2.0,0.7,0,BTCUSDT,IS,0.775,153,0.3922,-0.1493,0.209,1.64,-0.2602,-0.884,483.7
13,0,1,16,1,0,0.0,0.0,0,2.0,0.7,2,BTCUSDT,IS,1.102,35,0.4286,0.0624,0.048,1.7,-0.1094,0.153,708.9
13,0,1,16,1,0,0.0,1.0,0,0.0,0.0,0,BTCUSDT,IS,0.415,731,0.4624,-0.4025,1.0,0.73,-2.9724,-7.62,11062.3
13,0,1,16,1,0,0.0,1.0,0,0.0,0.0,2,BTCUSDT,IS,0.432,310,0.4935,-0.3342,0.424,0.47,-1.0468,-4.232,14320.4
13,0,1,16,1,0,0.0,1.0,0,0.0,0.5,0,BTCUSDT,IS,0.572,313,0.5048,-0.2622,0.428,0.69,-0.8354,-3.222,3984.3
13,0,1,16,1,0,0.0,1.0,0,0.0,0.5,2,BTCUSDT,IS,0.594,140,0.5143,-0.2189,0.192,0.48,-0.326,-1.932,8452.0
13,0,1,16,1,0,0.0,1.0,0,0.0,0.7,0,BTCUSDT,IS,0.731,170,0.5529,-0.1437,0.233,0.73,-0.2524,-1.358,2312.6
13,0,1,16,1,0,0.0,1.0,0,0.0,0.7,2,BTCUSDT,IS,0.805,75,0.5733,-0.0892,0.103,0.63,-0.1145,-0.603,3656.7
13,0,1,16,1,0,0.0,1.0,0,1.5,0.0,0,BTCUSDT,IS,0.741,576,0.5608,-0.131,0.788,0.58,-0.782,-2.333,680.8
13,0,1,16,1,0,0.0,1.0,0,1.5,0.0,2,BTCUSDT,IS,0.643,131,0.5725,-0.1877,0.179,0.32,-0.2723,-1.572,5381.2
13,0,1,16,1,0,0.0,1.0,0,1.5,0.5,0,BTCUSDT,IS,0.849,290,0.5828,-0.0731,0.397,0.59,-0.2652,-0.92,692.6
13,0,1,16,1,0,0.0,1.0,0,1.5,0.5,2,BTCUSDT,IS,0.777,80,0.575,-0.1073,0.109,0.44,-0.115,-0.73,3922.0
13,0,1,16,1,0,0.0,1.0,0,1.5,0.7,0,BTCUSDT,IS,0.932,161,0.5963,-0.0316,0.22,0.65,-0.0856,-0.297,822.0
13,0,1,16,1,0,0.0,1.0,0,1.5,0.7,2,BTCUSDT,IS,0.77,49,0.551,-0.1066,0.067,0.59,-0.0579,-0.582,6883.7
13,0,1,16,1,0,0.0,1.0,0,2.0,0.0,0,BTCUSDT,IS,0.813,524,0.5687,-0.0886,0.717,0.6,-0.5625,-1.532,497.1
13,0,1,16,1,0,0.0,1.0,0,2.0,0.0,2,BTCUSDT,IS,0.732,86,0.5814,-0.1359,0.118,0.28,-0.1395,-0.937,4245.0
13,0,1,16,1,0,0.0,1.0,0,2.0,0.5,0,BTCUSDT,IS,0.895,271,0.583,-0.0483,0.371,0.62,-0.2007,-0.601,610.6
13,0,1,16,1,0,0.0,1.0,0,2.0,0.5,2,BTCUSDT,IS,0.96,54,0.6111,-0.0172,0.074,0.35,-0.0654,-0.1,2306.1
13,0,1,16,1,0,0.0,1.0,0,2.0,0.7,0,BTCUSDT,IS,0.984,153,0.5948,-0.007,0.209,0.64,-0.0817,-0.066,732.8
13,0,1,16,1,0,0.0,1.0,0,2.0,0.7,2,BTCUSDT,IS,1.345,35,0.6571,0.1128,0.048,0.47,-0.032,0.57,1290.7
13,0,1,16,1,0,0.0,2.0,0,0.0,0.0,0,BTCUSDT,IS,0.544,731,0.342,-0.383,1.0,1.19,-2.8761,-5.524,665.9
13,0,1,16,1,0,0.0,2.0,0,0.0,0.0,2,BTCUSDT,IS,0.633,310,0.3968,-0.2707,0.424,0.81,-0.8722,-2.575,807.0
13,0,1,16,1,0,0.0,2.0,0,0.0,0.5,0,BTCUSDT,IS,0.698,313,0.377,-0.2277,0.428,1.18,-0.7446,-2.117,527.9
13,0,1,16,1,0,0.0,2.0,0,0.0,0.5,2,BTCUSDT,IS,0.707,140,0.3929,-0.2086,0.192,0.88,-0.3414,-1.34,1163.0
13,0,1,16,1,0,0.0,2.0,0,0.0,0.7,0,BTCUSDT,IS,0.788,170,0.4,-0.1457,0.233,1.28,-0.2477,-1.027,655.9
13,0,1,16,1,0,0.0,2.0,0,0.0,0.7,2,BTCUSDT,IS,0.897,75,0.44,-0.0631,0.103,1.03,-0.1411,-0.304,987.6
13,0,1,16,1,0,0.0,2.0,0,1.5,0.0,0,BTCUSDT,IS,0.872,576,0.4375,-0.0835,0.788,1.1,-0.6312,-1.082,140.2
13,0,1,16,1,0,0.0,2.0,0,1.5,0.0,2,BTCUSDT,IS,0.806,131,0.4275,-0.1386,0.179,0.69,-0.217,-0.824,718.2
13,0,1,16,1,0,0.0,2.0,0,1.5,0.5,0,BTCUSDT,IS,0.851,290,0.4276,-0.0982,0.397,1.19,-0.3173,-0.905,300.7
13,0,1,16,1,0,0.0,2.0,0,1.5,0.5,2,BTCUSDT,IS,0.848,80,0.425,-0.1019,0.109,0.94,-0.1494,-0.488,1039.6
13,0,1,16,1,0,0.0,2.0,0,1.5,0.7,0,BTCUSDT,IS,0.864,161,0.441,-0.0859,0.22,1.32,-0.1383,-0.605,543.4
13,0,1,16,1,0,0.0,2.0,0,1.5,0.7,2,BTCUSDT,IS,0.79,49,0.4082,-0.1348,0.067,1.01,-0.0913,-0.53,2309.6
13,0,1,16,1,0,0.0,2.0,0,2.0,0.0,0,BTCUSDT,IS,0.967,524,0.4542,-0.0202,0.717,1.1,-0.4092,-0.254,116.7
13,0,1,16,1,0,0.0,2.0,0,2.0,0.0,2,BTCUSDT,IS,0.945,86,0.4535,-0.0367,0.118,0.67,-0.1462,-0.179,637.7
13,0,1,16,1,0,0.0,2.0,0,2.0,0.5,0,BTCUSDT,IS,0.95,271,0.4539,-0.03,0.371,1.19,-0.2104,-0.275,240.8
13,0,1,16,1,0,0.0,2.0,0,2.0,0.5,2,BTCUSDT,IS,1.219,54,0.5,0.1221,0.074,0.85,-0.0695,0.483,555.4
13,0,1,16,1,0,0.0,2.0,0,2.0,0.7,0,BTCUSDT,IS,0.877,153,0.451,-0.0721,0.209,1.29,-0.1244,-0.518,596.6
13,0,1,16,1,0,0.0,2.0,0,2.0,0.7,2,BTCUSDT,IS,1.278,35,0.5143,0.1406,0.048,0.98,-0.0603,0.465,832.4
13,0,1,16,1,2,1.0,0.0,0,0.0,0.0,0,BTCUSDT,IS,0.559,708,0.1766,-0.5646,0.969,1.06,-4.1123,-4.148,43.5
13,0,1,16,1,2,1.0,0.0,0,0.0,0.0,2,BTCUSDT,IS,0.821,304,0.2697,-0.1846,0.416,1.06,-0.8452,-0.833,50.7
