signal,tf,L,k,mode,H,tag,trades,span_days,tpd,pf,pf_0x,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
rvol,1d,6,1,longonly,7,real,301,2100,0.14333333333333334,1.381441756697121,1.4342574839557263,1.330498454405689,1.2814781720752015,0.53156146179402,0.13258414263936244,39.907826934448096,13.255749383566304,168.0,0.7866629217390202,0.01900372711164195,697.5341892509941
rvol,1d,6,2,spread,1,real,2109,2108,1.0004743833017078,0.7150277617353414,1.0265692340610106,0.5012351373088775,0.3558831331988786,0.4390706495969654,-0.03697616403918765,-77.98272995864676,91.69074813368675,24.0,-2.0309407653160094,-0.03699370491396905,inf
rvol,1d,6,2,spread,3,real,703,2106,0.33380816714150047,0.8772505306680543,1.0707644103702083,0.7204467410930833,0.5939081393891836,0.46088193456614507,-0.015149796312185297,-10.650306807466263,17.27442972460723,72.0,-0.49670665358500116,-0.005057125739537637,inf
rvol,1d,6,2,spread,7,real,301,2100,0.14333333333333334,0.9968088099303096,1.1496594124880164,0.8638664712373372,0.7485733108813819,0.5049833887043189,-0.0003373188992934565,-0.1015329886873304,5.394943776983285,168.0,-0.007990864401262584,-4.83490422320621e-05,inf
rvol,1d,6,2,longonly,1,real,2109,2108,1.0004743833017078,0.9668097657340027,1.0847419869662156,0.861663553143525,0.7682563387222602,0.5021337126600285,-0.011807238396178631,-24.901465777540732,91.37505642955315,24.0,-0.22452434396530768,-0.011812839552913061,inf
rvol,1d,6,2,longonly,3,real,703,2106,0.33380816714150047,1.1016081092348549,1.1794869839222846,1.0286761390460906,0.9603684886141266,0.5448079658605974,0.03285363823845252,23.09610768163212,24.06635228744284,72.0,0.38370453303741314,0.010966812764307748,2194.4709738975803
rvol,1d,6,2,longonly,7,real,301,2100,0.14333333333333334,1.2082182766699554,1.2613559955839022,1.1574709684863231,1.1090075195632554,0.5016611295681063,0.06743389791295476,20.29760327179938,14.884645787364398,168.0,0.4815397756140618,0.009665525367523515,1539.9727610645255
rvol,1d,12,1,spread,1,real,2109,2108,1.0004743833017078,0.7709587569397395,0.9875594575932719,0.6050312882776662,0.47842331985422776,0.42816500711237554,-0.040989754242781125,-86.4473916980254,113.64256636040588,24.0,-1.4765630208979308,-0.04100919909773501,inf
rvol,1d,12,1,spread,3,real,703,2106,0.33380816714150047,0.9758061502430401,1.1199107361331113,0.8519831204409851,0.7455883836915073,0.4438122332859175,-0.004039990412236084,-2.840113259801967,19.227224959624362,72.0,-0.08425793887494434,-0.0013485817947777622,inf
rvol,1d,12,1,spread,7,real,301,2100,0.14333333333333334,1.3823891089945521,1.5165570109905095,1.260214429035328,1.1492177453718662,0.5282392026578073,0.05226773569983029,15.732588445648917,4.047112240556506,168.0,0.7191838636845427,0.007491708783642342,540.2121675355443
rvol,1d,12,1,longonly,1,real,2109,2108,1.0004743833017078,0.9755194754972292,1.0763747926866307,0.8842695124893477,0.8019345145164564,0.492176386913229,-0.010076406377070024,-21.25114104924068,101.7637773579676,24.0,-0.158512562544541,-0.010081186455996528,inf
rvol,1d,12,1,longonly,3,real,703,2106,0.33380816714150047,1.0589891995297982,1.1228701137151988,0.9987804683167902,0.9420729618525399,0.5064011379800853,0.02264467676656878,15.919207766897852,27.8913026359241,72.0,0.21085475055208663,0.0075589780469600435,3689.8245321854065
rvol,1d,12,1,longonly,7,real,301,2100,0.14333333333333334,1.4015909181078052,1.4535185482159871,1.3515808434163263,1.30352241709226,0.5249169435215947,0.14214790944654387,42.78652074340971,13.936924707014839,168.0,0.803740514043497,0.020374533687337958,684.0364997249551
rvol,1d,12,2,spread,1,real,2109,2108,1.0004743833017078,0.7145988499867827,1.027259786340698,0.5014822303282079,0.35676277966808106,0.43385490753911804,-0.03677226963999409,-77.55271667074753,91.52266316425043,24.0,-2.0835544431074338,-0.0367897137906772,inf
rvol,1d,12,2,spread,3,real,703,2106,0.33380816714150047,0.87970234709899,1.072203989282404,0.7238247581508241,0.5979426595359758,0.45376955903271693,-0.014879534786434917,-10.460312954863747,17.52779727521524,72.0,-0.4614086519698168,-0.004966910234978038,inf
rvol,1d,12,2,spread,7,real,301,2100,0.14333333333333334,1.1761821840024471,1.3464981841973371,1.027701015940265,0.8984761196068876,0.5049833887043189,0.018195258211027993,5.476772721519426,4.250833338301519,168.0,0.3976050769607604,0.0026079870102473455,1629.9288767923595
rvol,1d,12,2,longonly,1,real,2109,2108,1.0004743833017078,0.9683245630564786,1.0850180149916806,0.8640922668850815,0.7712880132310529,0.5068752963489805,-0.011407536977168058,-24.058495484847434,86.74774395297887,24.0,-0.21419935469836923,-0.01141294852222364,inf
rvol,1d,12,2,longonly,3,real,703,2106,0.33380816714150047,1.095501398270595,1.172921780653368,1.023005445686194,0.9551449509418752,0.5391180654338549,0.03118099198390628,21.920237364686116,24.65260580773233,72.0,0.35685581668249716,0.010408469783801574,2368.5139429523565
rvol,1d,12,2,longonly,7,real,301,2100,0.14333333333333334,1.308818299271336,1.368258047643264,1.2520373610483284,1.197904202267837,0.5083056478405316,0.09451547819629864,28.44915893708589,13.063173700082267,168.0,0.684807281059503,0.013547218541469471,964.2697990066749
rvol,1d,24,1,spread,1,real,2109,2108,1.0004743833017078,0.8128475736890333,1.0350685979461183,0.642019246295216,0.5112986123390115,0.431484115694642,-0.033505191404292894,-70.66244867165372,95.24953057326402,24.0,-1.1798822512284828,-0.03352108570761562,inf
rvol,1d,24,1,spread,3,real,703,2106,0.33380816714150047,0.9659385883808974,1.1068742131775005,0.8448364404325106,0.741362138932234,0.45376955903271693,-0.00580802776353685,-4.083043517766406,19.359806463924887,72.0,-0.11757196226126655,-0.001938767102453184,inf
rvol,1d,24,1,spread,7,real,301,2100,0.14333333333333334,1.2920177535730761,1.4105518809274349,1.1831841490753794,1.0838734626045878,0.5083056478405316,0.043405321835932736,13.065001872615754,4.983934405870175,168.0,0.5824760911923452,0.006221429463150359,801.0915233211451
rvol,1d,24,1,longonly,1,real,2109,2108,1.0004743833017078,0.9839927650223624,1.0850204535356256,0.8925522901181214,0.8099247125038854,0.489805595068753,-0.006554548705402747,-13.823543219694393,90.53492679843178,24.0,-0.10268319809227859,-0.00655765807385882,inf
rvol,1d,24,1,longonly,3,real,703,2106,0.33380816714150047,1.0485820487093855,1.1105860585488454,0.9900774757113183,0.9349149147150201,0.4992887624466572,0.019171060520159978,13.477255545672463,30.856396480175984,72.0,0.17364833556592693,0.006399456574393382,4821.7213635988965
rvol,1d,24,1,longonly,7,real,301,2100,0.14333333333333334,1.343352535089341,1.3925721607155563,1.2959070859913078,1.2502358774901114,0.5182724252491694,0.1258784938419274,37.88942664642015,14.851586244764807,168.0,0.7043378885931981,0.018042584117342927,823.1407512457783
rvol,1d,24,2,spread,1,real,2109,2108,1.0004743833017078,0.7090681711053745,1.013760450780174,0.5007492686319022,0.3596792234744128,0.4262683736367947,-0.038250293908358095,-80.66986985272722,90.90667779624141,24.0,-2.1006760124820913,-0.038268439209073635,inf
rvol,1d,24,2,spread,3,real,703,2106,0.33380816714150047,0.8477040726203474,1.0236832459244645,0.7040617541661042,0.5869254255150246,0.43812233285917496,-0.020136820597635486,-14.156184880137747,17.911934212438986,72.0,-0.589803836009263,-0.006721835175753916,inf
rvol,1d,24,2,spread,7,real,301,2100,0.14333333333333334,1.0754049130384158,1.2244111759666927,0.9440939720365206,0.8292229653807099,0.4983388704318937,0.008418618048771765,2.5340040326803015,4.010229454527523,168.0,0.17127025173974647,0.0012066685869906197,3323.3892866382353
rvol,1d,24,2,longonly,1,real,2109,2108,1.0004743833017078,0.9694928879809221,1.0846224673841338,0.8665384269464034,0.7746946694526105,0.5021337126600285,-0.011163554687293749,-23.543936835502517,86.97387578133143,24.0,-0.2075050099319473,-0.011168850491225103,inf
rvol,1d,24,2,longonly,3,real,703,2106,0.33380816714150047,1.0919803754068622,1.167588496254026,1.0211702864676249,0.9549141268886396,0.5248933143669986,0.03088021261966532,21.70878947162472,26.139876256493956,72.0,0.34578972125193125,0.010308067175510313,2535.8659204895866
rvol,1d,24,2,longonly,7,real,301,2100,0.14333333333333334,1.298569634582839,1.355862797282428,1.2438812523230274,1.191672361259373,0.5083056478405316,0.09496282610049053,28.58381065624765,14.44191101500818,168.0,0.6534659121672957,0.013611338407736977,1061.0206419376868
rvol,1d,48,1,spread,1,real,2109,2108,1.0004743833017078,0.7496494792464796,0.9566305025807639,0.590942940035421,0.4696796811485909,0.4243717401612139,-0.04599269038566269,-96.99858402336261,115.22105319277951,24.0,-1.645180458631687,-0.046014508549982264,inf
rvol,1d,48,1,spread,3,real,703,2106,0.33380816714150047,0.9020687265523056,1.0329842581228583,0.7884988131905661,0.6907835743588462,0.4722617354196302,-0.0172345728555125,-12.115904717425288,22.36255431320439,72.0,-0.35479041027405467,-0.005753041176365284,inf
rvol,1d,48,1,spread,7,real,301,2100,0.14333333333333334,1.0268317172756196,1.117658993860689,0.9436560191261845,0.8677211058463166,0.46511627906976744,0.00459711045847486,1.383730248000933,8.072771569412646,168.0,0.0600719225111337,0.00065891916571473,12251.53552887797
rvol,1d,48,1,longonly,1,real,2109,2108,1.0004743833017078,0.9436109192496451,1.03873344080632,0.8574469211005975,0.7795473475119576,0.48079658605974396,-0.02387645650551619,-50.35544677013364,118.68921452470903,24.0,-0.37203459561710145,-0.023887783097786355,inf
rvol,1d,48,1,longonly,3,real,703,2106,0.33380816714150047,1.083768054529351,1.1465232771984868,1.024565739278128,0.9687060073926832,0.48933143669985774,0.033052061021460695,23.23559889808687,31.606146917838963,72.0,0.29485920042026614,0.011033047909822825,2864.6795678009985
rvol,1d,48,1,longonly,7,real,301,2100,0.14333333333333334,1.3317624822222682,1.3776236916736042,1.2875166746391515,1.2448024608037633,0.5049833887043189,0.12900823440777084,38.83147855673902,15.214300797106203,168.0,0.671566048741965,0.01849118026511382,822.7868951020988
rvol,1d,48,2,spread,1,real,2109,2108,1.0004743833017078,0.6755528006342648,0.9739736210924755,0.4734351879769728,0.3377343885559289,0.41062114746325273,-0.04256562657305338,-89.77090644256957,96.07224696054011,24.0,-2.4022128914502705,-0.04258581899552636,inf
rvol,1d,48,2,spread,3,real,703,2106,0.33380816714150047,0.7855352273628299,0.9508903376388037,0.6502974360353775,0.5401858356324252,0.4423897581792319,-0.029006695811637576,-20.391707155581216,23.89583100866171,72.0,-0.8465485755603622,-0.009682671963713778,inf
rvol,1d,48,2,spread,7,real,301,2100,0.14333333333333334,1.0499538035600584,1.1838149073909965,0.9304861897715047,0.824597967512398,0.5182724252491694,0.0060619949648881115,1.8246604844313217,5.446020931106526,168.0,0.11954393139395739,0.000868885944967296,6267.820261854401
rvol,1d,48,2,longonly,1,real,2109,2108,1.0004743833017078,0.9438451897359672,1.0561052007930414,0.8434885898771511,0.7540115124980555,0.4950213371266003,-0.02076761404618754,-43.79889802340952,91.05685155455964,24.0,-0.38723876585108935,-0.02077746585550736,inf
rvol,1d,48,2,longonly,3,real,703,2106,0.33380816714150047,1.050505328899739,1.1206376142655454,0.9846515079610062,0.9228421905788605,0.519203413940256,0.017834736602814094,12.53781983177831,25.51911351113847,72.0,0.19255590852038404,0.005953380736836804,4286.491094587289
rvol,1d,48,2,longonly,7,real,301,2100,0.14333333333333334,1.2605589123167071,1.3137349238308624,1.2097785466891116,1.1612058234894653,0.4850498338870432,0.08732604725082645,26.28514022249876,15.126285200985693,168.0,0.5742784306384527,0.012516733439285124,1208.4850471857303
