signal,tf,L,k,mode,H,tag,trades,span_days,tpd,pf,pf_0x,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
mom,4h,48,2,spread,6,null4,2194,2193,1.0004559963520292,0.7987811087009207,0.9345841633478075,0.6826511863796711,0.5830841029572493,0.4617137648131267,-0.04538313496803878,-99.57059811987708,112.98645934639315,24.0,-1.71435960475151,-0.04540382951202785,inf
mom,4h,48,2,longonly,1,null4,13164,2193,6.002735978112175,0.776105480543487,0.9976798040962767,0.6037326648308248,0.46982397856462266,0.45882710422364026,-0.07847870503880201,-1033.0936731307897,1058.834743880093,4.0,-4.527887699135593,-0.4710869462520701,inf
mom,4h,48,2,longonly,3,null4,4388,2193,2.0009119927040584,0.868240269856823,1.0095926266422999,0.7466107820151171,0.641979475299918,0.4797174111212397,-0.0420798784762835,-184.646506753932,208.8675015193289,12.0,-1.4952024111873794,-0.08419813349472503,inf
mom,4h,48,2,longonly,6,null4,2194,2193,1.0004559963520292,0.9338967586513066,1.0391662266314543,0.8390917501081379,0.7537385468552589,0.5013673655423884,-0.02029360807240192,-44.52417611084981,71.26082918884318,24.0,-0.5162543498106086,-0.020302861883652445,inf
mom,1d,3,1,spread,1,null4,2109,2108,1.0004743833017078,0.84492595697986,0.9365231270956533,0.7623340716424291,0.6878464783642881,0.47083926031294454,-0.04953206653191841,-104.46312831581594,113.43693048434473,24.0,-1.2772344275870626,-0.049555563717180236,inf
mom,1d,3,1,spread,3,null4,703,2106,0.33380816714150047,0.9429000124921375,1.0037720462254658,0.8858697143013322,0.8324229733472227,0.4665718349928876,-0.016371266962012767,-11.509000674294974,17.740372688760186,72.0,-0.2593559807210659,-0.005464862618373682,inf
mom,1d,3,1,spread,7,null4,301,2100,0.14333333333333334,0.8294630058640877,0.8629120699530949,0.7974179218069718,0.7666905870625287,0.43853820598006643,-0.05349053953565232,-16.100652400231347,21.25237809241374,168.0,-0.5382711113551806,-0.007666977333443499,inf
mom,1d,3,1,longonly,1,null4,2109,2108,1.0004743833017078,0.9622553200139861,1.0333898997356792,0.8960388249593271,0.8344063355140541,0.49312470365101946,-0.016306867844528932,-34.39118428411152,102.85180542838816,24.0,-0.291007949849279,-0.016314603550337533,inf
mom,1d,3,1,longonly,3,null4,703,2106,0.33380816714150047,1.122983932280509,1.1717781391744704,1.0762719155465212,1.0315255311010076,0.5163584637268848,0.047590662533898986,33.45623576133099,20.538435731004785,72.0,0.5047071341155691,0.015886151833490497,1292.85153171623
mom,1d,3,1,longonly,7,null4,301,2100,0.14333333333333334,1.0925769928605857,1.123396648550539,1.0626524721449966,1.0335816585410287,0.4983388704318937,0.03664044357342036,11.028773515599529,12.044978350668009,168.0,0.253330057838992,0.005251796912190252,2293.496597842485
mom,1d,3,2,spread,1,null4,2109,2108,1.0004743833017078,0.7260418027755512,0.8484958141842471,0.6212648486984532,0.5315590539026502,0.4485538169748696,-0.06514096902134928,-137.38230366602562,138.0633233119746,24.0,-2.441820543008671,-0.06517187080931007,inf
mom,1d,3,2,spread,3,null4,703,2106,0.33380816714150047,0.8954754546904532,0.986699571063869,0.8128432733132336,0.7378501597334477,0.4694167852062589,-0.020763054170507347,-14.596427081866665,24.130780913859816,72.0,-0.4797330441302645,-0.006930877056916745,inf
mom,1d,3,2,spread,7,null4,301,2100,0.14333333333333334,0.8535744394348485,0.907884311654013,0.802454102853465,0.754312497471629,0.4684385382059801,-0.030698683967616262,-9.240303874252495,11.74510774805381,168.0,-0.45600823918846684,-0.004400144702024998,inf
mom,1d,3,2,longonly,1,null4,2109,2108,1.0004743833017078,0.8826149138338372,0.9826748882638753,0.7926609719395307,0.7117900855442585,0.48364153627311524,-0.03677091969738624,-77.54986964178758,101.06462484678661,24.0,-0.9509284086768918,-0.036788363207679114,inf
mom,1d,3,2,longonly,3,null4,703,2106,0.33380816714150047,1.1263055216376736,1.2004605791166116,1.0564659283599496,0.9907395780825351,0.5519203413940256,0.03368215912347367,23.67855786380199,12.579203885841897,72.0,0.5158170594564565,0.011243379802375114,1118.809833604002
mom,1d,3,2,longonly,7,null4,301,2100,0.14333333333333334,1.1717899007681907,1.2223090611133558,1.1233297160880662,1.0768895583385296,0.5249169435215947,0.04547598722121619,13.688272153586073,7.469849076315398,168.0,0.45077992651682974,0.006518224835040987,1145.9943873305235
mom,1d,6,1,spread,1,null4,2109,2108,1.0004743833017078,0.8389965699221725,0.9332970372245222,0.7543028945108189,0.6782504543306294,0.46894262683736365,-0.04967673092611065,-104.76822552316736,131.2056064246923,24.0,-1.3261791339191038,-0.049700296737745425,inf
mom,1d,6,1,spread,3,null4,703,2106,0.33380816714150047,0.8559467158845513,0.9108772414409707,0.8044415263591482,0.7561104152189182,0.4594594594594595,-0.04340146564913867,-30.511230351344484,43.34441678909421,72.0,-0.6851231639485456,-0.014487763699593773,inf
mom,1d,6,1,spread,7,null4,301,2100,0.14333333333333334,1.062794205350073,1.1083199225520197,1.0191290612525672,0.9772612264976757,0.5116279069767442,0.01633366803340417,4.916434078054656,12.99724691516596,168.0,0.17289530182538423,0.0023411590847879312,5551.629105265731
mom,1d,6,1,longonly,1,null4,2109,2108,1.0004743833017078,0.9295919373089754,1.0001409473533354,0.8640354707513711,0.8031471748011303,0.4864864864864865,-0.02997123342828643,-63.20933130025608,117.51735180821956,24.0,-0.5489309203862569,-0.029985451280956397,inf
mom,1d,6,1,longonly,3,null4,703,2106,0.33380816714150047,1.033670565550506,1.0793023176990066,0.9899622361178624,0.9480955413204278,0.5092460881934566,0.0132419986335248,9.309125039367935,24.33097211163937,72.0,0.14260469160244849,0.004420287293147167,5504.387045014023
mom,1d,6,1,longonly,7,null4,301,2100,0.14333333333333334,1.499459613640011,1.5427567029984641,1.4574203111971256,1.4165293513621722,0.574750830564784,0.15769510521052252,47.46622666836728,9.701376462336778,168.0,1.1472325096572844,0.022602965080174894,429.2081338853138
mom,1d,6,2,spread,1,null4,2109,2108,1.0004743833017078,0.7600090135855381,0.890354508648369,0.6486320022949584,0.5535520793624221,0.45519203413940257,-0.05492288594321337,-115.832366454237,123.71946039528386,24.0,-2.0906115889759564,-0.054948940443186434,inf
mom,1d,6,2,spread,3,null4,703,2106,0.33380816714150047,0.8676507841812838,0.9535280454402391,0.7896797359410669,0.7187726893296127,0.4694167852062589,-0.027518303605396532,-19.34536743459376,31.986747271110648,72.0,-0.618574008000098,-0.00918583448936076,inf
mom,1d,6,2,spread,7,null4,301,2100,0.14333333333333334,0.8814599951341954,0.9356475354227722,0.8305117712665393,0.7825138358666776,0.4584717607973422,-0.02516934327138719,-7.575972324687545,13.716856629776295,168.0,-0.3699369270791351,-0.0036076058688988308,inf
mom,1d,6,2,longonly,1,null4,2109,2108,1.0004743833017078,0.908377166987906,1.0117530147579237,0.8155286553955047,0.7321506958132807,0.4850640113798009,-0.02820264223594324,-59.47937247560429,82.83739276669705,24.0,-0.7293252824881676,-0.02821602109848401,inf
mom,1d,6,2,longonly,3,null4,703,2106,0.33380816714150047,1.1032678197339056,1.17624665375208,1.0347985058595186,0.9705298719418263,0.5248933143669986,0.027956940991064716,19.653729516718496,14.470323829351946,72.0,0.428182322528908,0.009332255231110398,1550.5709467860531
mom,1d,6,2,longonly,7,null4,301,2100,0.14333333333333334,1.1497879902489225,1.198022338899471,1.1035314031746484,1.0591481647214678,0.5182724252491694,0.040306830399189836,12.13235595015614,9.014970118177136,168.0,0.399504196106784,0.0057773123572172095,1560.4089861811499
mom,1d,12,1,spread,1,null4,2109,2108,1.0004743833017078,0.8908021050212801,0.988430075214347,0.8028498191916562,0.7235641247721775,0.48127074442863915,-0.03353555656405391,-70.7264887935897,94.36219021357992,24.0,-0.8720907600634986,-0.03355146527210137,inf
mom,1d,12,1,spread,3,null4,703,2106,0.33380816714150047,0.9590449644036443,1.0201155559858293,0.9016457006223946,0.8476963572354633,0.4907539118065434,-0.01178655577076244,-8.285948706845996,20.593350879067415,72.0,-0.18517625844596491,-0.003934448578749286,inf
mom,1d,12,1,spread,7,null4,301,2100,0.14333333333333334,1.0918409819857116,1.139726593872931,1.0459967175419467,1.002152860003647,0.5049833887043189,0.023617800135074002,7.108957840657275,10.34735484438875,168.0,0.24414522838057243,0.003385218019360607,3056.628785859747
mom,1d,12,1,longonly,1,null4,2109,2108,1.0004743833017078,1.038896313991166,1.1181235506490637,0.9653525250940636,0.8970740337253639,0.5007112375533428,0.015620700598726644,32.94405756271449,47.99667648077184,24.0,0.2859718185169428,0.015628110798251656,3071.1758510274517
mom,1d,12,1,longonly,3,null4,703,2106,0.33380816714150047,1.2674020530817856,1.3234519023976572,1.2137630615895287,1.1623427049865858,0.5419630156472262,0.09495638640983912,66.7543396461169,22.111346116104045,72.0,1.0231092708064566,0.031697217305848485,697.5800400000494
mom,1d,12,1,longonly,7,null4,301,2100,0.14333333333333334,1.5464379564135478,1.5924187714732094,1.5017944257610838,1.458223493264127,0.5813953488372093,0.1709885240021647,51.46754572465157,7.902953079665089,168.0,1.2023274993484645,0.02450835510697694,322.45954676147596
mom,1d,12,2,spread,1,null4,2109,2108,1.0004743833017078,0.8227870484423462,0.9616613853119284,0.7039559614452566,0.6022032538676856,0.46372688477951635,-0.03961435933105218,-83.54668382918905,92.54000916879693,24.0,-1.488501502869801,-0.03963315172162669,inf
mom,1d,12,2,spread,3,null4,703,2106,0.33380816714150047,0.9536884339566885,1.0484060893516713,0.8675874951077458,0.7892375567287686,0.4864864864864865,-0.009141937492890374,-6.426782057501932,15.371729555057222,72.0,-0.20866985018286233,-0.0030516533986238996,inf
mom,1d,12,2,spread,7,null4,301,2100,0.14333333333333334,0.9155184414591716,0.97149796833392,0.8627866720305581,0.8131372021757437,0.48172757475083056,-0.017877278270967432,-5.381060759561198,12.726624442942548,168.0,-0.25752928882417986,-0.002562409885505332,inf
mom,1d,12,2,longonly,1,null4,2109,2108,1.0004743833017078,0.9648322717694883,1.0765418631621397,0.864688545435763,0.7749105669469666,0.4973921289710763,-0.010388546047733494,-21.90944361466994,40.97656440141327,24.0,-0.2718465037511826,-0.010393474200507562,inf
mom,1d,12,2,longonly,3,null4,703,2106,0.33380816714150047,1.1682747520281564,1.246526468766174,1.0948992583579575,1.026051875335264,0.5362731152204836,0.043797613344568956,30.789722181231976,19.011761251629927,72.0,0.688295514395603,0.014620001035722686,1300.3939743353205
mom,1d,12,2,longonly,7,null4,301,2100,0.14333333333333334,1.2674386188558773,1.3206538149163218,1.2163278567419626,1.1671877579986372,0.5614617940199336,0.06937853971217255,20.882940453363936,7.519224289910881,168.0,0.6889582484649656,0.009944257358744732,756.1373382295525
mom,1d,24,1,spread,1,null4,2109,2108,1.0004743833017078,0.8703072296823535,0.9670189520411756,0.7833313572714168,0.7051234622547689,0.4770033191085823,-0.03923025561340419,-82.73660908866943,109.24819844598103,24.0,-1.0522774552131189,-0.03924886579158891,inf
mom,1d,24,1,spread,3,null4,703,2106,0.33380816714150047,0.9772753244236203,1.0411228735774354,0.9174742616084451,0.8614272904054375,0.48933143669985774,-0.006222305753950839,-4.37428094502744,28.4077257578861,72.0,-0.10025165882732417,-0.002077056479120342,inf
mom,1d,24,1,spread,7,null4,301,2100,0.14333333333333334,1.0047195295777325,1.0468253454900558,0.9642783814573691,0.9254531040749508,0.5149501661129569,0.001284430431744302,0.3866135599550349,14.934378341798345,168.0,0.013564919234715376,0.00018410169521668329,81120.26521114289
mom,1d,24,1,longonly,1,null4,2109,2108,1.0004743833017078,0.9819845433245349,1.0580200757872664,0.9114960758011723,0.8461359239416651,0.4926505452821242,-0.007316646410066494,-15.430807278830237,67.56010464114368,24.0,-0.13708940074693543,-0.00732011730494793,inf
mom,1d,24,1,longonly,3,null4,703,2106,0.33380816714150047,1.0988883726252106,1.1480247462293305,1.051848918806463,1.006803060916236,0.5277382645803699,0.037222496401670836,26.167414970374598,25.42440537457931,72.0,0.4074300746579703,0.012425173300272839,2046.2012690012966
mom,1d,24,1,longonly,7,null4,301,2100,0.14333333333333334,1.2568406108388412,1.2932147153296711,1.221543599453757,1.1872472608046067,0.5348837209302325,0.09106020621907158,27.409122071940548,12.06042081864046,168.0,0.6493402887372086,0.013051962891400261,924.0311912460987
mom,1d,24,2,spread,1,null4,2109,2108,1.0004743833017078,0.9091498831114551,1.062046711715849,0.7778281815936374,0.6649994346855747,0.49359886201991465,-0.01928202591283824,-40.665792650175845,61.20125048466907,24.0,-0.7205522249997973,-0.019291172983954386,inf
mom,1d,24,2,spread,3,null4,703,2106,0.33380816714150047,1.0274498922005766,1.1289316599373749,0.9350608118345818,0.8509164961404294,0.5106685633001422,0.005232953036428732,3.6787659846093987,13.369497096155246,72.0,0.11789561464959955,0.0017468024618278247,7653.69719147615
mom,1d,24,2,spread,7,null4,301,2100,0.14333333333333334,1.0039021022379755,1.0684881456961042,0.9429853742768648,0.8855678662925638,0.53156146179402,0.0007409802995879557,0.22303507017597468,10.014762073273308,168.0,0.010866161406026247,0.00010620717627427366,94294.58935440282
mom,1d,24,2,longonly,1,null4,2109,2108,1.0004743833017078,1.018532581309341,1.1347559471719884,0.914133658896986,0.8204044346713718,0.5087719298245614,0.00538393697108381,11.354723072015757,39.086820196444414,24.0,0.13921671550901887,0.00538649102088034,7256.453235497322
mom,1d,24,2,longonly,3,null4,703,2106,0.33380816714150047,1.2087949014997288,1.2901111937339438,1.1325549427129982,1.0610538187328482,0.5376955903271693,0.05333622166194726,37.49536382834892,13.296367613924733,72.0,0.8295832856643084,0.017804066395227407,746.8163350305739
mom,1d,24,2,longonly,7,null4,301,2100,0.14333333333333334,1.3008044885497803,1.3552876512338685,1.2484626677839683,1.1982447534242242,0.5382059800664452,0.07680241296256225,23.11752630173124,6.435564712345897,168.0,0.7683238009876996,0.011008345857967257,584.607787162517
mom,1d,48,1,spread,1,null4,2109,2108,1.0004743833017078,0.9239747755401423,1.023668937314054,0.8339628778382533,0.7525876476781819,0.48838311996206735,-0.022861992478303596,-48.215942136742285,78.94091392869016,24.0,-0.5978916268741875,-0.022872837825779074,inf
mom,1d,48,1,spread,3,null4,703,2106,0.33380816714150047,1.0071801041031463,1.0743383948175451,0.9444393270008988,0.8858103843429076,0.4822190611664296,0.0019009106928077465,1.3363402170438459,26.520760476599,72.0,0.03100349859939428,0.0006345395142658337,41795.28599930248
mom,1d,48,1,spread,7,null4,301,2100,0.14333333333333334,1.1739991084683017,1.2233678805313843,1.1266464839399528,1.0812769091247312,0.521594684385382,0.04362645145732005,13.131561888653334,12.638412073816045,168.0,0.46208527863213367,0.00625312470888254,2021.135458223507
mom,1d,48,1,longonly,1,null4,2109,2108,1.0004743833017078,1.0059426628655892,1.083159041411181,0.9342851824739057,0.867781583255387,0.4973921289710763,0.0023888371971086575,5.038057648702159,69.83369307211717,24.0,0.04431856604553084,0.0023899704215854644,29219.48005774512
mom,1d,48,1,longonly,3,null4,703,2106,0.33380816714150047,1.1027053610952962,1.1527209705535295,1.0549632793158166,1.0093466905015465,0.5106685633001422,0.03802150204455746,26.729115937323897,26.727767408840585,72.0,0.4224996990985769,0.01269188790946054,2105.893748787183
mom,1d,48,1,longonly,7,null4,301,2100,0.14333333333333334,1.206801807002087,1.2394550597632845,1.1750133748953677,1.1440479430973984,0.5382059800664452,0.07946271026079484,23.918275788499244,14.590477669797206,168.0,0.5476463064047882,0.011389655137380593,1281.0289243887275
mom,1d,48,2,spread,1,null4,2109,2108,1.0004743833017078,0.8473584255385461,0.988145124761621,0.7263535304000779,0.6222392590836494,0.4793741109530583,-0.034038025814795335,-71.78619644340336,87.21814177137936,24.0,-1.2656164738675073,-0.03405417288586497,inf
mom,1d,48,2,spread,3,null4,703,2106,0.33380816714150047,0.8994133374096716,0.9901016478658766,0.8169697862809455,0.7420487257699262,0.4907539118065434,-0.02010547906611177,-14.134151783476575,30.317903571166998,72.0,-0.46600761303739113,-0.006711373116560577,inf
mom,1d,48,2,spread,7,null4,301,2100,0.14333333333333334,1.076505406102794,1.147362460532899,1.0098315380891858,0.9470428435757927,0.5382059800664452,0.013761168546112049,4.1421117323797265,12.019643369488708,168.0,0.21134138315895404,0.00197243415827606,6093.812216268894
mom,1d,48,2,longonly,1,null4,2109,2108,1.0004743833017078,0.9622861682204138,1.0721108225125642,0.8638401839644908,0.7755422485940346,0.4902797534376482,-0.011338260534854655,-23.912391468008465,55.73032585136668,24.0,-0.2922981689369137,-0.0113436392163228,inf
mom,1d,48,2,longonly,3,null4,703,2106,0.33380816714150047,1.0538856491667763,1.1271907978941587,0.9853410352452361,0.9212560815171592,0.5064011379800853,0.014356440934933289,10.092577977258102,22.80433473436223,72.0,0.22932327520442755,0.004792297235165291,4758.539300740114
mom,1d,48,2,longonly,7,null4,301,2100,0.14333333333333334,1.3959888383446415,1.4566551481729346,1.3377811506160402,1.2819633164791862,0.5681063122923588,0.09433690245950564,28.3954076403112,12.508704916495883,168.0,0.9621765150699815,0.013521622685862475,925.0890375438706
rvol,1h,3,1,spread,1,null4,52942,2206,23.99909338168631,0.5758702122998827,1.007191703891038,0.3317535410019997,0.19440875786428996,0.40438593177439464,-0.16167987626791283,-8559.656009375842,8561.301373137605,1.0,-18.768699490906553,-3.8801704484931285,inf
rvol,1h,3,1,spread,4,null4,13235,2206,5.999546690843155,0.7553296109504052,1.001693957380744,0.569913023424188,0.4303963446759851,0.4521344918775973,-0.08123812397395759,-1075.1865707953286,1077.4346561023553,4.0,-5.015609619163353,-0.4873919178582632,inf
rvol,1h,3,1,spread,12,null4,4411,2205,2.000453514739229,0.8308425845576438,0.976400786461796,0.7068187324972653,0.6012836615429749,0.47381546134663344,-0.05414684522554726,-238.84173428988896,243.38660284600914,12.0,-1.9483005845163142,-0.10831824684348705,inf
rvol,1h,3,1,longonly,1,null4,52942,2206,23.99909338168631,0.7052157373226323,1.0152817494908,0.49164153495758156,0.34549614494755565,0.4373654187601526,-0.1595486938511592,-8446.82694986807,8453.691082506977,1.0,-11.472737988596728,-3.8290240026600495,inf
rvol,1h,3,1,longonly,4,null4,13235,2206,5.999546690843155,0.8469374594816865,1.031260674265736,0.6959030968061909,0.5722474661601161,0.46777483944087644,-0.06995325703159262,-925.8313568131283,949.1904450483618,4.0,-2.897032371644277,-0.41968783173759217,inf
rvol,1h,3,1,longonly,12,null4,4411,2205,2.000453514739229,0.9280771983662676,1.0397573883805002,0.8285015325139006,0.7397723909296984,0.4883246429381093,-0.03133941367106743,-138.2381537030784,158.838404321682,12.0,-0.772667003172571,-0.06269304022815347,inf
rvol,1h,3,2,spread,1,null4,52942,2206,23.99909338168631,0.4644639653753067,0.9889828163768275,0.22023771523188496,0.10658337818748383,0.37032979486985756,-0.1644962082030265,-8708.758254684628,8709.530975960555,1.0,-26.891344060984775,-3.947759861597746,inf
rvol,1h,3,2,spread,4,null4,13235,2206,5.999546690843155,0.6633075891398131,0.9773553904046185,0.4497260360960277,0.30490166777249156,0.43460521344918773,-0.08586814168518142,-1136.4648552033761,1136.4648552033714,4.0,-7.459442493703976,-0.5151699252961814,inf
rvol,1h,3,2,spread,12,null4,4411,2205,2.000453514739229,0.7994348319876369,0.9979945111447548,0.6402533429207099,0.5125346674836431,0.4642938109272274,-0.047157987425424486,-208.01388253354742,211.64524344543509,12.0,-2.387226776940846,-0.09433736169321878,inf
rvol,1h,3,2,longonly,1,null4,52942,2206,23.99909338168631,0.640857954690909,1.007190303788618,0.4098249666996318,0.2645841875059518,0.41874126402478185,-0.16319240893333398,-8639.732513748568,8641.152407704834,1.0,-15.046790577984732,-3.9164698611734217,inf
rvol,1h,3,2,longonly,4,null4,13235,2206,5.999546690843155,0.7895885356878469,1.0248163141040894,0.608343596526306,0.4689951279070177,0.46271250472232717,-0.0750393477850953,-993.1457679357362,999.6585542046023,4.0,-4.173636609898402,-0.4502020706870971,inf
rvol,1h,3,2,longonly,12,null4,4411,2205,2.000453514739229,0.918168757058461,1.0722702537608082,0.7862947300205173,0.6735409966835443,0.48787123101337565,-0.026239902769237027,-115.74421111510452,126.66979061119486,12.0,-0.8959579034081644,-0.05249170572113584,inf
rvol,1h,6,1,spread,1,null4,52942,2206,23.99909338168631,0.5701050160669682,0.9951869132537319,0.3296689740821716,0.19374063268010394,0.3995126742472895,-0.16551751181374827,-8762.82811044346,8763.702476958653,1.0,-19.07015404755857,-3.972270222322512,inf
rvol,1h,6,1,spread,4,null4,13235,2206,5.999546690843155,0.7470326963197929,0.9914566793844583,0.5631445692054391,0.42499567815127226,0.4505477899508878,-0.08446112919291092,-1117.843044868176,1127.5608449004014,4.0,-5.215273367310568,-0.5067284881542049,inf
rvol,1h,6,1,spread,12,null4,4411,2205,2.000453514739229,0.8304242016162283,0.9772111987531341,0.7057907176782448,0.5999365340809033,0.4676944003627295,-0.05415356560862153,-238.87137789962958,247.49335015555474,12.0,-1.952441546393479,-0.10833169065742838,inf
rvol,1h,6,1,longonly,1,null4,52942,2206,23.99909338168631,0.7062191817171117,1.0112688544195332,0.49480823752246716,0.3493184075180149,0.43819651694306977,-0.1584372874578061,-8387.986872591171,8391.280064119403,1.0,-11.424415470084696,-3.802351256840966,inf
rvol,1h,6,1,longonly,4,null4,13235,2206,5.999546690843155,0.8497818835653835,1.0321309052730674,0.6999346287852832,0.5769840587297071,0.46890819795995464,-0.06830655287350654,-904.037227280859,918.7119572345151,4.0,-2.8458906391310683,-0.40980835325514914,inf
rvol,1h,6,1,longonly,12,null4,4411,2205,2.000453514739229,0.9336991861639473,1.04489097404708,0.8344388161391709,0.7458692754548095,0.48605758331444116,-0.02879068471939871,-126.99571029726772,137.6254492553051,12.0,-0.7110187900898891,-0.05759442643867017,inf
rvol,1h,6,2,spread,1,null4,52942,2206,23.99909338168631,0.4656167247426036,0.9902048257560027,0.22067052468385617,0.10628892827215587,0.371368667598504,-0.16420128984698196,-8693.144687078919,8693.268581542205,1.0,-26.86117552581745,-3.94068208843106,inf
rvol,1h,6,2,spread,4,null4,13235,2206,5.999546690843155,0.6622685492655314,0.9755707530639643,0.4493238928346025,0.3048940567783663,0.4341518700415565,-0.08623978896160471,-1141.3836069068384,1142.7128336273825,4.0,-7.508726109334525,-0.5173996404836076,inf
rvol,1h,6,2,spread,12,null4,4411,2205,2.000453514739229,0.7943267513033923,0.9916723821341195,0.636194562625953,0.509303373020184,0.4640671049648606,-0.04854074050820274,-214.1132063816823,219.3973037433203,12.0,-2.44843095913693,-0.09710349495767905,inf
rvol,1h,6,2,longonly,1,null4,52942,2206,23.99909338168631,0.649864158893733,1.010455795755911,0.4196418961328461,0.2734809169088682,0.42163121906992557,-0.15804975198518445,-8367.469969599635,8370.723978354468,1.0,-14.5285559946777,-3.793050756844803,inf
rvol,1h,6,2,longonly,4,null4,13235,2206,5.999546690843155,0.7906237708944537,1.0226578498655705,0.6111791517295064,0.4725315117772593,0.4642992066490366,-0.07381537181179962,-976.946445929168,983.1589713057681,4.0,-4.14757664225106,-0.4428587696868395,inf
rvol,1h,6,2,longonly,12,null4,4411,2205,2.000453514739229,0.9176197797312982,1.0693704848855978,0.7876474692550934,0.6763559984044744,0.4824302879165722,-0.026229044537156673,-115.69631545339809,131.32426059476796,12.0,-0.9040363553712315,-0.05246998433260684,inf
rvol,1h,12,1,spread,1,null4,52942,2206,23.99909338168631,0.5710234523066201,1.0010770329581538,0.3290392547774426,0.19302397282399483,0.40002266631407957,-0.16402580296281194,-8683.85406045719,8684.426031298986,1.0,-19.038478773827716,-3.936470562310603,inf
rvol,1h,12,1,spread,4,null4,13235,2206,5.999546690843155,0.7702101760836434,1.023070197535302,0.5804253935854222,0.4378847730730658,0.45409897997733284,-0.07553614818988263,-999.7209212930967,1004.2910354358626,4.0,-4.6507478113740195,-0.45318264791164853,inf
rvol,1h,12,1,spread,12,null4,4411,2205,2.000453514739229,0.8782500494647906,1.034031741885698,0.7461344426628982,0.6341476522040572,0.47494899115846745,-0.03776857268691393,-166.59717412197733,177.54333421812552,12.0,-1.3623618180247703,-0.07555427397822101,inf
rvol,1h,12,1,longonly,1,null4,52942,2206,23.99909338168631,0.7089327767953203,1.0156851084791523,0.496395494707381,0.35021709093774434,0.43972649314344,-0.15661082611922764,-8291.29035640415,8302.698539883915,1.0,-11.275901295820981,-3.7585178406183815,inf
rvol,1h,12,1,longonly,4,null4,13235,2206,5.999546690843155,0.8765538980894311,1.0643015339356618,0.7222426642826572,0.5955282899571621,0.4730638458632414,-0.05545619422830083,-733.9627306115615,752.4777661138136,4.0,-2.306236365847358,-0.3327120265691575,inf
rvol,1h,12,1,longonly,12,null4,4411,2205,2.000453514739229,0.9451387622543049,1.0573572760439964,0.8449882223777986,0.7556112056276983,0.4828836998413058,-0.02373909339592557,-104.71314096942768,123.21344442628951,12.0,-0.5835022136533646,-0.04748895282060212,inf
rvol,1h,12,2,spread,1,null4,52942,2206,23.99909338168631,0.45985185281582813,0.9817242102279482,0.21688854135301222,0.10388761170924879,0.36904537040534924,-0.16599468907306497,-8788.090828906206,8788.863550182079,1.0,-27.300742561176865,-3.983722043928471,inf
rvol,1h,12,2,spread,4,null4,13235,2206,5.999546690843155,0.6760219375294858,0.995268044938673,0.45874437864381684,0.3109321913666228,0.43520967132602945,-0.0820567816697645,-1086.0215053993331,1088.357596408597,4.0,-7.163452899258751,-0.49230349292807485,inf
rvol,1h,12,2,spread,12,null4,4411,2205,2.000453514739229,0.8168750172603181,1.0206382534752536,0.6535792068818748,0.5227145030930646,0.4708682838358649,-0.042542460835829826,-187.65479474684537,198.10344569948106,12.0,-2.149972142560245,-0.08510421530469178,inf
rvol,1h,12,2,longonly,1,null4,52942,2206,23.99909338168631,0.6440748345828595,1.0031416733113394,0.4151678657835183,0.27022828272378463,0.42285897774923503,-0.16068761902552725,-8507.123926449463,8512.12445407756,1.0,-14.827720364929846,-3.856357174274462,inf
rvol,1h,12,2,longonly,4,null4,13235,2206,5.999546690843155,0.8101906429055294,1.0472912834271948,0.6270200597928891,0.4855139380020784,0.4646769928220627,-0.06626958885413692,-877.0780084845021,887.1612919622363,4.0,-3.738475842611612,-0.39758749251337355,inf
rvol,1h,12,2,longonly,12,null4,4411,2205,2.000453514739229,0.9240452911219516,1.0773906060707201,0.792696620433893,0.6802525591784612,0.486284289276808,-0.02402628845858129,-105.97995839080207,122.93982300172893,12.0,-0.8325226930048353,-0.04806347319310751,inf
rvol,1h,24,1,spread,1,null4,52942,2206,23.99909338168631,0.5664449512184727,0.9961968119468145,0.32529300250254695,0.19003962808144456,0.39862491027917346,-0.16563526960440786,-8769.06244339656,8769.682639570754,1.0,-19.374563720257587,-3.975096302536972,inf
rvol,1h,24,1,spread,4,null4,13235,2206,5.999546690843155,0.7509137978229804,0.9972846219265752,0.5661335391051712,0.42735006043693774,0.4484321873819418,-0.08304787671843201,-1099.1386483684478,1101.098122934513,4.0,-5.11900457089348,-0.49824961394761913,inf
rvol,1h,24,1,spread,12,null4,4411,2205,2.000453514739229,0.8542542734304612,1.005041573575859,0.726258901284462,0.6175800345768357,0.47222851961006573,-0.045922602844530876,-202.5646011472257,207.63358903282813,12.0,-1.648213279806775,-0.0918660322663155,inf
rvol,1h,24,1,longonly,1,null4,52942,2206,23.99909338168631,0.709798715829704,1.019046569483196,0.49607590564009013,0.3493979084185017,0.43908428091118584,-0.15522503008698058,-8217.923542864926,8220.844356204192,1.0,-11.275473410601906,-3.7252599922325143,inf
rvol,1h,24,1,longonly,4,null4,13235,2206,5.999546690843155,0.8636284716931483,1.0493438809794187,0.7110737557528732,0.585941727251614,0.4702682281828485,-0.06150893979390802,-814.0708181723727,829.6316216423044,4.0,-2.5668674648550747,-0.36902575619781175,inf
