sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,absorbq_2h,4h,220628,2.6034409270794234,1.1019807179437806,1.632347418093064,-0.9710935089863595,0.9710935089863595,0.5,5.3878775730603135,False,5,7,False,False,False,False
BTCUSDT,flow_4h,15m,629788,0.46529782998739405,0.06124875887433027,-0.014949248945554274,-0.4802470789329483,0.4802470789329483,0.75,0.42088059461775323,True,5,7,False,False,False,False
BTCUSDT,flow_4h,30m,629785,0.7048809380165144,0.002860582887105535,-0.013757264008694309,-0.7186382020252087,0.7186382020252087,0.75,0.6164225834768402,True,4,7,False,False,False,False
BTCUSDT,flow_4h,1h,629779,0.9839136108697812,0.08771582310621137,0.06747157584317445,-0.9164420350266068,0.9164420350266068,0.75,1.1119030390490765,False,5,7,False,False,False,False
BTCUSDT,flow_4h,2h,629767,1.7931493410083181,0.02611301954707449,0.27575013236276397,-1.517399208645554,1.517399208645554,0.75,2.928565760513872,False,5,7,False,False,False,False
BTCUSDT,flow_4h,4h,629743,2.875613685551432,0.060540064229578576,0.882662582399475,-1.992951103151957,1.992951103151957,0.75,3.2362717393313445,False,6,7,False,False,False,False
BTCUSDT,ret_4h,15m,630175,0.33867134076616867,-0.018880436225495845,0.2478137496918992,-0.09085759107426947,0.09085759107426947,0.5,0.4094059330427724,False,4,7,False,False,False,False
BTCUSDT,ret_4h,30m,630172,0.5531909687733533,-0.13449011900034505,0.5158725835860775,-0.037318385187275815,0.037318385187275815,0.5,0.5716461940073205,False,4,7,False,False,False,False
BTCUSDT,ret_4h,1h,630166,0.7328942426432359,-0.17792994331749473,0.9689193298857834,0.23602508724254756,0.23602508724254756,0.5,0.573363005125969,False,3,7,False,False,False,False
BTCUSDT,ret_4h,2h,630154,1.2335928767983726,0.6681297367602331,1.3743095843674538,0.14071670756908117,0.14071670756908117,0.75,2.7582376540746267,False,3,7,False,False,False,False
BTCUSDT,ret_4h,4h,630130,2.077237200085546,1.1792737192769807,1.2424154543768076,-0.8348217457087386,0.8348217457087386,0.75,2.427436881402918,False,4,7,False,False,False,False
