symbol,tf,anchor,entry_level,stop_k,target_mode,rr,min_risk_bps,flow_mode,crowd_mode,revert,trades,tpd,win_rate,avg_r,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
SOLUSDT,1h,roll96,1,2.0,2,0.0,100.0,0,1,0,396,0.182,0.4394,0.2413,1.5556,1.4844,1.4173,-16.57,84.9,1.3539
SOLUSDT,1h,roll96,1,2.0,2,0.0,100.0,1,0,1,752,0.345,0.3604,-0.1008,0.8636,0.824,0.7866,-107.95,-94.5,0.7514
SOLUSDT,1h,roll96,1,2.0,2,0.0,100.0,1,0,0,696,0.32,0.398,0.1819,1.4024,1.3347,1.2712,-26.53,106.0,1.2117
SOLUSDT,1h,roll96,1,2.0,2,0.0,100.0,1,1,1,416,0.191,0.4087,-0.0541,0.941,0.8939,0.8496,-36.49,-32.9,0.8081
SOLUSDT,1h,roll96,1,2.0,2,0.0,100.0,1,1,0,372,0.171,0.4328,0.2581,1.6103,1.5371,1.468,-14.67,86.3,1.4027
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,0,0,1,1452,0.667,0.6894,-0.0888,0.7367,0.6671,0.6013,-161.14,-158.4,0.5396
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,0,0,0,849,0.39,0.1979,-0.2902,0.0738,0.0534,0.0442,-261.03,-261.0,0.0379
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,0,1,1,589,0.271,0.7046,-0.0734,0.7602,0.6887,0.6209,-54.41,-53.9,0.5572
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,0,1,0,493,0.226,0.1785,-0.2767,0.0529,0.032,0.0242,-144.83,-144.8,0.0196
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,1,0,1,1369,0.629,0.691,-0.0863,0.747,0.6775,0.6116,-148.38,-145.8,0.5496
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,1,0,0,832,0.382,0.1911,-0.2606,0.0809,0.0584,0.0486,-231.17,-231.2,0.0419
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,1,1,1,533,0.245,0.7017,-0.0735,0.7545,0.6832,0.6154,-48.71,-48.7,0.5519
SOLUSDT,1h,roll96,1,3.0,0,0.0,25.0,1,1,0,460,0.211,0.1696,-0.2573,0.055,0.0337,0.0262,-126.06,-126.1,0.0214
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,0,0,1,1452,0.667,0.6894,-0.0888,0.7367,0.6671,0.6013,-161.14,-158.4,0.5396
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,0,0,0,849,0.39,0.1979,-0.2902,0.0738,0.0534,0.0442,-261.03,-261.0,0.0379
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,0,1,1,589,0.271,0.7046,-0.0734,0.7602,0.6887,0.6209,-54.41,-53.9,0.5572
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,0,1,0,493,0.226,0.1785,-0.2767,0.0529,0.032,0.0242,-144.83,-144.8,0.0196
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,1,0,1,1369,0.629,0.691,-0.0863,0.747,0.6775,0.6116,-148.38,-145.8,0.5496
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,1,0,0,832,0.382,0.1911,-0.2606,0.0809,0.0584,0.0486,-231.17,-231.2,0.0419
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,1,1,1,533,0.245,0.7017,-0.0735,0.7545,0.6832,0.6154,-48.71,-48.7,0.5519
SOLUSDT,1h,roll96,1,3.0,0,0.0,50.0,1,1,0,460,0.211,0.1696,-0.2573,0.055,0.0337,0.0262,-126.06,-126.1,0.0214
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,0,0,1,1452,0.667,0.6894,-0.0888,0.7367,0.6671,0.6013,-161.14,-158.4,0.5396
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,0,0,0,849,0.39,0.1979,-0.2902,0.0738,0.0534,0.0442,-261.03,-261.0,0.0379
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,0,1,1,589,0.271,0.7046,-0.0734,0.7602,0.6887,0.6209,-54.41,-53.9,0.5572
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,0,1,0,493,0.226,0.1785,-0.2767,0.0529,0.032,0.0242,-144.83,-144.8,0.0196
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,1,0,1,1369,0.629,0.691,-0.0863,0.747,0.6775,0.6116,-148.38,-145.8,0.5496
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,1,0,0,832,0.382,0.1911,-0.2606,0.0809,0.0584,0.0486,-231.17,-231.2,0.0419
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,1,1,1,533,0.245,0.7017,-0.0735,0.7545,0.6832,0.6154,-48.71,-48.7,0.5519
SOLUSDT,1h,roll96,1,3.0,0,0.0,100.0,1,1,0,460,0.211,0.1696,-0.2573,0.055,0.0337,0.0262,-126.06,-126.1,0.0214
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,0,0,1,787,0.362,0.4587,-0.1051,0.7914,0.7548,0.7199,-101.09,-96.7,0.6866
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,0,0,0,798,0.367,0.5526,0.0995,1.3718,1.3095,1.25,-8.58,65.7,1.1931
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,0,1,1,432,0.198,0.4583,-0.1137,0.7466,0.7105,0.6762,-57.26,-56.3,0.6437
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,0,1,0,432,0.198,0.5347,0.0864,1.3657,1.2986,1.2347,-6.7,30.1,1.1739
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,1,0,1,778,0.357,0.4486,-0.1053,0.7906,0.7533,0.7179,-98.41,-96.0,0.684
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,1,0,0,776,0.356,0.558,0.1056,1.3997,1.3351,1.2734,-9.71,68.5,1.2145
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,1,1,1,395,0.181,0.4608,-0.1149,0.7344,0.6987,0.6648,-52.72,-51.7,0.6326
SOLUSDT,1h,roll96,1,3.0,1,1.0,25.0,1,1,0,399,0.183,0.5388,0.1018,1.4491,1.377,1.3084,-7.44,34.1,1.243
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,0,0,1,787,0.362,0.4587,-0.1051,0.7914,0.7548,0.7199,-101.09,-96.7,0.6866
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,0,0,0,798,0.367,0.5526,0.0995,1.3718,1.3095,1.25,-8.58,65.7,1.1931
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,0,1,1,432,0.198,0.4583,-0.1137,0.7466,0.7105,0.6762,-57.26,-56.3,0.6437
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,0,1,0,432,0.198,0.5347,0.0864,1.3657,1.2986,1.2347,-6.7,30.1,1.1739
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,1,0,1,778,0.357,0.4486,-0.1053,0.7906,0.7533,0.7179,-98.41,-96.0,0.684
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,1,0,0,776,0.356,0.558,0.1056,1.3997,1.3351,1.2734,-9.71,68.5,1.2145
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,1,1,1,395,0.181,0.4608,-0.1149,0.7344,0.6987,0.6648,-52.72,-51.7,0.6326
SOLUSDT,1h,roll96,1,3.0,1,1.0,50.0,1,1,0,399,0.183,0.5388,0.1018,1.4491,1.377,1.3084,-7.44,34.1,1.243
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,0,0,1,787,0.362,0.4587,-0.1051,0.7914,0.7548,0.7199,-101.09,-96.7,0.6866
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,0,0,0,798,0.367,0.5526,0.0995,1.3718,1.3095,1.25,-8.58,65.7,1.1931
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,0,1,1,432,0.198,0.4583,-0.1137,0.7466,0.7105,0.6762,-57.26,-56.3,0.6437
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,0,1,0,432,0.198,0.5347,0.0864,1.3657,1.2986,1.2347,-6.7,30.1,1.1739
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,1,0,1,778,0.357,0.4486,-0.1053,0.7906,0.7533,0.7179,-98.41,-96.0,0.684
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,1,0,0,776,0.356,0.558,0.1056,1.3997,1.3351,1.2734,-9.71,68.5,1.2145
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,1,1,1,395,0.181,0.4608,-0.1149,0.7344,0.6987,0.6648,-52.72,-51.7,0.6326
SOLUSDT,1h,roll96,1,3.0,1,1.0,100.0,1,1,0,399,0.183,0.5388,0.1018,1.4491,1.377,1.3084,-7.44,34.1,1.243
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,0,0,1,675,0.31,0.4385,-0.0637,0.887,0.8498,0.8143,-55.98,-54.4,0.7804
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,0,0,0,646,0.297,0.4954,0.128,1.4229,1.3617,1.3036,-10.44,71.2,1.2483
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,0,1,1,396,0.182,0.4444,-0.0657,0.8719,0.8324,0.795,-36.59,-32.6,0.7595
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,0,1,0,377,0.173,0.504,0.129,1.4692,1.403,1.3401,-10.93,42.1,1.2802
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,1,0,1,661,0.304,0.4418,-0.036,0.9534,0.9133,0.875,-37.8,-35.1,0.8386
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,1,0,0,636,0.292,0.5094,0.1496,1.4986,1.4338,1.3723,-11.71,83.8,1.3137
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,1,1,1,368,0.169,0.4511,-0.0714,0.8508,0.8116,0.7745,-34.94,-32.3,0.7393
SOLUSDT,1h,roll96,1,3.0,1,2.0,25.0,1,1,0,355,0.163,0.5155,0.1686,1.6565,1.5811,1.5093,-8.88,53.9,1.441
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,0,0,1,675,0.31,0.4385,-0.0637,0.887,0.8498,0.8143,-55.98,-54.4,0.7804
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,0,0,0,646,0.297,0.4954,0.128,1.4229,1.3617,1.3036,-10.44,71.2,1.2483
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,0,1,1,396,0.182,0.4444,-0.0657,0.8719,0.8324,0.795,-36.59,-32.6,0.7595
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,0,1,0,377,0.173,0.504,0.129,1.4692,1.403,1.3401,-10.93,42.1,1.2802
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,1,0,1,661,0.304,0.4418,-0.036,0.9534,0.9133,0.875,-37.8,-35.1,0.8386
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,1,0,0,636,0.292,0.5094,0.1496,1.4986,1.4338,1.3723,-11.71,83.8,1.3137
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,1,1,1,368,0.169,0.4511,-0.0714,0.8508,0.8116,0.7745,-34.94,-32.3,0.7393
SOLUSDT,1h,roll96,1,3.0,1,2.0,50.0,1,1,0,355,0.163,0.5155,0.1686,1.6565,1.5811,1.5093,-8.88,53.9,1.441
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,0,0,1,675,0.31,0.4385,-0.0637,0.887,0.8498,0.8143,-55.98,-54.4,0.7804
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,0,0,0,646,0.297,0.4954,0.128,1.4229,1.3617,1.3036,-10.44,71.2,1.2483
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,0,1,1,396,0.182,0.4444,-0.0657,0.8719,0.8324,0.795,-36.59,-32.6,0.7595
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,0,1,0,377,0.173,0.504,0.129,1.4692,1.403,1.3401,-10.93,42.1,1.2802
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,1,0,1,661,0.304,0.4418,-0.036,0.9534,0.9133,0.875,-37.8,-35.1,0.8386
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,1,0,0,636,0.292,0.5094,0.1496,1.4986,1.4338,1.3723,-11.71,83.8,1.3137
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,1,1,1,368,0.169,0.4511,-0.0714,0.8508,0.8116,0.7745,-34.94,-32.3,0.7393
SOLUSDT,1h,roll96,1,3.0,1,2.0,100.0,1,1,0,355,0.163,0.5155,0.1686,1.6565,1.5811,1.5093,-8.88,53.9,1.441
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,0,0,1,636,0.292,0.4403,-0.0439,0.9341,0.8962,0.86,-57.39,-38.5,0.8254
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,0,0,0,605,0.278,0.4909,0.1419,1.4279,1.37,1.3149,-10.42,74.9,1.2623
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,0,1,1,385,0.177,0.4364,-0.0488,0.9184,0.8786,0.8409,-26.46,-25.3,0.8051
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,0,1,0,355,0.163,0.4958,0.1892,1.6417,1.5708,1.5033,-10.76,60.9,1.4391
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,1,0,1,626,0.288,0.4297,-0.0454,0.9326,0.8945,0.8582,-52.62,-39.1,0.8236
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,1,0,0,589,0.271,0.4907,0.1494,1.472,1.4089,1.3491,-10.99,77.1,1.2922
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,1,1,1,364,0.167,0.4478,-0.0709,0.8552,0.8165,0.7798,-35.56,-31.8,0.745
SOLUSDT,1h,roll96,1,3.0,2,0.0,25.0,1,1,0,334,0.153,0.512,0.245,1.8966,1.8143,1.736,-8.83,76.0,1.6613
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,0,0,1,636,0.292,0.4403,-0.0439,0.9341,0.8962,0.86,-57.39,-38.5,0.8254
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,0,0,0,605,0.278,0.4909,0.1419,1.4279,1.37,1.3149,-10.42,74.9,1.2623
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,0,1,1,385,0.177,0.4364,-0.0488,0.9184,0.8786,0.8409,-26.46,-25.3,0.8051
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,0,1,0,355,0.163,0.4958,0.1892,1.6417,1.5708,1.5033,-10.76,60.9,1.4391
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,1,0,1,626,0.288,0.4297,-0.0454,0.9326,0.8945,0.8582,-52.62,-39.1,0.8236
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,1,0,0,589,0.271,0.4907,0.1494,1.472,1.4089,1.3491,-10.99,77.1,1.2922
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,1,1,1,364,0.167,0.4478,-0.0709,0.8552,0.8165,0.7798,-35.56,-31.8,0.745
SOLUSDT,1h,roll96,1,3.0,2,0.0,50.0,1,1,0,334,0.153,0.512,0.245,1.8966,1.8143,1.736,-8.83,76.0,1.6613
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,0,0,1,636,0.292,0.4403,-0.0439,0.9341,0.8962,0.86,-57.39,-38.5,0.8254
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,0,0,0,605,0.278,0.4909,0.1419,1.4279,1.37,1.3149,-10.42,74.9,1.2623
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,0,1,1,385,0.177,0.4364,-0.0488,0.9184,0.8786,0.8409,-26.46,-25.3,0.8051
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,0,1,0,355,0.163,0.4958,0.1892,1.6417,1.5708,1.5033,-10.76,60.9,1.4391
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,1,0,1,626,0.288,0.4297,-0.0454,0.9326,0.8945,0.8582,-52.62,-39.1,0.8236
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,1,0,0,589,0.271,0.4907,0.1494,1.472,1.4089,1.3491,-10.99,77.1,1.2922
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,1,1,1,364,0.167,0.4478,-0.0709,0.8552,0.8165,0.7798,-35.56,-31.8,0.745
SOLUSDT,1h,roll96,1,3.0,2,0.0,100.0,1,1,0,334,0.153,0.512,0.245,1.8966,1.8143,1.736,-8.83,76.0,1.6613
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,0,0,1,804,0.369,0.3719,-0.1564,0.8496,0.7655,0.6908,-182.11,-175.6,0.6238
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,0,0,0,803,0.369,0.0847,-0.7404,0.0228,0.0093,0.0056,-642.81,-642.8,0.0042
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,0,1,1,189,0.087,0.3915,-0.1985,0.7559,0.6902,0.6308,-49.42,-47.0,0.5769
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,0,1,0,192,0.088,0.125,-0.6636,0.0446,0.0259,0.0195,-137.03,-137.0,0.0157
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,1,0,1,693,0.318,0.3564,-0.1941,0.7926,0.7153,0.6465,-180.78,-176.7,0.5849
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,1,0,0,699,0.321,0.0758,-0.7362,0.0202,0.0065,0.0036,-556.19,-556.2,0.0024
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,1,1,1,159,0.073,0.3836,-0.2109,0.7398,0.6753,0.617,-43.91,-41.6,0.5641
SOLUSDT,1h,roll96,2,1.0,0,0.0,25.0,1,1,0,158,0.073,0.1203,-0.676,0.0341,0.017,0.0114,-114.83,-114.8,0.0083
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,0,0,1,803,0.369,0.3724,-0.155,0.8513,0.7674,0.6927,-180.51,-174.0,0.6258
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,0,0,0,802,0.368,0.0848,-0.7411,0.0228,0.0093,0.0056,-642.47,-642.5,0.0042
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,0,1,1,189,0.087,0.3915,-0.1985,0.7559,0.6902,0.6308,-49.42,-47.0,0.5769
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,0,1,0,192,0.088,0.125,-0.6636,0.0446,0.0259,0.0195,-137.03,-137.0,0.0157
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,1,0,1,693,0.318,0.3564,-0.1941,0.7926,0.7153,0.6465,-180.78,-176.7,0.5849
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,1,0,0,699,0.321,0.0758,-0.7362,0.0202,0.0065,0.0036,-556.19,-556.2,0.0024
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,1,1,1,159,0.073,0.3836,-0.2109,0.7398,0.6753,0.617,-43.91,-41.6,0.5641
SOLUSDT,1h,roll96,2,1.0,0,0.0,50.0,1,1,0,158,0.073,0.1203,-0.676,0.0341,0.017,0.0114,-114.83,-114.8,0.0083
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,0,0,1,778,0.357,0.3663,-0.168,0.8249,0.7493,0.6814,-179.61,-175.2,0.6203
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,0,0,0,784,0.36,0.0867,-0.7369,0.0228,0.0097,0.0061,-621.88,-621.9,0.0045
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,0,1,1,187,0.086,0.3957,-0.1876,0.7693,0.7043,0.6453,-46.57,-44.1,0.5914
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,0,1,0,190,0.087,0.1263,-0.6635,0.0443,0.0261,0.0197,-135.26,-135.3,0.016
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,1,0,1,674,0.31,0.3516,-0.2069,0.7684,0.6983,0.6355,-181.79,-177.7,0.5788
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,1,0,0,682,0.313,0.0777,-0.7326,0.0201,0.0067,0.0037,-537.93,-537.9,0.0025
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,1,1,1,157,0.072,0.3885,-0.1982,0.7552,0.6915,0.6336,-41.06,-38.7,0.5808
SOLUSDT,1h,roll96,2,1.0,0,0.0,100.0,1,1,0,156,0.072,0.1218,-0.6761,0.0336,0.0172,0.0116,-113.06,-113.1,0.0085
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,0,0,1,873,0.401,0.4742,-0.112,0.9033,0.799,0.7062,-154.12,-151.2,0.6231
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,0,0,0,1359,0.624,0.5224,-0.0109,1.0933,0.9783,0.8747,-96.68,-89.9,0.7807
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,0,1,1,195,0.09,0.441,-0.1687,0.7873,0.7121,0.6444,-43.98,-42.7,0.583
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,0,1,0,261,0.12,0.5479,0.0462,1.2065,1.0986,0.9993,-13.51,-0.1,0.9076
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,1,0,1,743,0.341,0.4576,-0.1465,0.8407,0.7455,0.6606,-157.89,-153.5,0.5844
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,1,0,0,1149,0.528,0.537,0.0199,1.16,1.0409,0.9332,-49.4,-39.1,0.8354
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,1,1,1,165,0.076,0.4667,-0.1218,0.8669,0.7837,0.7088,-29.72,-28.5,0.641
SOLUSDT,1h,roll96,2,1.0,1,1.0,25.0,1,1,0,217,0.1,0.5346,0.0217,1.1485,1.0451,0.9499,-17.93,-5.5,0.862
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,0,0,1,872,0.401,0.4748,-0.1107,0.9053,0.8012,0.7084,-152.52,-149.6,0.6252
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,0,0,0,1358,0.624,0.5221,-0.0114,1.0918,0.9773,0.8741,-97.08,-90.3,0.7806
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,0,1,1,195,0.09,0.441,-0.1687,0.7873,0.7121,0.6444,-43.98,-42.7,0.583
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,0,1,0,261,0.12,0.5479,0.0462,1.2065,1.0986,0.9993,-13.51,-0.1,0.9076
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,1,0,1,743,0.341,0.4576,-0.1465,0.8407,0.7455,0.6606,-157.89,-153.5,0.5844
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,1,0,0,1149,0.528,0.537,0.0199,1.16,1.0409,0.9332,-49.4,-39.1,0.8354
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,1,1,1,165,0.076,0.4667,-0.1218,0.8669,0.7837,0.7088,-29.72,-28.5,0.641
SOLUSDT,1h,roll96,2,1.0,1,1.0,50.0,1,1,0,217,0.1,0.5346,0.0217,1.1485,1.0451,0.9499,-17.93,-5.5,0.862
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,0,0,1,847,0.389,0.4723,-0.1113,0.8962,0.8001,0.7138,-145.16,-142.3,0.6358
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,0,0,0,1324,0.608,0.5227,-0.0069,1.0942,0.9861,0.8881,-82.5,-77.7,0.7988
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,0,1,1,193,0.089,0.4456,-0.1578,0.8021,0.7276,0.6601,-41.14,-39.9,0.5986
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,0,1,0,259,0.119,0.5444,0.0405,1.1895,1.0857,0.9902,-14.66,-1.2,0.9021
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,1,0,1,724,0.333,0.4558,-0.1462,0.8345,0.7458,0.6662,-150.96,-146.5,0.5943
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,1,0,0,1123,0.516,0.5378,0.0246,1.164,1.0509,0.9481,-41.6,-29.5,0.8542
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,1,1,1,163,0.075,0.4724,-0.1084,0.8871,0.8047,0.73,-26.88,-25.6,0.6621
SOLUSDT,1h,roll96,2,1.0,1,1.0,100.0,1,1,0,215,0.099,0.5302,0.0146,1.1286,1.03,0.9393,-19.08,-6.6,0.8556
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,0,0,1,774,0.356,0.3049,-0.1625,0.8546,0.7788,0.7114,-183.88,-173.9,0.6513
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,0,0,0,1035,0.475,0.3604,0.0027,1.0951,1.004,0.9221,-69.05,-56.7,0.8483
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,0,1,1,186,0.085,0.2957,-0.2147,0.7614,0.7036,0.6515,-56.4,-49.4,0.6043
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,0,1,0,222,0.102,0.3739,0.0057,1.0864,1.0088,0.9378,-28.69,-9.4,0.8727
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,1,0,1,668,0.307,0.3024,-0.1681,0.8455,0.7714,0.7055,-163.16,-153.2,0.6464
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,1,0,0,896,0.412,0.3739,0.0502,1.1732,1.0771,0.9908,-35.04,-5.7,0.9127
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,1,1,1,157,0.072,0.3057,-0.189,0.7968,0.7357,0.6807,-48.75,-37.7,0.6309
SOLUSDT,1h,roll96,2,1.0,1,2.0,25.0,1,1,0,187,0.086,0.369,0.0198,1.1087,1.0304,0.9587,-21.3,-5.3,0.8927
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,0,0,1,773,0.355,0.3053,-0.1611,0.8562,0.7805,0.7133,-182.28,-172.3,0.6533
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,0,0,0,1034,0.475,0.3598,0.001,1.0921,1.0015,0.9202,-70.45,-58.1,0.8468
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,0,1,1,186,0.085,0.2957,-0.2147,0.7614,0.7036,0.6515,-56.4,-49.4,0.6043
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,0,1,0,222,0.102,0.3739,0.0057,1.0864,1.0088,0.9378,-28.69,-9.4,0.8727
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,1,0,1,668,0.307,0.3024,-0.1681,0.8455,0.7714,0.7055,-163.16,-153.2,0.6464
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,1,0,0,896,0.412,0.3739,0.0502,1.1732,1.0771,0.9908,-35.04,-5.7,0.9127
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,1,1,1,157,0.072,0.3057,-0.189,0.7968,0.7357,0.6807,-48.75,-37.7,0.6309
SOLUSDT,1h,roll96,2,1.0,1,2.0,50.0,1,1,0,187,0.086,0.369,0.0198,1.1087,1.0304,0.9587,-21.3,-5.3,0.8927
SOLUSDT,1h,roll96,2,1.0,1,2.0,100.0,0,0,1,750,0.345,0.304,-0.161,0.8501,0.78,0.7171,-174.67,-163.8,0.6605
SOLUSDT,1h,roll96,2,1.0,1,2.0,100.0,0,0,0,1003,0.461,0.3569,-0.0042,1.0773,0.9937,0.9182,-65.99,-57.7,0.8497
